BA,1,100,4,0.032255,0.031824,0.000279
KCHOGL,1,100,2,0.007986,0.007012,0.000756
BA,21,100,11,0.308399,0.27859,0.029291
KCHOGL,21,100,1,0.018875,0.007947,0.006461
BA,41,100,13,0.534061,0.39763,0.135709
KCHOGL,41,100,1,0.074403,0.021225,0.028602
BA,61,100,11,0.645636,0.312405,0.332502
KCHOGL,61,100,1,0.171868,0.044561,0.061725
BA,81,100,13,1.20689,0.517013,0.688967
KCHOGL,81,100,1,0.300424,0.073247,0.112498
BA,101,100,12,1.44798,0.478669,0.968454
KCHOGL,101,100,1,0.468499,0.107394,0.184764
BA,1,100,4,0.029275,0.028757,0.000375
KCHOGL,1,100,2,0.007733,0.006557,0.000902
BA,21,100,13,0.434846,0.386929,0.047284
KCHOGL,21,100,1,0.024442,0.009,0.008242
BA,41,100,12,0.470997,0.311626,0.158725
KCHOGL,41,100,1,0.071974,0.02034,0.027649
BA,61,100,12,0.710585,0.347845,0.361927
KCHOGL,61,100,1,0.174321,0.042785,0.0627
BA,81,100,12,1.04153,0.407049,0.633291
KCHOGL,81,100,1,0.297103,0.0733,0.110139
BA,101,100,13,1.59104,0.542131,1.04798
KCHOGL,101,100,1,0.454077,0.106027,0.171159
BA,1,100,3,0.016137,0.015772,0.000268
KCHOGL,1,100,1,0.004194,0.003383,0.000645
BA,21,100,6,0.091918,0.069916,0.021768
KCHOGL,21,100,1,0.023719,0.008354,0.007741
BA,41,100,6,0.154873,0.075486,0.07908
KCHOGL,41,100,1,0.073882,0.021227,0.027612
BA,61,100,7,0.331257,0.119518,0.211305
KCHOGL,61,100,1,0.159413,0.042432,0.061306
BA,81,100,4,0.263701,0.052368,0.211083
KCHOGL,81,100,1,0.295154,0.072568,0.110321
BA,101,100,6,0.618723,0.134321,0.483997
KCHOGL,101,100,1,0.449965,0.105421,0.170808
BA,1,100,2,0.00811,0.00789,0.000171
KCHOGL,1,100,1,0.003719,0.002938,0.000652
BA,21,100,3,0.02545,0.014552,0.01077
KCHOGL,21,100,2,0.037049,0.013235,0.011903
BA,41,100,3,0.05731,0.017724,0.039476
KCHOGL,41,100,2,0.123322,0.033323,0.044107
BA,61,100,3,0.115261,0.024515,0.090591
KCHOGL,61,100,2,0.274607,0.06902,0.104009
BA,81,100,3,0.19139,0.03271,0.158514
KCHOGL,81,100,2,0.467276,0.115555,0.168717
BA,101,100,3,0.287119,0.044809,0.242141
KCHOGL,101,100,2,0.755761,0.171748,0.261362
BA,1,100,3,0.017105,0.016724,0.000267
KCHOGL,1,100,2,0.006606,0.005858,0.000504
BA,21,100,9,0.181408,0.148483,0.032532
KCHOGL,21,100,1,0.023705,0.009263,0.008006
BA,41,100,9,0.282731,0.163655,0.118599
KCHOGL,41,100,1,0.075079,0.022009,0.028096
BA,61,100,10,0.526249,0.223849,0.301751
KCHOGL,61,100,1,0.162212,0.044121,0.062407
BA,81,100,10,0.791071,0.253321,0.537053
KCHOGL,81,100,1,0.296678,0.071845,0.111796
BA,101,100,10,1.11758,0.309612,0.807258
KCHOGL,101,100,1,0.4508,0.105211,0.169712
BA,1,100,2,0.007158,0.006931,0.000177
KCHOGL,1,100,1,0.003907,0.003073,0.000679
BA,21,100,2,0.014803,0.007115,0.007638
KCHOGL,21,100,1,0.022524,0.008251,0.007825
BA,41,100,2,0.03492,0.008473,0.02638
KCHOGL,41,100,1,0.077643,0.020239,0.027569
BA,61,100,2,0.072862,0.013231,0.05955
KCHOGL,61,100,1,0.164152,0.043241,0.065144
BA,81,100,2,0.122449,0.016563,0.105794
KCHOGL,81,100,1,0.280294,0.072363,0.110346
BA,101,100,2,0.183363,0.021408,0.161865
KCHOGL,101,100,1,0.463391,0.106754,0.18145
BA,1,100,4,0.027857,0.027374,0.000343
KCHOGL,1,100,2,0.007697,0.006534,0.000923
BA,21,100,13,0.429658,0.379927,0.048598
KCHOGL,21,100,1,0.025317,0.008865,0.008898
BA,41,100,13,0.548728,0.374984,0.171329
KCHOGL,41,100,1,0.078507,0.021255,0.028145
BA,61,100,12,0.724595,0.359273,0.364511
KCHOGL,61,100,1,0.162413,0.043922,0.062273
BA,81,100,13,1.16457,0.476337,0.687314
KCHOGL,81,100,1,0.280318,0.071795,0.110486
BA,101,100,13,1.59892,0.547009,1.05096
KCHOGL,101,100,1,0.45407,0.106442,0.1715
BA,1,100,3,0.015741,0.015385,0.000262
KCHOGL,1,100,1,0.003798,0.002967,0.000676
BA,21,100,6,0.085393,0.063568,0.021594
KCHOGL,21,100,2,0.038206,0.012904,0.013149
BA,41,100,6,0.148893,0.070114,0.078516
KCHOGL,41,100,2,0.125224,0.033834,0.041054
BA,61,100,6,0.260448,0.080209,0.17987
KCHOGL,61,100,2,0.281775,0.069496,0.0949
BA,81,100,6,0.417682,0.102731,0.314573
KCHOGL,81,100,2,0.469262,0.116259,0.169138
BA,101,100,6,0.615071,0.131166,0.483518
KCHOGL,101,100,2,0.756442,0.173063,0.262166
BA,1,100,2,0.009768,0.009537,0.000177
KCHOGL,1,100,1,0.003806,0.002839,0.000838
BA,21,100,2,0.014527,0.007244,0.007232
KCHOGL,21,100,1,0.022442,0.008102,0.007919
BA,41,100,2,0.034645,0.008476,0.026109
KCHOGL,41,100,1,0.070874,0.019461,0.02717
BA,61,100,2,0.071472,0.011458,0.059935
KCHOGL,61,100,1,0.160516,0.042426,0.062213
BA,81,100,2,0.122583,0.01675,0.105746
KCHOGL,81,100,1,0.298309,0.075578,0.104671
BA,101,100,2,0.182751,0.021131,0.161533
KCHOGL,101,100,1,0.45148,0.104932,0.170546
BA,1,100,3,0.014785,0.014435,0.000256
KCHOGL,1,100,2,0.006037,0.005307,0.000461
BA,21,100,10,0.231666,0.194588,0.036154
KCHOGL,21,100,1,0.024049,0.009473,0.00816
BA,41,100,10,0.336676,0.204526,0.131635
KCHOGL,41,100,1,0.074325,0.022473,0.026816
BA,61,100,9,0.456573,0.185829,0.270144
KCHOGL,61,100,1,0.162838,0.044137,0.062531
BA,81,100,9,0.702047,0.226104,0.475333
KCHOGL,81,100,1,0.286903,0.072929,0.109828
BA,101,100,9,0.988016,0.260664,0.726709
KCHOGL,101,100,1,0.454572,0.106892,0.170674
BA,1,100,3,0.01659,0.016214,0.000267
KCHOGL,1,100,1,0.003983,0.003103,0.000714
BA,21,100,5,0.058915,0.040635,0.018101
