Gamma, tau, nb_path_to_select, limit_number_paths, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOGL, time_subproblem_KCHOGL
71,100,1000,500,0.038607,0.054941,0.03525,0.049908,0.036921,1.97928
71,100,1500,500,0.041018,0.0514,0.036501,0.05037,0.038753,1.99965
81,100,500,500,0.046386,0.067614,0.04239,0.062295,0.044812,1.9981
81,100,1000,500,0.045951,0.066689,0.042891,0.065687,0.045275,2.00164
81,100,1500,500,0.048266,0.070005,0.044243,0.064431,0.04529,2.05587
91,100,500,500,0.057891,0.088245,0.054399,0.099383,0.057057,2.06405
91,100,1000,500,0.058682,0.084901,0.054206,0.079495,0.054966,2.06025
91,100,1500,500,0.057355,0.083983,0.053715,0.080689,0.054933,2.06747
1,100,500,500,0.005404,0.000757,0.006625,0.000296,0.005291,0.197243
1,100,1000,500,0.005931,0.000749,0.005927,0.000184,0.004572,0.197321
1,100,1500,500,0.005399,0.000551,0.005976,0.000261,0.005492,0.197631
11,100,500,500,0.00654,0.003562,0.005394,0.001967,0.005827,2.01751
11,100,1000,500,0.006901,0.003463,0.005837,0.001637,0.00598,1.9895
11,100,1500,500,0.006761,0.003221,0.005333,0.001532,0.005586,1.99558
21,100,500,500,0.009778,0.010072,0.009571,0.004372,0.007384,1.99671
21,100,1000,500,0.010046,0.006601,0.008755,0.005883,0.009835,2.02082
21,100,1500,500,0.00969,0.007159,0.009394,0.005148,0.007685,1.9929
31,100,500,500,0.014459,0.01463,0.011171,0.012392,0.014696,1.98692
31,100,1000,500,0.015522,0.014938,0.011815,0.011738,0.012442,1.99342
31,100,1500,500,0.014688,0.014951,0.011329,0.011188,0.012314,2.01799
41,100,500,500,0.019141,0.02291,0.016802,0.018356,0.018154,2.00808
41,100,1000,500,0.019053,0.023719,0.016804,0.018053,0.018538,2.01864
41,100,1500,500,0.017772,0.025707,0.017473,0.018427,0.018936,1.95749
51,100,500,500,0.024247,0.037741,0.023392,0.028375,0.024243,1.95548
51,100,1000,500,0.023449,0.03758,0.02865,0.032225,0.025289,1.93876
51,100,1500,500,0.024213,0.032678,0.026329,0.028276,0.022702,1.94517
61,100,500,500,0.031535,0.041584,0.030544,0.036963,0.028924,1.95999
61,100,1000,500,0.030942,0.042565,0.029474,0.037916,0.031674,1.95479
61,100,1500,500,0.030984,0.042993,0.028962,0.03794,0.030308,1.99099
71,100,500,500,0.038642,0.063435,0.035904,0.050179,0.037449,1.97298
71,100,1000,500,0.038627,0.054211,0.034626,0.054354,0.037518,1.98438
71,100,1500,500,0.040887,0.05309,0.036874,0.05266,0.037743,1.97741
81,100,500,500,0.045857,0.067396,0.044111,0.063008,0.044627,2.01273
81,100,1000,500,0.047023,0.066106,0.043251,0.062883,0.043092,1.98398
81,100,1500,500,0.04802,0.066687,0.043378,0.0634,0.04674,1.98836
91,100,500,500,0.054442,0.084269,0.055563,0.073902,0.059691,2.00036
91,100,1000,500,0.055905,0.086847,0.051519,0.078397,0.063723,2.01121
91,100,1500,500,0.054757,0.08381,0.051716,0.080002,0.052805,2.02029
1,100,500,500,0.003016,0.000877,0.002663,0.000213,0.003824,2.08401
1,100,1000,500,0.003327,0.000875,0.002832,0.000105,0.002643,2.0762
1,100,1500,500,0.00286,0.000874,0.002717,0.000149,0.002697,2.03739
11,100,500,500,0.007369,0.003909,0.00917,0.002363,0.00583,2.86184
11,100,1000,500,0.007528,0.004037,0.008865,0.002896,0.005676,2.83932
11,100,1500,500,0.007598,0.004037,0.009742,0.002996,0.005505,2.88688
21,100,500,500,0.020443,0.014386,0.013865,0.009654,0.014707,3.84297
21,100,1000,500,0.018787,0.014312,0.016484,0.00838,0.014493,3.87874
21,100,1500,500,0.019657,0.012214,0.013827,0.008349,0.014381,3.92038
31,100,500,500,0.018538,0.020902,0.020816,0.017994,0.015631,2.96342
31,100,1000,500,0.020601,0.020008,0.02047,0.017895,0.016874,2.99506
31,100,1500,500,0.017562,0.019782,0.025676,0.025077,0.017369,2.97474
41,100,500,500,0.037779,0.047961,0.027214,0.031567,0.036562,3.97054
41,100,1000,500,0.036548,0.050051,0.02517,0.031363,0.036636,3.97475
41,100,1500,500,0.036392,0.047399,0.028809,0.032031,0.03738,4.17132
51,100,500,500,0.041749,0.053491,0.041172,0.046865,0.036986,3.05939
51,100,1000,500,0.03497,0.049451,0.038295,0.046391,0.034408,2.9359
51,100,1500,500,0.033681,0.047504,0.037261,0.044793,0.0342,2.90033
61,100,500,500,0.048474,0.062757,0.049874,0.059791,0.04445,2.91397
61,100,1000,500,0.046261,0.063922,0.04676,0.060765,0.043791,2.93671
61,100,1500,500,0.046474,0.063242,0.048431,0.058668,0.046885,2.90735
71,100,500,500,0.057245,0.087993,0.060043,0.079259,0.056278,2.93343
71,100,1000,500,0.057128,0.080428,0.062705,0.076392,0.055813,2.95087
71,100,1500,500,0.061328,0.079359,0.060529,0.082897,0.057707,2.93745
81,100,500,500,0.070795,0.103271,0.074993,0.094831,0.069066,2.97033
81,100,1000,500,0.069038,0.103853,0.072779,0.098903,0.070934,2.95687
81,100,1500,500,0.071063,0.103293,0.071532,0.099159,0.06956,2.94931
91,100,500,500,0.085774,0.127486,0.087154,0.129068,0.084292,3.00099
91,100,1000,500,0.088907,0.12147,0.088793,0.127447,0.084479,2.97967
91,100,1500,500,0.084867,0.126619,0.087003,0.119687,0.0864,2.98312
1,100,500,500,0.005678,0.000584,0.002796,0.000153,0.002351,1.95032
1,100,1000,500,0.003136,0.000686,0.003294,0.000182,0.002685,1.94497
1,100,1500,500,0.002912,0.000789,0.003542,0.000152,0.002604,2.17564
11,100,500,500,0.004882,0.002959,0.006698,0.001958,0.006682,2.0268
11,100,1000,500,0.003943,0.002083,0.004418,0.001811,0.003831,1.98762
11,100,1500,500,0.004324,0.002236,0.004459,0.001421,0.003454,1.94415
21,100,500,500,0.007693,0.006805,0.009459,0.006761,0.005916,1.95431
21,100,1000,500,0.009182,0.006727,0.013181,0.008032,0.011185,2.39012
21,100,1500,500,0.008393,0.007126,0.008263,0.005893,0.006554,2.10726
31,100,500,500,0.012196,0.014149,0.015323,0.014213,0.015577,2.29809
31,100,1000,500,0.010706,0.011273,0.010736,0.010565,0.009921,2.13692
31,100,1500,500,0.012281,0.013002,0.011667,0.010146,0.009309,2.16945
41,100,500,500,0.023095,0.027641,0.024738,0.02617,0.021759,2.36654
41,100,1000,500,0.020514,0.026436,0.020848,0.024751,0.02303,2.39559
41,100,1500,500,0.022102,0.026864,0.025652,0.02465,0.022816,2.24202
51,100,500,500,0.021592,0.030404,0.022124,0.026974,0.020884,2.04843
51,100,1000,500,0.020203,0.03026,0.022076,0.027339,0.02087,1.89044
51,100,1500,500,0.020846,0.032165,0.020572,0.027353,0.025949,1.91928
61,100,500,500,0.026448,0.040884,0.027859,0.035933,0.026673,1.96912
61,100,1000,500,0.027835,0.042354,0.026883,0.035402,0.029109,1.95603
61,100,1500,500,0.030296,0.037485,0.037535,0.04928,0.028959,1.96398
71,100,500,500,0.039013,0.054909,0.034156,0.048464,0.038255,2.21395
71,100,1000,500,0.041166,0.057455,0.063305,0.073709,0.036877,1.93826
71,100,1500,500,0.036979,0.056019,0.036952,0.050491,0.054914,2.39702
81,100,500,500,0.049756,0.067841,0.044427,0.070032,0.043764,1.97115
81,100,1000,500,0.048902,0.077472,0.051907,0.06763,0.052412,2.10358
81,100,1500,500,0.045237,0.06785,0.046658,0.071618,0.042641,2.04587
91,100,500,500,0.058988,0.08508,0.052184,0.079351,0.059608,2.06427
91,100,1000,500,0.056147,0.100389,0.055421,0.083581,0.053942,2.06745
91,100,1500,500,0.054118,0.094224,0.052013,0.080351,0.059289,2.05225
1,100,500,500,0.005138,0.000706,0.005751,0.000291,0.005165,0.18823
1,100,1000,500,0.005195,0.000869,0.004489,0.000235,0.004244,0.196085
1,100,1500,500,0.005206,0.000613,0.005289,0.000196,0.004735,0.196275
11,100,500,500,0.006578,0.002951,0.005171,0.001629,0.005131,2.04361
11,100,1000,500,0.006207,0.002688,0.004702,0.001442,0.005629,2.00046
11,100,1500,500,0.00614,0.003384,0.005201,0.001608,0.006659,1.99761
21,100,500,500,0.010046,0.0103,0.009279,0.008481,0.007273,2.00742
21,100,1000,500,0.011065,0.008443,0.01194,0.007288,0.008473,1.95843
21,100,1500,500,0.00956,0.006723,0.008874,0.004499,0.008532,2.02238
31,100,500,500,0.01353,0.01408,0.01355,0.014479,0.012746,2.02066
31,100,1000,500,0.014069,0.015767,0.014735,0.011616,0.011354,1.9779
31,100,1500,500,0.014981,0.013146,0.011321,0.011206,0.012496,2.28033
41,100,500,500,0.024122,0.030189,0.024531,0.027956,0.02084,2.33707
41,100,1000,500,0.018975,0.019727,0.0166,0.019497,0.015612,1.95174
41,100,1500,500,0.01805,0.020254,0.015658,0.02149,0.017793,1.95859
51,100,500,500,0.023002,0.032464,0.021046,0.028436,0.022145,2.01043
51,100,1000,500,0.024028,0.032231,0.021931,0.030017,0.022886,2.01264
51,100,1500,500,0.026097,0.034217,0.022931,0.03259,0.023582,2.02032
61,100,500,500,0.034021,0.043284,0.029906,0.038882,0.032134,2.02478
61,100,1000,500,0.035088,0.042994,0.028617,0.039534,0.029623,2.02128
61,100,1500,500,0.033003,0.045614,0.028984,0.038565,0.030143,2.01882
71,100,500,500,0.040445,0.054796,0.036789,0.050745,0.037694,2.04956
71,100,1000,500,0.03862,0.056126,0.0369,0.052297,0.0388,2.18057
71,100,1500,500,0.039812,0.062401,0.042796,0.052888,0.037422,2.0868
81,100,500,500,0.048578,0.076448,0.043633,0.065403,0.04576,2.07793
81,100,1000,500,0.04842,0.074796,0.044477,0.064277,0.048341,2.07126
81,100,1500,500,0.047237,0.072673,0.044566,0.065861,0.059961,2.36161
91,100,500,500,0.074042,0.105262,0.072121,0.11046,0.088143,2.65091
91,100,1000,500,0.08889,0.143853,0.067004,0.092084,0.056329,2.1103
91,100,1500,500,0.064121,0.081303,0.053961,0.08177,0.066947,2.40449
1,100,500,500,0.004486,0.00145,0.005977,0.000415,0.00613,3.50056
1,100,1000,500,0.004347,0.00116,0.00549,0.000303,0.006105,3.42168
1,100,1500,500,0.004491,0.001094,0.005315,0.000314,0.004745,3.30185
11,100,500,500,0.010577,0.004974,0.006175,0.001635,0.009819,3.4872
11,100,1000,500,0.011155,0.004482,0.006511,0.00213,0.011126,3.37489
11,100,1500,500,0.013577,0.005139,0.008016,0.002605,0.010788,3.27185
21,100,500,500,0.010379,0.008143,0.009038,0.005617,0.008984,2.3117
21,100,1000,500,0.010301,0.006711,0.008239,0.005566,0.011509,2.17954
21,100,1500,500,0.008739,0.006071,0.008369,0.00604,0.009105,2.04255
31,100,500,500,0.014102,0.0139,0.01261,0.012601,0.017825,2.33187
31,100,1000,500,0.014593,0.013338,0.013087,0.010965,0.014172,2.19506
31,100,1500,500,0.014953,0.01282,0.012465,0.012458,0.012024,2.01679
41,100,500,500,0.018334,0.022619,0.017608,0.022424,0.03763,2.43312
41,100,1000,500,0.019407,0.026526,0.023969,0.033444,0.018241,2.23023
41,100,1500,500,0.024199,0.031179,0.02153,0.026881,0.019379,2.06098
51,100,500,500,0.023566,0.033028,0.022613,0.034207,0.023336,2.09562
51,100,1000,500,0.026727,0.039611,0.027502,0.038875,0.029153,2.38705
51,100,1500,500,0.0299,0.038592,0.028988,0.033703,0.025541,2.06912
61,100,500,500,0.037304,0.040817,0.027936,0.040563,0.040674,2.42979
61,100,1000,500,0.063768,0.069475,0.047371,0.053091,0.033471,2.2755
61,100,1500,500,0.031622,0.042405,0.028836,0.037814,0.031341,1.98077
71,100,500,500,0.044175,0.06463,0.043425,0.057296,0.037068,2.02317
71,100,1000,500,0.042384,0.050565,0.042175,0.05818,0.040734,2.09045
71,100,1500,500,0.039203,0.054692,0.034755,0.050729,0.03665,2.01998
81,100,500,500,0.07487,0.132926,0.071657,0.126415,0.050613,2.35503
81,100,1000,500,0.082864,0.09874,0.050067,0.083629,0.066086,2.05857
81,100,1500,500,0.047322,0.06414,0.042582,0.062231,0.043342,1.98708
91,100,500,500,0.053822,0.081319,0.054359,0.078103,0.060394,2.04886
91,100,1000,500,0.053963,0.083429,0.051299,0.091209,0.059469,2.04883
91,100,1500,500,0.054525,0.082593,0.052484,0.086625,0.059253,2.02757
1,100,500,500,0.003932,0.000544,0.003535,0.000155,0.003905,0.153493
1,100,1000,500,0.003877,0.000526,0.003987,0.00014,0.004064,0.147795
1,100,1500,500,0.003885,0.000482,0.003325,0.000152,0.003564,0.148088
11,100,500,500,0.005533,0.002519,0.004613,0.001797,0.005343,2.06541
11,100,1000,500,0.004945,0.002789,0.004912,0.001715,0.004481,2.04591
11,100,1500,500,0.005068,0.002621,0.004616,0.001843,0.004523,2.06098
21,100,500,500,0.008554,0.006213,0.008135,0.005217,0.00721,2.04935
21,100,1000,500,0.007932,0.005617,0.008409,0.006308,0.00626,2.0304
21,100,1500,500,0.007316,0.006694,0.008201,0.00612,0.006331,2.03579
31,100,500,500,0.012175,0.01294,0.011644,0.01017,0.009886,2.03671
31,100,1000,500,0.012225,0.014382,0.011871,0.011357,0.010953,2.03537
31,100,1500,500,0.012238,0.013646,0.012208,0.010186,0.01082,2.03806
41,100,500,500,0.017417,0.021511,0.017992,0.019566,0.014271,2.05074
41,100,1000,500,0.01629,0.021605,0.017462,0.02296,0.014691,2.04573
41,100,1500,500,0.01765,0.020124,0.01655,0.020125,0.014099,2.04759
51,100,500,500,0.021841,0.031876,0.021735,0.03039,0.024588,2.32052
51,100,1000,500,0.025225,0.034739,0.025176,0.029703,0.029325,2.31267
51,100,1500,500,0.022627,0.033008,0.022472,0.030864,0.022485,2.19182
61,100,500,500,0.029864,0.044083,0.030315,0.040109,0.031874,2.19393
61,100,1000,500,0.035335,0.048263,0.03683,0.060756,0.036731,2.18443
61,100,1500,500,0.0391,0.052024,0.031797,0.042055,0.038204,2.28987
71,100,500,500,0.038709,0.055479,0.036068,0.052811,0.042,2.21495
71,100,1000,500,0.037787,0.056985,0.036819,0.050383,0.038989,2.2286
71,100,1500,500,0.040537,0.064077,0.04487,0.062639,0.040634,2.19623
81,100,500,500,0.047205,0.068132,0.055797,0.075899,0.046724,2.15445
81,100,1000,500,0.046609,0.07012,0.044969,0.065198,0.043978,2.2605
81,100,1500,500,0.04716,0.067591,0.046893,0.065319,0.04882,2.2607
91,100,500,500,0.058296,0.089809,0.056147,0.08389,0.05514,2.25733
91,100,1000,500,0.05644,0.084909,0.061446,0.08421,0.053975,2.22832
91,100,1500,500,0.057793,0.100542,0.054374,0.085315,0.055685,2.27217
1,100,500,500,0.003168,0.000759,0.002452,0.000177,0.00282,1.09518
1,100,1000,500,0.003233,0.00056,0.002509,0.000144,0.002394,1.06915
1,100,1500,500,0.003277,0.000547,0.002784,0.000182,0.002762,1.07592
11,100,500,500,0.006959,0.003723,0.008828,0.002468,0.005726,3.21107
11,100,1000,500,0.007685,0.004594,0.007981,0.003443,0.006035,3.25728
11,100,1500,500,0.009324,0.004312,0.008778,0.003158,0.006203,3.14494
21,100,500,500,0.01089,0.009995,0.012372,0.007698,0.011499,3.12438
21,100,1000,500,0.010971,0.010401,0.013664,0.007776,0.01104,3.09032
21,100,1500,500,0.013293,0.008835,0.014292,0.008218,0.011097,3.17568
31,100,500,500,0.020254,0.018211,0.021717,0.017468,0.019644,3.28018
31,100,1000,500,0.018881,0.021309,0.021489,0.018131,0.016924,3.12446
31,100,1500,500,0.022648,0.021024,0.022676,0.020838,0.017585,3.10758
41,100,500,500,0.027048,0.043986,0.026603,0.034725,0.025597,3.02405
41,100,1000,500,0.028797,0.03782,0.027221,0.035578,0.02358,3.12557
41,100,1500,500,0.030661,0.042357,0.028238,0.031959,0.025609,3.0679
51,100,500,500,0.034517,0.050633,0.036493,0.046408,0.0352,3.11272
51,100,1000,500,0.036676,0.051442,0.040929,0.051355,0.035892,3.12676
51,100,1500,500,0.037574,0.050644,0.036896,0.047066,0.033333,3.02253
61,100,500,500,0.049723,0.069047,0.046507,0.061785,0.045682,3.12819
61,100,1000,500,0.048709,0.06722,0.046892,0.061675,0.050096,3.16093
61,100,1500,500,0.051032,0.066423,0.046966,0.062088,0.044264,3.13807
71,100,500,500,0.062058,0.082162,0.074173,0.08524,0.063998,3.15447
71,100,1000,500,0.060253,0.085077,0.062815,0.082376,0.057654,3.13411
71,100,1500,500,0.065959,0.087408,0.059815,0.08616,0.060399,3.22828
81,100,500,500,0.076977,0.1144,0.080274,0.120846,0.069876,3.10221
81,100,1000,500,0.072395,0.108912,0.077175,0.102498,0.072227,3.13147
81,100,1500,500,0.080924,0.132344,0.080964,0.116783,0.096895,3.15733
91,100,500,500,0.089252,0.132179,0.09,0.125467,0.086195,3.10438
91,100,1000,500,0.09003,0.132828,0.088609,0.134856,0.089322,3.08825
91,100,1500,500,0.089763,0.131736,0.088214,0.126261,0.089507,3.1281
1,100,500,500,0.007616,0.000406,0.004037,0.000198,0.004489,0.019043
1,100,1000,500,0.005575,0.000571,0.004337,0.000244,0.006837,0.019824
1,100,1500,500,0.004418,0.000341,0.006053,0.000218,0.005866,0.018853
11,100,500,500,0.007735,0.002915,0.004655,0.001663,0.007325,2.00582
11,100,1000,500,0.006663,0.002973,0.004925,0.001888,0.005828,2.14252
11,100,1500,500,0.007239,0.00318,0.006156,0.001621,0.005628,2.03768
21,100,500,500,0.009507,0.006999,0.008883,0.005114,0.007469,1.98845
21,100,1000,500,0.009344,0.006765,0.00842,0.005321,0.007843,2.02208
21,100,1500,500,0.009906,0.008211,0.008286,0.005616,0.007917,2.05746
31,100,500,500,0.014883,0.013049,0.013179,0.012724,0.013722,2.09592
31,100,1000,500,0.014623,0.013163,0.012556,0.010723,0.012502,2.0283
31,100,1500,500,0.014853,0.011722,0.011899,0.011769,0.013511,2.05966
41,100,500,500,0.021766,0.024236,0.018346,0.0196,0.01703,2.08498
41,100,1000,500,0.016906,0.023384,0.018217,0.021773,0.01759,2.05203
41,100,1500,500,0.017725,0.024514,0.017354,0.020105,0.019086,2.02823
51,100,500,500,0.026214,0.033198,0.02564,0.031289,0.027228,2.06251
51,100,1000,500,0.024571,0.033918,0.027227,0.029339,0.026548,2.07623
51,100,1500,500,0.024089,0.034799,0.028025,0.030825,0.029612,2.15964
61,100,500,500,0.035588,0.052907,0.033271,0.039518,0.029983,2.0984
61,100,1000,500,0.031364,0.045904,0.0306,0.039757,0.030588,2.05354
61,100,1500,500,0.032693,0.045339,0.029361,0.039261,0.029578,2.01866
71,100,500,500,0.038314,0.0584,0.037497,0.051007,0.040929,2.11042
71,100,1000,500,0.051564,0.080485,0.042398,0.061065,0.037556,2.15984
71,100,1500,500,0.03744,0.055,0.03876,0.049983,0.037216,1.95006
81,100,500,500,0.044714,0.066633,0.043121,0.06232,0.04292,1.97129
81,100,1000,500,0.046004,0.067003,0.043097,0.061909,0.042851,1.95992
81,100,1500,500,0.044556,0.066633,0.045502,0.062637,0.043234,1.97343
91,100,500,500,0.053859,0.080304,0.051284,0.076364,0.05253,1.99431
91,100,1000,500,0.055033,0.082207,0.05159,0.07774,0.052406,2.00504
91,100,1500,500,0.05531,0.080949,0.051684,0.078279,0.052323,1.99836
1,100,500,500,0.002869,0.001002,0.003051,0.000173,0.002546,1.92255
1,100,1000,500,0.002939,0.000596,0.003376,0.00019,0.002707,1.92029
1,100,1500,500,0.002712,0.00056,0.003011,0.000156,0.002554,1.93562
11,100,500,500,0.004011,0.002587,0.003757,0.001649,0.00442,1.89097
11,100,1000,500,0.004002,0.002448,0.004251,0.001401,0.003289,1.89051
11,100,1500,500,0.00425,0.002361,0.00421,0.001553,0.003328,1.89941
21,100,500,500,0.006998,0.005288,0.007375,0.00573,0.005688,1.89746
21,100,1000,500,0.006949,0.00779,0.008146,0.004918,0.006018,1.88916
21,100,1500,500,0.007384,0.007329,0.007378,0.005647,0.00576,1.92569
31,100,500,500,0.01247,0.013109,0.010209,0.011025,0.009939,2.13566
31,100,1000,500,0.01253,0.012386,0.011669,0.011257,0.014565,2.07358
31,100,1500,500,0.012938,0.012315,0.010859,0.011323,0.011499,2.11663
41,100,500,500,0.016651,0.022395,0.01816,0.023209,0.014771,2.10473
41,100,1000,500,0.018802,0.026975,0.016113,0.020671,0.015094,1.93862
41,100,1500,500,0.015019,0.019128,0.015469,0.020857,0.015502,1.90845
51,100,500,500,0.021734,0.028591,0.020375,0.028197,0.0205,1.90009
51,100,1000,500,0.022054,0.029353,0.020724,0.028736,0.020578,1.90516
51,100,1500,500,0.021491,0.029864,0.021418,0.026887,0.019898,1.91532
61,100,500,500,0.030501,0.040029,0.02966,0.036959,0.027384,1.92387
61,100,1000,500,0.028005,0.042456,0.02752,0.038564,0.026969,1.9177
61,100,1500,500,0.027626,0.042501,0.027577,0.039235,0.027182,1.91676
71,100,500,500,0.036343,0.052561,0.036115,0.047035,0.033176,1.92561
71,100,1000,500,0.034855,0.051896,0.035204,0.049859,0.034769,1.93867
71,100,1500,500,0.035067,0.054459,0.03978,0.050874,0.034809,1.93106
81,100,500,500,0.047345,0.061505,0.04338,0.063414,0.041929,1.94064
81,100,1000,500,0.043094,0.066045,0.042881,0.061917,0.042587,1.94538
81,100,1500,500,0.042974,0.066353,0.042674,0.062358,0.04138,1.99616
91,100,500,500,0.056683,0.075207,0.051232,0.083044,0.050748,1.96067
91,100,1000,500,0.053189,0.079648,0.050952,0.076917,0.050251,1.97208
91,100,1500,500,0.052733,0.080425,0.052614,0.075624,0.051313,1.95795
1,100,500,500,0.005182,0.001057,0.005335,0.000256,0.00441,2.89782
1,100,1000,500,0.005027,0.001084,0.005013,0.000247,0.005049,2.89595
1,100,1500,500,0.004914,0.00121,0.004794,0.000294,0.004404,2.89243
11,100,500,500,0.005866,0.002379,0.004824,0.001712,0.005918,0.963685
11,100,1000,500,0.005939,0.002394,0.004733,0.001579,0.006191,0.968295
11,100,1500,500,0.005739,0.002235,0.004981,0.001824,0.005954,0.960532
21,100,500,500,0.008638,0.006201,0.009158,0.006089,0.007278,1.9259
21,100,1000,500,0.008427,0.006737,0.008509,0.005071,0.007493,1.91381
21,100,1500,500,0.008679,0.006856,0.008814,0.005252,0.007713,1.91561
31,100,500,500,0.014396,0.01247,0.011205,0.009978,0.011123,1.91346
31,100,1000,500,0.013693,0.012406,0.011658,0.01179,0.011133,1.91489
31,100,1500,500,0.013899,0.012443,0.010777,0.010874,0.010943,1.91
41,100,500,500,0.017822,0.022814,0.016262,0.019155,0.015571,1.93045
41,100,1000,500,0.017715,0.019434,0.015941,0.020517,0.015629,1.93034
41,100,1500,500,0.017722,0.02048,0.016509,0.02068,0.019695,2.07462
51,100,500,500,0.023857,0.036191,0.023512,0.02914,0.02405,2.04678
51,100,1000,500,0.025951,0.030713,0.021807,0.029048,0.02255,1.93644
51,100,1500,500,0.023535,0.032775,0.022116,0.032649,0.022131,1.93839
61,100,500,500,0.031487,0.040722,0.029011,0.038914,0.028664,1.94741
61,100,1000,500,0.032142,0.039453,0.028894,0.03749,0.028935,1.94817
61,100,1500,500,0.030435,0.041196,0.028472,0.038403,0.029128,1.9449
71,100,500,500,0.036928,0.05381,0.034898,0.050091,0.037612,1.96319
71,100,1000,500,0.038397,0.053559,0.035788,0.049632,0.036749,1.95658
71,100,1500,500,0.037938,0.053651,0.035455,0.049105,0.038403,1.95701
81,100,500,500,0.045873,0.06775,0.046453,0.058111,0.043551,1.98047
81,100,1000,500,0.045877,0.066747,0.042988,0.062396,0.043266,1.98734
81,100,1500,500,0.04616,0.066136,0.043381,0.062835,0.044212,1.99528
91,100,500,500,0.055988,0.082311,0.052545,0.077907,0.052956,2.01507
91,100,1000,500,0.055205,0.082931,0.051382,0.080568,0.053601,1.99221
91,100,1500,500,0.054227,0.082386,0.052415,0.084549,0.052054,1.99579
1,100,500,500,0.004401,0.000387,0.002944,0.000177,0.004112,0.020263
1,100,1000,500,0.004552,0.000407,0.003054,0.000166,0.003979,0.019689
1,100,1500,500,0.00409,0.000374,0.002909,0.000108,0.003902,0.020267
11,100,500,500,0.00489,0.002754,0.004374,0.001441,0.004626,2.02191
11,100,1000,500,0.005586,0.002639,0.004392,0.00207,0.004837,2.03054
11,100,1500,500,0.005135,0.002638,0.004342,0.001682,0.004542,2.00883
21,100,500,500,0.007957,0.005971,0.007556,0.005119,0.006669,2.00156
21,100,1000,500,0.007918,0.005749,0.007003,0.005254,0.007422,2.00009
21,100,1500,500,0.007676,0.007444,0.007845,0.005492,0.006664,1.99938
31,100,500,500,0.012955,0.012646,0.010442,0.010246,0.012633,2.00346
31,100,1000,500,0.012668,0.012084,0.01177,0.010124,0.010066,2.00478
31,100,1500,500,0.013173,0.012281,0.013169,0.009001,0.012161,2.01868
41,100,500,500,0.017583,0.018927,0.015109,0.0207,0.016723,1.99792
41,100,1000,500,0.016324,0.022705,0.014892,0.016994,0.015525,2.00711
41,100,1500,500,0.017274,0.020613,0.015641,0.020978,0.015021,2.01159
51,100,500,500,0.021965,0.035115,0.020759,0.028087,0.020998,2.01283
51,100,1000,500,0.022318,0.032594,0.020942,0.032314,0.021172,2.01587
51,100,1500,500,0.022,0.033879,0.020696,0.028225,0.020338,2.01462
61,100,500,500,0.029686,0.042002,0.02639,0.038226,0.027745,2.02394
61,100,1000,500,0.031243,0.039064,0.028112,0.037895,0.027766,2.11135
61,100,1500,500,0.032431,0.054608,0.028981,0.042369,0.028837,2.16738
71,100,500,500,0.04055,0.054255,0.036599,0.05151,0.040145,2.05043
71,100,1000,500,0.040635,0.050759,0.037703,0.046042,0.035774,2.03233
71,100,1500,500,0.03637,0.054398,0.034589,0.049032,0.035838,2.03665
81,100,500,500,0.044535,0.067274,0.042093,0.062002,0.043052,2.05655
81,100,1000,500,0.045912,0.064744,0.04188,0.062484,0.042471,2.05594
81,100,1500,500,0.044786,0.067573,0.043442,0.06222,0.042613,2.05255
91,100,500,500,0.053633,0.079787,0.054317,0.075282,0.053065,2.06747
91,100,1000,500,0.05369,0.086989,0.051646,0.076548,0.050924,2.07041
91,100,1500,500,0.053356,0.080125,0.050798,0.07654,0.05106,2.06529
1,100,500,500,0.003915,0.000206,0.005676,0.000275,0.003125,0.000205
1,100,1000,500,0.00327,0.000122,0.005599,0.000159,0.003755,0.000218
1,100,1500,500,0.003284,0.000156,0.005329,0.00022,0.003961,0.000199
11,100,500,500,0.00559,0.002484,0.006239,0.001725,0.00513,1.89869
11,100,1000,500,0.006515,0.002756,0.004746,0.001428,0.005652,1.90845
11,100,1500,500,0.006648,0.003517,0.004828,0.001888,0.005125,1.92075
21,100,500,500,0.009187,0.006687,0.007963,0.005651,0.007564,1.91053
21,100,1000,500,0.008677,0.006449,0.008859,0.006222,0.007284,1.89567
21,100,1500,500,0.008445,0.006445,0.008369,0.005997,0.007488,1.90631
31,100,500,500,0.013909,0.013032,0.010779,0.009453,0.011104,1.90787
31,100,1000,500,0.013542,0.012336,0.011206,0.011085,0.011373,1.90199
31,100,1500,500,0.01388,0.012981,0.011514,0.009488,0.010994,1.91888
41,100,500,500,0.016787,0.020952,0.015728,0.020897,0.01518,1.91489
41,100,1000,500,0.017302,0.020242,0.015988,0.020135,0.016334,1.92526
41,100,1500,500,0.017052,0.021429,0.015969,0.020396,0.01713,1.92523
51,100,500,500,0.023797,0.031177,0.021017,0.028413,0.02153,1.93666
51,100,1000,500,0.022696,0.032517,0.021964,0.028309,0.02192,1.93263
51,100,1500,500,0.022528,0.032781,0.021244,0.02953,0.021852,1.93138
61,100,500,500,0.02937,0.043768,0.028547,0.042121,0.028707,1.9324
61,100,1000,500,0.030523,0.039884,0.027963,0.036968,0.028617,1.93656
61,100,1500,500,0.030251,0.040005,0.027992,0.036993,0.028717,1.93879
