Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_BAN, time_subproblem_BAN, time_master_BAUD, time_subproblem_BAUD, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCOG, time_subproblem_KCOG, time_master_KCOGL, time_subproblem_KCOGL
1,90,1,600,0.250074,0.000703,0.073746,0.00015,0.093574,0.000131,0.072651,0.000305,0.049842,0.000292,0.035982,0.002504,0.059402,0.001264,0.068123,0.000359,0.088343,0.000289,0.073161,0.00166,0.056275,0.001027
1,90,3,600,0.089897,0.000323,0.046701,0.000116,0.040338,0.00017,0.039565,0.000238,0.060746,0.000239,0.066658,0.002013,0.084521,0.001312,0.068841,0.00026,0.084261,0.00019,0.075251,0.002263,0.069982,0.001579
