Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_BAN, time_subproblem_BAN, time_master_BAUD, time_subproblem_BAUD, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCOG, time_subproblem_KCOG, time_master_KCOGL, time_subproblem_KCOGL
41,90,9,600,0.096365,0.053149,0.157991,0.028544,0.116452,0.028983,0.681104,0.032926,0.573024,0.030743,0.059093,0.03216,0.049942,0.03126,0.057196,0.031965,0.058342,0.029936,0.048462,0.036392,0.05188,0.034857
41,90,11,600,0.102927,0.054333,0.188847,0.026861,0.124514,0.026212,0.692402,0.032469,0.593455,0.033137,0.054803,0.033253,0.057128,0.033642,0.054338,0.031393,0.06152,0.030509,0.051964,0.035988,0.047851,0.035654
61,90,1,600,0.083339,0.106332,0.074441,0.054262,0.145523,0.055842,1.24336,0.065699,1.24459,0.068867,0.078362,0.066994,0.066548,0.064794,0.064169,0.062217,0.076661,0.063921,0.073394,0.068738,0.065572,0.067408
61,90,3,600,0.077395,0.110998,0.10561,0.054961,0.135254,0.055644,1.23993,0.064593,1.23342,0.064286,0.069216,0.072082,0.073131,0.065823,0.067619,0.062039,0.070192,0.062315,0.071471,0.070833,0.06408,0.069605
61,90,5,600,0.088848,0.110609,0.108887,0.054774,0.139654,0.057324,1.2346,0.064187,1.21644,0.068303,0.081928,0.070154,0.069824,0.06823,0.065193,0.062253,0.069,0.061556,0.076718,0.067574,0.069777,0.066077
61,90,7,600,0.078135,0.109503,0.133164,0.055413,0.147399,0.05706,1.27379,0.065313,1.20752,0.064978,0.073074,0.071632,0.069431,0.065173,0.063484,0.062822,0.07347,0.062517,0.078034,0.066835,0.071339,0.067735
61,90,9,600,0.082658,0.110725,0.143792,0.05529,0.147781,0.05724,1.22543,0.065546,1.19213,0.067247,0.072487,0.068701,0.071677,0.067347,0.066322,0.064957,0.073881,0.065015,0.068633,0.070119,0.065049,0.067712
61,90,11,600,0.08007,0.113084,0.161454,0.055927,0.136167,0.056168,1.28798,0.065138,1.21146,0.065557,0.085071,0.068577,0.077145,0.066252,0.074178,0.062211,0.06929,0.062527,0.071642,0.074239,0.068781,0.069416
81,90,1,600,0.099662,0.187138,0.097795,0.095264,0.104683,0.095633,2.40434,0.111766,2.02416,0.114054,0.091594,0.111546,0.088135,0.111327,0.091453,0.10659,0.098595,0.10773,0.092726,0.112481,0.092171,0.113652
81,90,3,600,0.096295,0.191109,0.111518,0.094115,0.104246,0.097776,2.35642,0.110774,2.06321,0.113277,0.101737,0.11445,0.096576,0.112335,0.168092,0.191945,0.118294,0.115703,0.104691,0.121562,0.091807,0.112881
81,90,5,600,0.099299,0.185126,0.131765,0.094224,0.103848,0.095898,2.45907,0.110203,2.03922,0.113494,0.098498,0.11297,0.096183,0.113246,0.097071,0.110243,0.102267,0.110132,0.09128,0.111408,0.091795,0.111957
81,90,7,600,0.098043,0.182083,0.148191,0.09264,0.101808,0.09305,2.37624,0.113112,2.16076,0.117884,0.102309,0.118165,0.102195,0.121403,0.094946,0.114812,0.099299,0.112549,0.096029,0.113278,0.091969,0.115702
81,90,9,600,0.0958,0.192347,0.162082,0.093149,0.098619,0.092956,2.31589,0.11033,2.02176,0.113277,0.099566,0.113256,0.093215,0.111916,0.091243,0.107382,0.096258,0.1076,0.099907,0.120895,0.095115,0.117952
81,90,11,600,0.101645,0.19305,0.185422,0.097258,0.10056,0.095637,2.36513,0.114883,2.12707,0.117518,0.100382,0.120252,0.11433,0.122498,0.097019,0.111144,0.094479,0.108581,0.096499,0.121274,0.089629,0.120116
101,90,1,600,0.091944,0.275292,0.088953,0.140671,0.105466,0.139533,4.27391,0.168267,3.17964,0.176425,0.141284,0.177478,0.124299,0.178678,0.12036,0.166202,0.127088,0.164804,0.120103,0.177813,0.13089,0.175251
101,90,3,600,0.092194,0.288064,0.110078,0.142545,0.096913,0.141512,4.3025,0.170476,3.13837,0.178194,0.137932,0.175876,0.132652,0.177362,0.132418,0.164654,0.128935,0.164876,0.128685,0.178055,0.12827,0.176929
101,90,5,600,0.089446,0.280668,0.124627,0.14511,0.101969,0.144095,4.46494,0.17622,3.06246,0.172854,0.133346,0.177958,0.132177,0.177042,0.122565,0.163187,0.12849,0.162144,0.12592,0.178975,0.117959,0.172188
101,90,7,600,0.091283,0.282315,0.14064,0.140287,0.103152,0.140843,4.21593,0.168159,3.17425,0.171432,0.132227,0.178519,0.13057,0.17278,0.129277,0.164109,0.123419,0.164431,0.126488,0.173962,0.123131,0.172632
101,90,9,600,0.091153,0.287462,0.173901,0.138856,0.096192,0.139184,4.14304,0.176668,3.1387,0.179941,0.155853,0.182712,0.130817,0.176636,0.129281,0.163044,0.126736,0.164116,0.126331,0.178789,0.130324,0.174093
101,90,11,600,0.091377,0.27526,0.180771,0.141056,0.099996,0.143964,4.93163,0.179129,3.6827,0.215702,0.147211,0.181623,0.131771,0.173859,0.119837,0.160912,0.129677,0.170508,0.124168,0.176771,0.12338,0.176775
1,90,1,600,0.167841,0.00052,0.158663,0.000303,0.143963,0.000195,0.036716,0.000255,0.038695,0.000198,0.066632,0.002914,0.073643,0.001313,0.072497,0.000488,0.060687,0.000351,0.07431,0.002991,0.063322,0.001361
1,90,3,600,0.163572,0.000396,0.194092,0.0003,0.143046,0.000212,0.036298,0.000195,0.037935,0.000245,0.070872,0.002335,0.055481,0.001051,0.072299,0.000466,0.057035,0.000422,0.080544,0.002745,0.055635,0.001652
1,90,5,600,0.164812,0.000643,0.236149,0.000333,0.143174,0.00017,0.037464,0.000234,0.036004,0.000196,0.079626,0.002477,0.074249,0.001693,0.070117,0.000445,0.054229,0.000306,0.067073,0.005132,0.061342,0.002594
1,90,7,600,0.172915,0.000495,0.25359,0.000299,0.146282,0.000225,0.035447,0.000223,0.037408,0.00024,0.063488,0.002375,0.049328,0.001464,0.07118,0.000433,0.065423,0.000341,0.066731,0.005884,0.053386,0.004282
1,90,9,600,0.180848,0.000435,0.289882,0.000376,0.178389,0.000193,0.037821,0.000232,0.035727,0.000259,0.062823,0.002632,0.055199,0.001321,0.068575,0.000468,0.053909,0.000353,0.06569,0.009054,0.0494,0.005978
1,90,11,600,0.200274,0.000529,0.342614,0.000341,0.146321,0.000199,0.038832,0.000306,0.034805,0.000232,0.068852,0.00274,0.072686,0.001647,0.068186,0.000433,0.059264,0.000274,0.068633,0.012335,0.055952,0.009437
21,90,1,600,4.48931,0.077852,4.57038,0.041669,7.23892,0.039388,0.18687,0.009571,0.204907,0.009414,0.040099,0.01071,0.045763,0.011853,0.040163,0.010508,0.051181,0.009264,0.039004,0.01149,0.041981,0.010358
21,90,3,600,4.30214,0.084991,5.18658,0.047095,7.04091,0.040804,0.193619,0.008429,0.207278,0.008525,0.040106,0.01185,0.05956,0.01111,0.039966,0.009238,0.052121,0.011016,0.051319,0.013197,0.053807,0.012405
21,90,5,600,4.35463,0.094111,5.83341,0.044296,7.64826,0.045535,0.215995,0.007941,0.216102,0.009948,0.045436,0.009962,0.05339,0.010118,0.040884,0.008186,0.054126,0.008225,0.042345,0.01159,0.045324,0.011639
21,90,7,600,4.58456,0.080739,6.86926,0.048695,9.88162,0.050883,0.199374,0.008874,0.237015,0.009025,0.043028,0.011206,0.050233,0.011757,0.044078,0.008831,0.058837,0.008795,0.050904,0.014231,0.042685,0.01311
21,90,9,600,4.59924,0.084479,7.97016,0.04327,7.66125,0.039265,0.188591,0.009374,0.220829,0.009146,0.047566,0.010955,0.051194,0.011577,0.04293,0.008958,0.047121,0.00903,0.038817,0.014875,0.046841,0.01296
21,90,11,600,4.36197,0.086668,8.66528,0.049763,7.51729,0.037344,0.192277,0.00997,0.206498,0.009368,0.043278,0.011213,0.058687,0.010038,0.054631,0.008312,0.054589,0.00919,0.044418,0.014284,0.043129,0.0144
41,90,1,600,4.83435,0.263723,4.50686,0.140466,5.6371,0.119637,0.487195,0.033269,0.494607,0.031809,0.054387,0.034932,0.057308,0.033975,0.054647,0.032384,0.061821,0.031852,0.062166,0.034807,0.06029,0.03409
41,90,3,600,4.27849,0.265608,5.05854,0.138481,5.41979,0.11791,0.479732,0.031143,0.458099,0.030304,0.052696,0.033767,0.061203,0.032374,0.053601,0.03683,0.064098,0.029795,0.049981,0.034242,0.053844,0.033336
41,90,5,600,3.9721,0.261425,10.6145,0.199315,8.06452,0.149025,0.802851,0.040184,0.733885,0.032812,0.103896,0.03591,0.154595,0.072653,0.108359,0.035179,0.134114,0.038957,0.091651,0.045859,0.074214,0.034896
41,90,7,600,6.22458,0.30243,12.9073,0.289692,8.13422,0.151116,0.976208,0.044179,1.09181,0.063838,0.128707,0.046747,0.109458,0.046146,0.088607,0.040682,0.089892,0.043692,0.070959,0.047066,0.10776,0.043543
41,90,9,600,5.558,0.287762,6.85717,0.130288,5.5888,0.111376,0.49448,0.030079,0.456501,0.036257,0.053837,0.032899,0.061046,0.032094,0.048545,0.02925,0.057239,0.029016,0.066461,0.038398,0.052276,0.035246
