Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_BAN, time_subproblem_BAN, time_master_BAUD, time_subproblem_BAUD, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCOG, time_subproblem_KCOG, time_master_KCOGL, time_subproblem_KCOGL
81,90,2,600,0.199942,0.570497,0.246357,0.290787,0.220941,0.244667,2.48939,0.098549,1.95673,0.096584,0.082278,0.095944,0.081056,0.098932,0.079814,0.091707,0.082045,0.08955,0.074958,0.096647,0.076116,0.09548
101,90,2,600,0.174358,0.795903,0.269497,0.428255,0.208907,0.361489,2.55051,0.146482,2.54628,0.152628,0.119776,0.150333,0.114331,0.147879,0.102155,0.137055,0.108285,0.138123,0.099995,0.143774,0.101702,0.144625
1,90,2,600,0.056693,0.000428,0.068034,0.000301,0.042641,0.000194,0.034729,0.000181,0.036026,0.000189,0.06704,0.002324,0.048042,0.000962,0.070143,0.000344,0.052143,0.000299,0.054713,0.00189,0.060374,0.000892
21,90,2,600,0.315622,0.04998,0.294769,0.026297,0.47046,0.0244,0.370326,0.01367,0.160583,0.008472,0.03711,0.011107,0.038938,0.00976,0.033128,0.007935,0.042879,0.00823,0.040323,0.009954,0.045631,0.009369
41,90,2,600,0.354391,0.18273,0.434169,0.097045,0.393545,0.084649,0.465559,0.026444,0.383144,0.025973,0.045258,0.028003,0.045216,0.037306,0.095993,0.034787,0.05136,0.026427,0.048681,0.0311,0.044222,0.027662
61,90,2,600,0.354639,0.370321,0.410472,0.190347,0.421978,0.17614,1.26971,0.053943,1.24529,0.057138,0.066779,0.058849,0.057902,0.055496,0.059021,0.051941,0.073444,0.052862,0.062839,0.059544,0.060358,0.058452
81,90,2,600,0.344006,0.628036,0.495314,0.346397,0.608951,0.347727,1.71269,0.091566,1.34986,0.093987,0.085976,0.101588,0.092901,0.096645,0.081323,0.094076,0.091426,0.09386,0.085377,0.097646,0.077843,0.094767
101,90,2,600,0.359439,0.937448,0.462319,0.482546,0.568944,0.481367,1.76362,0.141164,2.18078,0.141101,0.112763,0.147954,0.109386,0.146197,0.104609,0.13744,0.120637,0.137324,0.109391,0.148016,0.106728,0.145423
1,90,2,600,0.057017,0.000381,0.078718,0.000261,0.038922,0.000188,0.054731,0.000379,0.053475,0.000347,0.072987,0.002089,0.072663,0.000851,0.067167,0.000424,0.05385,0.000289,0.047255,0.001621,0.051061,0.000747
21,90,2,600,0.301516,0.043164,0.370383,0.022807,0.467692,0.025587,0.199709,0.008364,0.199186,0.00759,0.039897,0.009986,0.038105,0.009982,0.040993,0.007162,0.051059,0.007434,0.037991,0.009731,0.037474,0.009548
41,90,2,600,0.293929,0.149861,0.40973,0.090258,0.435231,0.081203,0.56672,0.027837,0.527609,0.025427,0.049779,0.028261,0.05082,0.027194,0.04906,0.02573,0.060131,0.025906,0.052736,0.028392,0.047747,0.02786
61,90,2,600,0.307968,0.304398,0.447792,0.167937,0.513889,0.174115,1.18699,0.056848,1.06337,0.057452,0.071056,0.057528,0.061516,0.055933,0.060469,0.052235,0.068262,0.052243,0.066896,0.057783,0.061778,0.056804
81,90,2,600,0.416985,0.628234,0.478513,0.316886,0.5333,0.292427,2.15987,0.094898,1.98296,0.100154,0.084387,0.095415,0.095065,0.098069,0.084702,0.094228,0.090686,0.095932,0.081276,0.095847,0.085574,0.095122
101,90,2,600,0.657659,1.0459,0.898132,0.559389,0.637132,0.511434,3.62077,0.145877,3.40646,0.151309,0.120366,0.154574,0.11506,0.149502,0.114117,0.138882,0.112641,0.141079,0.113308,0.154793,0.111349,0.144416
1,90,2,600,0.032483,0.000418,0.032792,0.000182,0.126194,0.000253,0.067558,0.000442,0.042287,0.00039,0.049817,0.001345,0.050277,0.000749,0.041271,0.000257,0.051356,0.000228,0.043261,0.001509,0.042799,0.000923
21,90,2,600,0.295873,0.052771,0.33887,0.029071,0.276795,0.022007,0.163495,0.008353,0.153303,0.008752,0.035238,0.009404,0.03216,0.009772,0.036471,0.009501,0.039591,0.007047,0.031623,0.009563,0.037498,0.009391
41,90,2,600,0.254744,0.17031,0.284692,0.090056,0.185609,0.062863,0.522179,0.026096,0.336558,0.026467,0.043058,0.028202,0.045152,0.027726,0.041093,0.024878,0.047229,0.024881,0.040796,0.0277,0.041838,0.028164
61,90,2,600,0.198571,0.310443,0.239697,0.160653,0.21277,0.144282,1.10062,0.053575,0.738446,0.054541,0.058781,0.058198,0.060793,0.057661,0.058596,0.051991,0.072823,0.054881,0.057634,0.056817,0.061108,0.05793
81,90,2,600,0.195482,0.510811,0.246013,0.270422,0.248837,0.273555,1.71205,0.091122,1.56762,0.091891,0.081188,0.098375,0.079235,0.094677,0.084716,0.088841,0.081685,0.091406,0.08968,0.106746,0.080561,0.09649
101,90,2,600,0.213662,0.799719,0.240744,0.400056,0.269558,0.399178,2.57434,0.145961,2.97773,0.154134,0.120341,0.160075,0.123725,0.147276,0.10859,0.140569,0.107629,0.136641,0.114261,0.144146,0.102352,0.142617
1,90,2,600,0.035334,0.000357,0.050382,0.000246,0.040946,0.000194,0.02617,0.00025,0.023986,0.000196,0.027523,0.000956,0.025277,0.00057,0.030405,0.000177,0.028848,0.0002,0.028773,0.001211,0.028369,0.000704
21,90,2,600,0.06945,0.018681,0.069522,0.0085,0.054037,0.006597,0.186521,0.008362,0.177284,0.009279,0.049961,0.014413,0.032746,0.008283,0.043438,0.014071,0.062851,0.012295,0.04684,0.014275,0.029824,0.008359
41,90,2,600,0.051346,0.062884,0.063823,0.031694,0.047523,0.022621,0.755171,0.027394,0.635785,0.025727,0.062154,0.042498,0.066619,0.042326,0.06718,0.041837,0.077294,0.041434,0.061806,0.044645,0.062899,0.044616
61,90,2,600,0.068305,0.123223,0.071073,0.062216,0.062108,0.047546,1.56303,0.057774,1.21889,0.101801,0.102158,0.091537,0.086649,0.089987,0.085186,0.081041,0.098593,0.082268,0.085548,0.087559,0.093125,0.086392
81,90,2,600,0.056365,0.212154,0.06798,0.107446,0.062698,0.078824,3.97483,0.09637,4.08754,0.112892,0.133593,0.160659,0.135139,0.156966,0.118447,0.143538,0.136767,0.147035,0.122733,0.148589,0.115502,0.153475
101,90,2,600,0.057749,0.324796,0.062918,0.160585,0.054503,0.121977,6.26141,0.147317,4.98971,0.150253,0.165174,0.236077,0.156312,0.232143,0.15386,0.213178,0.174693,0.220066,0.153545,0.222291,0.155354,0.222939
1,90,2,600,0.048904,0.000466,0.064142,0.000247,0.050496,0.000191,0.032339,0.000225,0.032509,0.000202,0.06562,0.001647,0.047168,0.000843,0.057284,0.000435,0.044312,0.000267,0.051831,0.001139,0.044885,0.000746
21,90,2,600,0.210383,0.044051,0.243816,0.022368,0.41119,0.027169,0.183108,0.008203,0.172402,0.007825,0.035392,0.00943,0.035498,0.010357,0.030886,0.008451,0.033721,0.01022,0.03135,0.010664,0.031372,0.009185
41,90,2,600,0.153198,0.132751,0.193224,0.069424,0.380414,0.097671,0.440696,0.025839,0.384821,0.025414,0.046004,0.029103,0.046816,0.027809,0.041571,0.025381,0.046439,0.026211,0.041124,0.029062,0.043494,0.028164
61,90,2,600,0.174596,0.279655,0.191728,0.141673,0.312617,0.173801,1.1096,0.055311,0.976598,0.054971,0.06675,0.057346,0.057806,0.057419,0.055502,0.053361,0.064897,0.052242,0.055436,0.058535,0.060937,0.056369
81,90,2,600,0.158999,0.471214,0.202511,0.239962,0.29834,0.26583,1.97876,0.095496,1.73948,0.092771,0.081547,0.095161,0.083965,0.09876,0.0775,0.089208,0.082118,0.08939,0.07837,0.095445,0.077296,0.096276
101,90,2,600,0.220682,0.856681,0.27682,0.437675,0.346342,0.448106,2.79326,0.217648,3.04851,0.198447,0.11904,0.153661,0.129739,0.168536,0.155753,0.152376,0.128242,0.157955,0.105676,0.144647,0.102313,0.147141
1,90,2,600,0.043259,0.000311,0.040588,0.000192,0.030356,0.000195,0.035605,0.000195,0.028507,0.000192,0.037353,0.000699,0.026422,0.000508,0.028647,0.000197,0.024447,0.000164,0.029,0.001114,0.031968,0.000471
21,90,2,600,0.040914,0.017881,0.056976,0.008232,0.041696,0.006036,0.236837,0.009608,0.198505,0.006969,0.055572,0.013294,0.056842,0.014607,0.078321,0.010341,0.074996,0.013024,0.054255,0.014701,0.050225,0.012932
41,90,2,600,0.049103,0.056392,0.048043,0.027477,0.033197,0.022906,0.891226,0.027211,0.673172,0.028314,0.071587,0.044568,0.06639,0.043155,0.067394,0.042279,0.080909,0.04044,0.144616,0.053342,0.06869,0.045089
61,90,2,600,0.046404,0.123489,0.058928,0.063211,0.03656,0.049404,1.97699,0.05669,1.65151,0.058544,0.088526,0.089301,0.094891,0.089059,0.091886,0.085393,0.11516,0.083414,0.086487,0.0869,0.094303,0.08717
81,90,2,600,0.048095,0.214968,0.048369,0.107967,0.0429,0.080629,2.35277,0.092196,2.85322,0.096179,0.119641,0.148167,0.120219,0.148747,0.123204,0.14028,0.13786,0.14087,0.116744,0.151269,0.122938,0.155088
101,90,2,600,0.040589,0.32679,0.053837,0.159833,0.039872,0.115543,4.24573,0.138189,3.53726,0.139711,0.161251,0.229039,0.171762,0.229758,0.1569,0.217539,0.186261,0.22278,0.156201,0.225796,0.159411,0.231274
1,90,2,600,0.048262,0.000487,0.073947,0.000316,0.041832,0.000182,0.048111,0.000248,0.057258,0.000297,0.055501,0.001956,0.064116,0.000992,0.061464,0.000388,0.042709,0.000265,0.074211,0.002253,0.063936,0.001141
21,90,2,600,1.45104,0.083316,1.81969,0.044797,2.57584,0.045027,0.211922,0.008888,0.214525,0.007844,0.048844,0.011662,0.046993,0.00978,0.041676,0.008607,0.049754,0.008356,0.039343,0.010401,0.04171,0.008757
41,90,2,600,1.57258,0.296275,1.85595,0.162685,3.10703,0.168178,0.403267,0.035737,0.553005,0.029422,0.04986,0.032096,0.068765,0.029034,0.048336,0.026734,0.070944,0.027405,0.047341,0.029121,0.045876,0.027602
61,90,2,600,2.69308,0.719021,2.88625,0.372721,3.17297,0.334911,0.909418,0.059637,0.940797,0.058221,0.066027,0.058514,0.065149,0.055799,0.060772,0.052391,0.075189,0.051661,0.062646,0.059341,0.061817,0.058795
81,90,2,600,2.5705,1.18368,3.19639,0.690798,5.64057,0.713612,1.87655,0.09842,1.20523,0.099113,0.087393,0.09845,0.085655,0.096722,0.080971,0.09017,0.097662,0.093711,0.097776,0.096377,0.085589,0.100308
101,90,2,600,3.52954,2.0339,4.31211,1.19014,6.83346,1.07153,1.70362,0.148521,1.44055,0.147188,0.112409,0.145211,0.125124,0.147114,0.113177,0.139939,0.114092,0.135791,0.111019,0.145357,0.108937,0.145107
1,90,2,600,0.05142,0.00062,0.069979,0.000313,0.039931,0.000197,0.052313,0.000371,0.050929,0.000373,0.066027,0.00215,0.046605,0.001253,0.062696,0.000321,0.049214,0.000301,0.06678,0.002164,0.04515,0.000964
21,90,2,600,0.349323,0.060992,0.427236,0.03184,0.461081,0.028192,0.162535,0.009142,0.145726,0.008369,0.035282,0.009351,0.035038,0.00981,0.034889,0.007814,0.040341,0.007235,0.036772,0.009655,0.034767,0.011083
41,90,2,600,0.474226,0.247355,0.509823,0.112223,0.445878,0.099677,0.399608,0.026582,0.389477,0.025877,0.043499,0.029584,0.048783,0.028103,0.045681,0.025007,0.05334,0.02631,0.044997,0.029328,0.047978,0.027751
61,90,2,600,0.305509,0.370623,0.38541,0.192253,0.506282,0.206021,0.851674,0.053245,0.741447,0.054331,0.068878,0.056442,0.062695,0.0582,0.060423,0.053651,0.065333,0.053662,0.060127,0.056968,0.058345,0.057002
81,90,2,600,0.341806,0.620748,0.403708,0.322414,0.504376,0.350544,1.27195,0.093989,1.33547,0.091971,0.087278,0.097254,0.082728,0.097981,0.081688,0.089715,0.085746,0.089631,0.082714,0.099876,0.081892,0.098757
101,90,2,600,0.29574,0.937091,0.352649,0.48687,0.461627,0.519723,2.29562,0.161034,1.92637,0.148188,0.109402,0.145574,0.10871,0.143578,0.106645,0.138171,0.119694,0.135101,0.110972,0.145557,0.114426,0.148316
1,90,2,600,0.04921,0.000429,0.060489,0.000262,0.038223,0.000186,0.027697,0.000288,0.038152,0.000216,0.050802,0.001123,0.045083,0.00083,0.063327,0.000375,0.048814,0.000291,0.053985,0.001153,0.047779,0.000742
21,90,2,600,0.207226,0.045304,0.296551,0.0246,0.222126,0.021124,0.1652,0.008302,0.165415,0.007933,0.037282,0.01019,0.03522,0.009168,0.030898,0.009521,0.040494,0.007554,0.030957,0.011095,0.034056,0.008953
41,90,2,600,0.260869,0.180603,0.412837,0.104872,0.251717,0.076161,0.443447,0.026367,0.423693,0.025816,0.042485,0.027585,0.044813,0.029073,0.042656,0.025515,0.048646,0.025317,0.048653,0.029287,0.047504,0.027088
61,90,2,600,0.303911,0.353858,0.37013,0.190393,0.202433,0.145681,1.19726,0.053638,1.08005,0.053763,0.058451,0.057532,0.061401,0.057406,0.056469,0.055174,0.063079,0.052264,0.057133,0.056278,0.056728,0.055812
81,90,2,600,0.149886,0.465754,0.31011,0.321662,0.288253,0.269207,2.24009,0.090355,1.95859,0.093422,0.084985,0.095057,0.081606,0.099325,0.079509,0.090859,0.084644,0.092573,0.077151,0.098021,0.079809,0.097862
101,90,2,600,0.150779,0.711363,0.183517,0.358784,0.247633,0.400831,2.71513,0.143122,2.37069,0.144704,0.110357,0.147474,0.142251,0.190199,0.107356,0.139657,0.117451,0.13833,0.104275,0.144476,0.101766,0.146322
1,90,2,600,0.044673,0.000288,0.043202,0.000219,0.030065,0.000102,0.031939,0.000236,0.032627,0.000234,0.028726,0.000817,0.029141,0.000624,0.030514,0.000148,0.033933,0.000232,0.0346,0.000915,0.028873,0.000621
21,90,2,600,1.68072,0.109946,2.21264,0.048838,1.7196,0.044228,0.153671,0.008464,0.139769,0.008688,0.040346,0.00982,0.039116,0.010851,0.041752,0.007778,0.051659,0.008452,0.03769,0.009617,0.036892,0.00911
41,90,2,600,1.77144,0.339643,2.32918,0.174365,2.83497,0.190085,0.40988,0.027281,0.419793,0.027743,0.052894,0.02889,0.051507,0.028023,0.04559,0.026575,0.054004,0.02593,0.044436,0.028362,0.045486,0.028243
61,90,2,600,1.51657,0.618086,2.1594,0.338504,2.92751,0.365126,0.552373,0.058574,0.4802,0.058576,0.064933,0.057385,0.078145,0.057296,0.064975,0.053503,0.068285,0.053618,0.067928,0.058267,0.070131,0.058869
81,90,2,600,1.485,1.04107,2.23387,0.52675,2.34838,0.52186,0.920691,0.129251,1.36937,0.132446,0.131777,0.104513,0.148072,0.136753,0.124053,0.100358,0.136378,0.118426,0.100575,0.109124,0.08366,0.095091
101,90,2,600,1.33634,1.47667,1.73807,0.696599,1.57418,0.687767,1.4598,0.144744,1.18261,0.143303,0.11362,0.144064,0.111224,0.143647,0.107131,0.137778,0.111603,0.137213,0.107208,0.143337,0.104144,0.144106
1,90,2,600,0.047987,0.000429,0.070791,0.000293,0.032975,0.000192,0.033392,0.000189,0.034099,0.000168,0.063303,0.001807,0.049951,0.000935,0.063165,0.000376,0.050682,0.000285,0.06444,0.001757,0.047631,0.001008
21,90,2,600,0.282126,0.053737,0.323868,0.026162,0.410225,0.026516,0.147241,0.007822,0.143839,0.009707,0.033759,0.009622,0.034099,0.008633,0.032612,0.008082,0.035026,0.007083,0.032256,0.010651,0.031809,0.010019
41,90,2,600,0.197585,0.164078,0.248686,0.084694,0.369606,0.098733,0.38429,0.026627,0.420907,0.026308,0.041898,0.027665,0.044748,0.028449,0.041231,0.025182,0.047703,0.027121,0.039942,0.027707,0.04018,0.02718
61,90,2,600,0.209983,0.341543,0.264701,0.174606,0.561542,0.223096,0.797655,0.055348,0.919864,0.054093,0.059236,0.056333,0.058645,0.057538,0.057627,0.055196,0.071227,0.055539,0.057298,0.059573,0.062219,0.05789
81,90,2,600,0.204273,0.567081,0.262731,0.301418,0.37803,0.32089,1.47781,0.093274,1.27463,0.090529,0.078081,0.095773,0.08113,0.095334,0.080569,0.091246,0.093189,0.091599,0.078165,0.096816,0.078089,0.095896
101,90,2,600,0.20537,0.866047,0.264961,0.447083,0.43431,0.509752,2.10097,0.144415,2.17335,0.140366,0.104229,0.144851,0.101453,0.144323,0.104881,0.140049,0.105935,0.136069,0.103149,0.150541,0.104482,0.148253
1,90,2,600,0.015691,0.000166,0.027865,0.000116,0.015483,0.000158,0.041831,0.000169,0.034823,0.000229,0.025043,0.001007,0.025447,0.000488,0.024829,0.000157,0.028001,0.000186,0.028508,0.000987,0.025128,0.000765
21,90,2,600,0.033243,0.011998,0.031939,0.006988,0.053897,0.006401,0.211794,0.009081,0.194993,0.008163,0.046799,0.014476,0.045636,0.012012,0.044807,0.013446,0.064067,0.011334,0.054013,0.01372,0.047786,0.014075
41,90,2,600,0.036556,0.046119,0.131955,0.033236,0.032739,0.024263,0.760517,0.028539,0.751351,0.025818,0.082765,0.041675,0.058847,0.042708,0.063102,0.041405,0.080261,0.040477,0.062968,0.04371,0.072515,0.044461
61,90,2,600,0.026431,0.09481,0.033395,0.049687,0.031666,0.049195,1.81659,0.054665,1.47953,0.056318,0.087836,0.089026,0.083114,0.086891,0.083082,0.080635,0.095869,0.081996,0.087273,0.087934,0.085608,0.08927
81,90,2,600,0.027811,0.151874,0.032902,0.080071,0.030832,0.078307,3.20761,0.095427,3.44053,0.095235,0.120295,0.152725,0.115722,0.146579,0.113976,0.140238,0.125976,0.140808,0.116165,0.14856,0.118662,0.155844
101,90,2,600,0.041494,0.311215,0.045871,0.158503,0.031589,0.119856,5.58898,0.147226,3.97932,0.142265,0.210276,0.318171,0.214051,0.311203,0.208528,0.290052,0.167705,0.215982,0.219078,0.313565,0.212854,0.316408
1,90,2,600,0.048117,0.000432,0.060015,0.000255,0.035936,0.000206,0.038706,0.000261,0.040113,0.000236,0.057281,0.000869,0.0559,0.000596,0.060362,0.000449,0.057469,0.000334,0.054393,0.0008,0.051138,0.000554
21,90,2,600,0.199651,0.041562,0.220666,0.020277,0.20456,0.01791,0.19536,0.008217,0.190579,0.007864,0.041956,0.010301,0.05652,0.008543,0.03694,0.008112,0.042181,0.008903,0.037872,0.009179,0.03886,0.007811
41,90,2,600,0.205669,0.1318,0.23419,0.074053,0.195422,0.062364,0.443435,0.028321,0.47852,0.026038,0.050924,0.028261,0.04705,0.028146,0.044015,0.026488,0.049007,0.025426,0.043442,0.027991,0.043685,0.028426
61,90,2,600,0.158597,0.248743,0.167287,0.111986,0.239032,0.143469,1.05809,0.05453,0.814319,0.054823,0.061326,0.056038,0.06226,0.058702,0.05851,0.051377,0.067549,0.052085,0.059048,0.056246,0.07919,0.074679
81,90,2,600,0.189855,0.470818,0.153071,0.18836,0.207592,0.215778,2.52772,0.092915,1.48871,0.093427,0.082911,0.094459,0.093187,0.097567,0.080948,0.091124,0.08361,0.088159,0.080816,0.095921,0.086287,0.095544
101,90,2,600,0.175115,0.624273,0.210831,0.323115,0.158215,0.28395,2.36383,0.143928,1.83485,0.142205,0.109936,0.145819,0.110164,0.142735,0.102716,0.139152,0.111927,0.137627,0.109482,0.144262,0.103667,0.147609
1,90,2,600,0.036711,0.000408,0.032108,0.000213,0.049836,0.000214,0.028465,0.000259,0.025849,0.000264,0.027795,0.000755,0.027593,0.000428,0.028081,0.000134,0.025435,0.000225,0.02858,0.000901,0.029595,0.000506
21,90,2,600,0.044525,0.018667,0.059905,0.010611,0.03605,0.005739,0.202594,0.007466,0.175043,0.008079,0.034557,0.008818,0.032395,0.00891,0.035805,0.008447,0.041098,0.007952,0.036792,0.008941,0.033794,0.008866
41,90,2,600,0.046523,0.058394,0.049791,0.029468,0.038568,0.022245,0.689099,0.026293,0.690254,0.027137,0.043027,0.026558,0.039145,0.02779,0.040778,0.026043,0.044208,0.025005,0.043079,0.027785,0.049156,0.027256
61,90,2,600,0.044471,0.123007,0.052344,0.062443,0.036072,0.047646,1.2603,0.055845,1.51529,0.056116,0.057137,0.055331,0.056973,0.056299,0.057908,0.052342,0.060707,0.052986,0.057129,0.056117,0.056626,0.056183
81,90,2,600,0.043893,0.204491,0.051478,0.104801,0.039494,0.080042,2.43271,0.092264,2.97478,0.094193,0.083931,0.096134,0.079452,0.094926,0.085138,0.125134,0.080411,0.091947,0.077958,0.095002,0.077662,0.098254
101,90,2,600,0.042987,0.321883,0.048479,0.157949,0.037905,0.119981,3.95154,0.139222,3.66124,0.145351,0.103988,0.144228,0.165584,0.166873,0.102607,0.135422,0.107435,0.135356,0.107583,0.143451,0.10536,0.147734
1,90,2,600,0.030479,0.000321,0.034384,0.000233,0.036662,0.000165,0.048942,0.000327,0.060796,0.000348,0.046058,0.00131,0.050919,0.000696,0.043225,0.000339,0.047299,0.000302,0.048219,0.001592,0.049577,0.000848
21,90,2,600,0.243348,0.047023,0.246796,0.023222,0.219981,0.017356,0.177097,0.008237,0.169927,0.007833,0.037828,0.010703,0.040421,0.009459,0.037959,0.007686,0.037998,0.008979,0.035143,0.010408,0.037378,0.008879
41,90,2,600,0.18563,0.135173,0.22238,0.073321,0.244123,0.068609,0.52307,0.027253,0.376055,0.026494,0.051569,0.028297,0.055105,0.026954,0.046513,0.025191,0.052154,0.025099,0.044638,0.027675,0.044066,0.027633
61,90,2,600,0.317783,0.364848,0.316609,0.176874,0.220149,0.127125,1.23589,0.054129,1.18345,0.055404,0.060869,0.060633,0.065962,0.057262,0.059888,0.052018,0.063797,0.052215,0.061433,0.056766,0.065309,0.057222
81,90,2,600,0.256092,0.56877,0.338648,0.290928,0.242326,0.244944,1.45721,0.093446,1.20793,0.095165,0.08381,0.099627,0.0857,0.098162,0.089073,0.089085,0.085761,0.089379,0.08168,0.095914,0.080911,0.094758
101,90,2,600,0.289064,0.943229,0.369321,0.487189,0.281529,0.41586,2.75372,0.143054,2.95612,0.147942,0.107462,0.145654,0.107974,0.143545,0.104443,0.135415,0.111891,0.135212,0.110923,0.152261,0.105719,0.14555
1,90,2,600,0.036539,0.000292,0.031911,0.000215,0.03681,0.000221,0.031437,0.000156,0.035438,0.000213,0.033019,0.000653,0.025476,0.000548,0.026383,0.000211,0.031674,0.000219,0.030039,0.000737,0.030647,0.000478
21,90,2,600,0.049289,0.019015,0.066285,0.010551,0.041882,0.006998,0.19975,0.007769,0.210663,0.008001,0.057649,0.015053,0.048921,0.014181,0.125481,0.023839,0.077998,0.013704,0.052578,0.014438,0.048582,0.014786
41,90,2,600,0.046112,0.057814,0.052641,0.029716,0.057714,0.031398,0.828996,0.026945,0.60143,0.026073,0.06974,0.043638,0.07139,0.041751,0.063168,0.039518,0.082766,0.039599,0.063963,0.045202,0.066583,0.043166
61,90,2,600,0.053613,0.125857,0.049222,0.063358,0.061478,0.063867,1.8788,0.054298,1.43783,0.057405,0.088987,0.088919,0.093691,0.090817,0.088403,0.082812,0.109985,0.083858,0.091942,0.08949,0.088177,0.089422
81,90,2,600,0.040294,0.203281,0.050026,0.107827,0.062782,0.109029,2.72241,0.097044,4.93793,0.104394,0.192215,0.184195,0.123752,0.150941,0.12216,0.144579,0.160076,0.143531,0.117855,0.152195,0.122234,0.153565
101,90,2,600,0.041721,0.314902,0.047531,0.15832,0.174057,0.18503,5.65562,0.143409,5.00859,0.141455,0.1596,0.22653,0.160498,0.224431,0.15834,0.215839,0.191227,0.220995,0.162586,0.227803,0.155859,0.22562
1,90,2,600,0.03397,0.00038,0.057924,0.000231,0.032713,0.000165,0.053375,0.00033,0.056457,0.000354,0.04009,0.001019,0.048827,0.000712,0.039206,0.000296,0.042291,0.000318,0.046613,0.000938,0.039635,0.000704
21,90,2,600,0.184373,0.040656,0.26544,0.028247,0.19836,0.019997,0.14694,0.010105,0.14463,0.009666,0.038046,0.011603,0.035708,0.008988,0.033758,0.008571,0.035036,0.00825,0.036398,0.01024,0.032572,0.010202
41,90,2,600,0.149926,0.136825,0.186356,0.073673,0.194882,0.07321,0.386943,0.026377,0.353193,0.024921,0.041143,0.028284,0.043704,0.027739,0.04361,0.026611,0.048244,0.024838,0.042694,0.029137,0.042404,0.027637
61,90,2,600,0.176738,0.308635,0.223863,0.155701,0.221386,0.142403,1.15814,0.054982,0.877762,0.054647,0.058914,0.057753,0.058449,0.056195,0.060743,0.053379,0.069382,0.054071,0.056494,0.056469,0.055742,0.055172
81,90,2,600,0.14332,0.467045,0.183283,0.239498,0.193399,0.239792,1.81973,0.093251,1.6362,0.090265,0.076471,0.094963,0.076966,0.095085,0.077186,0.089607,0.081923,0.089424,0.083576,0.095455,0.078154,0.099336
101,90,2,600,0.180545,0.767412,0.181397,0.371741,0.19962,0.362,1.95483,0.14231,2.33133,0.140405,0.109264,0.149811,0.103952,0.143918,0.103077,0.136171,0.107851,0.135187,0.104248,0.146908,0.104045,0.144344
