STANDARD,1,0,4.83784,9.71235
KC,1,0,2.10811,0.716749
STANDARD,1,2,4.16216,5.22309
KC,1,2,2.27027,0.780539
STANDARD,1,4,4.83784,9.36371
KC,1,4,2.13514,0.710411
STANDARD,1,6,4.48649,7.22683
KC,1,6,2.05405,0.718509
STANDARD,1,8,4.62162,8.16112
KC,1,8,2.13514,0.723046
STANDARD,1,10,4.62162,7.00966
KC,1,10,2.08108,0.655307
STANDARD,21,0,6.24324,57.4618
KC,21,0,2.16216,30.351
STANDARD,21,2,6.97297,116.952
KC,21,2,2.13514,31.7452
STANDARD,21,4,5.89189,51.3435
KC,21,4,2.02703,31.7919
STANDARD,21,6,6.97297,136.415
KC,21,6,2.05405,33.8975
STANDARD,21,8,7.97297,72.2521
KC,21,8,2.21622,29.0717
STANDARD,21,10,7.81081,118.234
KC,21,10,2.27027,28.789
STANDARD,41,0,8.10811,108.824
KC,41,0,2.08108,129.237
STANDARD,41,2,6.72973,78.6417
KC,41,2,2,128.8
STANDARD,41,4,7.13514,66.8505
KC,41,4,2.08108,127.742
STANDARD,41,6,6.81081,139.008
KC,41,6,2.08108,118.546
STANDARD,41,8,8.7027,142.574
KC,41,8,2.08108,129.803
STANDARD,41,10,10.1622,290.589
KC,41,10,2.13514,128.658
STANDARD,61,0,8.78378,186.719
KC,61,0,2.13514,286.432
STANDARD,61,2,7.81081,218.879
KC,61,2,2.02703,316.775
STANDARD,61,4,8.54054,222.035
KC,61,4,2.10811,302.535
STANDARD,61,6,9.32432,362.395
KC,61,6,2.08108,316.33
STANDARD,61,8,7.13514,87.5185
KC,61,8,2.08108,278.395
STANDARD,61,10,10.1622,221.495
KC,61,10,2.27027,303.947
STANDARD,81,0,7.35135,81.9742
KC,81,0,1.97297,486.137
STANDARD,81,2,8.7027,129.969
KC,81,2,2,586.982
STANDARD,81,4,8.16216,169.851
KC,81,4,2.08108,550.895
STANDARD,81,6,7.35135,154.791
KC,81,6,2.05405,626.922
STANDARD,81,8,7.08108,144.131
KC,81,8,2.16216,604.494
STANDARD,81,10,7.54054,100.33
KC,81,10,2.05405,634.67
