Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCU, time_subproblem_KCU, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCHOG, time_subproblem_KCHOG
11,80,0.0033,0.001072,0.020149,0.001147,0.005528,0.00083,0.005695,0.004542,0.007977,0.007637
11,80,0.141465,0.008594,0.012487,0.00124,0.003791,0.001319,0.007379,0.003018,0.004619,0.010933
11,80,0.007394,0.002181,0.01748,0.001306,0.002682,0.000913,0.00662,0.004273,0.004892,0.009562
11,80,0.010486,0.003662,0.020846,0.002212,0.002989,0.001878,0.002349,0.001592,0.004576,0.012945
11,100,0.005622,0.002316,0.015147,0.00373,0.002125,0.000688,0.005327,0.001651,0.002717,0.009465
11,100,0.072976,0.008013,0.011861,0.001626,0.002793,0.000804,0.005515,0.003713,0.004534,0.011062
11,100,0.007681,0.002807,0.017065,0.001115,0.005711,0.001103,0.008098,0.005087,0.009133,0.019382
11,100,0.033166,0.007456,0.01658,0.000975,0.01264,0.003063,0.015524,0.00899,0.010723,0.022804
11,100,0.11085,0.012291,0.007937,0.001482,0.003708,0.0013,0.00265,0.001951,0.008074,0.015342
21,0,0.003954,0.003876,0.066266,0.003014,0.009519,0.006427,0.005278,0.004693,0.006931,0.021733
21,0,0.096827,0.033082,0.02269,0.008057,0.004163,0.004414,0.011654,0.005449,0.004679,0.02152
21,0,0.131892,0.034202,0.057818,0.003684,0.026449,0.011009,0.013938,0.022216,0.02412,0.043115
21,0,0.15468,0.039659,0.018701,0.009774,0.008263,0.004691,0.006219,0.011645,0.008364,0.016451
21,0,0.39193,0.04655,0.02155,0.005116,0.022746,0.010889,0.019263,0.017258,0.022984,0.030643
21,20,0.019926,0.017245,0.054345,0.006267,0.020919,0.008919,0.010955,0.010383,0.022857,0.019698
21,20,0.013222,0.009883,0.065887,0.006269,0.014399,0.005896,0.015084,0.012622,0.006979,0.033539
21,20,0.413846,0.058102,0.017396,0.007687,0.011042,0.005946,0.009936,0.016371,0.01129,0.024799
21,20,0.01806,0.012241,0.05309,0.005746,0.023275,0.011669,0.012542,0.022129,0.018552,0.03092
21,20,0.136387,0.034754,0.01746,0.007195,0.004334,0.006528,0.00762,0.01075,0.009667,0.023247
21,40,0.195987,0.040825,0.014661,0.009128,0.022909,0.00533,0.010633,0.00708,0.025225,0.018414
21,40,0.114066,0.030767,0.017548,0.003894,0.012053,0.006629,0.012645,0.005179,0.012971,0.017084
21,40,0.010243,0.014124,0.073554,0.005298,0.006908,0.009414,0.008571,0.010559,0.025505,0.018266
21,40,0.027537,0.013927,0.053484,0.003589,0.021698,0.008671,0.012937,0.017681,0.026492,0.024717
21,40,0.121948,0.031522,0.021531,0.007866,0.00693,0.005924,0.011772,0.006048,0.01255,0.01666
21,60,0.03207,0.024297,0.052718,0.007822,0.029441,0.01648,0.022588,0.022842,0.0227,0.048251
21,60,0.2429,0.05108,0.02013,0.005018,0.01307,0.009433,0.01554,0.008238,0.014549,0.035478
21,60,0.146027,0.039076,0.020473,0.004516,0.010995,0.008936,0.006582,0.005331,0.009768,0.017987
21,60,0.00806,0.008443,0.057645,0.003334,0.015719,0.013028,0.006888,0.008333,0.018251,0.018693
21,60,0.032363,0.015555,0.05843,0.00535,0.023132,0.010866,0.015459,0.013133,0.032053,0.034654
21,80,0.047251,0.022007,0.020385,0.007381,0.005086,0.005588,0.013289,0.010834,0.004919,0.021462
21,80,0.396723,0.048933,0.024133,0.007674,0.011498,0.007017,0.025255,0.018495,0.026635,0.04142
21,80,0.33215,0.047975,0.01928,0.004499,0.015505,0.005945,0.00891,0.014433,0.021469,0.030027
21,80,0.151719,0.032679,0.018377,0.007112,0.009154,0.004182,0.00534,0.00585,0.015855,0.012774
21,80,0.005698,0.00733,0.085245,0.006755,0.014375,0.00556,0.015319,0.010766,0.006748,0.018324
21,100,0.003996,0.005921,0.033906,0.004678,0.009466,0.004535,0.00755,0.006005,0.015318,0.015219
21,100,0.083851,0.028118,0.045156,0.006912,0.042812,0.026206,0.030253,0.040434,0.046971,0.080939
21,100,0.116183,0.043326,0.028249,0.008372,0.008398,0.005471,0.006131,0.007056,0.011905,0.017548
21,100,0.011205,0.013503,0.058552,0.003581,0.014119,0.010304,0.015163,0.008533,0.018613,0.021547
21,100,0.093368,0.029878,0.012888,0.009315,0.005327,0.004739,0.006452,0.00654,0.013717,0.015358
31,0,0.247763,0.086673,0.024557,0.012565,0.013745,0.010525,0.009792,0.012723,0.013852,0.022664
31,0,0.242426,0.09625,0.020579,0.012315,0.014202,0.007524,0.008468,0.009978,0.011621,0.02509
31,0,0.029582,0.031151,0.145041,0.00898,0.042641,0.034571,0.040679,0.040217,0.046701,0.067823
31,0,0.010243,0.020801,0.119,0.009413,0.022189,0.012411,0.024177,0.021377,0.020597,0.03051
31,0,0.032202,0.035083,0.130942,0.008246,0.020737,0.017414,0.019538,0.020988,0.017707,0.034363
31,20,0.006115,0.01312,0.110207,0.008705,0.011552,0.010682,0.016679,0.015322,0.011278,0.026474
31,20,0.177309,0.078438,0.036649,0.015114,0.020252,0.016369,0.016568,0.019055,0.013178,0.022975
31,20,0.085262,0.060384,0.057747,0.010394,0.008786,0.011824,0.012554,0.016881,0.021954,0.017017
31,20,0.160014,0.074045,0.036025,0.010591,0.011209,0.012769,0.012305,0.017187,0.013315,0.020138
31,20,0.025941,0.030585,0.098552,0.011428,0.031446,0.022065,0.035769,0.028129,0.028891,0.044645
31,40,0.010403,0.019027,0.122348,0.010377,0.015696,0.016211,0.032972,0.029436,0.023532,0.039809
31,40,0.169978,0.086716,0.036243,0.013839,0.014277,0.014544,0.020524,0.018043,0.014584,0.019449
31,40,0.006101,0.013732,0.111583,0.011164,0.013027,0.008793,0.011276,0.014851,0.012214,0.019659
31,40,0.148316,0.068686,0.031045,0.011815,0.014748,0.012401,0.017298,0.012611,0.016725,0.027773
31,40,0.334058,0.104973,0.017439,0.012789,0.01727,0.017277,0.02389,0.019901,0.027536,0.037585
31,60,0.258853,0.100086,0.032679,0.012271,0.010261,0.011148,0.019341,0.014561,0.019813,0.02181
31,60,0.329898,0.106374,0.029498,0.01154,0.014783,0.01573,0.026263,0.017844,0.022625,0.032572
31,60,0.101826,0.055411,0.040043,0.011606,0.009088,0.011645,0.012677,0.016093,0.018914,0.025697
31,60,0.011022,0.020596,0.079432,0.008815,0.019866,0.015587,0.02455,0.025036,0.022723,0.032372
31,60,0.014167,0.019294,0.124438,0.010714,0.014784,0.00771,0.014202,0.012044,0.010685,0.018823
31,80,0.026307,0.031189,0.124562,0.011008,0.019212,0.019087,0.021067,0.018325,0.013596,0.034602
31,80,0.019509,0.02551,0.110708,0.011628,0.022205,0.01204,0.02841,0.027378,0.020093,0.033221
31,80,0.132807,0.066307,0.033948,0.008931,0.014047,0.007587,0.012229,0.01003,0.016936,0.026597
31,80,0.136763,0.07623,0.03866,0.017996,0.008677,0.01039,0.018248,0.024779,0.018893,0.034634
31,80,0.02398,0.028378,0.130706,0.00771,0.020212,0.013011,0.018447,0.022543,0.024424,0.043497
31,100,0.157937,0.073528,0.030418,0.013457,0.013351,0.014814,0.014866,0.017183,0.020545,0.036197
31,100,0.182186,0.088138,0.029293,0.010718,0.013441,0.011932,0.015254,0.018183,0.014079,0.021753
31,100,0.008195,0.019732,0.093927,0.013399,0.009631,0.0125,0.010947,0.011393,0.012369,0.023415
31,100,0.005454,0.014347,0.109011,0.014443,0.009169,0.012614,0.017853,0.011337,0.015322,0.024182
31,100,0.030584,0.029518,0.067415,0.011929,0.021983,0.017812,0.016331,0.017895,0.022016,0.036333
41,0,0.0106,0.037683,0.176072,0.01706,0.031513,0.02906,0.025277,0.03152,0.025076,0.045914
41,0,0.02235,0.059106,0.121194,0.019859,0.024492,0.021373,0.014368,0.025001,0.013294,0.033624
41,0,0.138742,0.123485,0.052374,0.024271,0.021948,0.017932,0.017002,0.025168,0.015423,0.0319
41,0,0.115688,0.10435,0.044972,0.021179,0.014511,0.023214,0.021203,0.018047,0.017494,0.031483
41,0,0.009197,0.015219,0.126445,0.019625,0.017071,0.020794,0.019559,0.016374,0.019871,0.028411
41,20,0.157071,0.123186,0.036411,0.016213,0.021933,0.018742,0.017832,0.024732,0.021556,0.032363
41,20,0.010388,0.035278,0.17602,0.022401,0.029777,0.031023,0.034853,0.036311,0.023978,0.045114
41,20,0.037684,0.066774,0.140134,0.023698,0.070626,0.065076,0.070706,0.089123,0.052094,0.097651
41,20,0.067377,0.07479,0.069019,0.017703,0.025944,0.027171,0.019748,0.021372,0.022657,0.038097
41,20,0.090899,0.090418,0.131595,0.019328,0.014361,0.020102,0.014872,0.025039,0.020242,0.029848
41,40,0.267905,0.163045,0.040263,0.015656,0.019654,0.020315,0.014841,0.020688,0.018069,0.031623
41,40,0.122707,0.104084,0.058704,0.018791,0.01891,0.019679,0.017767,0.024985,0.017212,0.028283
41,40,0.184394,0.155303,0.059499,0.022883,0.018414,0.018552,0.014975,0.027102,0.016293,0.033867
41,40,0.011033,0.031723,0.130908,0.017488,0.026109,0.02559,0.025073,0.034202,0.027092,0.043467
41,40,0.01561,0.045279,0.161518,0.019288,0.029863,0.03277,0.026588,0.033881,0.029776,0.048192
41,60,0.058881,0.07354,0.104221,0.02033,0.013525,0.021989,0.019249,0.020987,0.015962,0.029106
41,60,0.011105,0.034566,0.167373,0.023326,0.024919,0.031222,0.023695,0.036844,0.023261,0.040186
41,60,0.184569,0.137515,0.037288,0.021993,0.016855,0.017276,0.016837,0.025431,0.01973,0.030005
41,60,0.017114,0.023955,0.146824,0.019202,0.020842,0.019009,0.025089,0.025331,0.019669,0.037807
41,60,0.243063,0.162009,0.03194,0.020503,0.015516,0.020608,0.017369,0.023426,0.016312,0.028692
41,80,0.173841,0.133218,0.037485,0.021654,0.016943,0.020364,0.014637,0.023133,0.014728,0.030136
41,80,0.039085,0.06391,0.125112,0.020932,0.050026,0.047908,0.048907,0.05497,0.049389,0.079518
41,80,0.026819,0.052333,0.161467,0.018838,0.048638,0.045848,0.045948,0.059713,0.047031,0.076689
41,80,0.095328,0.110566,0.038027,0.018277,0.014354,0.022519,0.014561,0.03242,0.015514,0.027547
41,80,0.067891,0.087931,0.071328,0.016922,0.013511,0.017411,0.022877,0.027029,0.021654,0.03319
41,100,0.383067,0.168627,0.027593,0.022315,0.02796,0.022782,0.026454,0.034988,0.024299,0.047269
41,100,0.006649,0.019407,0.148883,0.016549,0.02368,0.018447,0.019425,0.016774,0.019072,0.030571
41,100,0.017814,0.02945,0.132063,0.027506,0.03481,0.025769,0.030714,0.031433,0.030109,0.042108
41,100,0.068028,0.090266,0.037757,0.019302,0.01437,0.024585,0.019539,0.020239,0.014944,0.029225
41,100,0.006145,0.022998,0.098037,0.019215,0.018729,0.01981,0.014162,0.026618,0.016581,0.027413
51,0,0.260119,0.214215,0.043504,0.027797,0.021128,0.030274,0.02662,0.042809,0.025108,0.035442
51,0,0.134071,0.153206,0.220991,0.027992,0.134763,0.145233,0.125667,0.168878,0.133287,0.17556
51,0,0.050533,0.096173,0.175602,0.030072,0.023265,0.0292,0.023775,0.030765,0.017365,0.033153
51,0,0.109139,0.155762,0.095666,0.030851,0.023614,0.026738,0.024526,0.033608,0.02352,0.037302
51,0,0.022476,0.062248,0.175454,0.032912,0.035713,0.044031,0.036706,0.048599,0.036747,0.05588
51,20,0.037227,0.079773,0.221472,0.035607,0.067073,0.076058,0.063387,0.07994,0.059758,0.100171
51,20,0.071327,0.134897,0.192705,0.028843,0.020854,0.028433,0.022411,0.037927,0.022389,0.048065
51,20,0.013253,0.04798,0.241424,0.034834,0.038217,0.056736,0.034974,0.050068,0.028071,0.053854
51,20,0.079403,0.126123,0.085205,0.038483,0.024702,0.028451,0.028059,0.030264,0.026381,0.04219
51,20,0.181512,0.187221,0.03741,0.027499,0.02124,0.025299,0.021135,0.033261,0.024345,0.035334
51,40,0.014963,0.041231,0.211281,0.029162,0.034327,0.047109,0.039191,0.050436,0.039549,0.061773
51,40,0.013729,0.045587,0.285665,0.032346,0.044322,0.04153,0.037887,0.058759,0.038462,0.058183
51,40,0.018321,0.052933,0.23759,0.037389,0.024859,0.033457,0.029044,0.033759,0.026188,0.045283
51,40,0.254494,0.242746,0.062181,0.029529,0.026391,0.034905,0.022603,0.034771,0.035666,0.054598
51,40,0.04615,0.093995,0.197875,0.03443,0.040439,0.042419,0.032284,0.050883,0.038656,0.061875
51,60,0.018128,0.058403,0.230079,0.032153,0.033009,0.039277,0.040559,0.050415,0.038859,0.059197
51,60,0.100333,0.143467,0.101162,0.028531,0.022811,0.027745,0.027306,0.038068,0.020497,0.047847
51,60,0.250515,0.230907,0.041758,0.031487,0.026862,0.032435,0.01814,0.036057,0.022619,0.041212
51,60,0.08653,0.146979,0.06381,0.032239,0.022395,0.031241,0.024885,0.031591,0.021875,0.040225
51,60,0.050908,0.095205,0.19296,0.030153,0.037411,0.039489,0.036434,0.044267,0.034377,0.050687
51,80,0.036475,0.072923,0.251372,0.027583,0.055749,0.067558,0.059094,0.08219,0.067058,0.094143
51,80,0.013934,0.048008,0.188062,0.031281,0.037054,0.04068,0.035886,0.045279,0.031536,0.051246
51,80,0.183388,0.184396,0.045982,0.028597,0.023405,0.027983,0.015963,0.029984,0.020493,0.042051
51,80,0.0108,0.030305,0.191801,0.028063,0.024853,0.028523,0.025426,0.042433,0.020123,0.044613
51,80,0.033826,0.0781,0.175009,0.031165,0.050884,0.061031,0.055021,0.065276,0.052625,0.078649
51,100,0.027808,0.06195,0.159565,0.028576,0.03486,0.03867,0.042385,0.045878,0.035232,0.058028
51,100,0.415799,0.284421,0.021441,0.030155,0.037633,0.040824,0.0331,0.051746,0.027535,0.038346
51,100,0.027105,0.059743,0.170835,0.028578,0.032243,0.043528,0.03951,0.048646,0.038122,0.04955
51,100,0.019406,0.045981,0.143627,0.029406,0.025837,0.027656,0.020137,0.030292,0.017895,0.037855
51,100,0.334356,0.245425,0.027426,0.029491,0.017201,0.024763,0.02284,0.035402,0.020149,0.042405
61,0,0.046113,0.101745,0.253081,0.036835,0.090378,0.120001,0.090515,0.152031,0.107266,0.1738
61,0,0.194754,0.253772,0.099051,0.042606,0.024716,0.043572,0.030455,0.04233,0.028022,0.044322
61,0,0.016584,0.065605,0.243552,0.041511,0.029524,0.034174,0.027032,0.037961,0.03083,0.047021
61,0,0.146637,0.225045,0.114939,0.04026,0.026981,0.03949,0.030015,0.039779,0.029362,0.045166
61,0,0.042136,0.106282,0.229017,0.042498,0.044593,0.055094,0.038304,0.067317,0.043691,0.072103
61,20,0.033307,0.084166,0.224382,0.036894,0.065923,0.0936,0.073086,0.114022,0.078309,0.134929
61,20,0.046526,0.133853,0.233819,0.038075,0.039287,0.066971,0.048406,0.071235,0.041492,0.073248
61,20,0.233883,0.301932,0.06474,0.04036,0.026864,0.034031,0.026321,0.041281,0.029651,0.047186
61,20,0.281301,0.303385,0.049035,0.037331,0.028028,0.044782,0.029082,0.042285,0.029795,0.04949
61,20,0.166998,0.217742,0.075387,0.037547,0.024314,0.040192,0.025853,0.043,0.025901,0.048597
61,40,0.026216,0.083854,0.226884,0.034174,0.044896,0.062929,0.040272,0.07132,0.043111,0.074652
61,40,0.024126,0.060091,0.237528,0.035459,0.039048,0.070206,0.045183,0.056778,0.042461,0.083966
61,40,0.123831,0.216281,0.094726,0.037292,0.026756,0.038769,0.031276,0.044457,0.034475,0.048087
61,40,0.112825,0.194177,0.090761,0.037742,0.024906,0.046314,0.027575,0.038648,0.028188,0.056831
61,40,0.008647,0.039069,0.221307,0.051016,0.036839,0.03639,0.032352,0.047836,0.03129,0.046683
61,60,0.162381,0.227367,0.138127,0.043118,0.028244,0.038856,0.026963,0.045378,0.025448,0.044693
61,60,0.02347,0.060706,0.248854,0.043867,0.039543,0.061915,0.039318,0.072195,0.039623,0.062452
61,60,0.007665,0.041555,0.243394,0.03721,0.026723,0.036269,0.027683,0.036216,0.028146,0.042108
61,60,0.149471,0.200595,0.095211,0.036087,0.029431,0.041399,0.02659,0.042691,0.025471,0.056255
61,60,0.121728,0.220276,0.117392,0.040138,0.02799,0.041242,0.028016,0.040592,0.02722,0.050297
61,80,0.026763,0.058331,0.246185,0.036534,0.040844,0.066815,0.042207,0.065597,0.042686,0.071842
61,80,0.238852,0.276105,0.062462,0.042679,0.031336,0.046642,0.030208,0.044429,0.027787,0.058139
61,80,0.044018,0.134999,0.224698,0.036567,0.07342,0.097078,0.070136,0.116395,0.058094,0.096923
61,80,0.082699,0.178958,0.243962,0.046122,0.10045,0.138416,0.106604,0.169557,0.097762,0.187556
61,80,0.028366,0.077234,0.235632,0.037552,0.042724,0.062443,0.037319,0.063587,0.040764,0.080744
61,100,0.145753,0.240983,0.073481,0.041507,0.026443,0.043081,0.027063,0.049174,0.031428,0.054473
61,100,0.355435,0.35729,0.034766,0.050644,0.024258,0.038044,0.026269,0.0473,0.02811,0.052554
61,100,0.013523,0.064273,0.221871,0.039187,0.041034,0.058102,0.047256,0.060701,0.04245,0.071697
61,100,0.198306,0.242883,0.063684,0.039453,0.028164,0.043289,0.028594,0.044524,0.032369,0.04985
61,100,0.030368,0.070257,0.204119,0.036421,0.040547,0.065255,0.040853,0.062997,0.040581,0.075445
71,0,0.384084,0.433507,0.052082,0.056447,0.034168,0.047282,0.032308,0.059112,0.036275,0.066816
71,0,0.038892,0.10842,0.274181,0.052635,0.057735,0.078969,0.049772,0.086338,0.050398,0.096443
71,0,0.034125,0.107907,0.356404,0.064817,0.036451,0.0456,0.032807,0.051203,0.037819,0.063986
71,0,0.217779,0.343776,0.106247,0.055863,0.037163,0.0499,0.035341,0.056833,0.032296,0.061862
71,0,0.11614,0.251285,0.12988,0.048899,0.03439,0.050567,0.038278,0.052616,0.033458,0.059845
71,20,0.042197,0.15209,0.303581,0.054428,0.070839,0.120958,0.072904,0.120504,0.065776,0.12912
71,20,0.065952,0.164442,0.26549,0.058342,0.085836,0.136583,0.089208,0.161622,0.105435,0.156212
71,20,0.034172,0.111291,0.247719,0.049977,0.098896,0.133913,0.091457,0.145117,0.098925,0.161922
71,20,0.266722,0.405903,0.084063,0.056257,0.033245,0.057567,0.030148,0.055996,0.036336,0.064374
71,20,0.007223,0.054118,0.278037,0.052756,0.038734,0.046821,0.031864,0.054601,0.031594,0.068797
71,40,0.034372,0.110059,0.309583,0.047222,0.074604,0.107357,0.073604,0.126399,0.06931,0.129659
71,40,0.025984,0.080486,0.309413,0.052306,0.034432,0.046469,0.032599,0.054524,0.030072,0.066418
71,40,0.125942,0.245811,0.189318,0.054191,0.037933,0.049619,0.030018,0.05932,0.031208,0.067149
71,40,0.024121,0.080482,0.311494,0.051616,0.036317,0.055441,0.037802,0.062321,0.034685,0.069751
71,40,0.039311,0.131448,0.321049,0.059164,0.080705,0.110378,0.074263,0.115719,0.070042,0.128818
71,60,0.16502,0.270946,0.206633,0.054011,0.035772,0.046678,0.029901,0.067765,0.032418,0.064843
71,60,0.104018,0.223331,0.110217,0.059654,0.035685,0.046488,0.039501,0.056471,0.032538,0.075043
71,60,0.060774,0.169484,0.206377,0.05895,0.03435,0.058211,0.031159,0.058972,0.034957,0.065385
71,60,0.025475,0.08433,0.282181,0.061947,0.044553,0.068302,0.032952,0.063533,0.028799,0.066309
71,60,0.016226,0.061483,0.320485,0.055531,0.037988,0.059581,0.03705,0.058713,0.031613,0.064067
71,80,0.017263,0.087495,0.270943,0.054536,0.054085,0.075956,0.050731,0.077892,0.052784,0.0887
71,80,0.13578,0.257943,0.173199,0.054856,0.035926,0.050103,0.033304,0.058864,0.035673,0.064185
71,80,0.17271,0.313722,0.310019,0.048744,0.042697,0.043127,0.040716,0.05564,0.031317,0.069683
71,80,0.012511,0.048989,0.302366,0.047299,0.038849,0.051541,0.038425,0.051893,0.033794,0.06427
71,80,0.009545,0.054469,0.279766,0.051165,0.03967,0.058332,0.031026,0.057487,0.030019,0.063211
71,100,0.028071,0.102528,0.23534,0.051861,0.049394,0.080908,0.050798,0.082258,0.052269,0.085893
71,100,0.198898,0.336395,0.079173,0.053451,0.033583,0.046996,0.032648,0.056835,0.029132,0.064287
71,100,0.03449,0.122836,0.266321,0.068638,0.033844,0.05941,0.03589,0.052759,0.038438,0.056017
71,100,0.018952,0.078365,0.240027,0.05241,0.057898,0.070149,0.056962,0.086376,0.057247,0.10151
71,100,0.016155,0.057386,0.258147,0.051506,0.034213,0.051716,0.033894,0.053511,0.038323,0.065009
81,0,0.090893,0.256245,0.157779,0.065009,0.057491,0.071728,0.042756,0.069787,0.03805,0.090867
81,0,0.011355,0.071523,0.382445,0.072225,0.043581,0.059922,0.03855,0.07054,0.039484,0.075166
81,0,0.018527,0.110037,0.341506,0.067714,0.062642,0.09001,0.06492,0.105178,0.071185,0.112869
81,0,0.026735,0.103703,0.344376,0.067174,0.044769,0.055486,0.039281,0.066642,0.041753,0.080692
81,0,0.080715,0.254758,0.212785,0.066205,0.039607,0.064214,0.049815,0.087297,0.047559,0.074362
81,20,0.021988,0.11591,0.399987,0.067702,0.069093,0.100624,0.068314,0.118188,0.062788,0.131631
81,20,0.176631,0.416954,0.211253,0.067345,0.041216,0.070046,0.03886,0.063545,0.0535,0.073236
81,20,0.626032,0.712338,0.134102,0.069947,0.060587,0.096771,0.066792,0.10865,0.061938,0.109201
81,20,0.025148,0.109543,0.364283,0.066007,0.068748,0.105973,0.059564,0.105851,0.064393,0.108517
81,20,0.047412,0.188421,0.387259,0.079098,0.074567,0.108262,0.062517,0.10983,0.059632,0.112371
81,40,0.011549,0.067374,0.351149,0.064774,0.044294,0.057235,0.040577,0.077477,0.048739,0.066441
81,40,0.037588,0.1419,0.345637,0.070717,0.060359,0.106474,0.062029,0.112511,0.063029,0.102917
81,40,0.083883,0.267103,0.327363,0.068595,0.080816,0.144465,0.083572,0.143348,0.085219,0.164894
81,40,0.038926,0.142522,0.346332,0.063576,0.063906,0.093487,0.06246,0.099304,0.05923,0.116354
