BA,1,0,3,0.011054,0.010681,0.000238
KC,1,0,1,0.002064,0.001931,7.4e-05
BA,1,0,2,0.006021,0.005756,0.000165
KC,1,0,1,0.005343,0.005065,0.00015
BA,1,0,3,0.012029,0.011545,0.000342
KC,1,0,1,0.004318,0.0039,0.000245
BA,1,0,3,0.008638,0.00832,0.000208
KC,1,0,1,0.004382,0.004066,0.00018
BA,1,0,2,0.003365,0.003253,7.8e-05
KC,1,0,1,0.004796,0.004548,0.000132
BA,1,20,4,0.014605,0.014297,0.000177
KC,1,20,2,0.007255,0.006656,0.000286
BA,1,20,3,0.00821,0.007846,0.000182
KC,1,20,1,0.005192,0.004918,0.000156
BA,1,20,4,0.016257,0.015823,0.000253
KC,1,20,1,0.002962,0.002656,0.000183
BA,1,20,4,0.019664,0.019111,0.000295
KC,1,20,1,0.002999,0.002759,0.000138
BA,1,20,3,0.008479,0.008249,0.000158
KC,1,20,1,0.004209,0.003946,0.000146
BA,1,40,2,0.004542,0.004401,9.5e-05
KC,1,40,1,0.004045,0.003782,0.00019
BA,1,40,2,0.005278,0.004984,0.000182
KC,1,40,1,0.002861,0.002685,0.000107
BA,1,40,2,0.006219,0.005857,0.000217
KC,1,40,1,0.003988,0.003773,0.000126
BA,1,40,3,0.009766,0.00955,0.000134
KC,1,40,1,0.002522,0.002369,9.8e-05
BA,1,40,4,0.017815,0.017406,0.000245
KC,1,40,1,0.004373,0.004198,0.000105
BA,1,60,3,0.011833,0.01153,0.000188
KC,1,60,1,0.001483,0.001383,6e-05
BA,1,60,3,0.012158,0.01169,0.000321
KC,1,60,1,0.002033,0.001916,6.5e-05
BA,1,60,3,0.012506,0.012044,0.000335
KC,1,60,1,0.004703,0.004447,0.000148
BA,1,60,3,0.012337,0.011966,0.000268
KC,1,60,1,0.002504,0.002281,0.000133
BA,1,60,3,0.010434,0.010025,0.000222
KC,1,60,1,0.004028,0.003784,0.000141
BA,1,80,3,0.009033,0.008717,0.000235
KC,1,80,1,0.001606,0.00146,9.8e-05
BA,1,80,2,0.004566,0.004355,0.000163
KC,1,80,1,0.002323,0.002173,8.6e-05
BA,1,80,4,0.01442,0.014113,0.000145
KC,1,80,1,0.002257,0.002127,7.2e-05
BA,1,80,4,0.016348,0.015694,0.000445
KC,1,80,1,0.00429,0.003999,0.000188
BA,1,80,3,0.009231,0.008785,0.000293
KC,1,80,1,0.001702,0.001576,6.2e-05
BA,1,100,3,0.011648,0.011286,0.000213
KC,1,100,1,0.00368,0.003417,0.000122
BA,1,100,4,0.018233,0.01752,0.00046
KC,1,100,1,0.003216,0.003009,0.000123
BA,1,100,4,0.017124,0.016584,0.000297
KC,1,100,1,0.005157,0.004868,0.000183
BA,1,100,2,0.00743,0.007192,0.000172
KC,1,100,1,0.00341,0.003059,0.000204
BA,1,100,3,0.009323,0.009016,0.000208
KC,1,100,2,0.006259,0.005805,0.000227
