BA,1,100,1,4,0.037434,0.03671,0.00044
KCRDKL,1,100,1,3,0.011937,0.010974,0.000583
BA,11,100,1,12,0.281646,0.27066,0.010428
KCRDKL,11,100,1,1,0.007176,0.004376,0.00153
BA,21,100,1,12,0.29642,0.261489,0.034182
KCRDKL,21,100,1,1,0.024635,0.009463,0.008569
BA,31,100,1,12,0.344279,0.267496,0.075998
KCRDKL,31,100,1,1,0.042085,0.012712,0.012448
BA,41,100,1,12,0.398464,0.275339,0.122339
KCRDKL,41,100,1,1,0.067119,0.017626,0.023509
BA,51,100,1,11,0.400845,0.233301,0.166832
KCRDKL,51,100,1,1,0.092822,0.023554,0.035841
BA,61,100,1,11,0.478805,0.263163,0.214964
KCRDKL,61,100,1,1,0.127631,0.030414,0.048746
BA,71,100,1,12,0.637012,0.325487,0.310828
KCRDKL,71,100,1,1,0.165988,0.037815,0.060433
BA,81,100,1,11,0.63759,0.267681,0.369344
KCRDKL,81,100,1,1,0.204814,0.043767,0.074091
BA,91,100,1,12,0.836083,0.34764,0.487837
KCRDKL,91,100,1,1,0.25051,0.052509,0.09064
BA,101,100,1,11,0.853788,0.316979,0.536255
KCRDKL,101,100,1,1,0.304687,0.063715,0.109717
