Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
1,100,2,600,0.015818,0.000359,0.003092,0.000198,0.002977,0.000213,0.004312,0.001093,0.003093,0.000541,0.002974,0.000165,0.002991,0.000166,0.004936,0.001431,0.003039,0.000629
21,100,2,600,0.065298,0.029305,0.064122,0.008965,0.062734,0.008972,0.013913,0.013687,0.01629,0.013065,0.015148,0.01329,0.017728,0.012807,0.013684,0.013584,0.014342,0.013033
41,100,2,600,0.062801,0.103703,0.176494,0.030151,0.176146,0.029512,0.031533,0.048662,0.031594,0.04716,0.03174,0.044761,0.036311,0.045503,0.031606,0.047796,0.031615,0.047197
61,100,2,600,0.064269,0.213415,0.272264,0.06346,0.284654,0.063923,0.05981,0.101584,0.058655,0.10288,0.058274,0.097236,0.062584,0.098004,0.058599,0.10073,0.058421,0.100591
81,100,2,600,0.063958,0.359374,0.430552,0.109361,0.43247,0.108904,0.09442,0.172716,0.094247,0.170886,0.09457,0.165263,0.097964,0.165975,0.095021,0.174907,0.094611,0.173522
101,100,2,600,0.065715,0.60746,0.651322,0.166828,0.651957,0.166448,0.139377,0.263882,0.145506,0.266019,0.140391,0.255061,0.143775,0.255352,0.139893,0.26472,0.140379,0.264358
1,100,2,600,0.014589,0.000416,0.005841,0.000291,0.005614,0.000267,0.005157,0.002065,0.004448,0.000746,0.004473,0.000306,0.006808,0.00039,0.004466,0.001289,0.006036,0.000957
21,100,2,600,1.93593,0.120177,0.014176,0.007796,0.014038,0.008155,0.017635,0.016173,0.043682,0.030149,0.015312,0.011993,0.010626,0.007798,0.010903,0.00946,0.009019,0.008703
41,100,2,600,2.76785,0.44492,0.026743,0.029726,0.026374,0.029377,0.050905,0.068497,0.021363,0.031449,0.033691,0.046046,0.022429,0.029486,0.021143,0.031129,0.020953,0.031501
61,100,2,600,2.27506,0.847434,0.041014,0.061566,0.04086,0.063114,0.040788,0.065183,0.040617,0.066769,0.062148,0.097489,0.041545,0.062783,0.039703,0.064902,0.039609,0.065183
81,100,2,600,2.0742,1.40771,0.077048,0.108408,0.076442,0.106757,0.064515,0.116833,0.063556,0.112758,0.063642,0.106393,0.06464,0.107247,0.064938,0.116174,0.064292,0.114185
101,100,2,600,1.96149,2.12446,0.120727,0.164329,0.119279,0.163024,0.092511,0.174104,0.093285,0.170965,0.093131,0.163907,0.093942,0.157438,0.09329,0.174927,0.092795,0.171563
1,100,2,600,0.014591,0.000302,0.003135,0.000172,0.003337,0.000199,0.003116,0.0004,0.003048,0.000289,0.003093,0.000173,0.004419,0.000231,0.00322,0.000391,0.003119,0.000293
21,100,2,600,0.013127,0.014759,0.055387,0.008415,0.056566,0.008555,0.008959,0.00879,0.010558,0.008404,0.009345,0.009109,0.009475,0.007657,0.009093,0.008933,0.011138,0.008549
41,100,2,600,0.012215,0.051092,0.180501,0.02944,0.17999,0.030203,0.020835,0.031187,0.020986,0.030544,0.021416,0.028586,0.02148,0.02867,0.021086,0.031479,0.020939,0.030106
61,100,2,600,0.013981,0.107195,0.242522,0.063426,0.255149,0.061801,0.039391,0.064525,0.039056,0.063674,0.038594,0.06199,0.039707,0.062242,0.038477,0.06504,0.038627,0.064193
81,100,2,600,0.013936,0.18058,0.358536,0.10867,0.358744,0.109558,0.062782,0.110918,0.062952,0.111978,0.062618,0.105572,0.063223,0.106551,0.062626,0.111135,0.062693,0.111089
101,100,2,600,0.013536,0.276152,0.528252,0.16686,0.511286,0.165339,0.092799,0.16976,0.092843,0.169734,0.092462,0.162193,0.093523,0.161542,0.093337,0.169169,0.092768,0.168232
1,100,2,600,0.015128,0.000385,0.005569,0.000276,0.006011,0.000307,0.004737,0.001312,0.005224,0.001113,0.005694,0.000344,0.005371,0.000238,0.005323,0.002215,0.004988,0.000961
21,100,2,600,0.298396,0.0598,0.021242,0.007996,0.020457,0.008095,0.010618,0.009986,0.008974,0.009475,0.00895,0.007904,0.012152,0.00771,0.010782,0.010174,0.008831,0.010398
41,100,2,600,0.324657,0.208983,0.057244,0.030709,0.056955,0.03013,0.021531,0.033012,0.021141,0.031019,0.021088,0.02857,0.022074,0.029579,0.021115,0.032062,0.021123,0.031422
61,100,2,600,0.322281,0.42225,0.095375,0.063357,0.095895,0.062635,0.038779,0.066905,0.038876,0.064552,0.039092,0.061836,0.039169,0.062366,0.038696,0.066994,0.038812,0.066957
81,100,2,600,0.327507,0.719822,0.189844,0.106956,0.194113,0.107541,0.063319,0.113178,0.064225,0.117215,0.066979,0.113069,0.067666,0.111919,0.06615,0.113798,0.063335,0.111776
101,100,2,600,0.450402,1.27985,0.267102,0.165818,0.270246,0.164594,0.09288,0.17196,0.092897,0.16978,0.09293,0.162317,0.093896,0.161428,0.093607,0.172081,0.093164,0.171652
1,100,2,600,0.00673,0.000247,0.00484,0.000242,0.005543,0.000204,0.003314,0.000978,0.003969,0.000652,0.003105,0.000168,0.00431,0.000188,0.003216,0.001473,0.003863,0.000609
21,100,2,600,0.015309,0.014824,0.049365,0.008096,0.050953,0.008101,0.008863,0.008671,0.009719,0.008425,0.008543,0.009307,0.009626,0.007586,0.010016,0.008803,0.009595,0.009
41,100,2,600,0.027682,0.068342,0.183763,0.030034,0.197671,0.030002,0.020552,0.031304,0.021371,0.030895,0.02142,0.029442,0.021719,0.028732,0.020568,0.030736,0.020418,0.0309
61,100,2,600,0.026808,0.142548,0.258038,0.062139,0.284556,0.062136,0.038667,0.064872,0.039098,0.063865,0.038267,0.061323,0.039353,0.060727,0.038575,0.064255,0.038396,0.064444
81,100,2,600,0.027501,0.239121,0.439665,0.109618,0.435186,0.108749,0.062612,0.110275,0.062504,0.117725,0.06245,0.105422,0.063812,0.107067,0.062469,0.110697,0.062181,0.111295
101,100,2,600,0.027665,0.363569,0.618257,0.167404,0.613239,0.166314,0.093656,0.169417,0.094141,0.169537,0.093862,0.163972,0.094591,0.163399,0.093616,0.170823,0.093355,0.17073
1,100,2,600,0.015436,0.000392,0.004041,0.000184,0.00312,0.000168,0.003062,0.000596,0.003044,0.000464,0.003125,0.000151,0.003223,0.000145,0.003013,0.000616,0.003098,0.000394
21,100,2,600,0.029872,0.018435,0.044026,0.008673,0.04495,0.008237,0.008946,0.008686,0.010058,0.008439,0.008418,0.007786,0.010011,0.00774,0.009726,0.009213,0.008522,0.008535
41,100,2,600,0.028246,0.067327,0.172306,0.029428,0.160332,0.029913,0.020988,0.030378,0.021212,0.030178,0.020721,0.028343,0.02217,0.029453,0.021222,0.032226,0.020606,0.030154
61,100,2,600,0.02982,0.140839,0.265192,0.061911,0.259727,0.063051,0.038835,0.063915,0.039244,0.06419,0.038368,0.06116,0.040002,0.061379,0.037982,0.064647,0.038819,0.06458
81,100,2,600,0.029753,0.240623,0.355759,0.10878,0.35434,0.108971,0.062646,0.109999,0.062833,0.11101,0.062228,0.105444,0.063288,0.10647,0.062608,0.112259,0.062687,0.109983
101,100,2,600,0.02625,0.366477,0.532312,0.164916,0.528106,0.165623,0.092484,0.169907,0.092719,0.170217,0.092401,0.162347,0.094647,0.162017,0.092419,0.168892,0.092675,0.168993
1,100,2,600,0.024807,0.000485,0.0051,0.000207,0.003768,0.000192,0.00953,0.000563,0.008496,0.00049,0.009832,0.000387,0.007558,0.000319,0.007281,0.000451,0.005902,0.000338
21,100,2,600,0.079902,0.032102,0.037693,0.009421,0.038204,0.009144,0.009354,0.010958,0.009167,0.008942,0.010061,0.00761,0.010368,0.00846,0.008803,0.009592,0.01029,0.009515
41,100,2,600,0.109707,0.135275,0.12625,0.030995,0.131776,0.030293,0.021449,0.032887,0.022729,0.031433,0.021279,0.029407,0.022352,0.02906,0.021139,0.032351,0.0215,0.031643
61,100,2,600,0.080539,0.246677,0.203923,0.062215,0.221067,0.062033,0.039277,0.065696,0.03921,0.065264,0.038753,0.066047,0.040083,0.061484,0.039685,0.066826,0.039087,0.06448
81,100,2,600,0.110309,0.479674,0.32467,0.109189,0.324395,0.108942,0.063749,0.112348,0.063249,0.111291,0.062977,0.106498,0.064111,0.106751,0.062991,0.113299,0.062986,0.112157
101,100,2,600,0.060404,0.550786,0.478975,0.167857,0.462084,0.156897,0.093445,0.170702,0.093938,0.170453,0.093236,0.162407,0.094281,0.163156,0.093705,0.171563,0.093258,0.170558
1,100,2,600,0.015448,0.000313,0.006627,0.000379,0.005664,0.000287,0.00546,0.001438,0.00492,0.00085,0.004602,0.00024,0.006455,0.000268,0.004753,0.001398,0.00471,0.000948
21,100,2,600,0.349311,0.065467,0.025772,0.00825,0.024066,0.008453,0.010257,0.009842,0.010725,0.008928,0.008823,0.007737,0.010113,0.007673,0.009696,0.01034,0.009199,0.010033
41,100,2,600,0.327222,0.217628,0.095141,0.030581,0.097794,0.030638,0.022223,0.032685,0.02155,0.032323,0.021595,0.02885,0.022551,0.029024,0.02129,0.033276,0.021375,0.031279
61,100,2,600,0.39928,0.486665,0.141371,0.061691,0.150983,0.062806,0.039054,0.06599,0.03944,0.065955,0.039045,0.061205,0.03981,0.061277,0.039151,0.066263,0.039393,0.065352
81,100,2,600,0.346829,0.783704,0.233359,0.107886,0.217904,0.107234,0.064794,0.11381,0.063985,0.113088,0.063396,0.106786,0.064328,0.106914,0.063868,0.113772,0.063368,0.112092
101,100,2,600,0.399317,1.29088,0.332567,0.170642,0.306652,0.163673,0.093784,0.169943,0.09331,0.169381,0.093116,0.161836,0.093939,0.162173,0.092912,0.170679,0.093715,0.170183
1,100,2,600,0.014236,0.000379,0.002841,0.000185,0.003475,0.000255,0.003411,0.000903,0.002925,0.000478,0.002783,0.00017,0.002741,0.000169,0.004356,0.0012,0.002863,0.000619
21,100,2,600,0.014333,0.014557,0.048405,0.009059,0.048458,0.008903,0.008515,0.008666,0.008752,0.008252,0.009028,0.008322,0.008919,0.007625,0.009343,0.008976,0.008763,0.00995
41,100,2,600,0.015361,0.051231,0.180457,0.030813,0.184319,0.029268,0.02012,0.030696,0.020416,0.031233,0.020566,0.029971,0.02132,0.029211,0.02018,0.03093,0.020005,0.030537
61,100,2,600,0.016473,0.103727,0.27955,0.061778,0.256364,0.063243,0.038215,0.063928,0.038142,0.063475,0.038756,0.061168,0.038735,0.062484,0.038058,0.063906,0.038294,0.064532
81,100,2,600,0.01365,0.179468,0.425637,0.108638,0.426322,0.108163,0.062046,0.110092,0.061822,0.110394,0.062095,0.105686,0.062652,0.105963,0.062738,0.110532,0.062223,0.110477
101,100,2,600,0.013951,0.275322,0.609547,0.165529,0.605475,0.165918,0.093394,0.170915,0.093187,0.170407,0.09058,0.16323,0.094036,0.163916,0.093628,0.171271,0.093382,0.17055
1,100,2,600,0.006444,0.000193,0.004418,0.000189,0.004851,0.000179,0.003223,0.001185,0.003205,0.000663,0.003654,0.000189,0.004182,0.000178,0.003045,0.001241,0.003061,0.000727
21,100,2,600,0.006872,0.009151,0.067689,0.008235,0.073186,0.008273,0.008671,0.01109,0.008548,0.008369,0.009726,0.007651,0.009172,0.009145,0.008677,0.008982,0.009744,0.008565
41,100,2,600,0.008629,0.035028,0.208597,0.02996,0.202899,0.029454,0.02066,0.031329,0.020427,0.030872,0.020284,0.02872,0.021138,0.029015,0.021178,0.031744,0.02111,0.031158
61,100,2,600,0.007296,0.070278,0.263174,0.063284,0.284977,0.061756,0.038294,0.064156,0.038343,0.064086,0.038191,0.06188,0.03897,0.06089,0.038432,0.065139,0.038396,0.06395
81,100,2,600,0.00686,0.122133,0.407533,0.109226,0.421959,0.109381,0.062321,0.109397,0.062864,0.109958,0.062192,0.105395,0.063239,0.106516,0.06255,0.112144,0.062661,0.110071
101,100,2,600,0.007418,0.183625,0.635855,0.168765,0.626821,0.165618,0.093043,0.169415,0.092107,0.169803,0.092277,0.161947,0.093543,0.162206,0.092682,0.17002,0.093104,0.168747
1,100,2,600,0.01444,0.000345,0.006061,0.000269,0.006992,0.000316,0.004856,0.001344,0.005708,0.001013,0.005006,0.000282,0.005751,0.000289,0.005961,0.001976,0.004642,0.000885
21,100,2,600,0.755017,0.089151,0.017585,0.007806,0.016714,0.008455,0.010182,0.010747,0.009344,0.009657,0.009263,0.00768,0.01134,0.007718,0.009653,0.010611,0.009089,0.009037
41,100,2,600,0.739765,0.286313,0.046665,0.029273,0.047021,0.029181,0.0223,0.032423,0.022096,0.031775,0.021336,0.028951,0.022233,0.028865,0.021433,0.032528,0.021689,0.031483
61,100,2,600,0.722098,0.59314,0.110859,0.062532,0.116595,0.0628,0.039442,0.06594,0.03994,0.066747,0.039209,0.061404,0.040525,0.062898,0.039335,0.069176,0.039528,0.066685
81,100,2,600,0.822374,1.08566,0.175762,0.109247,0.175712,0.112609,0.064352,0.113213,0.063774,0.112123,0.063339,0.105897,0.064621,0.106139,0.063837,0.114784,0.063544,0.112011
101,100,2,600,0.831047,1.65699,0.270022,0.166246,0.264064,0.163994,0.093336,0.172956,0.094259,0.170546,0.093526,0.16206,0.094876,0.162922,0.093367,0.173532,0.094208,0.170505
1,100,2,600,0.015361,0.00033,0.002997,0.000192,0.002932,0.000171,0.003845,0.001156,0.003022,0.000529,0.002931,0.000145,0.002938,0.000143,0.004218,0.001125,0.003125,0.000611
21,100,2,600,0.028116,0.019317,0.0527,0.008205,0.052931,0.008944,0.009249,0.0087,0.008299,0.008667,0.008564,0.007643,0.010638,0.008128,0.00834,0.009126,0.008583,0.008303
41,100,2,600,0.028216,0.066064,0.187225,0.030658,0.189463,0.030025,0.02054,0.030897,0.021244,0.030885,0.021146,0.029366,0.021681,0.029082,0.020509,0.031214,0.020523,0.030619
61,100,2,600,0.029605,0.14087,0.293866,0.063111,0.291122,0.062413,0.038806,0.065556,0.038866,0.064256,0.038661,0.062074,0.039705,0.06179,0.038594,0.064892,0.038829,0.064432
81,100,2,600,0.027799,0.241636,0.404468,0.109212,0.389557,0.108655,0.061405,0.111066,0.062178,0.110731,0.062097,0.106339,0.063093,0.105495,0.062393,0.111365,0.062241,0.11009
101,100,2,600,0.02812,0.368087,0.56825,0.165158,0.571661,0.165657,0.089932,0.168944,0.092761,0.168052,0.09234,0.162269,0.093115,0.162022,0.093399,0.168756,0.092324,0.168569
1,100,2,600,0.023613,0.000408,0.00414,0.000172,0.004033,0.000178,0.006957,0.001299,0.007107,0.000978,0.007951,0.000443,0.007311,0.000269,0.007879,0.001682,0.006422,0.000928
21,100,2,600,0.2955,0.059724,0.024888,0.00783,0.024427,0.007841,0.009715,0.010419,0.00984,0.01159,0.009267,0.007587,0.011276,0.007605,0.011003,0.010068,0.009205,0.009668
41,100,2,600,0.293209,0.203756,0.066224,0.029605,0.068259,0.03104,0.022005,0.03195,0.02227,0.030821,0.021364,0.030007,0.02201,0.029436,0.021706,0.032861,0.021536,0.031881
61,100,2,600,0.337607,0.449901,0.120883,0.062373,0.131962,0.062629,0.039546,0.065858,0.039065,0.064767,0.039077,0.061191,0.039894,0.060682,0.039097,0.067293,0.039704,0.065681
81,100,2,600,0.354647,0.776678,0.195103,0.106299,0.198729,0.106412,0.064318,0.112587,0.063578,0.111582,0.064231,0.105942,0.06386,0.10545,0.063898,0.113043,0.063951,0.111114
101,100,2,600,0.425701,1.28779,0.268991,0.165139,0.278345,0.163606,0.093838,0.171887,0.093908,0.170331,0.094792,0.163542,0.095226,0.16439,0.094297,0.173601,0.094564,0.172402
1,100,2,600,0.027359,0.000445,0.006491,0.000377,0.007067,0.000284,0.008391,0.0023,0.006579,0.000709,0.008558,0.000407,0.006854,0.000411,0.006593,0.001561,0.005852,0.000833
21,100,2,600,0.287807,0.057322,0.022429,0.008091,0.021612,0.008983,0.010676,0.010032,0.010205,0.009252,0.009267,0.008165,0.010013,0.007664,0.010345,0.010001,0.011193,0.009105
41,100,2,600,0.347495,0.216677,0.058195,0.029823,0.057888,0.03006,0.021556,0.032349,0.022672,0.031526,0.021444,0.028813,0.022046,0.029037,0.021634,0.032489,0.022016,0.031585
61,100,2,600,0.311925,0.468185,0.108011,0.063005,0.108093,0.063277,0.039601,0.067481,0.039742,0.066215,0.039618,0.061534,0.039852,0.063214,0.039916,0.066793,0.039639,0.066349
81,100,2,600,0.493253,0.908477,0.201035,0.110469,0.19231,0.109457,0.063984,0.115067,0.064122,0.114998,0.064287,0.107627,0.065183,0.107906,0.064091,0.114425,0.064434,0.111046
101,100,2,600,0.283701,1.10546,0.302802,0.165579,0.318779,0.164612,0.09355,0.170901,0.093095,0.170363,0.094032,0.161435,0.093536,0.16164,0.093441,0.171609,0.093924,0.169638
1,100,2,600,0.012511,0.000312,0.003735,0.000305,0.002826,0.000197,0.002695,0.00098,0.003089,0.000868,0.003649,0.000184,0.002782,0.000169,0.00267,0.001085,0.002717,0.000801
21,100,2,600,0.041116,0.022982,0.054698,0.009634,0.052623,0.008879,0.013434,0.015166,0.013377,0.01307,0.014926,0.012004,0.016236,0.013532,0.013048,0.013815,0.014914,0.013099
41,100,2,600,0.038952,0.085439,0.175607,0.030162,0.173394,0.030849,0.031664,0.048652,0.032621,0.048686,0.030962,0.045565,0.033178,0.045821,0.030829,0.049119,0.031463,0.047938
61,100,2,600,0.038632,0.177043,0.279163,0.061663,0.30519,0.061867,0.058033,0.103357,0.057827,0.100518,0.059834,0.099939,0.061234,0.096768,0.058444,0.102295,0.058283,0.10072
81,100,2,600,0.039129,0.308416,0.485098,0.110077,0.478577,0.109271,0.095597,0.17396,0.095137,0.174526,0.09481,0.166543,0.097366,0.166456,0.095477,0.173509,0.094903,0.173477
101,100,2,600,0.039755,0.462146,0.670649,0.16813,0.664827,0.167825,0.140428,0.266215,0.140745,0.265474,0.139409,0.253981,0.142996,0.249422,0.140315,0.267256,0.141369,0.266337
1,100,2,600,0.016191,0.000376,0.00304,0.000186,0.002767,0.000169,0.002728,0.000809,0.002867,0.000482,0.003834,0.000172,0.003003,0.000164,0.002793,0.000859,0.002813,0.00058
21,100,2,600,0.027749,0.018909,0.048151,0.009021,0.049165,0.008567,0.013187,0.014678,0.013171,0.012982,0.015249,0.012142,0.015503,0.013947,0.013136,0.014509,0.014072,0.013064
41,100,2,600,0.025601,0.067019,0.172907,0.029871,0.180519,0.029593,0.032025,0.04934,0.031475,0.047586,0.031214,0.04516,0.03353,0.045245,0.031979,0.048711,0.031404,0.048136
61,100,2,600,0.02672,0.140779,0.30345,0.063729,0.293878,0.065037,0.058699,0.101547,0.058449,0.101277,0.058268,0.095773,0.060574,0.096405,0.058697,0.101108,0.058476,0.100467
81,100,2,600,0.026166,0.242093,0.405556,0.110222,0.400081,0.109663,0.093771,0.173562,0.094763,0.171775,0.093162,0.165143,0.096519,0.164576,0.093647,0.172349,0.093592,0.17183
101,100,2,600,0.02723,0.367018,0.557996,0.166857,0.583778,0.165834,0.139711,0.262896,0.139357,0.262728,0.138194,0.248763,0.140931,0.252136,0.139171,0.263425,0.139178,0.262038
1,100,2,600,0.015142,0.00033,0.008005,0.000373,0.0054,0.000276,0.004348,0.001333,0.005476,0.001023,0.004206,0.000231,0.005072,0.000268,0.005425,0.00189,0.004265,0.000924
21,100,2,600,0.486993,0.070389,0.018309,0.007876,0.017574,0.008191,0.009317,0.011693,0.008811,0.008825,0.009319,0.00769,0.009802,0.008052,0.009,0.010512,0.008959,0.008877
41,100,2,600,0.401723,0.238669,0.053772,0.028742,0.053921,0.029511,0.022752,0.03208,0.021045,0.032231,0.020896,0.029463,0.021985,0.029393,0.02136,0.033276,0.020863,0.032075
61,100,2,600,0.480311,0.529273,0.110283,0.061517,0.118503,0.063167,0.039521,0.068124,0.039105,0.065881,0.038556,0.06162,0.039401,0.06201,0.038566,0.067221,0.038602,0.065232
81,100,2,600,0.409071,0.8482,0.163485,0.107343,0.155719,0.108553,0.063266,0.115279,0.063594,0.112851,0.063711,0.105682,0.063672,0.106141,0.06313,0.113725,0.062814,0.1119
101,100,2,600,0.414275,1.28262,0.265774,0.163195,0.271209,0.16421,0.09443,0.174093,0.093745,0.17327,0.093506,0.163298,0.092293,0.163811,0.093662,0.173491,0.093679,0.172125
1,100,2,600,0.014479,0.000337,0.002808,0.000185,0.002674,0.0002,0.002765,0.000906,0.003771,0.000693,0.003102,0.000181,0.002685,0.000153,0.002709,0.000956,0.002736,0.000654
21,100,2,600,0.028082,0.018045,0.057052,0.009168,0.056144,0.010081,0.013142,0.01451,0.012702,0.013291,0.014575,0.012096,0.01531,0.013446,0.012941,0.017392,0.012748,0.013135
41,100,2,600,0.024952,0.067379,0.196685,0.031079,0.198231,0.032083,0.03164,0.049577,0.030911,0.048586,0.030961,0.045701,0.033631,0.045137,0.031448,0.048637,0.031648,0.048449
61,100,2,600,0.027656,0.140795,0.320859,0.062545,0.278903,0.061869,0.057195,0.100605,0.057257,0.10183,0.05854,0.09721,0.059928,0.097202,0.057205,0.102269,0.057427,0.099974
81,100,2,600,0.026241,0.243069,0.492236,0.125955,0.48962,0.110205,0.094574,0.174504,0.094904,0.174603,0.094892,0.166404,0.09656,0.166557,0.094531,0.175242,0.094627,0.17442
101,100,2,600,0.027077,0.370051,0.678542,0.167739,0.675673,0.167949,0.140076,0.267496,0.140196,0.267208,0.14008,0.255767,0.143084,0.256702,0.140161,0.267704,0.139777,0.264253
1,100,2,600,0.013883,0.00036,0.00321,0.000179,0.003285,0.00018,0.00315,0.000873,0.003075,0.000511,0.003244,0.00023,0.00389,0.000193,0.003087,0.000889,0.003069,0.000539
21,100,2,600,0.013925,0.014135,0.062999,0.01011,0.060176,0.008642,0.008808,0.008921,0.009332,0.008902,0.00846,0.007914,0.010083,0.007709,0.009592,0.009593,0.008466,0.01075
41,100,2,600,0.013635,0.050479,0.172174,0.029673,0.163268,0.030282,0.021108,0.031455,0.021109,0.031758,0.021069,0.0299,0.021618,0.028909,0.020621,0.031264,0.020733,0.030252
61,100,2,600,0.0139,0.106065,0.269157,0.06326,0.26603,0.061703,0.03935,0.064892,0.038542,0.063881,0.03834,0.061144,0.039577,0.062315,0.039165,0.065427,0.038415,0.064933
81,100,2,600,0.013646,0.179883,0.423351,0.109174,0.416113,0.110456,0.063352,0.111799,0.063065,0.111715,0.06202,0.106478,0.065683,0.106793,0.063107,0.111742,0.062961,0.111447
101,100,2,600,0.024603,0.370761,0.620927,0.168089,0.623764,0.16673,0.140689,0.266952,0.093734,0.171597,0.140928,0.255777,0.143976,0.256084,0.094039,0.170561,0.093993,0.171346
1,100,2,600,0.015574,0.000375,0.006132,0.000329,0.00682,0.000308,0.005338,0.000574,0.005723,0.000797,0.006459,0.000282,0.005621,0.00027,0.007151,0.000692,0.005253,0.000508
21,100,2,600,0.247995,0.052278,0.033373,0.009271,0.035056,0.009186,0.009545,0.009829,0.01121,0.009287,0.009855,0.0089,0.009765,0.00974,0.009098,0.010229,0.009483,0.008965
41,100,2,600,0.144437,0.157536,0.130327,0.031603,0.130654,0.029427,0.02225,0.032191,0.021457,0.031902,0.021141,0.029767,0.022268,0.030525,0.02128,0.033025,0.021106,0.030906
61,100,2,600,0.157572,0.312523,0.179092,0.062574,0.180651,0.061834,0.039405,0.065645,0.040511,0.06579,0.038814,0.061099,0.03947,0.060594,0.038847,0.066292,0.038781,0.064308
81,100,2,600,0.157084,0.541035,0.264673,0.108666,0.283526,0.107466,0.063644,0.113477,0.063289,0.111147,0.062909,0.107033,0.06363,0.105135,0.062849,0.114387,0.063032,0.111595
101,100,2,600,0.18398,0.917125,0.383515,0.165577,0.38084,0.163283,0.093192,0.171118,0.093857,0.170093,0.093033,0.161194,0.093765,0.161568,0.092884,0.171015,0.093991,0.170568
1,100,2,600,0.01462,0.000326,0.005972,0.00027,0.006258,0.000381,0.0055,0.000803,0.006577,0.000748,0.005825,0.000231,0.005842,0.000228,0.006525,0.000867,0.00533,0.000606
21,100,2,600,0.202297,0.047818,0.032776,0.008423,0.032543,0.008617,0.010058,0.011469,0.010347,0.009158,0.009069,0.009188,0.010096,0.00758,0.009699,0.009577,0.01103,0.009194
41,100,2,600,0.191393,0.165892,0.117491,0.031825,0.113958,0.029627,0.021853,0.032221,0.021553,0.030699,0.021496,0.028873,0.022504,0.028781,0.021783,0.031529,0.021071,0.030681
61,100,2,600,0.186602,0.348495,0.217254,0.062598,0.207056,0.061572,0.039254,0.066273,0.039404,0.064746,0.038937,0.061669,0.03975,0.061513,0.038907,0.066511,0.039258,0.064463
81,100,2,600,0.163645,0.544838,0.268691,0.108506,0.28886,0.107536,0.064764,0.11328,0.063425,0.110523,0.063299,0.105249,0.063733,0.1062,0.064003,0.11147,0.062908,0.110893
101,100,2,600,0.15607,0.823629,0.438749,0.164885,0.430568,0.165307,0.093519,0.170941,0.093344,0.168301,0.094212,0.161945,0.093893,0.162987,0.093078,0.170501,0.09325,0.17007
1,100,2,600,0.024969,0.000425,0.004196,0.000183,0.004071,0.000169,0.007823,0.001748,0.008751,0.001302,0.007437,0.000318,0.008624,0.000342,0.008179,0.002147,0.008381,0.001192
21,100,2,600,0.560608,0.075116,0.023095,0.008289,0.021859,0.007903,0.01051,0.011452,0.010625,0.009321,0.009485,0.008187,0.010745,0.007692,0.010337,0.011163,0.010594,0.009272
41,100,2,600,0.537243,0.256644,0.094587,0.029331,0.093183,0.029076,0.021993,0.032156,0.021819,0.031256,0.021278,0.028634,0.022457,0.028653,0.021068,0.032131,0.02153,0.030925
61,100,2,600,0.568109,0.525479,0.176739,0.062173,0.180436,0.062498,0.039691,0.066454,0.039952,0.06578,0.038804,0.061139,0.040117,0.061169,0.038767,0.066297,0.03895,0.065481
81,100,2,600,0.606482,0.955415,0.264828,0.106299,0.260419,0.106818,0.063478,0.112663,0.064122,0.112346,0.06283,0.106452,0.064138,0.107266,0.063217,0.112986,0.062885,0.113227
101,100,2,600,0.607744,1.47637,0.333569,0.166274,0.342993,0.165043,0.094966,0.17537,0.094378,0.17303,0.094168,0.163061,0.094949,0.163664,0.094163,0.174247,0.094278,0.172465
1,100,2,600,0.025035,0.000479,0.00468,0.000192,0.004007,0.00017,0.006816,0.000575,0.006664,0.000389,0.008874,0.000334,0.007035,0.000245,0.006074,0.000568,0.009304,0.000539
21,100,2,600,0.13405,0.041277,0.050718,0.008263,0.050209,0.008204,0.009511,0.010495,0.009687,0.008701,0.01032,0.008112,0.011467,0.00837,0.00899,0.012342,0.009048,0.009004
41,100,2,600,0.137002,0.150833,0.151937,0.029832,0.153894,0.030223,0.021584,0.031793,0.02151,0.031659,0.020911,0.029724,0.02212,0.028989,0.021935,0.032862,0.021151,0.031756
61,100,2,600,0.105931,0.283665,0.222713,0.063206,0.203112,0.063094,0.039376,0.065566,0.039385,0.065848,0.039317,0.062739,0.039822,0.0621,0.039114,0.065626,0.039179,0.064652
81,100,2,600,0.101266,0.481284,0.298988,0.108752,0.320291,0.109159,0.064252,0.11384,0.06362,0.113346,0.063535,0.107776,0.064334,0.106594,0.0632,0.114067,0.062984,0.113513
101,100,2,600,0.103,0.744567,0.454568,0.165944,0.442895,0.165655,0.094218,0.172837,0.093319,0.170807,0.094101,0.163135,0.094753,0.163814,0.094038,0.17271,0.094242,0.170838
1,100,2,600,0.014487,0.000353,0.002901,0.000225,0.004048,0.000187,0.003005,0.000606,0.002864,0.000381,0.002865,0.00015,0.003332,0.000169,0.003484,0.000632,0.002893,0.000422
21,100,2,600,0.014238,0.014314,0.063332,0.008542,0.063132,0.008293,0.009293,0.008788,0.008569,0.008798,0.008425,0.007642,0.009858,0.007763,0.008382,0.009588,0.008459,0.008348
