STANDARD,1,0,4,0.02938,0.028943,0.000266
KC_HOG,1,0,2,0.036868,0.00783,0.028652
STANDARD,1,20,4,0.029427,0.028661,0.000507
KC_HOG,1,20,3,0.040181,0.006749,0.033022
STANDARD,1,40,3,0.013245,0.012881,0.000244
KC_HOG,1,40,1,0.017277,0.002922,0.014184
STANDARD,1,60,4,0.031968,0.031429,0.000362
KC_HOG,1,60,3,0.037643,0.008422,0.02877
STANDARD,1,80,2,0.009391,0.008967,0.000286
KC_HOG,1,80,1,0.017934,0.002805,0.014949
STANDARD,1,100,2,0.009547,0.009304,0.000149
KC_HOG,1,100,1,0.016632,0.003276,0.013236
STANDARD,11,0,2,0.010461,0.008596,0.001805
KC_HOG,11,0,1,0.021555,0.005459,0.013623
STANDARD,11,20,9,0.135507,0.123919,0.011075
KC_HOG,11,20,1,0.029413,0.009336,0.017683
STANDARD,11,40,9,0.143664,0.133369,0.009787
KC_HOG,11,40,1,0.030009,0.013021,0.015297
STANDARD,11,60,4,0.03658,0.029456,0.006872
KC_HOG,11,60,2,0.040197,0.006966,0.029048
STANDARD,11,80,15,0.476186,0.459367,0.016044
KC_HOG,11,80,2,0.038655,0.013459,0.021463
STANDARD,11,100,10,0.189798,0.17898,0.010297
KC_HOG,11,100,1,0.027601,0.007438,0.016624
STANDARD,21,0,10,0.230687,0.19639,0.033665
KC_HOG,21,0,1,0.04591,0.01302,0.025068
STANDARD,21,20,7,0.141229,0.099902,0.04074
KC_HOG,21,20,1,0.041614,0.012293,0.022512
STANDARD,21,40,3,0.027466,0.014517,0.012808
KC_HOG,21,40,1,0.036386,0.007396,0.022122
STANDARD,21,60,3,0.028758,0.01755,0.011055
KC_HOG,21,60,2,0.061617,0.013918,0.035053
STANDARD,21,80,3,0.029463,0.015712,0.013568
KC_HOG,21,80,1,0.037231,0.009111,0.019552
STANDARD,21,100,5,0.060391,0.039343,0.020784
KC_HOG,21,100,2,0.058203,0.014502,0.029918
STANDARD,31,0,3,0.043244,0.018308,0.024764
KC_HOG,31,0,2,0.099929,0.021822,0.043981
STANDARD,31,20,12,0.373535,0.276291,0.096423
KC_HOG,31,20,1,0.072274,0.017014,0.034535
STANDARD,31,40,2,0.024331,0.008705,0.015514
KC_HOG,31,40,1,0.061417,0.019014,0.028176
STANDARD,31,60,14,0.494507,0.384082,0.109518
KC_HOG,31,60,1,0.059564,0.015935,0.028752
STANDARD,31,80,3,0.045087,0.021778,0.023157
KC_HOG,31,80,2,0.105703,0.024931,0.046971
STANDARD,31,100,11,0.33329,0.244827,0.087747
KC_HOG,31,100,1,0.062316,0.013622,0.03125
STANDARD,41,0,2,0.035721,0.007614,0.028052
KC_HOG,41,0,1,0.08638,0.020088,0.0431
STANDARD,41,20,3,0.064434,0.021528,0.042737
KC_HOG,41,20,2,0.136238,0.032786,0.057907
STANDARD,41,40,11,0.416296,0.263494,0.151949
KC_HOG,41,40,1,0.083287,0.021113,0.037679
STANDARD,41,60,3,0.06161,0.020881,0.040556
KC_HOG,41,60,1,0.090787,0.019294,0.041349
STANDARD,41,80,2,0.039621,0.011466,0.028089
KC_HOG,41,80,1,0.082908,0.019401,0.041436
STANDARD,41,100,14,0.597837,0.410111,0.186659
KC_HOG,41,100,1,0.096466,0.018396,0.048274
STANDARD,51,0,4,0.129085,0.042019,0.08684
KC_HOG,51,0,1,0.113756,0.030851,0.052835
STANDARD,51,20,3,0.088198,0.027893,0.060183
KC_HOG,51,20,2,0.183804,0.04179,0.081308
STANDARD,51,40,11,0.512792,0.281136,0.230919
KC_HOG,51,40,1,0.123832,0.030296,0.061699
STANDARD,51,60,2,0.050561,0.011669,0.038813
KC_HOG,51,60,1,0.119622,0.027941,0.050442
STANDARD,51,80,15,0.831114,0.504104,0.325869
KC_HOG,51,80,1,0.114595,0.027659,0.056763
STANDARD,51,100,15,0.842289,0.512514,0.328612
KC_HOG,51,100,1,0.115841,0.030268,0.055016
STANDARD,61,0,7,0.315951,0.126257,0.189236
KC_HOG,61,0,1,0.169944,0.038989,0.073904
STANDARD,61,20,11,0.58819,0.280737,0.306557
KC_HOG,61,20,1,0.16107,0.037191,0.064354
STANDARD,61,40,2,0.069634,0.015918,0.053654
KC_HOG,61,40,1,0.144159,0.031563,0.070175
STANDARD,61,60,7,0.310229,0.112455,0.19733
KC_HOG,61,60,1,0.192154,0.046178,0.079202
STANDARD,61,80,3,0.125356,0.025537,0.099707
KC_HOG,61,80,2,0.254428,0.054924,0.110583
STANDARD,61,100,11,0.612194,0.293595,0.317777
KC_HOG,61,100,1,0.151427,0.036195,0.073034
STANDARD,71,0,2,0.093837,0.014882,0.078885
KC_HOG,71,0,1,0.20355,0.049043,0.076222
STANDARD,71,20,2,0.08628,0.01368,0.072523
