Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCU, time_subproblem_KCU, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCHOG, time_subproblem_KCHOG
1,40,0.031854,0.000518,0.005854,0.000225,0.011588,0.00034,0.01235,0.000822,0.005624,0.001478
1,40,0.008085,0.000208,0.005853,0.000214,0.004107,0.00015,0.004226,0.001788,0.004748,0.015121
1,40,0.019755,0.000346,0.003881,0.000193,0.004078,0.000157,0.00382,0.001461,0.004089,0.014167
1,40,0.009391,0.000238,0.006173,0.00022,0.004631,0.000165,0.004841,0.002119,0.005084,0.015366
1,40,0.018512,0.000344,0.004505,0.000216,0.004732,0.000174,0.004497,0.001617,0.004807,0.015013
1,40,0.033241,0.000501,0.006027,0.000215,0.012064,0.000329,0.011034,0.003168,0.0089,0.021716
1,40,0.033052,0.000503,0.005578,0.000211,0.011686,0.000337,0.011148,0.000612,0.005586,0.000675
1,40,0.031272,0.000492,0.006079,0.000221,0.010158,0.000356,0.010177,0.00492,0.006303,0.016499
1,40,0.01874,0.000338,0.00865,0.000347,0.007225,0.000246,0.006975,0.002418,0.007628,0.022286
1,40,0.034278,0.000515,0.005972,0.000213,0.011893,0.000337,0.011079,0.003192,0.012006,0.02872
1,40,0.033706,0.000465,0.005724,0.000218,0.012088,0.000326,0.01136,0.002293,0.005831,0.011557
1,40,0.008732,0.000222,0.006519,0.000233,0.004993,0.000169,0.005156,0.002061,0.005308,0.015246
1,40,0.017267,0.000356,0.008318,0.000325,0.007284,0.000238,0.007467,0.002646,0.009128,0.022371
1,40,0.031409,0.000484,0.005723,0.000212,0.011735,0.000326,0.011481,0.001099,0.005398,0.002631
1,40,0.019678,0.000308,0.004163,0.000182,0.00442,0.000164,0.004079,0.001463,0.00451,0.01461
1,40,0.008133,0.000206,0.005603,0.000221,0.004111,0.000148,0.004052,0.001561,0.004239,0.014368
1,40,0.019124,0.00037,0.003833,0.000203,0.004128,0.000168,0.004105,0.001739,0.004177,0.01595
1,40,0.008646,0.000222,0.006128,0.000234,0.004404,0.000155,0.004368,0.002046,0.005071,0.008761
1,40,0.008394,0.000236,0.005983,0.000205,0.004115,0.000164,0.004151,0.001731,0.004533,0.014953
1,40,0.034255,0.000475,0.008154,0.000316,0.009987,0.000552,0.009218,0.003032,0.011416,0.028381
1,40,0.019062,0.000369,0.007917,0.000308,0.007364,0.000237,0.00745,0.002729,0.008686,0.02189
1,40,0.017867,0.000328,0.004068,0.000221,0.004105,0.000161,0.004491,0.002034,0.004511,0.014936
1,40,0.009565,0.000236,0.006048,0.000217,0.004244,0.000157,0.004242,0.00182,0.004466,0.015275
1,60,0.01797,0.000329,0.005073,0.000226,0.005074,0.000168,0.00449,0.001447,0.004657,0.009544
1,60,0.019356,0.000326,0.00767,0.000323,0.00713,0.000274,0.00659,0.002559,0.007157,0.021933
1,60,0.031601,0.000454,0.00565,0.000214,0.012016,0.000338,0.01208,0.000586,0.005585,0.000641
1,60,0.017869,0.000346,0.00402,0.000236,0.00434,0.000165,0.004058,0.001825,0.004291,0.011665
1,60,0.008815,0.000224,0.006553,0.000205,0.004721,0.000168,0.004728,0.001755,0.005123,0.015073
1,60,0.009305,0.000233,0.006406,0.000214,0.004606,0.000177,0.004605,0.001615,0.00495,0.014791
1,60,0.017056,0.000337,0.004483,0.000194,0.004852,0.000158,0.004264,0.001242,0.004483,0.00477
1,60,0.018727,0.000363,0.004464,0.000205,0.004753,0.000155,0.004414,0.001394,0.004726,0.011233
1,60,0.0364,0.000481,0.005827,0.000235,0.01011,0.000332,0.009334,0.002876,0.010369,0.027937
1,60,0.016954,0.000347,0.008268,0.000329,0.007717,0.000257,0.006787,0.002986,0.007641,0.023182
1,60,0.009351,0.00023,0.006326,0.000231,0.004847,0.000168,0.004799,0.001816,0.005378,0.015516
1,60,0.018304,0.000337,0.007268,0.000311,0.006612,0.000238,0.006576,0.002527,0.007094,0.021413
1,60,0.009245,0.00023,0.006006,0.000208,0.004684,0.000163,0.004419,0.001515,0.004406,0.01395
1,60,0.015992,0.00033,0.004019,0.000206,0.004068,0.000159,0.004243,0.001765,0.00449,0.01491
1,60,0.019603,0.000303,0.003999,0.0002,0.004287,0.000157,0.004024,0.001474,0.004357,0.014194
1,60,0.009364,0.000226,0.006167,0.000215,0.004779,0.000164,0.004596,0.002008,0.005075,0.01532
1,60,0.032123,0.000498,0.006144,0.00023,0.011472,0.000364,0.011506,0.003236,0.0063,0.014874
1,60,0.016675,0.000327,0.004402,0.000213,0.00457,0.000166,0.004339,0.001621,0.004401,0.009642
1,60,0.009096,0.000214,0.006247,0.000218,0.004589,0.000157,0.004527,0.001825,0.004966,0.015159
1,60,0.009103,0.000205,0.006014,0.00021,0.004459,0.000172,0.004561,0.00156,0.004614,0.014189
1,60,0.033149,0.000473,0.005776,0.000227,0.011374,0.000348,0.011076,0.003182,0.011751,0.029328
1,60,0.034318,0.000501,0.005698,0.000202,0.012269,0.000348,0.011326,0.000774,0.005686,0.001312
1,60,0.016983,0.000324,0.007867,0.000318,0.007123,0.000242,0.006859,0.002358,0.00758,0.021795
1,60,0.017538,0.00032,0.004325,0.000186,0.004601,0.000155,0.004345,0.001555,0.004977,0.014788
1,60,0.018448,0.000342,0.008844,0.000331,0.008364,0.000257,0.008434,0.002614,0.009143,0.021744
1,60,0.018135,0.000349,0.003915,0.000192,0.004134,0.000158,0.003909,0.001564,0.004314,0.014839
1,60,0.018494,0.000312,0.007908,0.000301,0.006823,0.00028,0.00699,0.002742,0.007243,0.02215
1,60,0.019157,0.000324,0.004373,0.000207,0.004687,0.000157,0.004266,0.001136,0.004364,0.007976
1,60,0.008149,0.000222,0.006072,0.000197,0.004154,0.000151,0.004075,0.001484,0.004567,0.014379
1,60,0.017185,0.000322,0.004051,0.000186,0.004342,0.000155,0.004226,0.001267,0.004203,0.007998
1,80,0.018466,0.000364,0.004438,0.0002,0.004566,0.000157,0.004353,0.001331,0.004429,0.009604
1,80,0.020379,0.000368,0.008904,0.000339,0.007413,0.000253,0.007461,0.002379,0.007575,0.021977
1,80,0.008938,0.000238,0.006117,0.000212,0.004811,0.000159,0.004104,0.00164,0.00436,0.014631
1,80,0.008753,0.000236,0.006192,0.000222,0.003992,0.000149,0.004019,0.001478,0.004191,0.014456
1,80,0.009126,0.000221,0.006151,0.000218,0.004368,0.00015,0.004613,0.001577,0.004911,0.014611
1,80,0.019411,0.000384,0.007756,0.000302,0.007854,0.000249,0.007168,0.002383,0.007853,0.021716
1,80,0.03334,0.000484,0.005455,0.000221,0.012492,0.000351,0.012066,0.002522,0.005898,0.012158
1,80,0.032717,0.000505,0.006208,0.000234,0.011355,0.00034,0.010491,0.003224,0.012771,0.029906
1,80,0.018329,0.00041,0.004455,0.00021,0.0048,0.00017,0.004287,0.001061,0.004456,0.008491
1,80,0.008968,0.000249,0.006357,0.000234,0.004425,0.000173,0.00451,0.002334,0.004896,0.008846
1,80,0.020095,0.000342,0.008375,0.000317,0.007993,0.000246,0.007953,0.002346,0.008655,0.021825
1,80,0.016404,0.000322,0.008061,0.00035,0.007042,0.000239,0.006871,0.002357,0.00733,0.021786
1,80,0.031745,0.000477,0.005463,0.00022,0.010746,0.000332,0.011,0.003188,0.012116,0.029523
1,80,0.032354,0.000503,0.005617,0.000216,0.011978,0.000359,0.012481,0.000656,0.006171,0.000689
1,80,0.017789,0.000376,0.004535,0.000207,0.004846,0.00017,0.004441,0.001452,0.004683,0.010772
1,80,0.01849,0.000357,0.008371,0.000313,0.007089,0.00024,0.006937,0.000932,0.008242,0.003878
1,80,0.018415,0.000338,0.008149,0.000318,0.007946,0.000261,0.007218,0.002514,0.008581,0.01731
1,80,0.00902,0.000236,0.006058,0.000208,0.004573,0.000163,0.004549,0.001753,0.004851,0.014524
1,80,0.009778,0.000247,0.006232,0.000248,0.004644,0.000166,0.004537,0.001685,0.004893,0.014896
1,80,0.009342,0.000232,0.005856,0.000202,0.004576,0.000157,0.004432,0.001851,0.004939,0.008584
1,80,0.008657,0.000234,0.005928,0.000216,0.004298,0.00016,0.004331,0.00191,0.004932,0.015155
1,80,0.031904,0.000454,0.006116,0.000212,0.011179,0.000346,0.011478,0.004271,0.009754,0.02322
1,80,0.01806,0.000364,0.004532,0.000199,0.004814,0.000158,0.004577,0.001696,0.005096,0.015506
1,80,0.018627,0.000362,0.003957,0.000188,0.004155,0.000161,0.003858,0.001663,0.004249,0.014906
1,80,0.008737,0.000223,0.005522,0.00021,0.003797,0.000163,0.003723,0.001545,0.004093,0.014631
1,80,0.017605,0.000384,0.004773,0.000221,0.004868,0.000162,0.004697,0.001212,0.004405,0.008539
1,80,0.019822,0.000365,0.008546,0.000347,0.008276,0.000266,0.008064,0.00073,0.009023,0.002162
1,80,0.032965,0.000501,0.006853,0.000234,0.012978,0.000358,0.013152,0.001226,0.006824,0.002867
1,80,0.018494,0.000346,0.004512,0.000199,0.004814,0.000164,0.004511,0.001884,0.004754,0.015098
1,80,0.008368,0.000221,0.005767,0.000209,0.004229,0.000164,0.004253,0.002079,0.004766,0.008604
1,100,0.017172,0.000304,0.003817,0.000177,0.004203,0.000156,0.003777,0.001236,0.003942,0.008652
1,100,0.017926,0.000351,0.008238,0.000314,0.007624,0.000234,0.00797,0.0009,0.007987,0.002812
1,100,0.008735,0.000216,0.006106,0.000209,0.004483,0.000159,0.004144,0.001655,0.004351,0.014881
1,100,0.033414,0.000466,0.005865,0.000211,0.012222,0.000384,0.011684,0.002934,0.005938,0.010081
1,100,0.018233,0.000347,0.008522,0.000311,0.007825,0.000247,0.007632,0.000362,0.007488,0.000482
1,100,0.008151,0.000227,0.006163,0.000202,0.004079,0.000153,0.004057,0.001534,0.004513,0.014294
1,100,0.034335,0.000465,0.005415,0.000207,0.011222,0.000346,0.0108,0.002934,0.008399,0.021672
1,100,0.035413,0.000474,0.0065,0.00022,0.012405,0.000341,0.012051,0.002846,0.006736,0.014401
1,100,0.03346,0.000481,0.005728,0.000209,0.011915,0.000341,0.01178,0.001105,0.005905,0.002207
1,100,0.019891,0.000348,0.004797,0.000204,0.005199,0.000176,0.004248,0.00162,0.004604,0.014545
1,100,0.031828,0.000484,0.005963,0.000199,0.010521,0.000331,0.010661,0.001721,0.006486,0.004635
1,100,0.030134,0.000511,0.005913,0.00021,0.013002,0.000354,0.012126,0.001111,0.005958,0.002164
1,100,0.030128,0.000476,0.005675,0.000208,0.011469,0.000334,0.011546,0.002623,0.005769,0.009919
1,100,0.03374,0.000485,0.007827,0.000347,0.009905,0.000333,0.009786,0.003302,0.010873,0.029525
1,100,0.017523,0.000309,0.008337,0.000332,0.007144,0.000266,0.006959,0.002123,0.00859,0.012802
1,100,0.018539,0.000347,0.004391,0.000193,0.005033,0.000172,0.004209,0.001507,0.004712,0.014595
1,100,0.03373,0.000462,0.005652,0.000233,0.012517,0.000332,0.012591,0.000551,0.005457,0.000488
1,100,0.018808,0.000347,0.00819,0.000313,0.007118,0.000248,0.006979,0.002258,0.008652,0.013156
1,100,0.01851,0.000334,0.003933,0.000187,0.004222,0.000153,0.003982,0.001419,0.004501,0.010027
1,100,0.033987,0.000473,0.008128,0.000315,0.009886,0.000325,0.010172,0.003126,0.011061,0.029368
1,100,0.03483,0.000498,0.006258,0.000218,0.011992,0.000349,0.010487,0.00246,0.00638,0.009964
1,100,0.031918,0.000467,0.006092,0.00022,0.010728,0.000335,0.010455,0.003322,0.011622,0.030204
1,100,0.019066,0.00035,0.004472,0.000196,0.00475,0.000161,0.004575,0.001203,0.004676,0.008704
1,100,0.03155,0.000457,0.005561,0.000199,0.010515,0.00033,0.010148,0.003173,0.006179,0.014839
1,100,0.02943,0.000469,0.005591,0.000199,0.012228,0.000357,0.012241,0.001678,0.005488,0.004404
1,100,0.01705,0.00035,0.008188,0.000317,0.007365,0.000239,0.00728,0.002651,0.007977,0.022423
1,100,0.030986,0.000501,0.008558,0.000322,0.010751,0.000329,0.01031,0.000987,0.008124,0.001603
1,100,0.008171,0.000225,0.005769,0.000222,0.004028,0.000167,0.004088,0.001676,0.004165,0.014465
1,100,0.021011,0.000371,0.008711,0.000336,0.007982,0.000253,0.008052,0.002293,0.008463,0.021841
1,100,0.019356,0.000355,0.007635,0.000326,0.007297,0.000241,0.00673,0.000558,0.008031,0.001434
11,0,0.032452,0.00452,0.042155,0.002325,0.010283,0.003227,0.010513,0.005832,0.010454,0.026014
11,0,0.008124,0.002143,0.046059,0.002266,0.006103,0.002033,0.006244,0.003746,0.006896,0.017347
11,0,0.019283,0.003426,0.042886,0.002298,0.006576,0.002111,0.006479,0.004293,0.006357,0.017457
11,0,0.810943,0.01854,0.025309,0.002246,0.012906,0.003194,0.013086,0.007629,0.016355,0.02952
11,0,0.030509,0.004808,0.03737,0.002256,0.010773,0.003268,0.009996,0.006335,0.011138,0.027048
11,0,0.008056,0.002215,0.040972,0.002264,0.006348,0.0021,0.006671,0.00403,0.006499,0.016589
11,0,0.008328,0.002409,0.04607,0.002271,0.006714,0.002122,0.006842,0.004525,0.006622,0.018361
11,0,0.009449,0.002313,0.043929,0.00247,0.006842,0.002096,0.006597,0.004744,0.007082,0.019278
11,0,0.304096,0.013054,0.01862,0.002311,0.007487,0.002133,0.007971,0.005507,0.008719,0.018837
11,0,0.45475,0.01536,0.017763,0.002251,0.007644,0.002127,0.007617,0.004497,0.007813,0.01706
11,0,0.318824,0.01299,0.01892,0.002314,0.008115,0.002276,0.00813,0.005329,0.008565,0.01854
11,0,0.40202,0.014296,0.02325,0.002275,0.007494,0.002073,0.007317,0.005248,0.008373,0.018551
11,0,0.174074,0.010503,0.032385,0.002256,0.007251,0.002208,0.007438,0.005724,0.010947,0.020971
11,0,0.009003,0.002222,0.044527,0.002344,0.006675,0.002157,0.00645,0.004741,0.006712,0.018445
11,0,0.399776,0.014125,0.015691,0.002227,0.008052,0.002197,0.007518,0.004519,0.008131,0.017925
11,0,0.018697,0.00353,0.043638,0.002309,0.005983,0.002244,0.0062,0.003737,0.006109,0.016496
11,0,0.487582,0.015355,0.019593,0.002221,0.007372,0.002125,0.007345,0.004328,0.008043,0.017367
11,0,0.009514,0.002237,0.036498,0.002211,0.006486,0.002131,0.006256,0.003707,0.006922,0.016999
11,0,0.556571,0.016469,0.021211,0.002269,0.013811,0.003264,0.013472,0.00736,0.014627,0.028005
11,0,0.019685,0.003391,0.035716,0.00221,0.006664,0.002111,0.006436,0.003727,0.006592,0.016745
11,0,0.056178,0.006082,0.049232,0.002256,0.007897,0.002158,0.007351,0.005465,0.00945,0.020371
11,0,0.009782,0.002441,0.040757,0.00225,0.005816,0.002057,0.006042,0.003702,0.0062,0.016575
11,0,0.00853,0.002068,0.04667,0.002334,0.005734,0.002193,0.006153,0.003947,0.006452,0.017321
11,0,0.405308,0.014211,0.018805,0.002305,0.007669,0.00219,0.007938,0.005397,0.009215,0.018711
11,0,0.151301,0.009623,0.024227,0.002235,0.007607,0.002159,0.007463,0.00549,0.010033,0.020912
11,0,1.14043,0.021254,0.018733,0.002225,0.013373,0.003292,0.013784,0.007964,0.017063,0.030107
11,0,0.008562,0.002139,0.047471,0.00223,0.005816,0.002112,0.005698,0.003414,0.005886,0.01657
11,0,0.687801,0.017061,0.016778,0.002264,0.014244,0.003245,0.013715,0.007204,0.014711,0.027445
11,0,0.008253,0.002208,0.042712,0.002239,0.006127,0.002107,0.006409,0.003965,0.006426,0.016829
11,0,1.55554,0.021768,0.021874,0.002864,0.012772,0.004048,0.012748,0.008369,0.01549,0.029655
11,20,0.008792,0.003094,0.035744,0.002829,0.006494,0.00269,0.006517,0.004154,0.00686,0.017073
11,20,0.233057,0.014947,0.014314,0.002924,0.007347,0.002707,0.007153,0.005785,0.008203,0.019566
11,20,0.597181,0.020788,0.016506,0.002874,0.008196,0.002664,0.007952,0.005009,0.007788,0.01739
11,20,0.073626,0.00893,0.024006,0.002958,0.007968,0.002679,0.008206,0.006332,0.009818,0.021586
11,20,0.050643,0.007802,0.041225,0.002889,0.011553,0.004029,0.011487,0.00724,0.011664,0.027271
11,20,0.009967,0.003019,0.045349,0.002904,0.007175,0.002682,0.007249,0.004807,0.006927,0.017921
11,20,0.034014,0.006233,0.036193,0.002953,0.010555,0.004094,0.010847,0.006998,0.011907,0.027052
11,20,0.009183,0.002888,0.043602,0.002937,0.007402,0.002612,0.00713,0.004563,0.007063,0.018321
11,20,0.033754,0.005949,0.038874,0.002993,0.019634,0.006893,0.020251,0.012263,0.020948,0.046787
11,20,0.401642,0.018091,0.014995,0.002956,0.007556,0.002672,0.007341,0.005065,0.00716,0.017642
11,20,0.227946,0.014798,0.022291,0.002857,0.007391,0.002659,0.007343,0.005909,0.00877,0.020484
11,20,0.018691,0.004554,0.041875,0.002871,0.006333,0.002658,0.00625,0.004376,0.006184,0.017341
11,20,0.007855,0.00279,0.047192,0.002874,0.006444,0.002647,0.006287,0.004411,0.006391,0.017317
11,20,0.033465,0.005856,0.042492,0.002897,0.00998,0.00417,0.009676,0.006431,0.009767,0.025496
11,20,0.523178,0.020578,0.019029,0.002883,0.007547,0.002716,0.007312,0.004723,0.007345,0.017489
11,20,0.007233,0.003006,0.042986,0.002867,0.006369,0.002677,0.006498,0.004788,0.007407,0.018447
11,20,0.548276,0.020637,0.017403,0.002852,0.012636,0.004017,0.012155,0.007494,0.014168,0.02774
11,20,0.008603,0.002998,0.043245,0.002927,0.006522,0.002871,0.006039,0.004483,0.006294,0.017774
11,20,1.11164,0.026585,0.020202,0.002948,0.012953,0.003999,0.012723,0.008414,0.014729,0.030192
11,20,0.032571,0.005691,0.0594,0.00287,0.009967,0.004048,0.010232,0.006747,0.01021,0.025731
11,20,0.341839,0.017802,0.020271,0.002894,0.007452,0.002641,0.007318,0.006448,0.008519,0.019751
11,20,0.391334,0.018044,0.024903,0.002941,0.007673,0.002663,0.007848,0.005808,0.008754,0.01889
11,20,0.310705,0.016069,0.027156,0.002902,0.007176,0.002626,0.007283,0.005707,0.008539,0.018246
11,20,0.017692,0.004334,0.041487,0.002883,0.006254,0.002674,0.00622,0.004479,0.006697,0.017519
11,20,0.220081,0.014532,0.050033,0.002876,0.038578,0.013973,0.03882,0.022871,0.038152,0.080497
11,20,0.00801,0.00285,0.035665,0.002742,0.006511,0.002671,0.00695,0.004457,0.006868,0.017569
11,20,0.009081,0.002927,0.04575,0.00292,0.007323,0.002811,0.00752,0.00471,0.007346,0.018502
11,20,0.881623,0.024572,0.022791,0.002896,0.013798,0.004145,0.014126,0.009248,0.017521,0.030587
11,20,0.048384,0.007442,0.035265,0.002908,0.00675,0.002691,0.00689,0.004559,0.007268,0.017902
11,20,0.009295,0.003132,0.043958,0.002912,0.007325,0.002792,0.007635,0.00489,0.007939,0.01838
11,40,0.032901,0.005943,0.040117,0.002944,0.010276,0.004015,0.010305,0.007045,0.01065,0.027228
11,40,0.030792,0.00597,0.041389,0.002946,0.010949,0.003974,0.011091,0.007562,0.011101,0.028466
11,40,1.11842,0.027398,0.021504,0.002918,0.016014,0.004115,0.01341,0.008796,0.017177,0.031016
11,40,0.02968,0.005935,0.036891,0.002891,0.010451,0.003995,0.010331,0.007513,0.011287,0.027555
11,40,0.892392,0.025725,0.020038,0.002901,0.013422,0.004027,0.013734,0.008729,0.017357,0.03044
11,40,0.019441,0.004524,0.051622,0.002954,0.011198,0.004142,0.011365,0.007883,0.010345,0.026994
11,40,0.591402,0.02188,0.017518,0.00286,0.007921,0.0027,0.007921,0.004898,0.008083,0.017886
11,40,0.572821,0.021627,0.019312,0.002993,0.00802,0.002666,0.008376,0.005311,0.008648,0.017545
11,40,0.018017,0.004581,0.044732,0.002986,0.00724,0.002654,0.006867,0.004666,0.006775,0.018058
11,40,0.01894,0.004518,0.032691,0.002878,0.007104,0.002699,0.007315,0.004705,0.007974,0.018282
11,40,0.032144,0.00601,0.035841,0.002892,0.009905,0.004095,0.010144,0.007029,0.010961,0.027422
11,40,0.477479,0.020124,0.019722,0.002875,0.008007,0.002699,0.007904,0.00503,0.007999,0.018075
11,40,0.008558,0.00282,0.043941,0.002927,0.007012,0.002736,0.006928,0.004782,0.007734,0.018587
11,40,0.034894,0.006141,0.040411,0.002871,0.011417,0.004056,0.011451,0.006828,0.011247,0.026657
11,40,0.385923,0.018612,0.01385,0.002896,0.007938,0.002688,0.007627,0.005238,0.008096,0.019146
