Fichier, Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCU, time_subproblem_KCU, time_master_KCRDK, time_subproblem_KCRDK, time_master_KC_HOG, time_subproblem_KC_HOG
1,40,0.002962,0.000168,0.00209,0.000157,0.001782,0.000131,0.001728,0.000359,0.001747,0.000706
1,40,0.002915,0.000156,0.002089,0.00016,0.001737,0.000125,0.001649,0.000368,0.001723,0.000701
1,40,0.002924,0.000164,0.002035,0.000158,0.001758,0.000125,0.001688,0.00036,0.001739,0.000713
1,40,0.002907,0.000157,0.002117,0.00016,0.001743,0.000131,0.001705,0.000348,0.001803,0.000734
1,40,0.002971,0.000165,0.002007,0.000158,0.001671,0.000122,0.001725,0.000347,0.001775,0.000719
1,40,0.002992,0.000187,0.002056,0.000168,0.001789,0.000141,0.001666,0.000352,0.001709,0.000713
1,40,0.002892,0.000171,0.00208,0.000158,0.00171,0.000117,0.001682,0.000354,0.001784,0.000714
1,40,0.003013,0.000173,0.002154,0.000166,0.001797,0.000125,0.001807,0.000361,0.001867,0.000742
1,40,0.00308,0.000172,0.002125,0.000155,0.001816,0.000133,0.001739,0.000346,0.001771,0.000727
1,40,0.003095,0.000174,0.002222,0.000159,0.001809,0.000132,0.001809,0.000362,0.00181,0.000717
1,40,0.003041,0.000163,0.002126,0.000166,0.001849,0.000133,0.001817,0.000354,0.001789,0.000707
1,40,0.003038,0.000176,0.002076,0.000158,0.001842,0.000129,0.001745,0.000348,0.001833,0.000731
1,40,0.00313,0.000174,0.002066,0.000157,0.001765,0.000121,0.001666,0.000351,0.001813,0.000721
1,40,0.002901,0.000165,0.002137,0.000169,0.001877,0.00013,0.001835,0.000365,0.001797,0.000716
1,40,0.003021,0.000173,0.002101,0.000181,0.001718,0.000122,0.001743,0.000367,0.001751,0.000717
1,40,0.003146,0.000184,0.002075,0.000156,0.001931,0.000144,0.001662,0.000348,0.001743,0.000718
1,60,0.002967,0.000165,0.002035,0.000162,0.00175,0.000127,0.001631,0.000357,0.001725,0.000707
1,60,0.002842,0.000157,0.002007,0.000153,0.001665,0.000121,0.001643,0.000337,0.001797,0.000727
1,60,0.002916,0.000172,0.002034,0.000157,0.001677,0.000134,0.001676,0.000352,0.001771,0.000721
1,60,0.002893,0.000169,0.002039,0.000151,0.001727,0.000126,0.001637,0.00034,0.001768,0.000708
1,60,0.002983,0.00016,0.002052,0.000155,0.001788,0.000129,0.001653,0.000361,0.001717,0.000697
1,60,0.002893,0.000165,0.00208,0.000154,0.001724,0.000122,0.001662,0.000341,0.001822,0.000728
1,60,0.003028,0.000184,0.002081,0.000159,0.001744,0.000128,0.001703,0.000345,0.001859,0.000744
1,60,0.003045,0.000173,0.002066,0.000156,0.001776,0.000122,0.001702,0.000363,0.001783,0.000721
1,60,0.002987,0.000171,0.002122,0.000159,0.001778,0.000138,0.001685,0.000371,0.001814,0.000712
1,60,0.002978,0.000164,0.002066,0.000158,0.001747,0.000127,0.001691,0.000368,0.001774,0.000703
1,60,0.003007,0.000159,0.002103,0.000159,0.001775,0.00013,0.001672,0.000362,0.001783,0.000706
1,60,0.00291,0.000167,0.002065,0.000157,0.00179,0.000132,0.001692,0.000356,0.001772,0.000719
1,60,0.003108,0.000152,0.002234,0.000166,0.001889,0.000136,0.001815,0.000374,0.001878,0.000715
1,60,0.00302,0.00056,0.002068,0.000176,0.001886,0.000122,0.001695,0.000366,0.001773,0.000709
1,60,0.003026,0.000166,0.002133,0.000164,0.001786,0.000129,0.0017,0.00035,0.001773,0.000715
1,60,0.002967,0.000167,0.002145,0.000163,0.001808,0.000134,0.001714,0.000356,0.001856,0.000733
1,60,0.003018,0.000166,0.002045,0.000161,0.001749,0.00012,0.001691,0.000347,0.001823,0.000738
1,60,0.003626,0.000171,0.002119,0.000172,0.001775,0.000126,0.001714,0.000366,0.001746,0.000703
1,60,0.003068,0.000179,0.002155,0.000164,0.001876,0.000132,0.001693,0.00034,0.001786,0.000715
1,60,0.003006,0.000169,0.002196,0.000162,0.001797,0.000132,0.001708,0.000346,0.001787,0.000725
1,60,0.002956,0.000174,0.002091,0.000176,0.001829,0.000129,0.001755,0.000347,0.001729,0.0007
1,60,0.002994,0.000181,0.002083,0.000177,0.00176,0.000141,0.001673,0.000347,0.001755,0.000714
1,60,0.003003,0.000187,0.002099,0.00016,0.001749,0.000125,0.001729,0.000353,0.001788,0.000718
1,60,0.002975,0.00016,0.002055,0.000157,0.001751,0.000127,0.001711,0.00035,0.001909,0.000711
1,60,0.003208,0.000172,0.002102,0.000158,0.001779,0.000124,0.001712,0.000351,0.001787,0.000722
1,60,0.00308,0.000179,0.002314,0.000179,0.001863,0.000137,0.001858,0.000369,0.001968,0.000741
1,60,0.003061,0.000182,0.002175,0.000171,0.001823,0.000134,0.001902,0.000379,0.001973,0.000732
1,60,0.002934,0.000165,0.002134,0.000189,0.001713,0.000121,0.001773,0.00036,0.001775,0.000719
1,60,0.002969,0.000164,0.002198,0.000177,0.001889,0.000132,0.001793,0.000365,0.001837,0.000727
1,60,0.002937,0.000175,0.002067,0.000164,0.001692,0.000131,0.001734,0.000365,0.001771,0.000719
1,80,0.002981,0.000177,0.002019,0.000153,0.001765,0.000147,0.001669,0.000344,0.001789,0.00072
1,80,0.003036,0.00015,0.002099,0.000159,0.001762,0.000128,0.001684,0.000349,0.001757,0.000712
