Fichier, Gamma, tau, time_master_classic, time_subproblem_classic, time_master_matrix, time_subproblem_matrix, time_master_augmented, time_subproblem_augmented, time_master_augmented_HOG, time_subproblem_augmented_HOG
toy_instances/toy_instance_21.txt,1,20,0.041092,0.000693,0.016301,0.000499,0.007258,0.000295,0.007888,0.009801
toy_instances/toy_instance_15.txt,1,20,0.054872,0.000679,0.013888,0.000461,0.007865,0.000292,0.015887,0.051283
toy_instances/toy_instance_26.txt,1,20,0.023112,0.000476,0.010224,0.000534,0.011288,0.000537,0.010102,0.034179
toy_instances/toy_instance_17.txt,1,20,0.02386,0.000577,0.007392,0.000268,0.005784,0.000286,0.005692,0.013927
toy_instances/toy_instance_24.txt,1,20,0.029674,0.000737,0.008487,0.000372,0.011848,0.00055,0.010952,0.003526
toy_instances/toy_instance_10.txt,1,20,0.033005,0.000519,0.011075,0.000315,0.010788,0.000451,0.008775,0.032056
toy_instances/toy_instance_18.txt,1,20,0.039937,0.000726,0.010571,0.000382,0.007126,0.000278,0.011559,0.032271
toy_instances/toy_instance_6.txt,1,20,0.016935,0.000308,0.004392,0.000162,0.004891,0.000274,0.004114,0.014077
toy_instances/toy_instance_30.txt,1,20,0.01723,0.000375,0.006545,0.0003,0.007195,0.000453,0.006043,0.024833
toy_instances/toy_instance_12.txt,1,20,0.018389,0.000398,0.008098,0.000309,0.009957,0.000465,0.006977,0.026317
toy_instances/toy_instance_25.txt,1,20,0.032252,0.000585,0.009642,0.000351,0.004581,0.000222,0.005373,0.013526
toy_instances/toy_instance_1.txt,1,20,0.031206,0.000582,0.01013,0.000364,0.005853,0.000233,0.01003,0.032394
toy_instances/toy_instance_4.txt,1,20,0.036025,0.000721,0.010414,0.000358,0.005131,0.000172,0.01007,0.031866
toy_instances/toy_instance_14.txt,1,20,0.017426,0.000308,0.003424,0.000129,0.006288,0.000266,0.004914,0.014244
toy_instances/toy_instance_9.txt,1,20,0.01732,0.000435,0.003368,0.00013,0.00474,0.000314,0.006087,0.018143
toy_instances/toy_instance_2.txt,1,40,0.018075,0.000284,0.003674,0.000123,0.004663,0.000246,0.004604,0.011818
toy_instances/toy_instance_7.txt,1,40,0.015576,0.000389,0.004979,0.000195,0.003764,0.000223,0.00429,0.01435
toy_instances/toy_instance_13.txt,1,40,0.007514,0.000264,0.004918,0.000171,0.007687,0.0003,0.005293,0.024482
toy_instances/toy_instance_20.txt,1,40,0.011705,0.000408,0.005339,0.000207,0.008193,0.000273,0.005811,0.02507
toy_instances/toy_instance_3.txt,1,40,0.023578,0.000468,0.010359,0.00033,0.010097,0.000437,0.010428,0.03767
toy_instances/toy_instance_16.txt,1,40,0.020083,0.000511,0.003801,0.000189,0.005277,0.000339,0.007574,0.027931
toy_instances/toy_instance_29.txt,1,40,0.021556,0.000532,0.007534,0.000302,0.007009,0.000376,0.008671,0.004924
toy_instances/toy_instance_5.txt,1,40,0.019361,0.000332,0.003445,0.000168,0.004566,0.000279,0.004552,0.009878
toy_instances/toy_instance_11.txt,1,40,0.007601,0.000349,0.0039,0.000136,0.005318,0.000276,0.004323,0.008536
toy_instances/toy_instance_19.txt,1,40,0.016187,0.0004,0.004242,0.000147,0.003701,0.000157,0.003677,0.008665
toy_instances/toy_instance_27.txt,1,40,0.017449,0.000398,0.002868,0.000139,0.003701,0.000172,0.00332,0.013834
toy_instances/toy_instance_22.txt,1,40,0.018381,0.000422,0.007783,0.0003,0.00641,0.000412,0.007232,0.02414
toy_instances/toy_instance_23.txt,1,40,0.008255,0.000204,0.002897,0.000126,0.005345,0.000192,0.003578,0.014899
toy_instances/toy_instance_8.txt,1,40,0.01737,0.00054,0.007168,0.000268,0.008386,0.000378,0.007591,0.004115
toy_instances/toy_instance_28.txt,1,40,0.01704,0.000466,0.004966,0.000224,0.004934,0.000375,0.005977,0.022283
toy_instances/toy_instance_21.txt,1,40,0.015236,0.00038,0.005053,0.000188,0.006251,0.000349,0.006626,0.00066
toy_instances/toy_instance_15.txt,1,40,0.017782,0.000429,0.009049,0.000367,0.010141,0.000493,0.011895,0.032744
toy_instances/toy_instance_26.txt,1,40,0.025528,0.000572,0.010101,0.000645,0.012023,0.000535,0.012239,0.022901
toy_instances/toy_instance_17.txt,1,40,0.012894,0.000483,0.008375,0.000263,0.008148,0.000307,0.006337,0.028803
toy_instances/toy_instance_24.txt,1,40,0.045096,0.001062,0.022494,0.00067,0.009223,0.000336,0.010455,0.001031
toy_instances/toy_instance_10.txt,1,40,0.030177,0.000516,0.011961,0.000453,0.011558,0.000521,0.011231,0.030005
toy_instances/toy_instance_18.txt,1,40,0.031236,0.000721,0.008184,0.000302,0.004169,0.00024,0.005227,0.026651
toy_instances/toy_instance_6.txt,1,40,0.012916,0.000424,0.006217,0.000267,0.011171,0.00037,0.00571,0.02565
toy_instances/toy_instance_30.txt,1,40,0.013064,0.000323,0.00466,0.000189,0.008147,0.000387,0.006467,0.020783
toy_instances/toy_instance_12.txt,1,40,0.012907,0.000286,0.009484,0.000368,0.010014,0.000295,0.009299,0.02298
toy_instances/toy_instance_25.txt,1,40,0.031328,0.001072,0.019887,0.000656,0.017876,0.000714,0.011245,0.032021
toy_instances/toy_instance_1.txt,1,40,0.029003,0.000671,0.00784,0.000194,0.007817,0.000413,0.007405,0.015139
toy_instances/toy_instance_4.txt,1,40,0.037426,0.000599,0.009534,0.000335,0.005126,0.000229,0.010941,0.031223
toy_instances/toy_instance_14.txt,1,40,0.016045,0.000378,0.003052,0.00013,0.004158,0.000292,0.004663,0.018332
toy_instances/toy_instance_9.txt,1,40,0.016772,0.000343,0.002962,0.000121,0.003259,0.000242,0.00401,0.018896
toy_instances/toy_instance_2.txt,1,60,0.034929,0.000528,0.010905,0.000382,0.005315,0.000215,0.004189,0.002933
toy_instances/toy_instance_7.txt,1,60,0.009038,0.00025,0.0038,0.000131,0.007003,0.000284,0.00594,0.01621
toy_instances/toy_instance_13.txt,1,60,0.033038,0.000488,0.011752,0.000401,0.004458,0.000252,0.005045,0.001493
toy_instances/toy_instance_20.txt,1,60,0.036458,0.000738,0.011874,0.000482,0.007142,0.000289,0.00525,0.005971
toy_instances/toy_instance_3.txt,1,60,0.017966,0.00035,0.004996,0.000172,0.00963,0.000352,0.006626,0.025125
toy_instances/toy_instance_16.txt,1,60,0.017843,0.000313,0.003563,0.000142,0.004173,0.000269,0.004493,0.0076
toy_instances/toy_instance_29.txt,1,60,0.016824,0.00031,0.005342,0.000215,0.00507,0.000271,0.003965,0.016114
toy_instances/toy_instance_5.txt,1,60,0.016565,0.000305,0.007225,0.000245,0.006553,0.00029,0.007396,0.017649
toy_instances/toy_instance_11.txt,1,60,0.007045,0.000275,0.003259,0.000153,0.007344,0.000271,0.004887,0.014612
toy_instances/toy_instance_19.txt,1,60,0.007597,0.000255,0.004517,0.000166,0.00512,0.000171,0.004009,0.003294
toy_instances/toy_instance_27.txt,1,60,0.034528,0.000519,0.011794,0.000312,0.007869,0.000262,0.005648,0.006999
toy_instances/toy_instance_22.txt,1,60,0.017589,0.000367,0.003798,0.000115,0.003437,0.000188,0.005676,0.008833
toy_instances/toy_instance_23.txt,1,60,0.031633,0.000463,0.01069,0.000319,0.004611,0.000233,0.009794,0.032226
toy_instances/toy_instance_8.txt,1,60,0.015204,0.000342,0.004504,0.000234,0.003526,0.000204,0.003609,0.011288
toy_instances/toy_instance_28.txt,1,60,0.016926,0.00032,0.00624,0.000263,0.006977,0.000355,0.007126,0.00412
toy_instances/toy_instance_21.txt,1,60,0.007235,0.000237,0.004623,0.000266,0.005574,0.000253,0.004655,0.01509
toy_instances/toy_instance_15.txt,1,60,0.031342,0.000457,0.010941,0.000307,0.005219,0.000193,0.005787,0.001558
toy_instances/toy_instance_26.txt,1,60,0.018641,0.000452,0.005936,0.000239,0.007647,0.000387,0.007774,0.017652
toy_instances/toy_instance_17.txt,1,60,0.018372,0.00043,0.008654,0.000321,0.00737,0.00035,0.009766,0.018267
toy_instances/toy_instance_24.txt,1,60,0.017824,0.000526,0.006482,0.000346,0.007282,0.000387,0.007352,0.000975
toy_instances/toy_instance_10.txt,1,60,0.007232,0.000218,0.003729,0.000162,0.005995,0.000285,0.005195,0.015418
toy_instances/toy_instance_18.txt,1,60,0.017557,0.000412,0.003748,0.0002,0.004702,0.000287,0.004311,0.014613
toy_instances/toy_instance_6.txt,1,60,0.01636,0.000406,0.003241,0.00014,0.003309,0.000166,0.003873,0.016927
toy_instances/toy_instance_30.txt,1,60,0.017546,0.000401,0.005219,0.000261,0.00706,0.000401,0.009761,0.001574
toy_instances/toy_instance_12.txt,1,60,0.030781,0.000726,0.010697,0.000358,0.004421,0.00018,0.004932,0.015172
toy_instances/toy_instance_25.txt,1,60,0.00794,0.00024,0.003346,0.000117,0.005566,0.000249,0.004171,0.01488
toy_instances/toy_instance_1.txt,1,60,0.017275,0.000425,0.007247,0.000255,0.007606,0.000338,0.006804,0.021514
toy_instances/toy_instance_4.txt,1,60,0.008419,0.000229,0.003246,0.000116,0.006055,0.000314,0.003828,0.015469
toy_instances/toy_instance_14.txt,1,60,0.007185,0.000178,0.003719,0.000138,0.006356,0.000313,0.003572,0.016612
toy_instances/toy_instance_9.txt,1,60,0.016547,0.00032,0.002935,0.000169,0.004948,0.000277,0.004144,0.016258
toy_instances/toy_instance_2.txt,1,80,0.017139,0.000354,0.006398,0.000245,0.0096,0.000362,0.007615,0.025566
toy_instances/toy_instance_7.txt,1,80,0.00885,0.000241,0.004439,0.000223,0.004801,0.000183,0.003637,0.018634
toy_instances/toy_instance_13.txt,1,80,0.008993,0.000241,0.003321,0.000215,0.008189,0.000337,0.004918,0.014727
toy_instances/toy_instance_20.txt,1,80,0.016097,0.000331,0.00316,0.000131,0.004274,0.000324,0.003067,0.015651
toy_instances/toy_instance_3.txt,1,80,0.006716,0.000186,0.003686,0.000191,0.006971,0.000226,0.004563,0.014686
toy_instances/toy_instance_16.txt,1,80,0.009008,0.000242,0.003457,0.000133,0.005376,0.000179,0.003729,0.019301
toy_instances/toy_instance_29.txt,1,80,0.007692,0.000234,0.003158,0.00015,0.006744,0.000232,0.004415,0.014803
toy_instances/toy_instance_5.txt,1,80,0.017655,0.000518,0.003938,0.000149,0.005242,0.000258,0.004671,0.015435
toy_instances/toy_instance_11.txt,1,80,0.017717,0.000403,0.007185,0.000241,0.007894,0.000261,0.007163,0.001212
toy_instances/toy_instance_19.txt,1,80,0.00763,0.000295,0.005213,0.000215,0.007688,0.000316,0.005128,0.018203
toy_instances/toy_instance_27.txt,1,80,0.032758,0.000596,0.010816,0.000351,0.004612,0.000248,0.005504,0.006685
toy_instances/toy_instance_22.txt,1,80,0.0334,0.000537,0.011805,0.000344,0.005024,0.000171,0.006337,0.003191
toy_instances/toy_instance_23.txt,1,80,0.019556,0.000346,0.003693,0.000111,0.004673,0.000304,0.004301,0.010835
toy_instances/toy_instance_8.txt,1,80,0.015388,0.000348,0.004219,0.000158,0.003808,0.000227,0.004686,0.015107
toy_instances/toy_instance_28.txt,1,80,0.030405,0.000477,0.011834,0.000307,0.005495,0.000182,0.006516,0.001311
toy_instances/toy_instance_21.txt,1,80,0.02846,0.000547,0.010453,0.000401,0.005434,0.000199,0.005627,0.001256
toy_instances/toy_instance_15.txt,1,80,0.008971,0.000233,0.005551,0.000223,0.007239,0.000311,0.004956,0.015402
toy_instances/toy_instance_26.txt,1,80,0.030823,0.000635,0.01111,0.000322,0.006039,0.000249,0.005065,0.013534
toy_instances/toy_instance_17.txt,1,80,0.00741,0.000211,0.003794,0.00012,0.005767,0.000301,0.003595,0.015494
toy_instances/toy_instance_24.txt,1,80,0.031668,0.000591,0.010417,0.000362,0.004685,0.000261,0.005298,0.000873
toy_instances/toy_instance_10.txt,1,80,0.017863,0.000509,0.004566,0.000137,0.003692,0.000187,0.003513,0.015802
toy_instances/toy_instance_18.txt,1,80,0.016629,0.000356,0.00536,0.000219,0.004572,0.000234,0.005576,0.021647
toy_instances/toy_instance_6.txt,1,80,0.022224,0.000447,0.005099,0.000196,0.005085,0.000287,0.006335,0.031468
toy_instances/toy_instance_30.txt,1,80,0.067418,0.000605,0.011601,0.000393,0.007485,0.000301,0.007152,0.004339
toy_instances/toy_instance_12.txt,1,80,0.022308,0.000541,0.003752,0.000259,0.003739,0.000243,0.003917,0.015015
toy_instances/toy_instance_25.txt,1,80,0.015769,0.000424,0.003751,0.000166,0.003693,0.000224,0.004014,0.01417
toy_instances/toy_instance_1.txt,1,80,0.007732,0.000271,0.003687,0.000168,0.005185,0.000177,0.004178,0.009032
toy_instances/toy_instance_4.txt,1,80,0.016645,0.000391,0.003249,0.000169,0.004514,0.000268,0.003535,0.015161
toy_instances/toy_instance_14.txt,1,80,0.006882,0.000169,0.003851,0.000136,0.006156,0.000178,0.004255,0.015581
toy_instances/toy_instance_9.txt,1,80,0.015825,0.000588,0.003196,0.000148,0.004855,0.000214,0.003676,0.014149
toy_instances/toy_instance_2.txt,1,100,0.017056,0.000306,0.00657,0.000319,0.008386,0.000375,0.007077,0.022204
toy_instances/toy_instance_7.txt,1,100,0.018622,0.000335,0.005246,0.00022,0.00712,0.000352,0.007464,0.005393
toy_instances/toy_instance_13.txt,1,100,0.030131,0.000608,0.010887,0.000359,0.007206,0.000438,0.007639,0.000553
toy_instances/toy_instance_20.txt,1,100,0.015694,0.000428,0.003537,0.000156,0.003265,0.000285,0.004129,0.013765
toy_instances/toy_instance_3.txt,1,100,0.017306,0.000445,0.003767,0.000165,0.003427,0.000295,0.00362,0.00971
toy_instances/toy_instance_16.txt,1,100,0.031143,0.000554,0.008861,0.000356,0.006218,0.000281,0.00491,0.010855
toy_instances/toy_instance_29.txt,1,100,0.030382,0.000462,0.008046,0.00031,0.005324,0.000297,0.009905,0.032356
toy_instances/toy_instance_5.txt,1,100,0.016673,0.000441,0.005523,0.000212,0.006115,0.000243,0.005935,0.025421
toy_instances/toy_instance_11.txt,1,100,0.008447,0.000182,0.003651,0.000143,0.00524,0.000159,0.00408,0.015098
toy_instances/toy_instance_19.txt,1,100,0.018854,0.00037,0.00578,0.000216,0.00796,0.000406,0.007503,0.01958
toy_instances/toy_instance_27.txt,1,100,0.034461,0.000542,0.011298,0.000419,0.005329,0.000263,0.008215,0.02237
toy_instances/toy_instance_22.txt,1,100,0.009325,0.000306,0.003609,0.000164,0.005834,0.000278,0.004799,0.015614
toy_instances/toy_instance_23.txt,1,100,0.031011,0.000499,0.010308,0.000383,0.005606,0.000307,0.004921,0.001887
toy_instances/toy_instance_8.txt,1,100,0.031405,0.000475,0.010677,0.000292,0.005015,0.000167,0.005294,0.000659
toy_instances/toy_instance_28.txt,1,100,0.018338,0.00042,0.007781,0.000347,0.009155,0.00039,0.005924,0.024752
toy_instances/toy_instance_21.txt,1,100,0.03249,0.000525,0.009436,0.000381,0.009631,0.000345,0.008774,0.003398
toy_instances/toy_instance_15.txt,1,100,0.02134,0.000477,0.005712,0.000267,0.00987,0.000547,0.006859,0.023838
toy_instances/toy_instance_26.txt,1,100,0.031707,0.00053,0.010602,0.000356,0.005702,0.00025,0.004938,0.001041
toy_instances/toy_instance_17.txt,1,100,0.017595,0.000455,0.004306,0.000206,0.00384,0.000211,0.002918,0.009282
toy_instances/toy_instance_24.txt,1,100,0.03319,0.00053,0.009269,0.000295,0.007167,0.000273,0.004304,0.001922
toy_instances/toy_instance_10.txt,1,100,0.017298,0.00035,0.004993,0.000213,0.004786,0.000245,0.003554,0.014852
toy_instances/toy_instance_18.txt,1,100,0.017489,0.000368,0.007076,0.00031,0.007385,0.000261,0.007336,0.00709
toy_instances/toy_instance_6.txt,1,100,0.007666,0.000308,0.004297,0.000169,0.005018,0.000165,0.00353,0.015779
toy_instances/toy_instance_30.txt,1,100,0.029944,0.000552,0.012614,0.00033,0.004647,0.000214,0.006174,0.005542
toy_instances/toy_instance_12.txt,1,100,0.030989,0.000526,0.007841,0.000275,0.006132,0.000169,0.005756,0.016828
toy_instances/toy_instance_25.txt,1,100,0.018184,0.000333,0.007564,0.000274,0.006461,0.000358,0.006575,0.023913
toy_instances/toy_instance_1.txt,1,100,0.017197,0.000378,0.003755,0.00017,0.005831,0.000282,0.003281,0.004597
toy_instances/toy_instance_4.txt,1,100,0.015597,0.00035,0.004815,0.000183,0.004252,0.000184,0.004558,0.002068
toy_instances/toy_instance_14.txt,1,100,0.016732,0.000402,0.008182,0.000278,0.006244,0.000302,0.008222,0.020404
toy_instances/toy_instance_9.txt,1,100,0.007667,0.000308,0.004356,0.000137,0.00446,0.000167,0.003396,0.016552
toy_instances/toy_instance_2.txt,11,0,0.21313,0.013138,0.006773,0.002317,0.029851,0.00218,0.00797,0.019085
toy_instances/toy_instance_7.txt,11,0,0.353064,0.014527,0.006514,0.002251,0.025472,0.002182,0.006779,0.019151
toy_instances/toy_instance_13.txt,11,0,0.273119,0.014143,0.005456,0.001649,0.025187,0.00227,0.007998,0.017156
toy_instances/toy_instance_20.txt,11,0,0.322247,0.015224,0.005418,0.001551,0.021106,0.002034,0.009054,0.020155
toy_instances/toy_instance_3.txt,11,0,0.028611,0.007221,0.018887,0.006954,0.037906,0.002055,0.018218,0.051595
toy_instances/toy_instance_16.txt,11,0,0.419975,0.017853,0.006416,0.002435,0.021219,0.002028,0.006121,0.017079
toy_instances/toy_instance_29.txt,11,0,0.007112,0.002225,0.005938,0.002299,0.035955,0.002173,0.005037,0.018502
toy_instances/toy_instance_5.txt,11,0,0.155912,0.010991,0.005784,0.002258,0.028775,0.002757,0.009175,0.019107
toy_instances/toy_instance_11.txt,11,0,0.008045,0.002611,0.00618,0.002424,0.034539,0.001985,0.005065,0.016013
toy_instances/toy_instance_19.txt,11,0,0.006997,0.003347,0.00555,0.00218,0.039929,0.002544,0.004997,0.018409
toy_instances/toy_instance_27.txt,11,0,0.180123,0.013669,0.006103,0.001791,0.015996,0.002516,0.006818,0.020092
toy_instances/toy_instance_22.txt,11,0,0.016655,0.003652,0.005208,0.002017,0.03386,0.002226,0.005077,0.015836
toy_instances/toy_instance_23.txt,11,0,0.121107,0.011539,0.006711,0.002326,0.01982,0.002133,0.009299,0.018754
toy_instances/toy_instance_8.txt,11,0,0.007905,0.003023,0.0067,0.001868,0.042315,0.002021,0.004529,0.015971
toy_instances/toy_instance_28.txt,11,0,0.238702,0.014453,0.005531,0.001572,0.017349,0.001943,0.007218,0.019117
toy_instances/toy_instance_21.txt,11,0,0.533671,0.019311,0.005901,0.002185,0.019598,0.002585,0.006059,0.015977
toy_instances/toy_instance_15.txt,11,0,0.346707,0.016615,0.007422,0.002165,0.020426,0.002252,0.007304,0.020416
toy_instances/toy_instance_26.txt,11,0,0.016245,0.004316,0.009178,0.00292,0.045117,0.002724,0.009531,0.02814
toy_instances/toy_instance_17.txt,11,0,0.288922,0.015307,0.005857,0.002246,0.028228,0.002162,0.009323,0.022806
toy_instances/toy_instance_24.txt,11,0,0.166215,0.012638,0.008243,0.003307,0.023688,0.003542,0.010435,0.02016
toy_instances/toy_instance_10.txt,11,0,0.016354,0.004512,0.006113,0.002561,0.032838,0.003197,0.005841,0.018545
toy_instances/toy_instance_18.txt,11,0,0.459582,0.019587,0.005395,0.00154,0.02033,0.002744,0.00682,0.016839
toy_instances/toy_instance_6.txt,11,0,0.016664,0.004317,0.00584,0.0028,0.030276,0.003069,0.005786,0.01743
toy_instances/toy_instance_30.txt,11,0,0.415531,0.016694,0.006464,0.001717,0.019737,0.002736,0.00573,0.019047
toy_instances/toy_instance_12.txt,11,0,0.025385,0.005569,0.009297,0.003158,0.03378,0.002672,0.009417,0.025905
toy_instances/toy_instance_25.txt,11,0,0.545434,0.020782,0.013168,0.002936,0.017672,0.002002,0.011527,0.03036
toy_instances/toy_instance_1.txt,11,0,0.007763,0.002462,0.006374,0.002272,0.037222,0.00331,0.006494,0.016506
toy_instances/toy_instance_4.txt,11,0,0.198976,0.01449,0.006442,0.00246,0.021421,0.002402,0.009405,0.019661
toy_instances/toy_instance_14.txt,11,0,0.761577,0.023748,0.012317,0.003254,0.022471,0.003237,0.013516,0.029
toy_instances/toy_instance_9.txt,11,0,0.029758,0.006199,0.0101,0.003424,0.039372,0.002601,0.010009,0.026973
toy_instances/toy_instance_2.txt,11,20,0.215456,0.014576,0.006994,0.001881,0.020815,0.002484,0.010059,0.020914
toy_instances/toy_instance_7.txt,11,20,0.019178,0.005201,0.005371,0.001833,0.036144,0.002333,0.005622,0.017032
toy_instances/toy_instance_13.txt,11,20,0.616912,0.024411,0.010437,0.003358,0.01238,0.002078,0.01152,0.029559
toy_instances/toy_instance_20.txt,11,20,0.322397,0.017021,0.007132,0.002517,0.0215,0.003452,0.012193,0.020942
toy_instances/toy_instance_3.txt,11,20,0.380504,0.017209,0.007335,0.002322,0.02284,0.002045,0.006903,0.017706
toy_instances/toy_instance_16.txt,11,20,0.321493,0.017826,0.005399,0.001597,0.018066,0.002067,0.006827,0.018099
toy_instances/toy_instance_29.txt,11,20,0.026392,0.005865,0.009238,0.002833,0.032883,0.002261,0.007335,0.028117
toy_instances/toy_instance_5.txt,11,20,0.047977,0.008764,0.008518,0.002704,0.032593,0.002103,0.009092,0.027786
toy_instances/toy_instance_11.txt,11,20,0.142355,0.0114,0.006154,0.002347,0.021948,0.00232,0.012818,0.018656
toy_instances/toy_instance_19.txt,11,20,0.008874,0.003689,0.006455,0.002679,0.035786,0.002425,0.005439,0.017354
toy_instances/toy_instance_27.txt,11,20,0.463056,0.020657,0.012564,0.003334,0.021096,0.002802,0.01375,0.026434
toy_instances/toy_instance_22.txt,11,20,0.458539,0.019973,0.006546,0.001993,0.016655,0.003286,0.010144,0.018304
toy_instances/toy_instance_23.txt,11,20,0.009716,0.002919,0.00738,0.002952,0.035259,0.002532,0.006289,0.016218
toy_instances/toy_instance_8.txt,11,20,0.016922,0.005065,0.00684,0.001855,0.029781,0.002537,0.006454,0.017726
toy_instances/toy_instance_28.txt,11,20,0.385695,0.018611,0.005839,0.001912,0.019012,0.00239,0.006897,0.016682
toy_instances/toy_instance_21.txt,11,20,0.00699,0.002599,0.005972,0.001816,0.036071,0.002539,0.006325,0.016177
