BA,1,100,1,3,0.018682,0.018327,0.000228
KCRDKL,1,100,1,2,0.005688,0.005146,0.000374
BA,1,100,1,3,0.017569,0.017148,0.000252
KCRDKL,1,100,1,1,0.004099,0.003712,0.000252
BA,1,100,1,4,0.030046,0.029278,0.000508
KCRDKL,1,100,1,3,0.008306,0.007413,0.000599
BA,1,100,1,3,0.012632,0.012307,0.000224
KCRDKL,1,100,1,2,0.005475,0.004878,0.000345
BA,1,100,1,2,0.006121,0.00589,0.000174
KCRDKL,1,100,1,1,0.002641,0.002289,0.000207
BA,1,100,1,3,0.012228,0.011878,0.000235
KCRDKL,1,100,1,2,0.005263,0.004655,0.000368
BA,1,100,1,2,0.006491,0.006216,0.000195
KCRDKL,1,100,1,1,0.003452,0.003125,0.000218
BA,1,100,1,4,0.02466,0.024107,0.000367
KCRDKL,1,100,1,3,0.006936,0.006197,0.000452
BA,1,100,1,4,0.024292,0.02376,0.000295
KCRDKL,1,100,1,3,0.007199,0.006304,0.000557
BA,1,100,1,4,0.02114,0.020736,0.000235
KCRDKL,1,100,1,3,0.007939,0.007139,0.000517
BA,1,100,1,3,0.01152,0.011089,0.00032
KCRDKL,1,100,1,1,0.003586,0.003215,0.000226
BA,1,100,1,3,0.011702,0.011284,0.000252
KCRDKL,1,100,1,2,0.004569,0.00405,0.00035
BA,1,100,1,4,0.023013,0.022441,0.000339
KCRDKL,1,100,1,3,0.008359,0.007482,0.000601
BA,1,100,1,3,0.012862,0.012413,0.000315
KCRDKL,1,100,1,1,0.003475,0.003097,0.000218
BA,1,100,1,2,0.006466,0.006273,0.000137
KCRDKL,1,100,1,1,0.003279,0.002868,0.000301
BA,1,100,1,4,0.022996,0.02248,0.000322
KCRDKL,1,100,1,3,0.008463,0.007554,0.00057
BA,1,100,1,3,0.01282,0.012389,0.000242
KCRDKL,1,100,1,2,0.004715,0.004183,0.000326
BA,1,100,1,2,0.006385,0.006117,0.000183
KCRDKL,1,100,1,1,0.003563,0.003127,0.000332
BA,1,100,1,3,0.01419,0.013765,0.000286
KCRDKL,1,100,1,1,0.004279,0.003695,0.000339
BA,1,100,1,3,0.013621,0.013191,0.000293
KCRDKL,1,100,1,2,0.007237,0.006496,0.000417
BA,1,100,1,2,0.006439,0.006179,0.000198
KCRDKL,1,100,1,1,0.003826,0.003368,0.000324
BA,1,100,1,3,0.015166,0.014684,0.000298
KCRDKL,1,100,1,2,0.006696,0.005959,0.000457
BA,1,100,1,2,0.007504,0.007301,0.000151
KCRDKL,1,100,1,1,0.003265,0.002847,0.000285
BA,1,100,1,4,0.027744,0.027118,0.000402
KCRDKL,1,100,1,3,0.011677,0.010767,0.00055
BA,1,100,1,3,0.016324,0.015819,0.00034
KCRDKL,1,100,1,1,0.004373,0.003825,0.00039
BA,1,100,1,3,0.016263,0.015881,0.00024
KCRDKL,1,100,1,2,0.006844,0.006091,0.000488
BA,1,100,1,3,0.017932,0.017355,0.000386
KCRDKL,1,100,1,1,0.005009,0.004441,0.000378
BA,1,100,1,4,0.025457,0.024942,0.000372
KCRDKL,1,100,1,3,0.007349,0.006525,0.000451
BA,1,100,1,3,0.012849,0.012544,0.000203
KCRDKL,1,100,1,2,0.005337,0.004662,0.000419
BA,1,100,1,3,0.012438,0.012154,0.000182
KCRDKL,1,100,1,2,0.00521,0.004659,0.000355
BA,1,100,1,2,0.005516,0.005274,0.000144
KCRDKL,1,100,1,1,0.002994,0.002601,0.000254
BA,1,100,1,2,0.005482,0.005287,0.00012
KCRDKL,1,100,1,1,0.003103,0.002804,0.000182
BA,1,100,1,4,0.024984,0.024414,0.000359
KCRDKL,1,100,1,3,0.00937,0.008507,0.000561
BA,1,100,1,4,0.022146,0.021578,0.000385
KCRDKL,1,100,1,3,0.008949,0.008208,0.000437
BA,1,100,1,2,0.005913,0.005722,0.000136
KCRDKL,1,100,1,1,0.002925,0.002533,0.000257
BA,1,100,1,3,0.013492,0.013114,0.000263
KCRDKL,1,100,1,1,0.002777,0.002371,0.000225
