BA,1,90,2,600,3,0.016369,0.01605,0.000288
KCOGL,1,90,2,600,1,0.003363,0.002703,0.000552
BA,21,90,2,600,4,0.036963,0.025923,0.010965
KCOGL,21,90,2,600,2,0.03604,0.012564,0.011787
BA,41,90,2,600,4,0.076429,0.031042,0.045299
KCOGL,41,90,2,600,2,0.103515,0.025632,0.043734
BA,61,90,2,600,4,0.133002,0.033544,0.099406
KCOGL,61,90,2,600,2,0.219342,0.05041,0.077456
BA,81,90,2,600,4,0.202299,0.03962,0.162626
KCOGL,81,90,2,600,2,0.35075,0.073271,0.13625
BA,101,90,2,600,5,0.367828,0.066883,0.300869
KCOGL,101,90,2,600,2,0.551102,0.121054,0.188729
BA,1,90,2,600,1,0.003351,0.003288,6.1e-05
KCOGL,1,90,2,600,0,0.000759,0.000508,0.000215
BA,21,90,2,600,1,0.005822,0.000676,0.005141
KCOGL,21,90,2,600,0,0.009056,0.004323,0.00287
BA,41,90,2,600,1,0.015252,0.000771,0.014478
KCOGL,41,90,2,600,0,0.027305,0.005742,0.014738
BA,61,90,2,600,1,0.03086,0.001002,0.029855
KCOGL,61,90,2,600,0,0.05216,0.011761,0.020618
BA,81,90,2,600,1,0.045449,0.000812,0.044635
KCOGL,81,90,2,600,0,0.084094,0.020421,0.03469
BA,101,90,2,600,1,0.061676,0.000826,0.060848
KCOGL,101,90,2,600,0,0.121666,0.028827,0.05308
BA,1,90,2,600,3,0.009549,0.009256,0.000269
KCOGL,1,90,2,600,1,0.005341,0.004042,0.001085
BA,21,90,2,600,3,0.025329,0.013703,0.011528
KCOGL,21,90,2,600,1,0.020718,0.006782,0.009023
BA,41,90,2,600,3,0.053702,0.017319,0.03629
KCOGL,41,90,2,600,1,0.07241,0.019118,0.030421
BA,61,90,2,600,3,0.098441,0.019757,0.078634
KCOGL,61,90,2,600,1,0.167272,0.046234,0.063155
BA,81,90,2,600,3,0.158675,0.028319,0.130314
KCOGL,81,90,2,600,1,0.227878,0.055631,0.090535
BA,101,90,2,600,3,0.21032,0.030433,0.179849
KCOGL,101,90,2,600,1,0.349411,0.081499,0.132652
BA,1,90,2,600,1,0.001084,0.001022,5.9e-05
