Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_BAN, time_subproblem_BAN, time_master_BAUD, time_subproblem_BAUD, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCOG, time_subproblem_KCOG, time_master_KCOGL, time_subproblem_KCOGL
81,90,2,600,0.186905,0.549297,0.23743,0.282962,0.198902,0.231008,2.09634,0.089243,1.96737,0.089928,0.078118,0.093304,0.078046,0.093776,0.073696,0.087519,0.08114,0.088542,0.073659,0.094284,0.074428,0.092837
101,90,2,600,0.159209,0.761232,0.203783,0.389088,0.19931,0.347154,2.51682,0.138738,2.36694,0.144205,0.106564,0.148911,0.10773,0.144459,0.099676,0.133359,0.103689,0.133482,0.098831,0.142618,0.100066,0.141781
1,90,2,600,0.048501,0.000476,0.060442,0.000249,0.036428,0.000153,0.030748,0.000208,0.031587,0.000196,0.062356,0.001726,0.0515,0.000965,0.062504,0.000398,0.049563,0.000261,0.044562,0.001519,0.047242,0.000824
21,90,2,600,0.294109,0.048367,0.27789,0.021609,0.330165,0.020934,0.202081,0.008145,0.165736,0.007553,0.039954,0.009313,0.038208,0.009286,0.031482,0.007288,0.041833,0.00733,0.036342,0.010142,0.034071,0.008738
41,90,2,600,0.339574,0.174462,0.39743,0.093022,0.381647,0.084946,0.450327,0.02522,0.387819,0.024838,0.04789,0.02769,0.048445,0.026673,0.042458,0.024233,0.053301,0.024161,0.043894,0.026947,0.053082,0.026921
61,90,2,600,0.330711,0.347244,0.397558,0.182696,0.412108,0.166574,1.29078,0.052722,1.23977,0.052873,0.05979,0.055133,0.060565,0.055091,0.058874,0.050548,0.057732,0.05075,0.062694,0.056239,0.056908,0.055242
81,90,2,600,0.33582,0.602244,0.471544,0.337305,0.583755,0.338184,1.59105,0.089694,1.33167,0.089866,0.083444,0.094465,0.077205,0.093229,0.076669,0.087978,0.085814,0.088156,0.081176,0.093573,0.07798,0.09429
101,90,2,600,0.34425,0.910948,0.451438,0.467661,0.543741,0.46213,1.8666,0.135787,2.0597,0.137692,0.114283,0.150934,0.106046,0.143456,0.102113,0.134504,0.110137,0.133911,0.107986,0.142049,0.102335,0.143845
1,90,2,600,0.052398,0.000433,0.083698,0.000247,0.036021,0.000174,0.048766,0.000389,0.051056,0.000361,0.066372,0.001627,0.058627,0.000901,0.067925,0.000386,0.052093,0.000371,0.04818,0.001257,0.048715,0.000851
21,90,2,600,0.288704,0.043158,0.346263,0.02098,0.475617,0.024211,0.19702,0.007181,0.186723,0.007582,0.037858,0.008969,0.045526,0.008093,0.037821,0.007192,0.0448,0.007339,0.040557,0.009269,0.040894,0.009528
41,90,2,600,0.289805,0.144044,0.384041,0.083047,0.42744,0.07533,0.594331,0.024548,0.524452,0.024784,0.049393,0.027034,0.049296,0.027095,0.047853,0.025019,0.056389,0.024282,0.046816,0.0285,0.048357,0.026892
61,90,2,600,0.281429,0.293713,0.323851,0.151022,0.496893,0.168653,1.23814,0.052988,1.03667,0.056773,0.063331,0.055902,0.062098,0.054796,0.068105,0.05232,0.064854,0.051378,0.060055,0.05496,0.059264,0.054625
81,90,2,600,0.389801,0.603534,0.463911,0.311636,0.506614,0.280028,2.0438,0.088936,1.77993,0.089748,0.083632,0.094014,0.083547,0.093981,0.080334,0.087174,0.084981,0.087267,0.080477,0.093348,0.079749,0.093094
101,90,2,600,0.384232,0.913035,0.453334,0.463546,0.51882,0.421674,3.14499,0.139334,3.34786,0.14212,0.115922,0.146789,0.118402,0.144409,0.104427,0.133389,0.110455,0.134168,0.10421,0.141928,0.105009,0.14165
1,90,2,600,0.030448,0.000308,0.030255,0.000165,0.033491,0.000227,0.041901,0.000338,0.044854,0.000324,0.037167,0.001189,0.042195,0.000606,0.037448,0.000325,0.041275,0.000275,0.040099,0.001302,0.054224,0.000722
21,90,2,600,0.260106,0.050205,0.311605,0.031378,0.250231,0.023732,0.154967,0.008054,0.154582,0.007345,0.040672,0.00965,0.033057,0.00927,0.031579,0.00805,0.049678,0.007066,0.034249,0.008917,0.031078,0.00956
41,90,2,600,0.22344,0.156823,0.307937,0.084888,0.169725,0.06138,0.416345,0.025681,0.329184,0.024892,0.045191,0.027653,0.045378,0.026181,0.042034,0.02469,0.047925,0.024158,0.04414,0.027077,0.041296,0.026524
61,90,2,600,0.181762,0.29262,0.222726,0.154493,0.205004,0.136528,1.03063,0.052712,0.772287,0.052642,0.056264,0.055866,0.057729,0.054698,0.068909,0.051444,0.068103,0.050779,0.061739,0.054879,0.055753,0.054155
81,90,2,600,0.24065,0.506185,0.255781,0.253461,0.236323,0.258219,1.78235,0.090059,1.63146,0.125501,0.118256,0.109207,0.088643,0.099148,0.088624,0.100614,0.106818,0.095254,0.129964,0.148483,0.11699,0.102665
101,90,2,600,0.57667,1.13168,0.278065,0.416979,0.370515,0.458063,3.18285,0.154688,3.40786,0.153605,0.14742,0.165672,0.132302,0.149806,0.153577,0.147921,0.12105,0.141713,0.155601,0.163944,0.173487,0.235893
1,90,2,600,0.174881,0.000579,0.141857,0.001721,0.067758,0.000218,0.050055,0.000196,0.053346,0.000232,0.06317,0.001136,0.05085,0.00057,0.052045,0.000209,0.037847,0.000158,0.04839,0.001025,0.059587,0.000884
21,90,2,600,0.132089,0.019791,0.109519,0.010544,0.072854,0.009481,0.290264,0.011678,0.326055,0.013047,0.10072,0.022389,0.058884,0.012168,0.069484,0.015665,0.08518,0.014516,0.136244,0.018255,0.091397,0.018874
41,90,2,600,0.130329,0.077466,0.155645,0.039929,0.140786,0.027076,1.04541,0.026997,0.818866,0.032495,0.11125,0.054728,0.082305,0.042281,0.059697,0.038946,0.074661,0.039921,0.065027,0.043508,0.068976,0.041805
61,90,2,600,0.055651,0.118477,0.063747,0.059668,0.061239,0.045348,1.61007,0.051857,1.21594,0.052488,0.089812,0.085023,0.08355,0.084033,0.081765,0.081179,0.097599,0.08138,0.087242,0.086673,0.082503,0.085396
81,90,2,600,0.056065,0.201837,0.059179,0.101272,0.06411,0.076998,3.85181,0.091419,3.90131,0.094303,0.131768,0.150441,0.118176,0.149284,0.112049,0.139387,0.129375,0.137037,0.111839,0.145647,0.112367,0.144078
101,90,2,600,0.058102,0.304086,0.059519,0.154042,0.052422,0.115001,5.90909,0.139656,4.57114,0.141736,0.159772,0.227853,0.152402,0.220614,0.149769,0.209064,0.165934,0.209472,0.150346,0.222093,0.152474,0.219555
1,90,2,600,0.046114,0.00049,0.056608,0.000309,0.038122,0.000176,0.027702,0.000173,0.027558,0.00021,0.041262,0.000962,0.051903,0.000674,0.055259,0.000392,0.045531,0.000336,0.040129,0.001072,0.043406,0.000729
21,90,2,600,0.198528,0.039259,0.235012,0.020382,0.263291,0.022304,0.172268,0.007107,0.170866,0.008077,0.033082,0.010499,0.032288,0.010247,0.02938,0.008954,0.033638,0.008066,0.033292,0.009699,0.02979,0.00854
41,90,2,600,0.162561,0.126456,0.182572,0.068474,0.352617,0.092998,0.450245,0.02559,0.396594,0.024828,0.044593,0.026843,0.042053,0.02616,0.040048,0.024903,0.044398,0.024401,0.039929,0.026707,0.0398,0.026071
61,90,2,600,0.147919,0.262001,0.1848,0.137012,0.294041,0.164096,1.20235,0.052921,1.01921,0.052996,0.062062,0.055009,0.056785,0.054188,0.054642,0.051281,0.063566,0.050994,0.054649,0.054835,0.055135,0.054394
81,90,2,600,0.150942,0.450068,0.185716,0.233391,0.288497,0.262106,1.96773,0.090481,1.75105,0.09034,0.082079,0.09416,0.076923,0.094727,0.074929,0.087675,0.078884,0.088092,0.078328,0.093434,0.076878,0.093396
101,90,2,600,0.213342,0.833675,0.268738,0.428301,0.313308,0.431225,2.30129,0.14209,2.19225,0.142145,0.109297,0.144031,0.105432,0.14378,0.103202,0.134144,0.102436,0.133504,0.102357,0.142545,0.099168,0.142217
1,90,2,600,0.027355,0.000332,0.041175,0.000182,0.036523,0.000151,0.023792,0.000214,0.025798,0.000213,0.025719,0.000851,0.023394,0.000401,0.031557,0.00016,0.025827,0.000146,0.023789,0.000825,0.024328,0.000451
21,90,2,600,0.045453,0.01519,0.058644,0.008455,0.040359,0.005731,0.212622,0.007696,0.180607,0.008508,0.046184,0.01253,0.048604,0.013636,0.057728,0.011336,0.065356,0.013205,0.046919,0.013405,0.046923,0.012623
41,90,2,600,0.050155,0.059309,0.054735,0.029977,0.03515,0.021401,0.818698,0.024942,0.680662,0.024751,0.062979,0.041565,0.060532,0.040442,0.062043,0.03867,0.076297,0.041042,0.061476,0.041843,0.063141,0.040808
61,90,2,600,0.0436,0.116556,0.051897,0.061092,0.038318,0.046199,1.84542,0.052011,1.5594,0.052624,0.086427,0.085207,0.085021,0.08378,0.090451,0.079406,0.103326,0.081,0.081736,0.085162,0.084059,0.085511
81,90,2,600,0.044047,0.200698,0.045707,0.102666,0.04044,0.076131,2.28441,0.089517,2.57943,0.0903,0.118807,0.149603,0.118504,0.153117,0.11235,0.140244,0.129308,0.137925,0.112115,0.145125,0.116097,0.145199
101,90,2,600,0.041981,0.304558,0.045368,0.153472,0.036403,0.115443,3.94151,0.139053,3.27179,0.142493,0.168045,0.231348,0.157762,0.223457,0.149842,0.210522,0.171604,0.208975,0.156944,0.220933,0.152657,0.21899
1,90,2,600,0.048948,0.000419,0.072094,0.000317,0.031779,0.000179,0.045505,0.000419,0.045431,0.000397,0.054248,0.001727,0.058251,0.00106,0.062097,0.000389,0.04294,0.000298,0.053491,0.001759,0.057399,0.001102
21,90,2,600,1.28342,0.077101,1.57067,0.041564,2.24441,0.038294,0.197678,0.00805,0.191195,0.007776,0.038917,0.010383,0.046143,0.010276,0.039462,0.007928,0.045964,0.00879,0.038824,0.010285,0.040479,0.00909
41,90,2,600,1.34833,0.269382,1.60191,0.145645,2.7158,0.148182,0.378234,0.027648,0.482274,0.027075,0.046754,0.029658,0.046451,0.026559,0.049644,0.025007,0.059261,0.024439,0.044324,0.027855,0.044547,0.027004
61,90,2,600,2.4333,0.685545,2.62143,0.351417,2.79787,0.304255,0.910666,0.056313,0.875405,0.0552,0.069913,0.055781,0.061787,0.05645,0.058579,0.050973,0.071732,0.050998,0.06047,0.055287,0.059168,0.055499
81,90,2,600,2.37353,1.14234,2.79012,0.62421,5.09955,0.687313,1.6787,0.093382,1.12867,0.092171,0.084033,0.094604,0.082664,0.095759,0.078801,0.087337,0.095196,0.08771,0.08196,0.093699,0.079659,0.093127
101,90,2,600,3.22587,1.96663,3.87102,1.05709,6.04701,1.00788,1.68386,0.140486,1.41489,0.139928,0.10824,0.142065,0.117421,0.141347,0.104092,0.133297,0.10972,0.133086,0.112325,0.142719,0.104351,0.142134
1,90,2,600,0.048089,0.000365,0.06354,0.000323,0.032281,0.000166,0.046498,0.000324,0.043414,0.000389,0.06137,0.001929,0.040938,0.000899,0.060689,0.000454,0.045152,0.000345,0.058871,0.001923,0.050581,0.000839
21,90,2,600,0.32006,0.054354,0.399616,0.028546,0.427515,0.023975,0.160481,0.007695,0.142714,0.007647,0.032467,0.009613,0.036625,0.009307,0.032073,0.007816,0.038253,0.007454,0.033843,0.010849,0.034785,0.008999
41,90,2,600,0.368773,0.197783,0.4593,0.111981,0.407235,0.088459,0.367703,0.025793,0.365905,0.024757,0.042054,0.027125,0.041933,0.02633,0.044673,0.024042,0.050048,0.024676,0.042925,0.027618,0.041597,0.026565
61,90,2,600,0.275326,0.349077,0.357726,0.182398,0.491818,0.199158,0.825292,0.051909,0.740274,0.051773,0.062441,0.0555,0.058239,0.055469,0.056707,0.05096,0.063828,0.051643,0.057799,0.054809,0.057375,0.054525
81,90,2,600,0.306272,0.603504,0.368036,0.307563,0.394816,0.307031,1.29522,0.088483,1.33613,0.089903,0.085959,0.093538,0.078809,0.092851,0.076119,0.087737,0.082081,0.0875,0.080257,0.093494,0.077937,0.093341
101,90,2,600,0.272564,0.907414,0.33439,0.466051,0.433578,0.506058,2.15103,0.137603,1.8955,0.140826,0.113418,0.144217,0.103946,0.144794,0.10253,0.133487,0.109386,0.133034,0.108021,0.14202,0.102139,0.141406
1,90,2,600,0.044618,0.000408,0.060113,0.00034,0.036213,0.000186,0.028605,0.000267,0.027224,0.00022,0.067013,0.000835,0.055309,0.000452,0.065142,0.000403,0.054523,0.000239,0.046752,0.000794,0.047525,0.000674
21,90,2,600,0.182232,0.040937,0.285635,0.023546,0.227766,0.020433,0.158081,0.007081,0.152978,0.007621,0.033448,0.010797,0.030121,0.008604,0.031727,0.008283,0.034589,0.007324,0.02945,0.008555,0.031057,0.008632
41,90,2,600,0.258092,0.170663,0.368179,0.098502,0.238532,0.07326,0.443503,0.026078,0.388,0.024537,0.045523,0.026719,0.04421,0.026564,0.040156,0.024271,0.048754,0.025141,0.041213,0.026665,0.040509,0.029077
61,90,2,600,0.211985,0.320828,0.291193,0.183231,0.183487,0.13917,1.14121,0.052706,1.03933,0.052563,0.064715,0.056922,0.058073,0.054192,0.057479,0.050886,0.063033,0.050709,0.054553,0.054836,0.054883,0.054395
81,90,2,600,0.138116,0.448794,0.283484,0.308543,0.240141,0.259438,2.20447,0.09003,1.73772,0.091723,0.079475,0.09363,0.075691,0.092806,0.074819,0.088497,0.084313,0.087111,0.074847,0.093028,0.075573,0.093014
101,90,2,600,0.137763,0.680625,0.170647,0.347806,0.221971,0.385586,2.66754,0.13666,2.37884,0.141007,0.11813,0.150426,0.107667,0.149054,0.099977,0.133942,0.105004,0.133186,0.099604,0.14256,0.100206,0.141485
1,90,2,600,0.039434,0.000327,0.06612,0.000182,0.037276,0.00011,0.030614,0.000162,0.032108,0.00027,0.028525,0.000983,0.025291,0.000531,0.027104,0.000207,0.030267,0.000145,0.02713,0.000876,0.026815,0.000615
21,90,2,600,1.5455,0.103681,2.02919,0.050991,1.52015,0.039189,0.136446,0.00757,0.133056,0.008389,0.032662,0.01014,0.040726,0.008773,0.032917,0.007594,0.040177,0.007578,0.033098,0.01047,0.033239,0.009196
41,90,2,600,1.45576,0.302711,2.05784,0.160284,2.5907,0.165446,0.390904,0.027182,0.38112,0.027969,0.046716,0.028968,0.049217,0.027195,0.04341,0.024375,0.049426,0.024286,0.043548,0.026844,0.04363,0.026444
61,90,2,600,1.34033,0.582226,1.80065,0.291975,2.69875,0.34128,0.518797,0.054397,0.491748,0.054687,0.060544,0.056209,0.063924,0.054528,0.057732,0.051318,0.064825,0.0514,0.060718,0.056358,0.058661,0.054739
81,90,2,600,1.34434,0.993563,1.8966,0.487726,2.12781,0.48877,0.829156,0.091333,0.965118,0.092938,0.083891,0.094349,0.085294,0.093757,0.077904,0.087465,0.085147,0.087698,0.081027,0.093872,0.078085,0.093007
101,90,2,600,1.00106,1.28654,1.55102,0.66714,1.41506,0.663134,1.38767,0.135258,1.18235,0.134594,0.107699,0.141978,0.104865,0.142295,0.101233,0.13364,0.106208,0.133469,0.10361,0.142461,0.101319,0.142796
1,90,2,600,0.050799,0.000492,0.05264,0.000318,0.035952,0.000257,0.027339,0.000251,0.027139,0.000177,0.058878,0.001752,0.044034,0.000832,0.05532,0.000356,0.05279,0.000244,0.039398,0.00134,0.042285,0.000856
21,90,2,600,0.243886,0.049139,0.29791,0.027483,0.385602,0.029075,0.141169,0.008369,0.141772,0.008269,0.041858,0.009071,0.030387,0.00918,0.028246,0.008393,0.033564,0.006616,0.029111,0.00869,0.035412,0.008837
41,90,2,600,0.188179,0.155553,0.240057,0.085501,0.351374,0.089188,0.36535,0.025497,0.413526,0.025097,0.038853,0.027816,0.040077,0.026579,0.039019,0.02452,0.043283,0.024698,0.038612,0.028105,0.0385,0.026463
61,90,2,600,0.190032,0.322616,0.239467,0.166498,0.523121,0.211072,0.812441,0.053139,0.763968,0.05267,0.054014,0.055443,0.060433,0.055614,0.053755,0.051587,0.061008,0.050886,0.053264,0.055044,0.05441,0.055199
81,90,2,600,0.186165,0.548039,0.238136,0.280444,0.352609,0.305875,1.39059,0.090501,1.21851,0.088927,0.073947,0.094038,0.075697,0.093141,0.073692,0.087088,0.080995,0.08706,0.073658,0.09472,0.073764,0.09333
101,90,2,600,0.188554,0.83705,0.250228,0.423974,0.346251,0.46408,2.05425,0.136073,2.12312,0.138343,0.110776,0.15015,0.103841,0.146787,0.098748,0.133693,0.103245,0.134338,0.098976,0.142393,0.098701,0.142311
1,90,2,600,0.013582,0.000184,0.015721,0.000109,0.018857,0.000124,0.037825,0.000222,0.029715,0.000203,0.026168,0.000732,0.025604,0.000484,0.02782,0.00024,0.029362,0.000142,0.02267,0.000849,0.022532,0.000579
21,90,2,600,0.033269,0.011653,0.028374,0.005706,0.030539,0.006258,0.198344,0.008853,0.184191,0.007363,0.053268,0.01228,0.044602,0.012101,0.047534,0.012123,0.059315,0.012534,0.043032,0.012588,0.043985,0.012656
41,90,2,600,0.024426,0.04316,0.040757,0.021968,0.034796,0.02048,0.74179,0.025701,0.632802,0.025637,0.057389,0.04124,0.05753,0.0407,0.057316,0.038425,0.071827,0.039441,0.05711,0.042005,0.057378,0.040079
61,90,2,600,0.039064,0.102833,0.066005,0.055566,0.029638,0.047246,1.74303,0.052965,1.42066,0.052581,0.081993,0.084356,0.080472,0.083948,0.079702,0.079534,0.092739,0.080117,0.079967,0.0859,0.08012,0.085276
81,90,2,600,0.028791,0.15004,0.028142,0.076285,0.031714,0.076587,2.98754,0.091949,3.31329,0.093719,0.130703,0.148648,0.116082,0.148643,0.115259,0.140154,0.121496,0.139294,0.110103,0.1465,0.110701,0.145231
101,90,2,600,0.039309,0.305284,0.044166,0.152841,0.030295,0.115696,5.24438,0.138322,3.98066,0.144648,0.210577,0.314558,0.201573,0.300826,0.199692,0.28499,0.159786,0.209942,0.20146,0.300478,0.201164,0.299304
1,90,2,600,0.045651,0.000435,0.052571,0.000242,0.036089,0.00016,0.034892,0.000263,0.031082,0.000244,0.061813,0.000627,0.050982,0.000363,0.066028,0.000425,0.051516,0.000269,0.048497,0.000673,0.05372,0.000325
21,90,2,600,0.188366,0.035814,0.207374,0.019668,0.204938,0.01652,0.183397,0.007849,0.165745,0.008209,0.039144,0.009706,0.03593,0.008643,0.035071,0.007555,0.038791,0.007529,0.034984,0.009714,0.034778,0.008633
41,90,2,600,0.194304,0.129422,0.216456,0.069584,0.184096,0.058872,0.425405,0.025187,0.474506,0.025121,0.045261,0.027523,0.04501,0.026997,0.040592,0.024101,0.047182,0.024177,0.04087,0.027123,0.042085,0.026138
61,90,2,600,0.143415,0.233251,0.159421,0.104059,0.211458,0.135169,1.01983,0.052823,0.761716,0.052713,0.06209,0.056536,0.058513,0.054049,0.056202,0.050806,0.063887,0.051486,0.060638,0.055067,0.057097,0.055568
81,90,2,600,0.171309,0.449528,0.139266,0.179048,0.185823,0.205114,2.37809,0.090677,1.43158,0.091644,0.081611,0.093259,0.078313,0.093277,0.07669,0.087509,0.079601,0.087637,0.077419,0.093616,0.076623,0.092668
101,90,2,600,0.156151,0.606881,0.196118,0.309053,0.144685,0.268349,2.25497,0.135425,1.72876,0.135894,0.105855,0.141994,0.103691,0.140895,0.100893,0.134112,0.105268,0.132984,0.10119,0.142139,0.100911,0.140973
1,90,2,600,0.026733,0.000323,0.029295,0.000163,0.044413,0.000183,0.036765,0.000238,0.025252,0.000162,0.024074,0.000695,0.02929,0.000407,0.038138,0.000141,0.025538,0.000172,0.025554,0.000995,0.025486,0.000445
21,90,2,600,0.040521,0.015787,0.052886,0.008457,0.039286,0.006675,0.201975,0.007885,0.172024,0.008026,0.032267,0.008711,0.030185,0.008821,0.031706,0.007584,0.038651,0.007215,0.035156,0.009456,0.030507,0.008078
41,90,2,600,0.051804,0.056062,0.052863,0.030049,0.035651,0.020696,0.634737,0.02503,0.613466,0.024981,0.040931,0.02634,0.04,0.025656,0.039967,0.024689,0.042174,0.024712,0.04046,0.026762,0.03999,0.026434
61,90,2,600,0.047515,0.117129,0.048524,0.05899,0.045049,0.044638,1.1188,0.052033,1.44584,0.052029,0.057162,0.054135,0.054705,0.053619,0.055403,0.051731,0.054102,0.052516,0.053935,0.0549,0.054768,0.054897
81,90,2,600,0.040025,0.200829,0.045734,0.102113,0.034834,0.077237,2.27677,0.091236,2.83704,0.093676,0.085755,0.098659,0.0795,0.096417,0.081742,0.091325,0.074678,0.088181,0.074193,0.093164,0.074639,0.091866
101,90,2,600,0.040206,0.303908,0.045662,0.154191,0.03988,0.116575,3.8764,0.139596,3.43738,0.143148,0.108283,0.145948,0.110486,0.145329,0.100957,0.13394,0.102348,0.133801,0.11079,0.14164,0.099665,0.140525
1,90,2,600,0.031251,0.000249,0.033412,0.0002,0.046853,0.000149,0.043701,0.00036,0.043228,0.000328,0.041467,0.000766,0.042164,0.000488,0.0439,0.000277,0.044837,0.000269,0.04531,0.00097,0.042185,0.000724
21,90,2,600,0.215085,0.040963,0.235516,0.019086,0.191475,0.01699,0.165367,0.008077,0.157602,0.008612,0.036424,0.009705,0.035744,0.009139,0.032509,0.00708,0.036786,0.007676,0.032201,0.00945,0.032986,0.008536
41,90,2,600,0.166066,0.128889,0.211294,0.06536,0.2282,0.066663,0.498084,0.025367,0.383357,0.02593,0.043122,0.027689,0.0561,0.026708,0.041616,0.024651,0.047148,0.024869,0.042629,0.026901,0.042678,0.026364
61,90,2,600,0.28306,0.350647,0.29968,0.167922,0.182488,0.119568,1.21636,0.053329,0.998382,0.052909,0.060258,0.056644,0.058434,0.054686,0.056874,0.051953,0.061165,0.051539,0.057179,0.055749,0.056983,0.055068
81,90,2,600,0.234118,0.55012,0.307129,0.283611,0.222939,0.229112,1.40186,0.089904,1.16296,0.08957,0.08066,0.093282,0.079393,0.093357,0.076967,0.087999,0.082301,0.089331,0.07657,0.093113,0.077271,0.092349
101,90,2,600,0.267201,0.908951,0.337071,0.469707,0.214259,0.352879,2.84774,0.139785,2.77294,0.141132,0.111511,0.150298,0.108224,0.144763,0.102086,0.13363,0.107474,0.134144,0.102388,0.141701,0.102393,0.141419
1,90,2,600,0.027759,0.000347,0.032079,0.000207,0.035051,0.000165,0.024351,0.000225,0.023676,0.000179,0.024199,0.000753,0.024259,0.000412,0.023356,0.000187,0.036633,0.000161,0.02398,0.000848,0.02466,0.000464
21,90,2,600,0.044711,0.016896,0.056966,0.009263,0.059471,0.00666,0.190345,0.008454,0.198033,0.007671,0.046802,0.012714,0.051854,0.013372,0.04588,0.011265,0.070116,0.012218,0.047093,0.013185,0.048868,0.011448
41,90,2,600,0.054539,0.058151,0.058732,0.029448,0.072163,0.029758,0.773329,0.025055,0.575316,0.025299,0.071678,0.041849,0.068803,0.041203,0.069913,0.039007,0.083775,0.038729,0.060606,0.041363,0.07328,0.041592
61,90,2,600,0.049748,0.118313,0.044997,0.060339,0.054708,0.05995,1.80669,0.053752,1.39691,0.052966,0.084402,0.085193,0.085188,0.085237,0.083624,0.080013,0.107011,0.081279,0.082555,0.086148,0.083772,0.084108
81,90,2,600,0.041264,0.201585,0.044741,0.101175,0.052726,0.1024,2.31596,0.090569,3.78783,0.094958,0.122419,0.152971,0.121414,0.148145,0.11472,0.139191,0.135094,0.137629,0.113717,0.146186,0.115181,0.145896
101,90,2,600,0.042848,0.305901,0.045027,0.154549,0.050542,0.153884,5.38228,0.13881,4.72547,0.143715,0.164276,0.228828,0.163834,0.221307,0.151616,0.209666,0.17456,0.208859,0.152162,0.220086,0.151482,0.219598
1,90,2,600,0.027821,0.000447,0.039573,0.000203,0.035075,0.000168,0.046793,0.000304,0.039796,0.000246,0.047109,0.000631,0.043049,0.000505,0.034792,0.000286,0.042828,0.00028,0.05438,0.000683,0.039338,0.000546
21,90,2,600,0.169743,0.040705,0.253562,0.023092,0.201359,0.0195,0.155575,0.007129,0.140645,0.007859,0.029429,0.009579,0.032418,0.009331,0.032193,0.007486,0.037937,0.007532,0.029442,0.009323,0.030755,0.008786
41,90,2,600,0.160844,0.127903,0.17945,0.067046,0.204478,0.066724,0.391085,0.024761,0.337651,0.029905,0.043961,0.027157,0.041191,0.026183,0.03921,0.024123,0.044534,0.025284,0.040084,0.027604,0.040819,0.027292
61,90,2,600,0.162898,0.295495,0.215787,0.153292,0.183512,0.135026,0.962123,0.052061,0.781404,0.051619,0.059891,0.054717,0.05622,0.054484,0.055872,0.050787,0.058755,0.051435,0.055448,0.054736,0.055242,0.05455
81,90,2,600,0.13573,0.449375,0.167793,0.228969,0.185469,0.23575,1.81037,0.089326,1.54703,0.08897,0.07496,0.094101,0.076631,0.092883,0.074997,0.087198,0.079205,0.088148,0.074772,0.094496,0.076688,0.094036
101,90,2,600,0.133739,0.682595,0.167573,0.3516,0.189392,0.348338,1.9371,0.136867,2.28368,0.138859,0.11192,0.149567,0.10379,0.143086,0.099977,0.135226,0.10467,0.133516,0.099564,0.142041,0.101001,0.141589
