Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
11,20,0.036116,0.006358,0.026793,0.001491,0.005399,0.006707,0.005498,0.00364,0.006836,0.002377,0.009071,0.002457,0.006403,0.010512,0.006576,0.006947
11,20,0.284827,0.012215,0.012745,0.001704,0.005295,0.003957,0.004917,0.004493,0.004006,0.001621,0.005942,0.001888,0.004216,0.006827,0.004332,0.003988
11,20,0.529918,0.014816,0.014025,0.001687,0.012559,0.009962,0.005127,0.003804,0.008579,0.002966,0.005879,0.001568,0.010378,0.012671,0.005515,0.007041
11,20,0.240335,0.010943,0.011609,0.001765,0.006399,0.005313,0.006653,0.003041,0.003887,0.00142,0.006721,0.002204,0.005279,0.007338,0.004062,0.004163
11,20,0.012056,0.002927,0.023604,0.001522,0.004895,0.003615,0.004207,0.003586,0.004149,0.001462,0.007312,0.0017,0.003675,0.00492,0.005715,0.003559
11,20,0.007635,0.002425,0.035289,0.001525,0.00512,0.004269,0.003083,0.002487,0.005132,0.001964,0.003953,0.00176,0.004689,0.005016,0.003915,0.005289
11,20,0.048603,0.006668,0.032016,0.002466,0.008046,0.008736,0.010422,0.00512,0.008719,0.002567,0.007728,0.003114,0.008032,0.008456,0.006128,0.009957
11,20,0.012726,0.003402,0.02829,0.001637,0.004535,0.005603,0.003213,0.002002,0.004992,0.002147,0.003631,0.00142,0.003786,0.00641,0.004561,0.006139
11,20,0.013717,0.002849,0.022621,0.001419,0.003543,0.003101,0.003509,0.002984,0.005186,0.001377,0.004653,0.003877,0.003664,0.004502,0.005348,0.006046
11,20,0.006499,0.00276,0.025835,0.001677,0.003488,0.002755,0.003409,0.003102,0.004684,0.00142,0.005387,0.003526,0.003401,0.004285,0.004921,0.006554
11,20,0.012078,0.003059,0.028364,0.001569,0.003546,0.005549,0.003211,0.002045,0.006292,0.001994,0.004145,0.001435,0.003592,0.007666,0.004622,0.006047
11,20,0.0055,0.001462,0.026028,0.002778,0.00543,0.004292,0.003572,0.003313,0.00484,0.001449,0.00689,0.002085,0.003282,0.004447,0.005204,0.005385
11,20,0.03717,0.005818,0.024269,0.001585,0.005448,0.00399,0.008274,0.004567,0.007858,0.00362,0.010496,0.003311,0.007566,0.007054,0.008185,0.006496
11,20,0.006975,0.002484,0.022207,0.001545,0.003634,0.002758,0.003275,0.002612,0.004792,0.001583,0.004983,0.002197,0.004085,0.004105,0.004034,0.006399
11,20,0.249424,0.011453,0.0128,0.001774,0.005037,0.006141,0.006416,0.00395,0.003804,0.001427,0.004863,0.001781,0.006087,0.00642,0.004519,0.005925
11,20,0.006383,0.001648,0.024134,0.001447,0.003792,0.003014,0.006091,0.002533,0.003382,0.001427,0.006186,0.002181,0.003501,0.006961,0.003746,0.003896
11,20,0.575963,0.015158,0.012134,0.001813,0.009801,0.01112,0.005224,0.002664,0.008449,0.002855,0.00645,0.002022,0.007803,0.0121,0.00609,0.005595
11,20,0.661052,0.014784,0.020906,0.002311,0.009768,0.007457,0.005586,0.003513,0.008674,0.002983,0.00477,0.001409,0.009958,0.012488,0.004725,0.004987
11,20,0.051815,0.00576,0.025325,0.001478,0.003225,0.002902,0.004667,0.00379,0.003294,0.001444,0.005693,0.002238,0.004911,0.007108,0.003764,0.004604
11,40,0.020284,0.004394,0.024962,0.001516,0.007975,0.004732,0.00652,0.00362,0.006211,0.00265,0.008717,0.002999,0.007647,0.010233,0.007464,0.008017
11,40,0.032509,0.004136,0.023622,0.001515,0.005051,0.005444,0.006084,0.003126,0.006542,0.002627,0.009457,0.003223,0.006818,0.006622,0.006172,0.007036
11,40,0.283317,0.013046,0.014153,0.002066,0.006062,0.004372,0.007526,0.002983,0.004704,0.00165,0.005984,0.002049,0.007484,0.006121,0.005499,0.007038
11,40,0.538349,0.018613,0.014769,0.002892,0.011843,0.009537,0.006656,0.00415,0.008736,0.003238,0.004576,0.00146,0.010573,0.012011,0.004708,0.006904
11,40,0.234911,0.010392,0.011672,0.001833,0.006118,0.003895,0.004414,0.003781,0.005095,0.00148,0.006943,0.001852,0.004538,0.005655,0.005366,0.003284
11,40,0.012489,0.003073,0.024284,0.001534,0.004175,0.003101,0.005387,0.003308,0.004643,0.002371,0.005274,0.002318,0.00478,0.004725,0.004879,0.005539
11,40,0.00561,0.003054,0.05011,0.002662,0.008896,0.005859,0.00874,0.004508,0.005983,0.002988,0.00863,0.003106,0.006897,0.00647,0.003783,0.007078
11,40,0.047204,0.005507,0.034275,0.001526,0.007113,0.010869,0.010383,0.005846,0.006304,0.004141,0.008159,0.003373,0.008461,0.008746,0.006634,0.009516
11,40,0.012636,0.003281,0.026691,0.001482,0.003303,0.003273,0.004669,0.002274,0.00334,0.001668,0.005325,0.001727,0.004782,0.006842,0.003199,0.003751
11,40,0.012283,0.003124,0.023546,0.002186,0.005736,0.003538,0.003406,0.002248,0.005159,0.00216,0.0043,0.002257,0.004341,0.004343,0.004225,0.006729
11,40,0.005799,0.002571,0.028768,0.001568,0.003205,0.002621,0.004127,0.004033,0.003749,0.001471,0.006625,0.001509,0.003507,0.004559,0.005145,0.003665
