Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_BAN, time_subproblem_BAN, time_master_BAUD, time_subproblem_BAUD, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCOG, time_subproblem_KCOG, time_master_KCOGL, time_subproblem_KCOGL
1,90,2,600,0.039916,0.000169,0.044452,0.000127,0.037958,0.000112,0.035395,0.000258,0.030906,0.000184,0.023959,0.000942,0.024685,0.000617,0.036492,0.000138,0.035646,0.000209,0.029151,0.001126,0.024448,0.001025
21,90,2,600,0.034327,0.008384,0.039409,0.003971,0.053316,0.004573,0.216968,0.008153,0.196918,0.007973,0.028712,0.009095,0.034141,0.009093,0.030409,0.00751,0.037624,0.008223,0.044594,0.009665,0.029354,0.008931
41,90,2,600,0.034607,0.029488,0.038474,0.017334,0.044091,0.016679,0.979801,0.026351,0.842879,0.026161,0.040375,0.027492,0.038953,0.027233,0.052684,0.025102,0.051706,0.025388,0.039933,0.026887,0.04034,0.026983
61,90,2,600,0.034609,0.062742,0.037168,0.030944,0.044107,0.032115,3.22854,0.057834,2.35644,0.055816,0.056802,0.056168,0.056837,0.056282,0.056371,0.053708,0.059499,0.052858,0.05611,0.054745,0.058217,0.054452
81,90,2,600,0.039093,0.099787,0.037014,0.050912,0.043867,0.050961,4.21894,0.093371,6.91642,0.092746,0.078347,0.095154,0.075382,0.094375,0.075187,0.09072,0.079198,0.089135,0.073925,0.092629,0.075277,0.093849
101,90,2,600,0.03507,0.155494,0.03645,0.078321,0.043699,0.080493,8.58161,0.13896,6.7178,0.137356,0.099838,0.142585,0.100327,0.142021,0.099542,0.135055,0.106104,0.13444,0.100166,0.142347,0.099227,0.14131
1,90,2,600,0.085175,0.000308,0.089441,0.000176,0.076803,0.000146,0.048437,0.000351,0.053103,0.000272,0.056025,0.001473,0.066606,0.000916,0.051384,0.000307,0.045337,0.000254,0.054084,0.001421,0.049386,0.001072
21,90,2,600,4.00936,0.068176,3.60982,0.03207,6.36265,0.03457,0.157385,0.008306,0.177035,0.008575,0.039339,0.01021,0.03981,0.008283,0.03654,0.007254,0.039285,0.007822,0.036861,0.010732,0.037031,0.010095
41,90,2,600,4.48255,0.232364,3.5982,0.117618,8.09908,0.119679,0.369469,0.026833,0.353949,0.027475,0.054938,0.02971,0.04621,0.028004,0.050298,0.025118,0.051108,0.025249,0.046811,0.028634,0.047111,0.027477
61,90,2,600,3.9052,0.437173,4.11933,0.236415,7.59592,0.23144,0.640649,0.056743,0.59511,0.055693,0.07628,0.057605,0.061556,0.057366,0.060705,0.052674,0.067564,0.053318,0.060103,0.05851,0.068256,0.057087
81,90,2,600,4.96048,0.869507,5.38573,0.472501,5.84444,0.369979,1.14372,0.096334,0.782596,0.093579,0.089045,0.098726,0.082013,0.098804,0.090779,0.090676,0.098693,0.091178,0.086991,0.099617,0.078754,0.094528
101,90,2,600,3.75605,1.11489,5.00204,0.603693,8.5792,0.616589,1.83901,0.141541,1.59255,0.145267,0.114515,0.149963,0.111136,0.148493,0.113291,0.140214,0.113872,0.139344,0.109311,0.150597,0.109175,0.147326
1,90,2,600,0.069236,0.000347,0.082936,0.000186,0.075012,0.00018,0.033462,0.000219,0.028227,0.000214,0.026562,0.001041,0.031408,0.000488,0.026477,0.000194,0.027684,0.000161,0.028526,0.000844,0.026785,0.000569
21,90,2,600,0.066381,0.0133,0.072607,0.006472,0.106025,0.007014,0.201017,0.008461,0.201551,0.008119,0.033562,0.008621,0.039314,0.008615,0.031611,0.008202,0.036012,0.007539,0.0339,0.009471,0.032855,0.008703
41,90,2,600,0.069452,0.042936,0.079,0.022504,0.10926,0.022816,0.941319,0.025472,0.743622,0.026206,0.040471,0.026707,0.044509,0.026471,0.04046,0.025663,0.045037,0.024986,0.041418,0.02687,0.052272,0.02633
61,90,2,600,0.069763,0.093386,0.074313,0.045675,0.10641,0.047071,2.3859,0.054588,1.83848,0.054126,0.056474,0.055873,0.056666,0.055775,0.056538,0.051984,0.060754,0.052522,0.05553,0.055216,0.056314,0.054582
81,90,2,600,0.072276,0.153998,0.078683,0.080385,0.101163,0.078523,2.86459,0.093321,4.05471,0.094876,0.084526,0.09886,0.087857,0.097619,0.077579,0.091141,0.083972,0.092007,0.0773,0.096369,0.079376,0.096989
101,90,2,600,0.070053,0.239116,0.076865,0.124649,0.104586,0.122108,6.65708,0.143457,4.09284,0.143546,0.10761,0.14821,0.104566,0.147159,0.115954,0.139548,0.10867,0.141791,0.104275,0.146762,0.109734,0.146387
1,90,2,600,0.102481,0.000276,0.108807,0.000198,0.103196,0.000195,0.058829,0.000308,0.057679,0.000329,0.052911,0.001217,0.05146,0.000893,0.051198,0.00028,0.060919,0.00026,0.048113,0.001604,0.049044,0.000918
21,90,2,600,14.7298,0.115761,22.8567,0.068504,26.6995,0.059455,0.153212,0.007705,0.153682,0.008053,0.046686,0.00993,0.047985,0.009997,0.041089,0.00743,0.071537,0.008487,0.045537,0.00949,0.040847,0.009987
41,90,2,600,18.7882,0.388307,22.9751,0.222944,38.6373,0.206285,0.330516,0.029299,0.454465,0.028211,0.053198,0.03215,0.05389,0.031956,0.05224,0.029794,0.079248,0.02753,0.052253,0.03138,0.05222,0.029103
61,90,2,600,18.9584,0.809514,21.95,0.445259,32.3491,0.378766,0.648616,0.059862,0.495988,0.058914,0.073814,0.062674,0.073342,0.06096,0.068051,0.057244,0.082337,0.056484,0.075223,0.06162,0.068035,0.061085
81,90,2,600,20.278,1.40145,22.8267,0.73813,27.8053,0.613179,0.73805,0.101176,0.64013,0.100616,0.098617,0.104752,0.092581,0.101856,0.08885,0.093354,0.094803,0.095241,0.09364,0.101137,0.090634,0.101182
101,90,2,600,18.8602,2.10511,24.5329,1.12975,29.6944,0.905781,1.05119,0.152838,0.947787,0.152309,0.123592,0.157584,0.12492,0.155788,0.116097,0.145671,0.122109,0.146873,0.120558,0.154913,0.1162,0.151746
1,90,2,600,0.063757,0.000285,0.069252,0.000178,0.067261,0.000188,0.046382,0.000318,0.051721,0.00033,0.047537,0.000634,0.055296,0.000471,0.041227,0.000298,0.049056,0.000316,0.045722,0.000617,0.044312,0.000518
21,90,2,600,0.478397,0.037134,0.541023,0.018242,0.805927,0.01882,0.155661,0.008347,0.147942,0.007801,0.038145,0.010197,0.035777,0.007603,0.033257,0.007831,0.036118,0.008101,0.037514,0.010426,0.033978,0.00885
41,90,2,600,0.437413,0.113021,0.498384,0.061426,1.01982,0.07237,0.440547,0.024841,0.369964,0.024694,0.046173,0.027277,0.042784,0.026157,0.041372,0.02418,0.045081,0.025215,0.048483,0.027059,0.042028,0.027334
61,90,2,600,0.442144,0.23642,0.525379,0.120852,0.711004,0.120189,1.00299,0.051784,0.835149,0.052431,0.056692,0.055061,0.057627,0.054191,0.060395,0.05068,0.059227,0.051606,0.061252,0.054852,0.056005,0.055015
81,90,2,600,0.667835,0.451036,0.746042,0.234992,1.2712,0.229621,2.03043,0.088918,1.6488,0.089233,0.076709,0.09349,0.077267,0.094574,0.076615,0.086916,0.080457,0.087607,0.077033,0.094465,0.077543,0.09331
101,90,2,600,0.627089,0.687347,0.691384,0.356365,2.26661,0.432625,2.26853,0.136649,1.84146,0.135984,0.105988,0.143173,0.103542,0.14141,0.102635,0.134149,0.105466,0.134052,0.103021,0.142367,0.102827,0.142456
1,90,2,600,0.12149,0.000437,0.159955,0.000266,0.096232,0.000173,0.029031,0.000201,0.033578,0.000253,0.04505,0.000404,0.051325,0.000313,0.076984,0.00035,0.056194,0.000251,0.053658,0.000352,0.047731,0.000335
21,90,2,600,0.237977,0.029997,0.283247,0.013243,0.598288,0.014641,0.176352,0.00846,0.170407,0.007856,0.034139,0.008902,0.040665,0.008854,0.040497,0.008363,0.037955,0.007954,0.030118,0.010322,0.038938,0.009447
41,90,2,600,0.251983,0.086944,0.276995,0.046797,0.444487,0.047138,0.512837,0.025284,0.433171,0.025776,0.047983,0.028159,0.044487,0.027052,0.041025,0.025478,0.050311,0.025734,0.04232,0.030228,0.040808,0.027016
61,90,2,600,0.289202,0.185098,0.323695,0.095205,0.606862,0.10977,1.14831,0.052846,1.02104,0.053093,0.061817,0.055498,0.058532,0.05451,0.064145,0.051782,0.065939,0.051173,0.059709,0.05506,0.067146,0.054682
81,90,2,600,0.312434,0.348488,0.359021,0.181636,0.614083,0.177486,2.00002,0.090425,1.69041,0.090635,0.083061,0.094268,0.080352,0.095238,0.076784,0.087324,0.082037,0.089657,0.076394,0.094044,0.07699,0.094068
101,90,2,600,0.229185,0.46123,0.264797,0.234396,0.438722,0.235209,2.8647,0.136031,2.82745,0.138757,0.105778,0.145338,0.104106,0.141896,0.102211,0.137598,0.108952,0.134902,0.102466,0.143659,0.104271,0.143491
1,90,2,600,0.063533,0.000328,0.073919,0.000268,0.074686,0.000232,0.044386,0.000354,0.040421,0.000346,0.046661,0.001522,0.039378,0.000954,0.039935,0.0003,0.042543,0.000266,0.041162,0.001642,0.045247,0.000928
21,90,2,600,2.63619,0.071794,2.89851,0.03409,3.69635,0.031069,0.160772,0.008181,0.161575,0.008284,0.03822,0.009668,0.041179,0.009213,0.037808,0.007885,0.052525,0.007528,0.037902,0.01038,0.039661,0.00911
41,90,2,600,2.44759,0.196056,2.53866,0.101806,5.1841,0.10745,0.317193,0.027278,0.277663,0.028988,0.050275,0.028362,0.046878,0.028054,0.044749,0.025486,0.053752,0.026235,0.055891,0.028054,0.045561,0.027561
61,90,2,600,2.51389,0.438918,2.76379,0.229594,4.73026,0.21855,0.63733,0.056838,0.510737,0.055186,0.065262,0.05886,0.061935,0.055524,0.059041,0.050666,0.070566,0.056672,0.06557,0.056787,0.059243,0.054833
81,90,2,600,3.70098,0.754965,4.48517,0.451527,4.56034,0.365267,1.02321,0.094346,0.962156,0.093111,0.080856,0.094838,0.081119,0.095461,0.078438,0.087554,0.090046,0.087501,0.080568,0.094861,0.079469,0.092765
101,90,2,600,2.10594,0.987038,2.99713,0.51274,5.56485,0.58201,2.045,0.140929,1.75917,0.135976,0.110517,0.142788,0.105888,0.141391,0.103788,0.133014,0.1194,0.132569,0.105138,0.142673,0.104277,0.140824
1,90,2,600,0.119564,0.000423,0.131848,0.000251,0.093209,0.000148,0.030192,0.000164,0.031315,0.000241,0.071173,0.001391,0.052949,0.000648,0.071122,0.000284,0.052447,0.000327,0.052137,0.001589,0.051373,0.000645
21,90,2,600,1.21848,0.051375,1.28326,0.024459,2.18937,0.02624,0.163117,0.008006,0.159494,0.007885,0.034152,0.009868,0.03665,0.009012,0.03688,0.007619,0.039952,0.007787,0.034291,0.009909,0.033813,0.009216
41,90,2,600,1.14791,0.164307,1.27657,0.087461,1.98481,0.092378,0.393363,0.02677,0.332947,0.026697,0.048081,0.028311,0.043796,0.026969,0.042634,0.024231,0.049718,0.024672,0.051256,0.027377,0.042334,0.026391
61,90,2,600,1.0644,0.323283,0.949175,0.155993,2.85047,0.190853,0.816695,0.057267,0.856699,0.056235,0.067843,0.057622,0.060184,0.055415,0.065674,0.051505,0.062171,0.052456,0.0587,0.05589,0.058297,0.055426
81,90,2,600,1.5122,0.644712,1.54885,0.29464,2.20383,0.307997,1.85179,0.104002,1.28686,0.095101,0.084071,0.095573,0.07985,0.097136,0.082591,0.088917,0.084644,0.088342,0.079686,0.095371,0.078589,0.09371
101,90,2,600,1.87378,0.998835,1.25266,0.43109,1.3565,0.39485,1.83847,0.142716,2.15806,0.139704,0.108488,0.144361,0.108401,0.142818,0.104507,0.134423,0.109886,0.134145,0.106182,0.14619,0.10448,0.141771
1,90,2,600,0.065855,0.000277,0.074763,0.000196,0.075927,0.000204,0.046662,0.000404,0.049531,0.000357,0.040099,0.001568,0.039611,0.000885,0.037781,0.00022,0.050026,0.000292,0.045653,0.001393,0.036931,0.001053
21,90,2,600,4.01018,0.075497,5.14695,0.040706,9.76437,0.042501,0.151498,0.00837,0.151505,0.008539,0.039051,0.009539,0.041463,0.009226,0.053683,0.007865,0.04146,0.00819,0.035191,0.010032,0.037689,0.008772
41,90,2,600,9.82402,0.322999,11.9194,0.184796,15.1276,0.160065,0.370658,0.026489,0.324255,0.02757,0.046329,0.029567,0.048381,0.028702,0.044816,0.024608,0.052967,0.025006,0.045399,0.028079,0.046005,0.028164
61,90,2,600,8.60881,0.624531,10.8879,0.357938,23.3581,0.369489,0.54649,0.055023,0.53838,0.054864,0.062796,0.056588,0.062418,0.054857,0.060208,0.051555,0.071919,0.051373,0.058419,0.056375,0.059742,0.055271
81,90,2,600,8.62162,1.04504,9.26511,0.556153,27.5771,0.642803,0.889395,0.09351,0.892096,0.093941,0.089388,0.095861,0.084591,0.094865,0.080662,0.08863,0.09914,0.087741,0.084292,0.103403,0.123114,0.114174
101,90,2,600,16.6545,2.14289,12.1788,0.918296,27.0847,1.0059,1.50173,0.141049,1.30857,0.14165,0.113448,0.144834,0.109718,0.142471,0.107067,0.136404,0.118271,0.136305,0.110294,0.144082,0.106642,0.143626
1,90,2,600,0.071932,0.000303,0.080214,0.000184,0.081815,0.000147,0.049531,0.000261,0.062915,0.000257,0.038852,0.001474,0.043747,0.000935,0.049715,0.000284,0.046457,0.000263,0.04705,0.001694,0.03822,0.001073
21,90,2,600,15.5263,0.106351,15.5665,0.053848,29.5897,0.053623,0.061976,0.008351,0.059204,0.008739,0.041168,0.009409,0.035788,0.008811,0.033597,0.007876,0.032754,0.007768,0.034165,0.009554,0.036381,0.00843
41,90,2,600,20.8887,0.393668,32.5054,0.221713,33.9023,0.178699,0.061491,0.027027,0.058931,0.026047,0.110706,0.042757,0.047224,0.025871,0.093883,0.039284,0.052029,0.02558,0.105728,0.044744,0.047702,0.026666
61,90,2,600,17.5047,0.737196,27.7157,0.402499,35.161,0.37205,0.079322,0.053968,0.076015,0.052716,0.065266,0.055313,0.062924,0.055239,0.059807,0.051248,0.065706,0.05148,0.064665,0.056034,0.060996,0.055524
81,90,2,600,19.7189,1.2303,30.8857,0.688049,37.463,0.626017,0.126592,0.089716,0.123841,0.089639,0.083657,0.095501,0.082342,0.095434,0.078584,0.088696,0.084595,0.087557,0.084439,0.095564,0.08031,0.094858
101,90,2,600,22.3148,1.85709,31.8269,1.0141,35.4899,0.960273,0.243687,0.137393,0.227032,0.139009,0.108914,0.144415,0.107132,0.144941,0.105603,0.13511,0.113534,0.148482,0.10639,0.144183,0.104025,0.143207
1,90,2,600,0.178255,0.000367,0.195336,0.00022,0.147501,0.000162,0.039581,0.000218,0.040352,0.000219,0.082051,0.001813,0.057337,0.000765,0.105453,0.000509,0.067757,0.00033,0.095878,0.002133,0.059275,0.000824
21,90,2,600,1.91319,0.05298,2.05462,0.027356,4.17989,0.028367,0.202986,0.007852,0.196194,0.008757,0.052058,0.010468,0.047877,0.009163,0.044545,0.0074,0.056753,0.007699,0.046366,0.008972,0.043407,0.008978
41,90,2,600,2.07175,0.182475,2.25269,0.100614,5.29631,0.111527,0.467399,0.027758,0.490491,0.028018,0.054716,0.029068,0.054036,0.027031,0.050478,0.025957,0.061157,0.024448,0.056677,0.027232,0.051571,0.026945
61,90,2,600,2.3513,0.392846,3.72748,0.244625,4.69801,0.215995,1.1653,0.057388,1.09445,0.057484,0.068587,0.05727,0.067147,0.055044,0.065555,0.051384,0.072818,0.051319,0.064796,0.055634,0.065097,0.054332
81,90,2,600,2.52039,0.656164,2.73458,0.352625,3.30766,0.306131,2.14262,0.09547,1.66267,0.092998,0.090311,0.095366,0.085549,0.093161,0.084717,0.087274,0.091105,0.087706,0.083843,0.093803,0.084949,0.093397
101,90,2,600,2.11977,0.920349,2.34802,0.494251,4.46645,0.507209,2.48844,0.140576,2.79022,0.140211,0.11216,0.143378,0.112281,0.141987,0.111064,0.13388,0.118876,0.133039,0.110838,0.141938,0.112456,0.141969
1,90,2,600,0.03687,0.000168,0.038432,0.000125,0.040105,0.000135,0.038439,0.000186,0.0318,0.000201,0.022498,0.000881,0.02704,0.000462,0.022019,0.000172,0.030464,0.000228,0.022002,0.000997,0.029544,0.000685
21,90,2,600,0.034471,0.008751,0.03845,0.003896,0.055938,0.004699,0.174154,0.007591,0.178113,0.008475,0.028847,0.008055,0.029638,0.007224,0.028929,0.008629,0.029671,0.007577,0.029025,0.008712,0.028172,0.007884
41,90,2,600,0.03209,0.028707,0.035905,0.016453,0.041671,0.015327,0.764343,0.025405,0.599806,0.025203,0.037021,0.026668,0.037821,0.026081,0.0362,0.024566,0.042904,0.024433,0.037901,0.02667,0.037539,0.025995
61,90,2,600,0.032546,0.059462,0.034293,0.029391,0.044069,0.029837,2.00473,0.052127,1.67264,0.054839,0.05288,0.055712,0.051665,0.05497,0.051663,0.051244,0.053936,0.050894,0.051647,0.055171,0.053941,0.053787
81,90,2,600,0.036228,0.100098,0.035626,0.05013,0.044124,0.050348,3.14252,0.091543,2.22046,0.090568,0.072202,0.092723,0.074293,0.092782,0.07239,0.088091,0.082522,0.087737,0.073716,0.092761,0.073235,0.092268
101,90,2,600,0.033605,0.153436,0.034323,0.076985,0.044578,0.076444,6.31349,0.139221,4.97718,0.136877,0.099079,0.141007,0.097467,0.140851,0.097089,0.133475,0.103385,0.133816,0.09725,0.141659,0.098242,0.140525
1,90,2,600,0.136892,0.000472,0.149313,0.000248,0.113897,0.000174,0.036531,0.00016,0.038306,0.000202,0.067827,0.000505,0.061225,0.000434,0.090103,0.000394,0.072529,0.000293,0.057866,0.000539,0.061686,0.00039
21,90,2,600,0.644309,0.038182,0.720177,0.019206,1.04279,0.017715,0.17184,0.007471,0.179955,0.008547,0.045521,0.010885,0.045197,0.008709,0.042764,0.008342,0.043503,0.007122,0.042327,0.009734,0.044753,0.008591
41,90,2,600,0.771258,0.115259,0.866261,0.062282,1.21174,0.064207,0.54563,0.026122,0.488652,0.026153,0.051995,0.027972,0.048319,0.0267,0.049954,0.02528,0.05161,0.023814,0.046388,0.026751,0.048254,0.026192
61,90,2,600,0.593494,0.232539,0.655774,0.121751,1.21288,0.128734,1.48708,0.055791,1.15412,0.05562,0.07269,0.05571,0.068995,0.054374,0.06621,0.051455,0.068157,0.050881,0.067173,0.054935,0.064058,0.054434
81,90,2,600,0.780195,0.401017,0.829842,0.211787,0.941064,0.184706,2.69357,0.090217,2.2827,0.092751,0.091669,0.096086,0.09289,0.0941,0.087805,0.089933,0.087852,0.089644,0.086971,0.094661,0.084092,0.095586
101,90,2,600,0.749844,0.612514,0.818436,0.31135,1.31201,0.311675,2.56798,0.138902,2.19011,0.137827,0.116148,0.1431,0.116672,0.140949,0.112129,0.134228,0.111375,0.135439,0.113016,0.142251,0.114686,0.141195
1,90,2,600,0.041984,0.00019,0.039309,0.00011,0.042797,9.9e-05,0.055123,0.000223,0.044417,0.000228,0.03471,0.00113,0.033657,0.000681,0.040949,0.000173,0.036127,0.000141,0.037108,0.001006,0.029916,0.000621
21,90,2,600,0.036182,0.008795,0.03846,0.003992,0.053173,0.004937,0.270346,0.007941,0.248501,0.007921,0.035215,0.008699,0.035925,0.007736,0.036251,0.006582,0.042655,0.007491,0.034973,0.008319,0.035303,0.007882
41,90,2,600,0.035054,0.027953,0.03834,0.016816,0.043081,0.015585,1.23117,0.025413,0.933356,0.025176,0.044828,0.026695,0.046352,0.026092,0.044984,0.024368,0.052296,0.025185,0.044555,0.026945,0.046018,0.026483
61,90,2,600,0.034351,0.059956,0.037686,0.029812,0.044978,0.029317,2.78997,0.054798,1.88672,0.054962,0.062986,0.054808,0.060501,0.053841,0.059361,0.050934,0.06881,0.051157,0.05953,0.054276,0.061148,0.053866
81,90,2,600,0.039947,0.10069,0.03843,0.050674,0.042963,0.050948,4.79552,0.09046,3.97973,0.093485,0.081944,0.095858,0.08019,0.09283,0.080187,0.089103,0.093657,0.089185,0.079636,0.092608,0.080812,0.093112
101,90,2,600,0.03376,0.154593,0.03563,0.076762,0.043913,0.078049,7.85725,0.139885,4.81349,0.138758,0.104382,0.14158,0.104691,0.143695,0.106171,0.134986,0.113036,0.13414,0.106917,0.141824,0.105194,0.141613
1,90,2,600,0.069805,0.00027,0.074161,0.000204,0.082606,0.000146,0.024743,0.00016,0.038716,0.000162,0.02825,0.000941,0.033544,0.000587,0.035027,0.000169,0.03274,0.000215,0.035504,0.00115,0.034008,0.000552
21,90,2,600,0.187923,0.018417,0.18262,0.009321,0.136389,0.006414,0.181954,0.008132,0.211264,0.008097,0.063482,0.014115,0.058242,0.012845,0.0526,0.012085,0.085441,0.013506,0.050829,0.014596,0.049786,0.01338
41,90,2,600,0.133912,0.057283,0.148929,0.030462,0.147505,0.023037,0.7799,0.02513,0.647724,0.025971,0.062166,0.040549,0.063554,0.040504,0.063433,0.039681,0.087995,0.040358,0.0634,0.042368,0.061961,0.042516
61,90,2,600,0.128443,0.119645,0.145144,0.060342,0.161957,0.046944,2.48013,0.054088,1.60383,0.055021,0.087842,0.085488,0.0857,0.085128,0.085947,0.082065,0.108996,0.081009,0.087866,0.087316,0.084339,0.084145
81,90,2,600,0.13498,0.199693,0.145698,0.101565,0.13616,0.07642,7.41544,0.096396,7.49643,0.092928,0.121307,0.144639,0.116005,0.144737,0.115834,0.138061,0.139485,0.137156,0.114076,0.145895,0.114491,0.145313
101,90,2,600,0.201436,0.333507,0.133258,0.154,0.186205,0.116862,10.6698,0.13552,9.94831,0.138262,0.152566,0.220286,0.157069,0.220865,0.153081,0.212504,0.182642,0.209501,0.152934,0.221854,0.153266,0.220113
