Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCU, time_subproblem_KCU, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCHOG, time_subproblem_KCHOG
11,40,0.01512,0.004696,0.02513,0.002055,0.005081,0.0019,0.004395,0.003515,0.006275,0.004481
11,40,0.016249,0.003886,0.024241,0.00203,0.005146,0.001862,0.004606,0.002687,0.005904,0.003955
11,40,0.146504,0.01111,0.020524,0.001878,0.006434,0.001677,0.006319,0.004633,0.005947,0.006816
11,40,0.060906,0.007964,0.022658,0.002235,0.0054,0.002379,0.005534,0.004869,0.006475,0.007002
11,40,0.01411,0.003424,0.023928,0.001907,0.004978,0.001889,0.00478,0.002942,0.004349,0.004141
11,60,0.300107,0.015809,0.017579,0.002182,0.006572,0.001677,0.00671,0.004506,0.005759,0.006813
11,60,0.007071,0.002526,0.030166,0.002279,0.004879,0.001629,0.004903,0.003379,0.005502,0.004372
11,60,0.00656,0.002298,0.028223,0.002658,0.005009,0.001706,0.005017,0.002962,0.005657,0.0038
11,60,0.367488,0.018672,0.016228,0.001953,0.007034,0.001634,0.005413,0.003165,0.005835,0.004099
11,60,0.014594,0.003988,0.026468,0.002562,0.005074,0.002151,0.004788,0.003399,0.004887,0.006236
11,60,0.146894,0.013263,0.015044,0.002289,0.005418,0.001582,0.005994,0.004528,0.005521,0.005764
11,60,0.015352,0.004296,0.042938,0.002947,0.007444,0.003113,0.008492,0.004888,0.008119,0.00651
11,60,0.015629,0.004388,0.030837,0.002144,0.007481,0.003098,0.007904,0.004425,0.00775,0.006487
11,60,0.621325,0.0268,0.015307,0.002593,0.010197,0.003165,0.009541,0.006518,0.009454,0.009134
11,60,0.036574,0.006343,0.030877,0.002097,0.00852,0.002613,0.00815,0.004561,0.007681,0.005377
11,80,0.0235,0.005008,0.028311,0.001957,0.007285,0.002538,0.007788,0.004886,0.00792,0.007128
11,80,0.014598,0.00379,0.026094,0.002292,0.0051,0.001725,0.004721,0.002623,0.005017,0.003804
11,80,0.509158,0.018846,0.015995,0.002096,0.006522,0.001632,0.005008,0.002913,0.005855,0.004014
11,80,0.451857,0.018276,0.01802,0.002121,0.010442,0.002425,0.009978,0.005648,0.009667,0.008289
11,80,0.513704,0.018941,0.01501,0.001975,0.010385,0.002583,0.010973,0.005288,0.010865,0.007488
11,80,0.024838,0.004553,0.028751,0.002832,0.004351,0.001565,0.006765,0.005811,0.008202,0.006435
11,80,0.117101,0.014289,0.021879,0.002792,0.011178,0.004309,0.005885,0.004276,0.00547,0.00647
11,80,0.013169,0.003456,0.0318,0.002797,0.004239,0.001592,0.005413,0.00342,0.004381,0.004693
11,80,0.027037,0.0049,0.030247,0.001995,0.009023,0.002536,0.007256,0.004282,0.008587,0.005448
11,80,0.023704,0.005244,0.031602,0.002138,0.0067,0.002382,0.007137,0.004553,0.007068,0.006201
11,100,0.110176,0.009647,0.014391,0.001977,0.006904,0.002982,0.005428,0.003927,0.006322,0.005888
11,100,0.013442,0.003862,0.027449,0.001994,0.007515,0.00263,0.007972,0.004936,0.007279,0.005851
11,100,0.022891,0.004843,0.023711,0.002,0.007939,0.002455,0.007096,0.004203,0.007416,0.005589
11,100,0.37781,0.016676,0.009451,0.002004,0.006796,0.00203,0.005804,0.004501,0.005621,0.007052
11,100,0.298449,0.017876,0.01222,0.001886,0.006543,0.001689,0.005513,0.004316,0.006087,0.007427
11,100,0.02798,0.005617,0.026398,0.002074,0.00444,0.001607,0.005464,0.002688,0.004513,0.003282
11,100,0.248734,0.013405,0.026447,0.002345,0.0067,0.00184,0.005883,0.003499,0.004532,0.003378
11,100,0.014003,0.003286,0.031561,0.002097,0.007306,0.003147,0.007051,0.004563,0.007476,0.005633
11,100,0.00633,0.002182,0.032262,0.00201,0.004795,0.002081,0.005009,0.002669,0.005429,0.003575
11,100,0.014827,0.004253,0.031024,0.001888,0.007482,0.002455,0.007763,0.0042,0.007561,0.005994
21,0,0.007407,0.006432,0.072871,0.008483,0.00884,0.004755,0.009745,0.008949,0.00848,0.009959
21,0,0.02728,0.018104,0.057879,0.009175,0.008474,0.007277,0.008979,0.008781,0.008883,0.010925
21,0,0.663763,0.083066,0.029854,0.009215,0.009525,0.006955,0.009368,0.010286,0.009617,0.014258
21,0,0.006574,0.010575,0.061588,0.009769,0.010015,0.007556,0.009629,0.008785,0.008847,0.010022
21,0,0.085187,0.033236,0.05076,0.009292,0.010256,0.008794,0.009474,0.009691,0.008992,0.013645
21,0,0.006242,0.009194,0.066279,0.01062,0.009106,0.007087,0.009201,0.009136,0.008739,0.010228
21,0,0.490848,0.072117,0.031229,0.009559,0.011043,0.006944,0.009777,0.010207,0.009826,0.012778
21,0,0.726899,0.086626,0.028255,0.009333,0.01028,0.006926,0.009712,0.010537,0.009612,0.012598
21,0,0.014815,0.013375,0.068506,0.008537,0.008187,0.006993,0.008254,0.009618,0.008358,0.012232
21,0,0.330327,0.065738,0.043986,0.008359,0.009264,0.007181,0.009448,0.010165,0.009254,0.014456
21,20,0.006844,0.010032,0.070106,0.009288,0.009693,0.007131,0.008856,0.00909,0.008347,0.011173
21,20,0.025303,0.020923,0.076969,0.009208,0.014235,0.010609,0.01329,0.016752,0.013074,0.019203
21,20,0.109271,0.039081,0.106957,0.008063,0.042209,0.031044,0.044224,0.040299,0.04306,0.044749
21,20,0.013247,0.01347,0.084069,0.009721,0.013417,0.011517,0.013068,0.014641,0.01317,0.015457
21,20,0.014738,0.013333,0.095766,0.009226,0.013743,0.01216,0.013592,0.013935,0.014751,0.015645
21,20,0.015571,0.013801,0.068746,0.00853,0.013806,0.012053,0.013234,0.015719,0.013149,0.017854
21,20,0.222025,0.050205,0.035544,0.008325,0.008986,0.006861,0.009099,0.011306,0.009087,0.011674
21,20,0.354579,0.06145,0.032343,0.008179,0.009598,0.006853,0.009846,0.010141,0.009361,0.013092
21,20,0.355118,0.060379,0.035752,0.008133,0.009486,0.007335,0.009408,0.010553,0.009434,0.011827
21,20,0.297553,0.059675,0.038035,0.008994,0.009706,0.007261,0.01,0.010327,0.009328,0.012211
21,40,0.006814,0.008702,0.063191,0.008091,0.008392,0.006866,0.009499,0.009206,0.008545,0.011029
21,40,0.192881,0.048149,0.036264,0.008592,0.0099,0.006989,0.010166,0.009909,0.009373,0.015884
21,40,0.025353,0.018956,0.068162,0.008503,0.013861,0.011037,0.013267,0.015615,0.012881,0.015692
21,40,0.524942,0.074059,0.039145,0.008407,0.009468,0.006902,0.009137,0.009888,0.009249,0.011496
21,40,0.006605,0.009135,0.079286,0.009308,0.008565,0.007245,0.008992,0.008813,0.008704,0.009935
21,40,0.528099,0.075646,0.034247,0.009511,0.010587,0.006879,0.009324,0.010291,0.008857,0.012823
21,40,0.006981,0.009282,0.089553,0.008872,0.008061,0.007431,0.008513,0.009656,0.008383,0.010121
21,40,0.006363,0.00925,0.077724,0.009853,0.008847,0.006944,0.008811,0.010752,0.009038,0.010311
21,40,1.30339,0.108035,0.023338,0.008263,0.010033,0.006854,0.009946,0.010131,0.00992,0.011531
21,40,0.015094,0.013322,0.086669,0.009166,0.013183,0.011511,0.01347,0.015584,0.013289,0.015724
21,60,0.014064,0.01378,0.064945,0.008383,0.0148,0.010832,0.014522,0.016208,0.012866,0.018469
21,60,0.01433,0.015881,0.074901,0.008748,0.009085,0.007482,0.008564,0.009773,0.008428,0.009666
21,60,0.186233,0.047494,0.032084,0.008511,0.009998,0.006979,0.010031,0.010294,0.009248,0.013755
21,60,0.026655,0.021645,0.073627,0.009174,0.012919,0.012143,0.013078,0.0146,0.012831,0.015248
21,60,0.443366,0.067527,0.031804,0.008367,0.009532,0.00705,0.008973,0.010718,0.008865,0.012311
21,60,0.588836,0.08122,0.029049,0.00779,0.009268,0.00712,0.009389,0.010453,0.009409,0.012017
21,60,0.006368,0.008691,0.064257,0.008578,0.008444,0.006865,0.009516,0.00881,0.008628,0.010174
21,60,0.373748,0.062762,0.03262,0.008277,0.010154,0.007209,0.009556,0.011846,0.009385,0.013915
21,60,0.30334,0.057942,0.029213,0.008778,0.01014,0.006901,0.01015,0.010411,0.009492,0.012317
21,60,0.123863,0.036741,0.031612,0.008444,0.009123,0.007029,0.009462,0.009857,0.009765,0.012475
21,80,0.016973,0.014204,0.052267,0.009467,0.008635,0.007343,0.008937,0.009778,0.008386,0.010776
21,80,0.279845,0.060258,0.051558,0.009734,0.01052,0.007193,0.009949,0.00982,0.009208,0.014301
21,80,0.006257,0.010019,0.075882,0.009075,0.00926,0.008051,0.009195,0.008924,0.008933,0.010484
21,80,0.260749,0.054233,0.046697,0.008453,0.009024,0.00883,0.009412,0.009993,0.009851,0.01142
21,80,0.126487,0.037521,0.037209,0.008627,0.009974,0.007142,0.010352,0.009894,0.009522,0.013228
21,80,0.00723,0.009247,0.07397,0.00833,0.008727,0.008877,0.008982,0.009121,0.008479,0.01177
21,80,0.014376,0.013816,0.066032,0.009143,0.013905,0.010756,0.015109,0.013982,0.013244,0.016505
21,80,0.013475,0.013341,0.067234,0.009327,0.009805,0.007355,0.009234,0.008834,0.009019,0.010712
21,80,0.013354,0.014477,0.098702,0.012138,0.014551,0.010778,0.018074,0.022647,0.014185,0.015991
21,80,0.024765,0.017562,0.073415,0.009465,0.008413,0.008759,0.008857,0.008952,0.00832,0.009692
21,100,0.162428,0.041492,0.041977,0.008318,0.009441,0.007614,0.009931,0.010081,0.009108,0.013022
21,100,0.007096,0.008742,0.088828,0.008184,0.008162,0.009383,0.00872,0.00952,0.008267,0.010382
21,100,0.026355,0.018606,0.039061,0.009084,0.009533,0.006965,0.008822,0.008702,0.008263,0.010838
21,100,0.140398,0.04254,0.035585,0.011069,0.008921,0.007111,0.010286,0.010333,0.012012,0.016473
21,100,0.150126,0.043713,0.032546,0.00859,0.010201,0.0069,0.009691,0.010908,0.009383,0.013437
21,100,0.006588,0.009459,0.079531,0.008998,0.008675,0.00823,0.009143,0.009105,0.009288,0.011218
21,100,0.027592,0.019848,0.055083,0.008422,0.013063,0.011631,0.013018,0.013974,0.014392,0.014955
21,100,0.342549,0.065448,0.0198,0.007752,0.00969,0.007391,0.009337,0.011284,0.009258,0.014219
21,100,0.013817,0.014334,0.04815,0.008187,0.008686,0.006947,0.008996,0.010558,0.008353,0.009797
21,100,0.025466,0.018045,0.053749,0.008126,0.009491,0.007212,0.008678,0.009448,0.008452,0.009588
31,0,0.014822,0.027459,0.161853,0.017434,0.014517,0.014748,0.014084,0.018096,0.015209,0.021078
31,0,0.801378,0.176619,0.038445,0.017424,0.01395,0.015511,0.014265,0.018372,0.014224,0.019369
31,0,0.016147,0.027322,0.160324,0.017423,0.014672,0.014915,0.015095,0.018005,0.013567,0.019271
31,0,0.024307,0.037371,0.156351,0.016948,0.022695,0.022336,0.020379,0.03042,0.020571,0.031382
31,0,0.040462,0.047714,0.152379,0.017979,0.013757,0.015885,0.013536,0.019985,0.013536,0.019695
31,0,0.289765,0.114281,0.106339,0.017891,0.014071,0.015793,0.015606,0.019845,0.015103,0.022737
31,0,0.350837,0.130713,0.072453,0.018599,0.014531,0.016729,0.014984,0.021667,0.015544,0.022995
31,0,0.200532,0.103231,0.104133,0.017768,0.014657,0.016545,0.014839,0.021725,0.014674,0.022403
31,0,0.130096,0.096013,0.125724,0.018056,0.018165,0.018093,0.014832,0.020785,0.014474,0.022845
31,0,2.52626,0.254153,0.069446,0.017378,0.023383,0.024422,0.022875,0.031333,0.023088,0.033553
31,20,0.014174,0.028388,0.170462,0.018566,0.01497,0.015901,0.014308,0.019075,0.014129,0.019653
31,20,0.277211,0.114398,0.075499,0.017302,0.014876,0.015132,0.014582,0.02007,0.014739,0.021356
31,20,0.006075,0.019541,0.164266,0.018647,0.013346,0.016648,0.014381,0.020201,0.01424,0.020891
31,20,0.006434,0.018528,0.172546,0.01768,0.013628,0.014671,0.013549,0.018955,0.013498,0.020614
31,20,0.015553,0.029424,0.163291,0.017092,0.014395,0.015043,0.013785,0.01844,0.013857,0.019885
31,20,0.00674,0.019405,0.155621,0.018546,0.013942,0.014847,0.014377,0.01959,0.013669,0.02095
31,20,0.459878,0.138424,0.060793,0.017969,0.013973,0.016363,0.014314,0.020863,0.014561,0.021952
31,20,0.436915,0.138325,0.088331,0.017361,0.014372,0.014952,0.014396,0.020741,0.015789,0.022793
31,20,0.02368,0.036945,0.14619,0.017014,0.020946,0.023036,0.021471,0.028868,0.021525,0.030995
31,20,0.007034,0.018226,0.165285,0.017303,0.013588,0.014873,0.013573,0.019874,0.013579,0.020122
31,40,0.014646,0.028188,0.168575,0.017972,0.014013,0.014792,0.013783,0.018368,0.013857,0.01892
31,40,0.02606,0.038225,0.129578,0.0197,0.013889,0.014905,0.014334,0.018156,0.013526,0.019991
31,40,0.006667,0.018989,0.173439,0.017487,0.013934,0.014483,0.013382,0.018871,0.013226,0.021295
31,40,0.0142,0.028694,0.14538,0.017715,0.013754,0.015017,0.013726,0.018758,0.014302,0.021371
31,40,0.551612,0.14597,0.054132,0.018935,0.014469,0.015226,0.014687,0.020684,0.014698,0.022321
31,40,0.34087,0.123753,0.077882,0.017736,0.014141,0.015498,0.014866,0.020408,0.014683,0.021339
31,40,0.025158,0.037423,0.171386,0.019009,0.02059,0.023493,0.021669,0.029514,0.021197,0.030001
31,40,0.347125,0.134519,0.076813,0.017466,0.014179,0.015934,0.014472,0.020093,0.014539,0.022026
31,40,0.01407,0.028012,0.157752,0.017965,0.015168,0.015478,0.014837,0.019452,0.014462,0.020711
31,40,0.01437,0.0302,0.159313,0.018342,0.013799,0.015708,0.01486,0.019968,0.014969,0.020097
31,60,0.422531,0.137072,0.064212,0.017498,0.014336,0.015384,0.014629,0.02102,0.015505,0.022135
31,60,0.015015,0.027854,0.222811,0.03656,0.015861,0.017147,0.019131,0.026233,0.013634,0.019811
31,60,0.007531,0.019664,0.163982,0.01809,0.015535,0.01517,0.0138,0.019151,0.013715,0.02024
31,60,0.440815,0.144031,0.066773,0.018812,0.014396,0.015484,0.014683,0.022302,0.016329,0.022511
31,60,0.040398,0.048915,0.143752,0.017663,0.021897,0.023311,0.021219,0.028836,0.021352,0.030905
31,60,0.3035,0.118534,0.110761,0.01764,0.01425,0.016866,0.014794,0.019874,0.014638,0.022407
31,60,1.38805,0.218539,0.034807,0.017569,0.023162,0.024797,0.024043,0.03244,0.023012,0.037304
31,60,0.006605,0.019207,0.152409,0.017877,0.014173,0.015365,0.014674,0.019704,0.014912,0.019967
31,60,1.01989,0.192322,0.039922,0.017988,0.015022,0.016083,0.014561,0.02072,0.015737,0.022617
31,60,0.10206,0.079794,0.162078,0.01849,0.021056,0.023216,0.020633,0.030043,0.02191,0.03258
31,80,0.035349,0.045593,0.192079,0.020018,0.015382,0.019113,0.01637,0.021812,0.015101,0.019374
31,80,0.395028,0.132372,0.121962,0.025919,0.022664,0.022619,0.022981,0.033832,0.028706,0.043725
31,80,0.023091,0.045665,0.162523,0.017521,0.02892,0.03001,0.020799,0.028682,0.020758,0.030276
31,80,0.217876,0.130387,0.143345,0.018687,0.023626,0.017085,0.018344,0.020909,0.015246,0.023557
31,80,0.551481,0.154189,0.077339,0.01863,0.014522,0.017016,0.015072,0.021242,0.014795,0.023034
31,80,0.029165,0.039771,0.124412,0.017771,0.022946,0.025965,0.02125,0.029613,0.020943,0.03042
31,80,0.014221,0.028758,0.156736,0.017488,0.013778,0.015908,0.014923,0.019135,0.016404,0.020292
31,80,0.095569,0.069587,0.161915,0.018329,0.014249,0.01614,0.013797,0.019774,0.014174,0.019337
31,80,0.026128,0.037686,0.160293,0.018056,0.021702,0.023497,0.022031,0.029007,0.020896,0.030513
31,80,0.476763,0.13784,0.070816,0.019005,0.01465,0.015366,0.015359,0.020258,0.01466,0.022337
31,100,0.006824,0.018622,0.161021,0.017354,0.013974,0.015018,0.013686,0.018704,0.013673,0.019227
31,100,0.484042,0.161051,0.02679,0.018286,0.014388,0.015868,0.01463,0.020993,0.015183,0.023928
31,100,0.521859,0.15729,0.026302,0.017284,0.014276,0.01663,0.014267,0.021586,0.015335,0.023928
31,100,0.006941,0.019907,0.159165,0.018049,0.01591,0.016197,0.013759,0.019686,0.014084,0.019338
31,100,0.568665,0.163775,0.027099,0.018449,0.014729,0.016923,0.015613,0.022845,0.015256,0.024041
31,100,0.013838,0.028341,0.07966,0.018715,0.015836,0.015153,0.014728,0.020333,0.015957,0.021183
31,100,0.063825,0.059652,0.163947,0.017533,0.014993,0.015647,0.013902,0.018851,0.014068,0.020502
31,100,0.024344,0.040372,0.127323,0.017864,0.023204,0.023564,0.022491,0.02954,0.022802,0.031889
31,100,0.025861,0.038926,0.156356,0.017483,0.023375,0.022996,0.021858,0.02828,0.022892,0.029369
31,100,0.024212,0.03726,0.130008,0.016998,0.022244,0.02264,0.021742,0.028988,0.021086,0.031156
41,0,0.086409,0.11568,0.174046,0.029269,0.020914,0.026225,0.021677,0.032068,0.0209,0.035561
41,0,0.039723,0.081823,0.199332,0.030088,0.031881,0.039386,0.032654,0.050059,0.032297,0.04984
41,0,0.253162,0.189423,0.094658,0.031082,0.021284,0.026529,0.021009,0.033949,0.021587,0.035419
41,0,0.336601,0.222393,0.130721,0.030008,0.022026,0.026365,0.021562,0.032592,0.021531,0.034176
41,0,0.589304,0.259286,0.085528,0.03173,0.023099,0.026485,0.021633,0.034186,0.021635,0.035404
41,0,0.014579,0.049596,0.179519,0.029578,0.022196,0.026131,0.020573,0.030755,0.020581,0.032225
41,0,0.327826,0.21658,0.082843,0.030096,0.022247,0.02583,0.021687,0.032579,0.022024,0.034729
41,0,0.006559,0.032597,0.176507,0.029148,0.02051,0.026521,0.02091,0.031186,0.021347,0.031859
41,0,0.220718,0.165471,0.245286,0.029569,0.021481,0.026068,0.020665,0.030746,0.021082,0.031761
41,0,0.42628,0.231959,0.126165,0.029462,0.021984,0.025844,0.021336,0.032577,0.021861,0.034908
41,20,0.367673,0.234697,0.103856,0.031609,0.021942,0.025751,0.02233,0.034066,0.021555,0.034959
41,20,0.027827,0.070438,0.167412,0.030394,0.031352,0.041137,0.033859,0.051221,0.031692,0.050564
41,20,0.425294,0.226252,0.125468,0.030088,0.022257,0.0264,0.023021,0.033211,0.021631,0.035557
41,20,0.007626,0.033648,0.194062,0.03042,0.020441,0.026986,0.020801,0.030882,0.02114,0.032011
41,20,0.014281,0.051959,0.104139,0.030571,0.023142,0.026837,0.023143,0.03162,0.021491,0.034581
