KCU,1,90,2,600,1,0.039484,0.039029,0.000238
KCUD,1,90,2,600,1,0.028145,0.027761,0.000228
KCU,21,90,2,600,5,0.177226,0.123693,0.022566
KCUD,21,90,2,600,2,0.098393,0.073382,0.01176
KCU,41,90,2,600,2,0.148103,0.065734,0.039109
KCUD,41,90,2,600,2,0.171947,0.089107,0.039823
KCU,61,90,2,600,2,0.26162,0.089394,0.081634
KCUD,61,90,2,600,2,0.296435,0.121717,0.083503
KCU,81,90,2,600,2,0.414252,0.118365,0.138163
KCUD,81,90,2,600,2,0.437994,0.139962,0.139893
KCU,101,90,2,600,2,0.611126,0.157569,0.211343
KCUD,101,90,2,600,2,0.6322,0.17884,0.21222
KCU,1,90,2,600,1,0.024686,0.024279,0.000226
KCUD,1,90,2,600,1,0.030253,0.029853,0.000231
KCU,21,90,2,600,1,0.044751,0.029627,0.007783
KCUD,21,90,2,600,1,0.049131,0.034794,0.007465
KCU,41,90,2,600,1,0.090053,0.041062,0.025232
KCUD,41,90,2,600,1,0.092557,0.043713,0.025379
KCU,61,90,2,600,1,0.156296,0.05362,0.051824
KCUD,61,90,2,600,1,0.159735,0.059023,0.050898
KCU,81,90,2,600,1,0.247555,0.073771,0.088483
KCUD,81,90,2,600,1,0.258274,0.081433,0.090793
KCU,101,90,2,600,1,0.367229,0.100502,0.135707
KCUD,101,90,2,600,1,0.376302,0.11048,0.13528
KCU,1,90,2,600,1,0.027309,0.026977,0.00019
KCUD,1,90,2,600,1,0.025894,0.025393,0.000258
KCU,21,90,2,600,1,0.05106,0.035587,0.008596
KCUD,21,90,2,600,1,0.048599,0.034071,0.007689
KCU,41,90,2,600,1,0.08846,0.03952,0.025195
KCUD,41,90,2,600,1,0.095538,0.046878,0.024776
KCU,61,90,2,600,1,0.157349,0.05452,0.051814
KCUD,61,90,2,600,1,0.164577,0.06236,0.051582
KCU,81,90,2,600,1,0.263384,0.078265,0.095181
KCUD,81,90,2,600,1,0.259105,0.085673,0.088046
KCU,101,90,2,600,1,0.365167,0.099967,0.13462
KCUD,101,90,2,600,1,0.37427,0.108095,0.135558
