Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_BAN, time_subproblem_BAN, time_master_BAUD, time_subproblem_BAUD, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCOG, time_subproblem_KCOG, time_master_KCOGL, time_subproblem_KCOGL
101,90,2,600,0.074059,0.229587,0.079223,0.117444,0.135466,0.11598,8.39462,0.137376,7.97888,0.137676,0.104825,0.14337,0.100375,0.142333,0.100502,0.135707,0.11048,0.13528,0.100633,0.142102,0.100841,0.142694
1,90,2,600,0.063,0.000372,0.070336,0.000194,0.0696,0.000168,0.024947,0.000227,0.02891,0.000249,0.02392,0.001067,0.0254,0.00054,0.026977,0.00019,0.025393,0.000258,0.024045,0.00114,0.024927,0.000586
21,90,2,600,0.061029,0.01278,0.071333,0.006666,0.092074,0.006987,0.207803,0.008132,0.192129,0.008478,0.029749,0.009456,0.039565,0.008158,0.035587,0.008596,0.034071,0.007689,0.029811,0.009651,0.029102,0.008342
41,90,2,600,0.065217,0.042976,0.067338,0.022915,0.089089,0.022587,0.943435,0.026002,0.728169,0.025973,0.044532,0.026889,0.045394,0.027625,0.03952,0.025195,0.046878,0.024776,0.039322,0.027066,0.039577,0.026014
61,90,2,600,0.061562,0.089639,0.066803,0.045949,0.104996,0.045949,1.84957,0.053275,2.01432,0.053078,0.05713,0.054787,0.054811,0.054498,0.05452,0.051814,0.06236,0.051582,0.056538,0.055038,0.054747,0.056104
81,90,2,600,0.062581,0.152245,0.070981,0.079661,0.113522,0.076624,2.12691,0.090373,3.35508,0.088732,0.074413,0.093325,0.074147,0.092462,0.078265,0.095181,0.085673,0.088046,0.07454,0.093777,0.075527,0.092951
101,90,2,600,0.062031,0.230086,0.067453,0.11654,0.102751,0.12224,7.23287,0.137048,3.8012,0.136499,0.100716,0.143491,0.100532,0.142569,0.099967,0.13462,0.108095,0.135558,0.099907,0.141322,0.100864,0.14264
1,90,2,600,0.041466,0.000229,0.036521,0.000137,0.047813,0.000124,0.034563,0.000233,0.039845,0.000198,0.024729,0.000887,0.027167,0.000538,0.024283,0.000161,0.029107,0.000192,0.026877,0.001284,0.024848,0.000741
21,90,2,600,0.077948,0.013005,0.094582,0.007093,0.133393,0.006776,0.225202,0.008316,0.196479,0.008444,0.044894,0.012861,0.029895,0.008278,0.045404,0.011998,0.062531,0.012563,0.05575,0.01471,0.03088,0.008486
41,90,2,600,0.080571,0.043936,0.082734,0.023123,0.108417,0.023593,0.707738,0.025965,0.761869,0.025743,0.058531,0.042434,0.059434,0.041009,0.058682,0.038561,0.075254,0.039111,0.063448,0.04302,0.066293,0.041739
61,90,2,600,0.101015,0.096185,0.08412,0.045236,0.139323,0.045788,1.91444,0.052656,1.1338,0.054414,0.082618,0.085386,0.09001,0.084867,0.081624,0.081628,0.096334,0.080274,0.082774,0.085739,0.082913,0.085082
81,90,2,600,0.078156,0.150621,0.082363,0.076869,0.133234,0.077666,3.99876,0.090494,2.63757,0.090173,0.117339,0.146379,0.113823,0.146655,0.113732,0.140358,0.128719,0.140131,0.112906,0.147806,0.113849,0.146267
101,90,2,600,0.076477,0.231297,0.083006,0.1174,0.117872,0.116958,6.15648,0.137942,3.95619,0.137188,0.155148,0.223573,0.152322,0.222749,0.151609,0.212288,0.166826,0.213055,0.152947,0.223095,0.15174,0.223937
1,90,2,600,0.066821,0.000308,0.077985,0.000186,0.074967,0.00019,0.044672,0.000299,0.043815,0.000292,0.040359,0.001276,0.039403,0.000857,0.037186,0.000295,0.04398,0.000307,0.036621,0.001452,0.046406,0.000995
21,90,2,600,2.71821,0.070247,2.11786,0.032279,4.88722,0.033078,0.161573,0.008261,0.158649,0.008589,0.031805,0.010218,0.038113,0.010258,0.032817,0.008389,0.037961,0.008255,0.037167,0.008677,0.033336,0.008912
41,90,2,600,2.02395,0.188415,2.10782,0.102289,4.78609,0.109061,0.377959,0.025648,0.41599,0.025236,0.042684,0.02801,0.043652,0.026765,0.044351,0.025172,0.053349,0.024791,0.041779,0.027567,0.045671,0.026861
61,90,2,600,1.98947,0.384983,2.21009,0.197191,3.90641,0.19686,0.886868,0.053187,0.775678,0.055853,0.058486,0.055793,0.059731,0.056402,0.061375,0.052994,0.073377,0.051695,0.056353,0.055575,0.057193,0.054964
81,90,2,600,2.38985,0.700367,2.60332,0.364443,3.93766,0.337143,1.88845,0.089868,1.49223,0.091049,0.077733,0.094783,0.084123,0.094516,0.076878,0.088342,0.08371,0.089555,0.078374,0.09502,0.079801,0.09305
101,90,2,600,2.15373,1.00058,2.35006,0.504583,3.81698,0.510472,2.69758,0.136788,2.71189,0.137493,0.105381,0.145427,0.105996,0.143537,0.104392,0.135883,0.10874,0.135202,0.104015,0.143873,0.105034,0.143743
1,90,2,600,0.104981,0.000527,0.114575,0.000227,0.087257,0.000168,0.033934,0.000164,0.030127,0.000215,0.062638,0.00168,0.048717,0.000706,0.061262,0.000449,0.046987,0.000338,0.044935,0.001448,0.045127,0.000808
21,90,2,600,1.07319,0.061078,1.27581,0.030148,2.51775,0.031934,0.170697,0.007897,0.164489,0.008276,0.032185,0.00916,0.035016,0.008592,0.03151,0.007556,0.038703,0.007309,0.031321,0.009817,0.036008,0.009444
41,90,2,600,1.74828,0.217265,1.97748,0.115765,1.72587,0.093154,0.424219,0.025922,0.411886,0.025455,0.044857,0.028075,0.043713,0.027443,0.041201,0.025203,0.051298,0.024835,0.042208,0.027937,0.042005,0.027179
61,90,2,600,1.0663,0.384965,1.23739,0.201131,1.7774,0.187308,1.11551,0.053128,0.976733,0.053181,0.062479,0.055321,0.057382,0.055056,0.056317,0.050978,0.067047,0.050822,0.056477,0.055377,0.056825,0.054643
81,90,2,600,1.25512,0.697804,1.45638,0.359498,1.43505,0.283159,1.97605,0.089044,1.85394,0.089559,0.083895,0.094851,0.078004,0.093783,0.076619,0.087969,0.082428,0.088181,0.076204,0.094231,0.078164,0.094309
101,90,2,600,1.13164,0.990971,1.31211,0.501532,2.14768,0.505036,2.21176,0.136567,2.77582,0.135997,0.112186,0.14423,0.104585,0.143152,0.10812,0.135365,0.108515,0.135303,0.102838,0.144545,0.103193,0.143453
1,90,2,600,0.108072,0.000412,0.122555,0.000284,0.102433,0.000175,0.033553,0.000195,0.032163,0.000178,0.062955,0.002039,0.050223,0.000999,0.060929,0.000445,0.052561,0.000239,0.046913,0.001821,0.055414,0.00115
21,90,2,600,1.52784,0.055309,2.01291,0.027753,2.96973,0.028508,0.179023,0.008154,0.168057,0.007787,0.037051,0.009224,0.04117,0.008485,0.039058,0.007336,0.043486,0.007205,0.039693,0.009192,0.037265,0.00833
41,90,2,600,1.66291,0.173096,2.27236,0.101463,3.051,0.095117,0.437118,0.02538,0.468534,0.026105,0.044504,0.027309,0.04813,0.027034,0.044829,0.025423,0.053562,0.025418,0.043478,0.02784,0.044118,0.026784
61,90,2,600,2.06591,0.415173,2.262,0.216365,3.72661,0.201685,1.17665,0.053401,0.984673,0.052432,0.060131,0.055071,0.060906,0.054506,0.058749,0.051342,0.065685,0.051071,0.058998,0.055277,0.073397,0.055407
81,90,2,600,1.95471,0.701568,2.19291,0.360564,3.04125,0.312207,2.56965,0.088864,1.88305,0.089883,0.084994,0.094286,0.082065,0.09371,0.079085,0.090217,0.088406,0.088493,0.081477,0.09593,0.07915,0.093027
101,90,2,600,2.59051,1.06433,3.29363,0.595243,6.18101,0.584807,2.93709,0.135869,2.98991,0.143128,0.112608,0.142138,0.108303,0.141153,0.106172,0.134746,0.114026,0.134477,0.110087,0.14249,0.106549,0.141856
1,90,2,600,0.072851,0.000325,0.077931,0.00019,0.093564,0.000184,0.02461,0.000216,0.026644,0.000206,0.02385,0.001062,0.028594,0.000622,0.027242,0.000164,0.033719,0.000214,0.037814,0.001014,0.024915,0.000631
21,90,2,600,0.632202,0.038374,0.695429,0.018211,0.682434,0.011382,0.265531,0.007488,0.216096,0.007735,0.030707,0.008883,0.030763,0.009476,0.030269,0.007205,0.039908,0.00686,0.030859,0.009213,0.031045,0.009741
41,90,2,600,0.643769,0.114147,0.722188,0.063543,0.715907,0.038173,0.955024,0.025736,0.767298,0.024762,0.04034,0.026567,0.041452,0.026803,0.041071,0.024946,0.056139,0.025348,0.039257,0.026986,0.03954,0.02638
61,90,2,600,0.755435,0.238707,0.627827,0.10566,0.531545,0.07628,2.97976,0.052949,2.0931,0.052226,0.054941,0.054491,0.055238,0.053604,0.054404,0.05146,0.064217,0.051658,0.055054,0.054713,0.05494,0.054073
81,90,2,600,0.774173,0.399829,0.831892,0.206309,0.185653,0.077024,5.89727,0.089881,3.52221,0.089127,0.078475,0.092192,0.074904,0.091997,0.075241,0.088281,0.080635,0.088227,0.074611,0.092774,0.074496,0.092667
101,90,2,600,0.662501,0.608996,0.716871,0.313833,0.19762,0.115101,8.81122,0.135541,6.2878,0.137345,0.101688,0.14234,0.100496,0.141876,0.101331,0.135469,0.105959,0.13458,0.101138,0.142794,0.101549,0.142607
1,90,2,600,0.066021,0.000338,0.072742,0.000232,0.065763,0.000175,0.024542,0.000235,0.025549,0.000216,0.024047,0.000808,0.0253,0.000482,0.027288,0.000193,0.02498,0.00017,0.02542,0.00098,0.02497,0.000428
21,90,2,600,0.093245,0.01621,0.109289,0.009477,0.094092,0.007297,0.17579,0.008106,0.167256,0.009039,0.030446,0.007571,0.029776,0.007255,0.029658,0.007567,0.035494,0.007298,0.029657,0.009073,0.030631,0.008244
41,90,2,600,0.099323,0.056749,0.117375,0.029667,0.103729,0.021861,0.59405,0.025403,0.500376,0.025912,0.041851,0.027348,0.039816,0.026107,0.039858,0.024635,0.04459,0.024882,0.038529,0.026873,0.040243,0.026715
61,90,2,600,0.096339,0.119588,0.109394,0.059643,0.094435,0.044819,1.35834,0.052914,1.09381,0.052947,0.053188,0.053991,0.055365,0.053579,0.052682,0.051409,0.056743,0.051359,0.051771,0.054449,0.051921,0.054885
81,90,2,600,0.096657,0.200308,0.114832,0.102544,0.091625,0.076306,2.01991,0.089921,1.70205,0.090312,0.075907,0.09348,0.077987,0.09388,0.076135,0.089049,0.084455,0.088216,0.075578,0.093777,0.075546,0.09319
101,90,2,600,0.094972,0.307056,0.109113,0.155296,0.091419,0.116307,4.03784,0.13655,3.09336,0.136218,0.103664,0.141105,0.101529,0.141139,0.100076,0.134475,0.104747,0.13434,0.100999,0.141704,0.100911,0.142073
1,90,2,600,0.03729,0.000212,0.04113,0.000156,0.047546,0.000119,0.031477,0.000189,0.032364,0.000197,0.022993,0.001192,0.023263,0.000686,0.024066,0.000206,0.029772,0.000224,0.023875,0.000896,0.027003,0.000636
21,90,2,600,0.036389,0.007359,0.042917,0.004733,0.044469,0.005379,0.257919,0.008358,0.217085,0.008404,0.029112,0.009215,0.035404,0.008281,0.035511,0.0082,0.032878,0.008531,0.028273,0.009078,0.028822,0.008312
41,90,2,600,0.036074,0.028388,0.039402,0.016087,0.056508,0.015357,1.10993,0.025743,0.710923,0.025213,0.038461,0.026585,0.037763,0.026068,0.038804,0.025756,0.047089,0.024841,0.038084,0.026604,0.037494,0.025645
61,90,2,600,0.038037,0.059542,0.037808,0.029763,0.043193,0.02995,1.97032,0.05354,1.87935,0.053269,0.054648,0.054414,0.053636,0.05441,0.052864,0.05153,0.058542,0.051524,0.053907,0.054755,0.054306,0.054286
81,90,2,600,0.04098,0.178293,0.046069,0.05224,0.043471,0.051263,3.89844,0.090131,5.78014,0.090787,0.075876,0.093467,0.074082,0.092672,0.073923,0.088811,0.079877,0.088263,0.073484,0.093807,0.075672,0.092863
101,90,2,600,0.035633,0.153186,0.037902,0.077653,0.041972,0.077957,7.70507,0.137297,5.52863,0.136855,0.098905,0.14248,0.098374,0.140468,0.098988,0.133832,0.103719,0.133696,0.098371,0.14154,0.100407,0.141603
1,90,2,600,0.111984,0.000513,0.128488,0.000279,0.07296,0.000152,0.049955,0.00035,0.048813,0.000312,0.060988,0.002012,0.057067,0.001308,0.055631,0.000315,0.049292,0.000262,0.057599,0.002258,0.062155,0.001682
21,90,2,600,5.52497,0.083408,6.29226,0.043455,12.6302,0.043018,0.104415,0.007936,0.10211,0.00739,0.037043,0.009584,0.039547,0.008975,0.035639,0.008159,0.041649,0.008906,0.038123,0.008436,0.03606,0.008889
41,90,2,600,6.60865,0.262464,8.32041,0.143681,11.4179,0.133394,0.199871,0.025832,0.166518,0.025478,0.051051,0.029183,0.048362,0.027391,0.044537,0.024363,0.054314,0.025482,0.049214,0.027623,0.046286,0.027279
61,90,2,600,7.34345,0.55677,9.46811,0.28213,14.7061,0.283779,0.274406,0.052567,0.278843,0.05304,0.065533,0.055569,0.063622,0.054912,0.059811,0.051997,0.072438,0.05156,0.0636,0.055448,0.059664,0.054714
81,90,2,600,8.49453,0.957426,8.28071,0.466733,14.0799,0.46661,0.488526,0.089224,0.532025,0.088571,0.086131,0.094541,0.083608,0.094981,0.080055,0.088011,0.12148,0.103416,0.196621,0.15868,0.103873,0.104027
101,90,2,600,10.3938,1.56855,10.5696,0.745636,15.3365,0.703341,0.999304,0.136194,0.774233,0.135445,0.111236,0.145644,0.107487,0.142149,0.10563,0.1344,0.111521,0.135014,0.11202,0.143882,0.105828,0.142956
1,90,2,600,0.067487,0.000317,0.07843,0.000179,0.07445,0.000178,0.045777,0.000325,0.045386,0.000369,0.050281,0.001939,0.045325,0.000954,0.043994,0.000328,0.044283,0.000366,0.043079,0.001365,0.04102,0.000964
21,90,2,600,2.5322,0.060348,2.85128,0.028562,6.39682,0.031895,0.169481,0.008227,0.147182,0.007779,0.032352,0.0102,0.038503,0.009399,0.046335,0.006839,0.038738,0.008049,0.033799,0.008655,0.034243,0.008494
41,90,2,600,2.49282,0.185369,2.71205,0.100508,3.82995,0.096415,0.356231,0.025047,0.355423,0.025608,0.043243,0.027568,0.051117,0.027413,0.042592,0.024937,0.047493,0.024223,0.044409,0.028034,0.045803,0.027175
61,90,2,600,2.50021,0.386706,2.67816,0.198579,4.88833,0.20267,1.05243,0.052633,0.919755,0.052446,0.057744,0.055807,0.06046,0.054244,0.066708,0.051959,0.064118,0.051468,0.057389,0.055878,0.060077,0.054724
81,90,2,600,2.92108,0.652548,3.25364,0.332585,5.01985,0.309911,2.10838,0.093316,1.80847,0.095056,0.083295,0.100594,0.08874,0.098312,0.091019,0.092055,0.088907,0.087468,0.077796,0.094062,0.077888,0.093817
101,90,2,600,2.89075,0.988843,2.69603,0.507346,6.38828,0.531429,2.46821,0.135949,2.61092,0.136902,0.103072,0.143235,0.106277,0.142475,0.104254,0.133838,0.109138,0.134017,0.103861,0.142045,0.10364,0.141643
1,90,2,600,0.077006,0.000385,0.091274,0.000174,0.08586,0.000167,0.054911,0.000291,0.059202,0.000357,0.047767,0.000478,0.051754,0.000357,0.050143,0.000318,0.050057,0.000317,0.053105,0.000399,0.053175,0.000378
21,90,2,600,0.595805,0.036585,0.665429,0.01811,0.959713,0.016924,0.208735,0.007256,0.20508,0.008067,0.043236,0.010802,0.040304,0.009423,0.041688,0.007871,0.047192,0.007919,0.041401,0.010254,0.041761,0.00904
41,90,2,600,0.941784,0.131026,1.02541,0.071332,1.41668,0.062792,0.532378,0.025439,0.553599,0.025724,0.05057,0.027881,0.05124,0.026909,0.048004,0.02413,0.056044,0.025244,0.049449,0.028114,0.04827,0.026283
61,90,2,600,0.980023,0.269306,1.06327,0.13952,1.87701,0.142408,1.33533,0.05309,1.38456,0.052317,0.074361,0.055559,0.068007,0.054497,0.063103,0.050865,0.071511,0.050874,0.062999,0.055245,0.068882,0.054937
81,90,2,600,0.743359,0.401235,0.807008,0.209679,1.3956,0.20712,2.43629,0.089688,2.14135,0.091123,0.088374,0.094142,0.08844,0.093839,0.086151,0.088647,0.094712,0.088976,0.087243,0.095345,0.08707,0.093974
101,90,2,600,0.825625,0.613632,0.884092,0.312005,1.48743,0.312985,2.94896,0.136483,2.64476,0.13611,0.115006,0.144783,0.131819,0.167962,0.116915,0.138195,0.116729,0.134161,0.109159,0.143733,0.109933,0.142457
1,90,2,600,0.10977,0.000427,0.124457,0.000208,0.086973,0.000149,0.03274,0.000252,0.029893,0.00031,0.046551,0.0007,0.053631,0.000471,0.07124,0.000429,0.046167,0.000312,0.046507,0.000661,0.0463,0.000665
21,90,2,600,0.561482,0.040336,0.631603,0.022429,1.0027,0.020824,0.179134,0.008321,0.173081,0.007746,0.034775,0.010323,0.032929,0.009471,0.04679,0.007755,0.035421,0.008374,0.032288,0.010358,0.032425,0.008533
41,90,2,600,0.897582,0.155977,1.0131,0.086635,0.7883,0.063087,0.515675,0.025531,0.495686,0.02529,0.045253,0.026698,0.042582,0.026195,0.041257,0.024803,0.045589,0.02472,0.041782,0.027582,0.042124,0.027149
61,90,2,600,0.618403,0.299874,0.722681,0.15546,0.962496,0.140194,1.29935,0.053405,1.26745,0.052603,0.060658,0.055061,0.056759,0.055493,0.057407,0.051908,0.060877,0.052631,0.055965,0.054909,0.058506,0.055334
81,90,2,600,0.640877,0.505371,0.737292,0.259313,0.956728,0.233553,2.24226,0.090311,1.86941,0.089399,0.079726,0.093499,0.078979,0.094076,0.075918,0.087585,0.081165,0.087577,0.076586,0.093139,0.077182,0.09366
101,90,2,600,0.515989,0.685038,0.593111,0.352412,0.946979,0.349456,2.60739,0.135551,2.9114,0.137478,0.101813,0.142912,0.103248,0.14274,0.102359,0.13461,0.106616,0.13441,0.101353,0.142666,0.103257,0.141561
1,90,2,600,0.064933,0.000294,0.080477,0.000229,0.070384,0.000189,0.027404,0.000166,0.039468,0.000214,0.027103,0.00093,0.026931,0.000598,0.025124,0.000192,0.026768,0.000173,0.027037,0.001019,0.025527,0.000686
21,90,2,600,0.064192,0.014616,0.084006,0.007371,0.092065,0.006117,0.239791,0.007961,0.230617,0.008051,0.031866,0.00792,0.030726,0.007448,0.035622,0.006669,0.036428,0.008189,0.031428,0.009705,0.033748,0.008866
41,90,2,600,0.070661,0.042275,0.077409,0.022097,0.084676,0.024352,0.930086,0.025553,0.769675,0.037696,0.038416,0.026117,0.038133,0.026397,0.037989,0.025427,0.050022,0.0247,0.037862,0.027507,0.040213,0.027333
61,90,2,600,0.066798,0.089328,0.069147,0.045055,0.085473,0.047524,2.30902,0.054602,2.24229,0.052915,0.056511,0.054541,0.060715,0.054952,0.056077,0.051472,0.065752,0.052837,0.05622,0.055189,0.060542,0.054316
81,90,2,600,0.069065,0.152934,0.072906,0.077836,0.10269,0.07805,5.62037,0.090355,5.93841,0.090619,0.079709,0.093127,0.07641,0.093892,0.076255,0.088013,0.085896,0.08808,0.076947,0.092726,0.075803,0.09252
101,90,2,600,0.062031,0.230306,0.06917,0.115666,0.086968,0.116568,7.43607,0.135723,6.1713,0.136385,0.102217,0.153925,0.121843,0.140773,0.102304,0.134432,0.106994,0.133517,0.103159,0.142762,0.102233,0.142814
1,90,2,600,0.121823,0.000432,0.134994,0.000232,0.120369,0.000136,0.029727,0.000206,0.030258,0.000186,0.063177,0.000946,0.041489,0.000501,0.065223,0.000379,0.046178,0.000292,0.045861,0.0007,0.046531,0.000526
21,90,2,600,1.43241,0.056264,1.57824,0.026925,1.5764,0.021462,0.180332,0.007146,0.165879,0.008533,0.031549,0.009312,0.035049,0.007407,0.030856,0.008138,0.038849,0.009104,0.030753,0.010824,0.031835,0.010066
41,90,2,600,1.09451,0.157084,1.20984,0.089426,1.26631,0.07123,0.563702,0.025558,0.453253,0.024749,0.045872,0.027387,0.049549,0.02665,0.041528,0.024285,0.048665,0.025008,0.040363,0.026904,0.040637,0.026433
61,90,2,600,1.35281,0.356654,1.48257,0.185501,1.55695,0.140515,1.31545,0.052264,0.775895,0.05262,0.061306,0.056261,0.056298,0.054119,0.055372,0.051787,0.061749,0.051588,0.055286,0.056911,0.055517,0.054138
81,90,2,600,1.59043,0.650036,1.77543,0.338096,1.05181,0.207785,2.37787,0.091025,2.09551,0.089545,0.08424,0.093718,0.07721,0.094115,0.075614,0.089931,0.083747,0.089039,0.076158,0.093754,0.077429,0.092572
101,90,2,600,0.912573,0.761648,1.00574,0.393252,1.25071,0.349559,3.16793,0.136405,2.922,0.13586,0.104631,0.142245,0.101725,0.142391,0.101627,0.134858,0.109175,0.133211,0.101148,0.142804,0.102613,0.141946
1,90,2,600,0.035506,0.00023,0.038189,0.000141,0.038415,0.000128,0.03212,0.000204,0.033206,0.000258,0.023679,0.001088,0.026425,0.000513,0.026885,0.000169,0.029539,0.000153,0.025597,0.000986,0.028476,0.000836
21,90,2,600,0.067927,0.013944,0.076445,0.006366,0.095386,0.008103,0.190692,0.00821,0.17277,0.008808,0.056494,0.013759,0.060696,0.014034,0.04796,0.01238,0.054755,0.014103,0.047633,0.015214,0.050623,0.013612
41,90,2,600,0.074959,0.043443,0.067895,0.022605,0.122842,0.02254,0.771728,0.025112,0.659199,0.025458,0.063911,0.0424,0.063975,0.041407,0.061735,0.039998,0.077268,0.039659,0.062885,0.04325,0.063551,0.041163
61,90,2,600,0.058569,0.090949,0.06455,0.044742,0.089625,0.046289,1.63759,0.05462,1.11494,0.052823,0.08536,0.086317,0.090555,0.085991,0.085405,0.080476,0.09804,0.080851,0.085307,0.086087,0.08554,0.084511
81,90,2,600,0.06295,0.151572,0.064554,0.077573,0.104947,0.076559,3.63086,0.09608,3.11081,0.097499,0.164983,0.175203,0.118175,0.144321,0.116602,0.137735,0.129233,0.137835,0.115584,0.144827,0.117515,0.145147
101,90,2,600,0.062059,0.228834,0.063844,0.116665,0.09063,0.117611,4.32465,0.136589,3.57301,0.136619,0.159035,0.223579,0.158173,0.222589,0.158112,0.210989,0.168737,0.211695,0.157934,0.223319,0.156428,0.223728
1,90,2,600,0.071561,0.000377,0.084897,0.000265,0.079234,0.00014,0.025132,0.000223,0.029008,0.000294,0.027021,0.000863,0.027555,0.000733,0.025893,0.000217,0.03032,0.000152,0.031339,0.001039,0.025445,0.000675
21,90,2,600,0.234071,0.022832,0.249437,0.011632,0.130988,0.006106,0.221651,0.00851,0.194445,0.008874,0.048634,0.014893,0.05005,0.013889,0.050218,0.011917,0.069121,0.011669,0.048479,0.013763,0.047947,0.01362
41,90,2,600,0.266701,0.073321,0.232756,0.039146,0.119133,0.023222,1.05242,0.026615,0.861038,0.025241,0.065142,0.042157,0.063259,0.041771,0.063176,0.038928,0.084923,0.040486,0.063738,0.041976,0.06366,0.041375
61,90,2,600,0.231291,0.151894,0.249599,0.077588,0.148686,0.046538,4.88356,0.05337,2.34812,0.05177,0.086495,0.084773,0.089421,0.085103,0.08795,0.084187,0.105819,0.081037,0.085659,0.086342,0.085667,0.086039
81,90,2,600,0.208495,0.250022,0.218859,0.130001,0.178692,0.077724,5.62336,0.089129,8.53841,0.104935,0.123311,0.146153,0.118219,0.14594,0.158896,0.151896,0.196309,0.191486,0.117296,0.146394,0.116193,0.14529
101,90,2,600,0.220746,0.395405,0.281245,0.218666,0.134088,0.116274,12.1965,0.136064,7.83759,0.135731,0.192689,0.221508,0.154451,0.222275,0.154953,0.209248,0.173523,0.211413,0.154999,0.221862,0.156626,0.222202
1,90,2,600,0.068032,0.00035,0.080169,0.000186,0.080614,0.000241,0.049362,0.000344,0.051331,0.000395,0.040798,0.001608,0.041984,0.000982,0.04266,0.000352,0.046389,0.000331,0.040763,0.001555,0.044447,0.000894
21,90,2,600,9.15963,0.098707,11.0602,0.053248,22.3778,0.050642,0.10578,0.007289,0.105883,0.008172,0.034688,0.009493,0.041168,0.008221,0.034481,0.006718,0.034926,0.00783,0.035518,0.009121,0.036646,0.008586
41,90,2,600,10.5898,0.318663,12.2452,0.181657,24.2623,0.176306,0.196234,0.025248,0.194038,0.026167,0.045337,0.02671,0.047052,0.026099,0.043909,0.0247,0.051273,0.024936,0.047746,0.027301,0.046621,0.026984
61,90,2,600,11.2542,0.6522,11.3342,0.344756,22.1488,0.329748,0.239863,0.05209,0.198078,0.0567,0.063288,0.055992,0.061709,0.055597,0.059219,0.05173,0.069212,0.051746,0.061797,0.056225,0.066061,0.055673
81,90,2,600,11.4363,1.1152,12.1461,0.543209,25.2502,0.575153,0.337405,0.094347,0.313612,0.106373,0.088712,0.100821,0.161367,0.159335,0.124685,0.115353,0.205642,0.108297,0.088718,0.094416,0.079569,0.09276
101,90,2,600,17.3771,1.98739,13.9453,0.855355,23.7866,0.820716,0.496114,0.134843,0.476998,0.136142,0.113574,0.143415,0.140565,0.160573,0.125397,0.156084,0.110322,0.132934,0.109257,0.141348,0.104372,0.14024
