BA,1,90,2,600,0.077478,3
BAN,1,90,2,600,0.036242,3
BAUD,1,90,2,600,0.020362,3
KCA,1,90,2,600,0.006263,2
KCF,1,90,2,600,0.005043,2
KCRDK,1,90,2,600,0.007343,2
KCRDKL,1,90,2,600,0.00639,2
KCU,1,90,2,600,0.004699,2
KCUD,1,90,2,600,0.006377,2
KCOG,1,90,2,600,0.005983,2
KCOGL,1,90,2,600,0.004865,2
BA,21,90,2,600,0.188138,9
BAN,21,90,2,600,0.289209,9
BAUD,21,90,2,600,0.398383,9
KCA,21,90,2,600,0.078171,1
KCF,21,90,2,600,0.048549,1
KCRDK,21,90,2,600,0.028877,1
KCRDKL,21,90,2,600,0.029177,1
KCU,21,90,2,600,0.022397,1
KCUD,21,90,2,600,0.022564,1
KCOG,21,90,2,600,0.025267,1
KCOGL,21,90,2,600,0.023824,1
BA,41,90,2,600,0.274084,8
BAN,41,90,2,600,0.37078,9
BAUD,41,90,2,600,0.356162,9
KCA,41,90,2,600,0.229003,1
KCF,41,90,2,600,0.229626,1
KCRDK,41,90,2,600,0.073172,1
KCRDKL,41,90,2,600,0.072746,1
KCU,41,90,2,600,0.08139,1
KCUD,41,90,2,600,0.068926,1
KCOG,41,90,2,600,0.070801,1
KCOGL,41,90,2,600,0.078738,1
BA,61,90,2,600,0.364656,8
BAN,61,90,2,600,0.451487,9
BAUD,61,90,2,600,0.467432,9
KCA,61,90,2,600,0.398007,1
KCF,61,90,2,600,0.344229,1
KCRDK,61,90,2,600,0.155834,1
KCRDKL,61,90,2,600,0.143482,1
KCU,61,90,2,600,0.160463,1
KCUD,61,90,2,600,0.149224,1
KCOG,61,90,2,600,0.142783,1
KCOGL,61,90,2,600,0.152734,1
BA,81,90,2,600,0.539308,8
BAN,81,90,2,600,0.532256,9
BAUD,81,90,2,600,0.54576,9
KCA,81,90,2,600,0.624331,1
KCF,81,90,2,600,0.541057,1
KCRDK,81,90,2,600,0.256947,1
KCRDKL,81,90,2,600,0.260619,1
KCU,81,90,2,600,0.240599,1
KCUD,81,90,2,600,0.253875,1
KCOG,81,90,2,600,0.293149,1
KCOGL,81,90,2,600,0.268295,1
BA,101,90,2,600,0.877973,9
BAN,101,90,2,600,0.674423,9
BAUD,101,90,2,600,0.545131,8
KCA,101,90,2,600,0.88118,1
KCF,101,90,2,600,0.772596,1
KCRDK,101,90,2,600,0.437579,1
KCRDKL,101,90,2,600,0.396901,1
KCU,101,90,2,600,0.402436,1
KCUD,101,90,2,600,0.38665,1
KCOG,101,90,2,600,0.404289,1
KCOGL,101,90,2,600,0.39298,1
BA,1,90,2,600,0.024743,4
BAN,1,90,2,600,0.031727,4
BAUD,1,90,2,600,0.02223,3
KCA,1,90,2,600,0.005145,1
KCF,1,90,2,600,0.007624,1
KCRDK,1,90,2,600,0.013624,3
KCRDKL,1,90,2,600,0.012098,3
KCU,1,90,2,600,0.008418,3
KCUD,1,90,2,600,0.006137,2
KCOG,1,90,2,600,0.009677,3
KCOGL,1,90,2,600,0.008643,3
BA,21,90,2,600,0.634585,16
BAN,21,90,2,600,2.10589,16
BAUD,21,90,2,600,1.39931,14
KCA,21,90,2,600,0.081135,1
KCF,21,90,2,600,0.066122,1
KCRDK,21,90,2,600,0.026314,1
KCRDKL,21,90,2,600,0.025375,1
KCU,21,90,2,600,0.024899,1
KCUD,21,90,2,600,0.025028,1
KCOG,21,90,2,600,0.025975,1
KCOGL,21,90,2,600,0.031032,1
BA,41,90,2,600,0.910465,16
BAN,41,90,2,600,2.0764,16
BAUD,41,90,2,600,2.13529,16
KCA,41,90,2,600,0.210438,1
KCF,41,90,2,600,0.194805,1
KCRDK,41,90,2,600,0.073574,1
KCRDKL,41,90,2,600,0.074234,1
KCU,41,90,2,600,0.091793,1
KCUD,41,90,2,600,0.070987,1
KCOG,41,90,2,600,0.072139,1
KCOGL,41,90,2,600,0.080392,1
BA,61,90,2,600,1.12875,16
BAN,61,90,2,600,1.56799,16
BAUD,61,90,2,600,1.80807,15
KCA,61,90,2,600,0.323562,1
KCF,61,90,2,600,0.32184,1
KCRDK,61,90,2,600,0.157826,1
KCRDKL,61,90,2,600,0.14764,1
KCU,61,90,2,600,0.147487,1
KCUD,61,90,2,600,0.165865,1
KCOG,61,90,2,600,0.145197,1
KCOGL,61,90,2,600,0.146698,1
BA,81,90,2,600,1.45536,16
BAN,81,90,2,600,1.81286,16
BAUD,81,90,2,600,2.27939,16
KCA,81,90,2,600,0.493957,1
KCF,81,90,2,600,0.455281,1
KCRDK,81,90,2,600,0.269272,1
KCRDKL,81,90,2,600,0.257702,1
KCU,81,90,2,600,0.247702,1
KCUD,81,90,2,600,0.261603,1
KCOG,81,90,2,600,0.24975,1
KCOGL,81,90,2,600,0.247879,1
BA,101,90,2,600,2.05586,17
BAN,101,90,2,600,2.42027,17
