BA,101,90,2,600,5,0.43062,0.101868,0.328515
KCF,101,90,2,600,1,0.842464,0.570242,0.120838
BA,101,90,2,600,4,0.311911,0.064442,0.247307
KCF,101,90,2,600,1,0.808559,0.527674,0.134167
BA,101,90,2,600,3,0.223354,0.042564,0.180671
KCF,101,90,2,600,1,0.786164,0.517375,0.124356
BA,101,90,2,600,17,1.80277,0.785748,1.01614
KCF,101,90,2,600,1,0.432666,0.16501,0.123006
BA,101,90,2,600,2,0.145748,0.022482,0.12321
KCF,101,90,2,600,1,0.790945,0.526558,0.120579
BA,101,90,2,600,4,0.307583,0.064803,0.242618
KCF,101,90,2,600,1,0.787014,0.515576,0.126969
BA,101,90,2,600,9,0.766128,0.209944,0.555705
KCF,101,90,2,600,1,0.63189,0.363452,0.123464
BA,101,90,2,600,14,1.36107,0.514207,0.846103
KCF,101,90,2,600,1,0.570008,0.300835,0.124374
BA,101,90,2,600,15,1.546,0.63537,0.90982
KCF,101,90,2,600,1,0.628615,0.35717,0.121774
BA,101,90,2,600,8,0.817709,0.205761,0.611359
KCF,101,90,2,600,1,0.630486,0.357022,0.122948
