Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_BAN, time_subproblem_BAN, time_master_BAUD, time_subproblem_BAUD, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCOG, time_subproblem_KCOG, time_master_KCOGL, time_subproblem_KCOGL
21,90,2,600,5.6352,0.098549,7.68981,0.056119,14.3754,0.049326,0.225363,0.010699,0.257618,0.008272,0.055304,0.015978,0.14581,0.013968,0.074224,0.008908,0.048883,0.009111,0.058692,0.015545,0.065567,0.01041
41,90,2,600,13.6532,0.46549,17.0841,0.255236,23.3543,0.224474,0.484483,0.034401,0.469848,0.031026,0.053191,0.031975,0.05876,0.034984,0.058631,0.029785,0.059751,0.031568,0.052674,0.033209,0.060051,0.036209
61,90,2,600,18.065,1.06957,18.0723,0.499213,32.7381,0.469711,0.795115,0.072688,0.846487,0.064494,0.076373,0.069179,0.091076,0.070735,0.070605,0.062219,0.09723,0.06736,0.071969,0.067194,0.08945,0.095919
81,90,2,600,20.2823,1.96818,20.081,0.859356,40.9989,1.05474,1.76407,0.118,1.27206,0.117005,0.143005,0.146474,0.190705,0.196466,0.126184,0.122547,0.149074,0.120243,0.095672,0.12017,0.117365,0.116374
101,90,2,600,14.1079,2.3363,21.1252,1.30834,28.7712,1.32454,1.97516,0.167418,1.68731,0.169834,0.233724,0.224099,0.182008,0.20038,0.150334,0.168759,0.153876,0.186394,0.14297,0.180536,0.148837,0.186989
1,90,2,600,0.083492,0.000263,0.076646,0.000197,0.066802,0.000139,0.080142,0.000373,0.058664,0.000255,0.027742,0.001049,0.031577,0.000709,0.031079,0.000189,0.03755,0.00024,0.029965,0.001094,0.030304,0.000746
21,90,2,600,0.037258,0.009749,0.043733,0.005394,0.062419,0.005045,0.244912,0.00875,0.217868,0.008009,0.037628,0.009727,0.049281,0.009951,0.03626,0.007918,0.051332,0.008062,0.035588,0.010554,0.03563,0.008916
41,90,2,600,0.035311,0.033824,0.04289,0.018119,0.051338,0.018994,0.736773,0.031754,0.798743,0.031666,0.059034,0.039709,0.06015,0.033438,0.0548,0.029925,0.055717,0.029636,0.047595,0.032685,0.050587,0.033326
61,90,2,600,0.049385,0.07607,0.038798,0.038113,0.055138,0.037669,1.9107,0.06319,2.10344,0.063782,0.067311,0.064204,0.064061,0.065067,0.073949,0.065704,0.07703,0.065665,0.075102,0.066894,0.065793,0.064864
81,90,2,600,0.039575,0.126695,0.038675,0.06101,0.057718,0.062829,3.74643,0.110684,4.01267,0.109791,0.095438,0.112211,0.108919,0.113003,0.093723,0.107363,0.095466,0.107233,0.090817,0.112009,0.090895,0.112835
101,90,2,600,0.039538,0.186499,0.042256,0.092809,0.053242,0.093181,5.05335,0.169074,3.54244,0.172282,0.126084,0.186648,0.141144,0.196455,0.145259,0.174535,0.158451,0.171726,0.122088,0.170422,0.117096,0.167931
1,90,2,600,0.076442,0.000352,0.081861,0.00023,0.093903,0.000214,0.028523,0.000303,0.027542,0.000268,0.035198,0.00132,0.029215,0.0007,0.031706,0.000243,0.035241,0.000167,0.030574,0.001149,0.027247,0.000809
21,90,2,600,0.132503,0.01915,0.146572,0.010483,0.160608,0.008488,0.235276,0.008921,0.201785,0.008547,0.035589,0.009539,0.033855,0.009092,0.034705,0.008277,0.047679,0.008656,0.036686,0.00949,0.035007,0.009034
41,90,2,600,0.137042,0.069041,0.156087,0.03286,0.183867,0.024838,1.03902,0.031667,0.843499,0.031169,0.048538,0.032051,0.046885,0.032386,0.048844,0.02916,0.062016,0.029661,0.049389,0.031742,0.047721,0.031948
61,90,2,600,0.138101,0.14224,0.155267,0.0735,0.174216,0.055294,2.67899,0.06343,2.16561,0.064602,0.069412,0.067392,0.071314,0.06709,0.067196,0.065586,0.076921,0.072579,0.077466,0.068338,0.071778,0.070207
81,90,2,600,0.13608,0.249065,0.146205,0.121075,0.140107,0.093089,3.99317,0.122289,4.57843,0.118766,0.088368,0.110946,0.091737,0.115198,0.092008,0.114053,0.096786,0.1062,0.090631,0.111125,0.091198,0.114729
101,90,2,600,0.135079,0.377529,0.141292,0.183782,0.131208,0.14569,7.48007,0.173015,5.92412,0.176116,0.134372,0.179498,0.122348,0.175558,0.122585,0.166465,0.129238,0.168285,0.137632,0.171073,0.120211,0.171331
1,90,2,600,0.1629,0.00054,0.190292,0.000323,0.117915,0.000237,0.039021,0.000263,0.03242,0.000271,0.070964,0.001942,0.072588,0.001323,0.064881,0.000432,0.063754,0.000388,0.074429,0.002404,0.086166,0.001748
21,90,2,600,1.84218,0.071831,2.07173,0.035715,3.87317,0.040679,0.181775,0.009087,0.188926,0.0092,0.038446,0.012985,0.051577,0.01154,0.044207,0.008928,0.061837,0.008942,0.042878,0.012489,0.052992,0.011341
41,90,2,600,2.0798,0.254026,2.43144,0.132463,3.62937,0.129361,0.411644,0.031337,0.420235,0.030944,0.048116,0.032845,0.049692,0.031811,0.061226,0.030638,0.057512,0.030061,0.049038,0.032635,0.047028,0.032328
61,90,2,600,2.00725,0.493335,2.41514,0.255704,3.14632,0.232637,1.02573,0.082689,1.16722,0.067237,0.130309,0.072846,0.090926,0.067116,0.105041,0.068009,0.104759,0.065723,0.136195,0.081609,0.090006,0.07371
81,90,2,600,3.80819,1.17654,3.2745,0.562601,6.38785,0.571292,1.5179,0.114041,1.26495,0.114509,0.094996,0.117133,0.094759,0.113563,0.094009,0.107116,0.108649,0.106551,0.091938,0.114117,0.09125,0.111677
101,90,2,600,4.11475,1.93785,4.69601,0.99794,6.53424,0.893667,2.88553,0.189044,3.01948,0.194597,0.147318,0.186547,0.128116,0.176794,0.121352,0.167526,0.128733,0.166011,0.121196,0.179006,0.128019,0.178133
1,90,2,600,0.140628,0.00057,0.151109,0.000364,0.138524,0.000252,0.040558,0.000265,0.039414,0.000235,0.051391,0.00085,0.056698,0.000683,0.085468,0.000443,0.064418,0.000315,0.054369,0.000882,0.058922,0.00066
21,90,2,600,0.767176,0.04482,0.776181,0.025995,1.34403,0.021537,0.250857,0.008295,0.199146,0.008486,0.039726,0.011392,0.040885,0.008901,0.037778,0.007917,0.048161,0.008022,0.039879,0.010795,0.038533,0.009435
41,90,2,600,0.94702,0.173259,1.05415,0.086323,1.53584,0.084775,0.538711,0.032186,0.524159,0.03014,0.066523,0.040389,0.049975,0.030993,0.046441,0.028669,0.055369,0.029926,0.057708,0.035544,0.060942,0.034842
61,90,2,600,0.974313,0.366456,1.07775,0.188559,1.15345,0.171372,1.33721,0.065343,1.39795,0.069606,0.072494,0.0658,0.07343,0.066818,0.067559,0.063385,0.079704,0.06161,0.065804,0.066101,0.068653,0.065429
81,90,2,600,1.34337,0.679538,1.35424,0.349443,1.52849,0.304897,2.75606,0.115016,2.43525,0.115629,0.107492,0.120226,0.107152,0.117469,0.093116,0.109479,0.093749,0.108134,0.090508,0.116844,0.095674,0.114964
101,90,2,600,1.17736,0.937871,1.56011,0.53133,1.35722,0.433663,3.68325,0.170906,4.52418,0.177487,0.136144,0.182982,0.127273,0.172804,0.133328,0.179551,0.129199,0.177839,0.128262,0.176789,0.133278,0.190513
1,90,2,600,0.07567,0.000388,0.128475,0.000245,0.088146,0.000177,0.034542,0.000236,0.033532,0.000202,0.03596,0.00088,0.027328,0.000738,0.02957,0.000285,0.028172,0.000161,0.02916,0.001058,0.028684,0.000615
21,90,2,600,0.073075,0.01364,0.112789,0.008108,0.13084,0.008226,0.263223,0.009761,0.291438,0.008304,0.036318,0.010466,0.040799,0.011773,0.044846,0.008726,0.054406,0.010594,0.182764,0.046701,0.16578,0.018932
41,90,2,600,0.305474,0.120845,0.312371,0.093527,0.257137,0.03968,2.5245,0.055761,1.12569,0.071612,0.089431,0.032528,0.106167,0.044594,0.091304,0.043691,0.105019,0.038483,0.101019,0.046518,0.085091,0.030487
61,90,2,600,0.075867,0.107533,0.098948,0.059077,0.112669,0.053259,3.44351,0.087014,2.46198,0.07545,0.072117,0.068247,0.08814,0.093061,0.07586,0.071998,0.093841,0.064351,0.077011,0.090789,0.202949,0.152224
81,90,2,600,0.58282,0.521067,0.610952,0.257032,0.19461,0.151238,3.78044,0.15493,5.60847,0.110768,0.183451,0.238348,0.189162,0.233914,0.182224,0.225175,0.152698,0.166285,0.187436,0.237676,0.190491,0.239809
101,90,2,600,0.179197,0.453946,0.273529,0.252103,0.127573,0.162801,8.76803,0.169368,6.97009,0.16893,0.250072,0.373566,0.256674,0.36559,0.244964,0.345163,0.199673,0.255204,0.243649,0.367611,0.288645,0.357476
1,90,2,600,0.137217,0.000524,0.140756,0.000305,0.082164,0.00017,0.046878,0.000348,0.047296,0.000407,0.055581,0.002502,0.054766,0.001371,0.060685,0.000481,0.049308,0.000312,0.05437,0.002152,0.056816,0.001665
21,90,2,600,3.53436,0.067611,5.74595,0.040926,5.8816,0.034457,0.222603,0.009749,0.172603,0.008563,0.036561,0.009983,0.038361,0.009327,0.037067,0.007908,0.045926,0.007682,0.047361,0.012408,0.044603,0.011409
41,90,2,600,4.02514,0.237805,4.57739,0.131363,9.68015,0.14449,0.410946,0.030449,0.375727,0.030344,0.057963,0.032616,0.052353,0.03168,0.048831,0.029589,0.05861,0.029649,0.049036,0.033292,0.048609,0.032032
61,90,2,600,3.37957,0.490063,3.69238,0.261926,9.36587,0.289759,0.828461,0.062045,0.706115,0.062406,0.065585,0.06519,0.06866,0.064519,0.065809,0.06081,0.075191,0.060596,0.066033,0.065703,0.101717,0.065017
81,90,2,600,3.29952,0.839317,3.8176,0.435221,8.05873,0.47436,1.28279,0.112152,1.69165,0.107852,0.090852,0.111628,0.098315,0.117642,0.121232,0.119089,0.134919,0.136844,0.108779,0.12039,0.098115,0.110319
101,90,2,600,3.94595,1.33496,4.14997,0.667924,8.65013,0.788851,2.93857,0.210928,2.64703,0.172715,0.13162,0.174074,0.124523,0.171217,0.141217,0.169629,0.138131,0.174001,0.13275,0.173611,0.12574,0.172864
