BA,1,90,2,600,2,0.249806,0.24895,0.000813
BAN,1,90,2,600,2,0.089075,0.088878,0.000165
BA,21,90,2,600,3,0.117609,0.10033,0.017222
BAN,21,90,2,600,3,0.106039,0.097444,0.00854
BA,41,90,2,600,3,0.152044,0.09826,0.053728
BAN,41,90,2,600,3,0.12822,0.101359,0.026809
BA,61,90,2,600,3,0.206968,0.094866,0.112041
BAN,61,90,2,600,3,0.184597,0.12354,0.060996
BA,81,90,2,600,3,0.316697,0.127401,0.18922
BAN,81,90,2,600,3,0.206101,0.110022,0.096017
BA,101,90,2,600,3,0.373269,0.090206,0.283011
BAN,101,90,2,600,3,0.272648,0.108223,0.164366
BA,1,90,2,600,4,0.166462,0.165903,0.000474
BAN,1,90,2,600,4,0.193892,0.193477,0.000327
BA,21,90,2,600,16,4.62712,4.54949,0.077193
BAN,21,90,2,600,16,4.88814,4.84514,0.04249
BA,41,90,2,600,15,4.49431,4.23682,0.257083
BAN,41,90,2,600,15,4.58025,4.44486,0.134974
BA,61,90,2,600,16,6.56853,5.94307,0.625044
BAN,61,90,2,600,16,5.52193,5.22152,0.299986
BA,81,90,2,600,15,10.9393,9.35437,1.58331
BAN,81,90,2,600,15,6.40859,5.84587,0.562271
BA,101,90,2,600,16,16.6647,13.693,2.96714
BAN,101,90,2,600,15,7.17984,6.39633,0.781284
BA,1,90,2,600,3,0.098307,0.097948,0.000307
BAN,1,90,2,600,3,0.102359,0.102048,0.000257
BA,21,90,2,600,6,0.321884,0.29252,0.029227
BAN,21,90,2,600,6,0.334529,0.317433,0.016952
BA,41,90,2,600,6,0.366146,0.257681,0.108333
BAN,41,90,2,600,6,0.384876,0.329433,0.055312
BA,61,90,2,600,6,0.579611,0.353541,0.223927
BAN,61,90,2,600,6,0.449365,0.334705,0.114516
BA,81,90,2,600,6,0.820902,0.383741,0.436938
BAN,81,90,2,600,6,0.542796,0.339642,0.202989
BA,101,90,2,600,6,0.849424,0.262883,0.586293
BAN,101,90,2,600,6,0.658552,0.354215,0.304196
BA,1,90,2,600,4,0.150337,0.149668,0.000489
BAN,1,90,2,600,4,0.197032,0.196553,0.000369
BA,21,90,2,600,18,5.73426,5.6352,0.098549
BAN,21,90,2,600,20,7.74646,7.68981,0.056119
BA,41,90,2,600,25,14.1201,13.6532,0.46549
BAN,41,90,2,600,25,17.3402,17.0841,0.255236
BA,61,90,2,600,26,19.1353,18.065,1.06957
BAN,61,90,2,600,26,18.5723,18.0723,0.499213
BA,81,90,2,600,29,22.2513,20.2823,1.96818
BAN,81,90,2,600,26,20.9411,20.081,0.859356
BA,101,90,2,600,23,16.4471,14.1079,2.3363
BAN,101,90,2,600,25,22.4343,21.1252,1.30834
BA,1,90,2,600,2,0.083784,0.083492,0.000263
BAN,1,90,2,600,2,0.076876,0.076646,0.000197
BA,21,90,2,600,2,0.047034,0.037258,0.009749
BAN,21,90,2,600,2,0.049156,0.043733,0.005394
BA,41,90,2,600,2,0.069163,0.035311,0.033824
BAN,41,90,2,600,2,0.061037,0.04289,0.018119
BA,61,90,2,600,2,0.125493,0.049385,0.07607
BAN,61,90,2,600,2,0.076939,0.038798,0.038113
BA,81,90,2,600,2,0.166301,0.039575,0.126695
BAN,81,90,2,600,2,0.099722,0.038675,0.06101
BA,101,90,2,600,2,0.226084,0.039538,0.186499
BAN,101,90,2,600,2,0.135096,0.042256,0.092809
BA,1,90,2,600,3,0.07685,0.076442,0.000352
BAN,1,90,2,600,3,0.082167,0.081861,0.00023
BA,21,90,2,600,4,0.15173,0.132503,0.01915
BAN,21,90,2,600,4,0.157135,0.146572,0.010483
BA,41,90,2,600,4,0.206175,0.137042,0.069041
BAN,41,90,2,600,4,0.189026,0.156087,0.03286
BA,61,90,2,600,4,0.280426,0.138101,0.14224
BAN,61,90,2,600,4,0.228851,0.155267,0.0735
