KCU,1,0,1,0.003426,0.003038,0.000137
KCUD,1,0,1,0.00547,0.005075,0.000271
KCU,1,20,1,0.0024,0.002181,0.000128
KCUD,1,20,1,0.004226,0.003798,0.000334
KCU,1,40,1,0.003481,0.003246,0.000131
KCUD,1,40,1,0.004305,0.003818,0.000336
KCU,1,60,1,0.002905,0.002678,0.000127
KCUD,1,60,1,0.004731,0.004322,0.000258
KCU,1,80,1,0.002394,0.002157,0.000147
KCUD,1,80,1,0.0044,0.004001,0.000254
KCU,1,100,1,0.003554,0.003253,0.000148
KCUD,1,100,1,0.004024,0.003715,0.000211
KCU,11,0,1,0.006899,0.003626,0.001634
KCUD,11,0,1,0.030658,0.025728,0.003303
KCU,11,20,1,0.00949,0.005741,0.001755
KCUD,11,20,1,0.034274,0.029033,0.00337
KCU,11,40,1,0.010293,0.005915,0.00203
KCUD,11,40,1,0.031658,0.026882,0.003445
KCU,11,60,1,0.006909,0.003878,0.001688
KCUD,11,60,1,0.034776,0.029127,0.003442
KCU,11,80,1,0.011801,0.006804,0.00311
KCUD,11,80,1,0.036294,0.031258,0.003266
KCU,11,100,1,0.008832,0.005341,0.001793
KCUD,11,100,1,0.035482,0.02529,0.006118
KCU,21,0,1,0.024178,0.007591,0.008674
KCUD,21,0,1,0.141806,0.116086,0.015461
KCU,21,20,1,0.021496,0.007622,0.008131
KCUD,21,20,1,0.09304,0.069967,0.01563
KCU,21,40,1,0.020497,0.006929,0.006312
KCUD,21,40,1,0.118271,0.096802,0.016105
KCU,21,60,1,0.022602,0.008491,0.006886
KCUD,21,60,1,0.101793,0.076529,0.017333
KCU,21,80,1,0.022771,0.00798,0.005774
KCUD,21,80,1,0.091334,0.069813,0.015422
KCU,21,100,1,0.020487,0.006903,0.006276
KCUD,21,100,1,0.095526,0.071519,0.016261
KCU,31,0,1,0.038691,0.012098,0.014604
KCUD,31,0,1,0.187655,0.142812,0.031031
KCU,31,20,1,0.036975,0.011338,0.012526
KCUD,31,20,1,0.191273,0.145867,0.029866
