KC,1,0,2,0.026021,0.024083,0.00103
KC_HOG,1,0,2,0.074092,0.016052,0.057241
KC,1,0,2,0.012407,0.011328,0.000605
KC_HOG,1,0,2,0.029197,0.011815,0.01687
KC,1,0,1,0.009565,0.009032,0.000303
KC_HOG,1,0,1,0.040543,0.007511,0.03271
KC,1,0,2,0.011092,0.010292,0.000408
KC_HOG,1,0,2,0.04319,0.00863,0.034134
KC,1,0,1,0.013294,0.012837,0.000252
KC_HOG,1,0,1,0.043888,0.012075,0.03158
KC,1,0,2,0.015143,0.011435,0.003089
KC_HOG,1,0,2,0.057976,0.01398,0.043533
KC,1,0,1,0.011756,0.011039,0.00027
KC_HOG,1,0,3,0.098884,0.026235,0.071559
KC,1,0,1,0.006885,0.006429,0.000251
KC_HOG,1,0,2,0.043955,0.009068,0.034502
KC,1,0,1,0.008117,0.007655,0.00026
KC_HOG,1,0,1,0.032078,0.012676,0.019123
KC,1,0,1,0.014393,0.013881,0.000279
KC_HOG,1,0,1,0.016817,0.011613,0.00496
KC,1,0,1,0.008533,0.008067,0.000263
KC_HOG,1,0,3,0.089675,0.024496,0.064618
KC,1,0,2,0.020701,0.019965,0.000372
KC_HOG,1,0,2,0.062098,0.012458,0.049125
KC,1,0,2,0.019508,0.018147,0.000522
KC_HOG,1,0,3,0.083549,0.01842,0.062585
KC,1,0,1,0.010388,0.008699,0.001258
KC_HOG,1,0,1,0.037384,0.004992,0.031965
KC,1,0,1,0.010996,0.007207,0.000316
KC_HOG,1,0,1,0.028424,0.007777,0.020198
KC,1,0,1,0.009326,0.008653,0.000263
KC_HOG,1,0,2,0.068034,0.016545,0.050089
KC,1,0,1,0.016224,0.015479,0.000304
KC_HOG,1,0,3,0.091401,0.024448,0.062721
KC,1,0,1,0.016574,0.015834,0.00026
KC_HOG,1,0,1,0.041216,0.016582,0.022344
KC,1,0,1,0.024487,0.024044,0.000225
KC_HOG,1,0,1,0.045415,0.02173,0.023472
KC,1,0,1,0.014773,0.014289,0.000242
KC_HOG,1,0,1,0.05208,0.010595,0.041245
KC,1,0,1,0.016281,0.015733,0.00028
KC_HOG,1,0,1,0.06711,0.027579,0.0393
KC,1,0,1,0.012539,0.011999,0.000273
KC_HOG,1,0,1,0.034287,0.009097,0.024907
KC,1,0,1,0.005905,0.005393,0.000261
KC_HOG,1,0,1,0.031236,0.004955,0.02572
KC,1,0,2,0.011062,0.010143,0.000452
KC_HOG,1,0,2,0.081837,0.019972,0.06122
KC,1,0,1,0.023742,0.023008,0.000342
KC_HOG,1,0,1,0.037799,0.008375,0.029184
KC,1,0,1,0.008794,0.007985,0.000549
KC_HOG,1,0,1,0.038818,0.007293,0.031286
KC,1,0,1,0.00852,0.008026,0.000269
KC_HOG,1,0,1,0.037176,0.006474,0.030404
KC,1,0,1,0.018182,0.017439,0.000305
KC_HOG,1,0,1,0.023624,0.015382,0.008019
KC,1,0,1,0.007426,0.006906,0.000312
KC_HOG,1,0,3,0.066347,0.015409,0.050104
KC,1,0,1,0.011928,0.011349,0.000316
KC_HOG,1,0,2,0.065722,0.014119,0.051045
KC,1,20,1,0.021747,0.019509,0.000327
KC_HOG,1,20,1,0.015092,0.012974,0.001883
KC,1,20,1,0.017608,0.011826,0.005567
KC_HOG,1,20,1,0.082223,0.013923,0.067625
KC,1,20,1,0.015702,0.015184,0.00027
KC_HOG,1,20,1,0.04951,0.024649,0.024637
KC,1,20,1,0.008902,0.008274,0.000347
KC_HOG,1,20,1,0.032517,0.013912,0.017162
KC,1,20,1,0.021399,0.01782,0.000344
KC_HOG,1,20,1,0.042017,0.012828,0.02633
KC,1,20,1,0.010208,0.00936,0.000609
KC_HOG,1,20,3,0.114879,0.021203,0.092225
KC,1,20,1,0.016241,0.014983,0.000291
KC_HOG,1,20,1,0.041425,0.010652,0.029978
KC,1,20,1,0.016168,0.012895,0.00032
KC_HOG,1,20,1,0.064864,0.01635,0.047146
KC,1,20,1,0.015941,0.015434,0.000281
KC_HOG,1,20,1,0.028731,0.020583,0.004974
KC,1,20,1,0.006493,0.005808,0.000331
KC_HOG,1,20,1,0.100784,0.017998,0.080592
KC,1,20,1,0.012863,0.012337,0.000266
KC_HOG,1,20,1,0.03977,0.018065,0.016219
KC,1,20,1,0.007115,0.006591,0.000269
KC_HOG,1,20,1,0.02396,0.006381,0.017266
KC,1,20,1,0.005899,0.00538,0.00026
KC_HOG,1,20,1,0.021546,0.005078,0.016113
KC,1,20,1,0.010751,0.010034,0.000321
KC_HOG,1,20,1,0.02705,0.005721,0.02103
KC,1,20,1,0.008719,0.008169,0.000288
KC_HOG,1,20,1,0.023759,0.005492,0.018089
KC,1,20,1,0.008495,0.008003,0.000264
KC_HOG,1,20,1,0.014481,0.006376,0.007884
KC,1,20,1,0.008596,0.008025,0.000322
KC_HOG,1,20,3,0.059736,0.015406,0.043765
KC,1,20,2,0.011817,0.010988,0.000432
