BA,1,90,2,600,3,0.020369,0.020006,0.000291
KCU,1,90,2,600,1,0.002506,0.002221,0.000154
BA,21,90,2,600,4,0.059908,0.031213,0.028535
KCU,21,90,2,600,2,0.060374,0.018474,0.016733
BA,41,90,2,600,4,0.11802,0.040392,0.077354
KCU,41,90,2,600,2,0.150046,0.038471,0.05172
BA,61,90,2,600,4,0.187791,0.048456,0.139222
KCU,61,90,2,600,2,0.296561,0.059203,0.111211
BA,81,90,2,600,4,0.289667,0.055521,0.234067
KCU,81,90,2,600,2,0.482136,0.110015,0.161432
BA,101,90,2,600,5,0.481605,0.101806,0.379706
KCU,101,90,2,600,2,0.745035,0.16409,0.252512
BA,1,90,2,600,1,0.003617,0.003493,0.000122
KCU,1,90,2,600,0,0.000584,0.000514,4.7e-05
BA,21,90,2,600,1,0.011163,0.001028,0.010129
KCU,21,90,2,600,0,0.011349,0.002501,0.006489
BA,41,90,2,600,1,0.024116,0.00081,0.023297
KCU,41,90,2,600,0,0.036514,0.010242,0.011073
BA,61,90,2,600,1,0.037632,0.000886,0.036743
KCU,61,90,2,600,0,0.073588,0.02284,0.03056
BA,81,90,2,600,1,0.060471,0.001217,0.05925
KCU,81,90,2,600,0,0.1079,0.02817,0.045649
BA,101,90,2,600,1,0.088611,0.001863,0.086745
KCU,101,90,2,600,0,0.165415,0.036228,0.069791
BA,1,90,2,600,3,0.015575,0.015331,0.000201
KCU,1,90,2,600,1,0.005289,0.004784,0.000236
BA,21,90,2,600,3,0.028566,0.018326,0.010185
KCU,21,90,2,600,1,0.032221,0.016338,0.008949
BA,41,90,2,600,3,0.06873,0.02483,0.043817
KCU,41,90,2,600,1,0.104729,0.031045,0.035677
BA,61,90,2,600,3,0.123729,0.030063,0.093553
KCU,61,90,2,600,1,0.164881,0.049428,0.064383
BA,81,90,2,600,3,0.19787,0.032727,0.165071
KCU,81,90,2,600,1,0.276647,0.070106,0.114916
BA,101,90,2,600,3,0.282131,0.041275,0.240809
KCU,101,90,2,600,1,0.468376,0.10627,0.173129
BA,1,90,2,600,1,0.002488,0.002416,7e-05
KCU,1,90,2,600,0,0.000613,0.000542,4.7e-05
BA,21,90,2,600,1,0.00643,0.000767,0.005637
KCU,21,90,2,600,0,0.010304,0.002562,0.004895
BA,41,90,2,600,1,0.025571,0.001789,0.023778
KCU,41,90,2,600,0,0.041844,0.006798,0.015423
BA,61,90,2,600,1,0.0381,0.001485,0.036611
KCU,61,90,2,600,0,0.066949,0.017805,0.026837
BA,81,90,2,600,1,0.051196,0.000804,0.050389
KCU,81,90,2,600,0,0.117064,0.027894,0.045225
BA,101,90,2,600,1,0.083392,0.000904,0.082486
KCU,101,90,2,600,0,0.133176,0.03568,0.071055
BA,1,90,2,600,2,0.006195,0.005946,0.00021
KCU,1,90,2,600,1,0.00518,0.004478,0.000397
BA,21,90,2,600,2,0.026306,0.011246,0.015003
KCU,21,90,2,600,1,0.036454,0.00791,0.018325
BA,41,90,2,600,2,0.051336,0.013723,0.037568
KCU,41,90,2,600,1,0.070583,0.018762,0.028745
BA,61,90,2,600,2,0.065179,0.011812,0.053312
KCU,61,90,2,600,1,0.169642,0.050047,0.062157
BA,81,90,2,600,2,0.125923,0.016536,0.109335
KCU,81,90,2,600,1,0.220876,0.058344,0.087393
