BA,1,90,2,600,4,0.125579,0.125002,0.000502
KCF,1,90,2,600,1,0.037869,0.035885,0.001761
BA,21,90,2,600,10,0.94081,0.88761,0.05283
KCF,21,90,2,600,1,0.374942,0.34177,0.025298
BA,41,90,2,600,10,1.75268,1.5607,0.19171
KCF,41,90,2,600,1,0.665026,0.572535,0.069266
BA,61,90,2,600,10,1.0181,0.7123,0.305564
KCF,61,90,2,600,1,1.33044,1.14866,0.131977
BA,81,90,2,600,10,1.25797,0.758622,0.499129
KCF,81,90,2,600,1,2.38169,2.06815,0.227238
BA,101,90,2,600,10,1.58363,0.817767,0.765651
KCF,101,90,2,600,1,3.64184,3.19479,0.314064
BA,1,90,2,600,4,0.098616,0.098031,0.000483
KCF,1,90,2,600,1,0.030558,0.028493,0.001878
BA,21,90,2,600,9,0.70941,0.668342,0.040873
KCF,21,90,2,600,1,0.195326,0.164428,0.02443
BA,41,90,2,600,9,0.838531,0.71008,0.128263
KCF,41,90,2,600,1,0.597562,0.511198,0.062494
BA,61,90,2,600,8,0.786225,0.5486,0.237452
KCF,61,90,2,600,1,1.23216,1.04593,0.13554
BA,81,90,2,600,10,1.41843,0.917673,0.50054
KCF,81,90,2,600,1,1.99353,1.70785,0.200146
BA,101,90,2,600,9,1.37401,0.682578,0.691229
KCF,101,90,2,600,1,2.99751,2.53457,0.330269
BA,1,90,2,600,3,0.062283,0.061867,0.000335
KCF,1,90,2,600,1,0.075237,0.072988,0.002044
BA,21,90,2,600,3,0.081473,0.06693,0.014493
KCF,21,90,2,600,1,0.240684,0.204741,0.029402
BA,41,90,2,600,3,0.109819,0.067109,0.042656
KCF,41,90,2,600,1,0.833112,0.737644,0.072144
BA,61,90,2,600,3,0.14901,0.06032,0.08864
KCF,61,90,2,600,1,1.59896,1.40956,0.13912
BA,81,90,2,600,5,0.415325,0.161934,0.253294
KCF,81,90,2,600,1,7.07687,6.76551,0.225679
BA,101,90,2,600,5,0.533521,0.151557,0.381865
KCF,101,90,2,600,1,6.67785,6.25508,0.29187
BA,1,90,2,600,4,0.109754,0.109316,0.000375
KCF,1,90,2,600,2,0.047979,0.044811,0.00282
BA,21,90,2,600,16,2.70094,2.62542,0.075162
KCF,21,90,2,600,1,0.226687,0.193851,0.025586
BA,41,90,2,600,15,2.66116,2.43524,0.225509
KCF,41,90,2,600,1,0.456023,0.363738,0.068254
BA,61,90,2,600,16,2.87917,2.39439,0.48441
KCF,61,90,2,600,1,0.895517,0.695202,0.149196
BA,81,90,2,600,16,3.58205,2.77602,0.805684
KCF,81,90,2,600,1,1.69765,1.39881,0.213641
BA,101,90,2,600,15,3.68573,2.54054,1.14429
KCF,101,90,2,600,1,2.88269,2.43093,0.318976
BA,1,90,2,600,3,0.066837,0.066409,0.00038
KCF,1,90,2,600,2,0.045075,0.042346,0.002398
BA,21,90,2,600,17,4.37787,4.29865,0.078788
KCF,21,90,2,600,1,0.166329,0.129333,0.030175
BA,41,90,2,600,18,5.40551,5.13199,0.273071
KCF,41,90,2,600,1,0.398711,0.30895,0.064685
BA,61,90,2,600,17,4.9076,4.37902,0.52818
KCF,61,90,2,600,1,0.804151,0.617014,0.135161
BA,81,90,2,600,17,5.67063,4.79631,0.873901
KCF,81,90,2,600,1,1.14288,0.875367,0.181454
BA,101,90,2,600,17,5.36944,4.06586,1.3032
KCF,101,90,2,600,1,2.05446,1.58628,0.334185
BA,1,90,2,600,2,0.037339,0.037074,0.000242
KCF,1,90,2,600,1,0.041634,0.039678,0.001805
