Fichier, Gamma, tau, time_master_s_classic, time_subproblem_s_classic, time_master_s_augmented, time_subproblem_s_augmented, time_master_s_augmented_HOG, time_subproblem_s_augmented_HOG
toy_instances/toy_instance_32.txt,11,80,0.020131,0.007353,0.036188,0.003108,0.011176,0.029361
toy_instances/toy_instance_46.txt,11,80,0.009793,0.003548,0.050263,0.003844,0.005913,0.023783
toy_instances/toy_instance_17.txt,11,80,0.022,0.00641,0.034287,0.003397,0.006602,0.018565
toy_instances/toy_instance_24.txt,11,80,0.021663,0.00679,0.039215,0.003321,0.005737,0.021313
toy_instances/toy_instance_49.txt,11,80,0.383289,0.022483,0.022385,0.002914,0.008356,0.019517
toy_instances/toy_instance_33.txt,11,80,0.018205,0.006614,0.034208,0.003166,0.006409,0.018337
toy_instances/toy_instance_10.txt,11,80,0.056535,0.010532,0.041432,0.003085,0.009173,0.03147
toy_instances/toy_instance_40.txt,11,80,0.241902,0.018531,0.02266,0.003123,0.009142,0.021702
toy_instances/toy_instance_18.txt,11,80,0.018938,0.005876,0.047312,0.00324,0.011554,0.03037
toy_instances/toy_instance_50.txt,11,80,0.582439,0.02877,0.018926,0.003116,0.014532,0.035336
toy_instances/toy_instance_6.txt,11,80,0.009232,0.004204,0.042411,0.003353,0.006568,0.019502
toy_instances/toy_instance_30.txt,11,80,0.019272,0.005919,0.039926,0.003737,0.006577,0.018187
toy_instances/toy_instance_45.txt,11,80,0.291344,0.021773,0.023325,0.003283,0.008686,0.02095
toy_instances/toy_instance_35.txt,11,80,0.186422,0.016117,0.0231,0.003202,0.010227,0.025133
toy_instances/toy_instance_12.txt,11,80,0.246809,0.02238,0.023575,0.003795,0.013366,0.020883
toy_instances/toy_instance_43.txt,11,80,0.33742,0.025284,0.034234,0.005196,0.011224,0.028088
toy_instances/toy_instance_36.txt,11,80,1.30381,0.043508,0.02323,0.003892,0.01984,0.03136
toy_instances/toy_instance_25.txt,11,80,0.037996,0.007703,0.037542,0.002918,0.010476,0.036884
toy_instances/toy_instance_1.txt,11,80,0.600738,0.028841,0.021494,0.003571,0.018322,0.038861
toy_instances/toy_instance_4.txt,11,80,0.033789,0.008682,0.052098,0.003958,0.014437,0.042068
toy_instances/toy_instance_31.txt,11,80,0.1492,0.021185,0.031387,0.003901,0.010147,0.025174
toy_instances/toy_instance_14.txt,11,80,0.031138,0.007458,0.042927,0.003741,0.016012,0.050924
toy_instances/toy_instance_42.txt,11,80,0.058235,0.010819,0.04822,0.003304,0.012236,0.031012
toy_instances/toy_instance_9.txt,11,80,0.039231,0.009668,0.040313,0.004323,0.01033,0.032336
toy_instances/toy_instance_2.txt,11,100,0.500684,0.032587,0.010427,0.004942,0.021319,0.042369
toy_instances/toy_instance_47.txt,11,100,0.014375,0.00697,0.061001,0.004917,0.009402,0.03487
toy_instances/toy_instance_7.txt,11,100,0.193298,0.02347,0.028993,0.004974,0.009128,0.025921
toy_instances/toy_instance_13.txt,11,100,0.904891,0.033036,0.012297,0.00322,0.007871,0.018729
toy_instances/toy_instance_20.txt,11,100,0.25064,0.019469,0.013434,0.003198,0.007033,0.023658
toy_instances/toy_instance_3.txt,11,100,0.017715,0.006995,0.033432,0.003742,0.005819,0.020758
toy_instances/toy_instance_16.txt,11,100,0.007515,0.00404,0.04794,0.003149,0.006033,0.0178
toy_instances/toy_instance_29.txt,11,100,0.311955,0.02208,0.01019,0.003388,0.009179,0.022278
toy_instances/toy_instance_37.txt,11,100,0.010229,0.004991,0.050178,0.004094,0.005414,0.017558
toy_instances/toy_instance_5.txt,11,100,0.304898,0.022444,0.010873,0.003148,0.011606,0.023439
toy_instances/toy_instance_11.txt,11,100,0.051957,0.010295,0.038332,0.003319,0.011395,0.02915
toy_instances/toy_instance_34.txt,11,100,0.031809,0.008648,0.035228,0.003439,0.010439,0.031093
toy_instances/toy_instance_41.txt,11,100,0.00895,0.004226,0.037295,0.003097,0.006036,0.019761
toy_instances/toy_instance_48.txt,11,100,0.02104,0.007016,0.043528,0.003698,0.011463,0.029539
toy_instances/toy_instance_19.txt,11,100,0.561483,0.027839,0.009487,0.004777,0.012116,0.019922
toy_instances/toy_instance_27.txt,11,100,0.019186,0.005702,0.032661,0.003382,0.006717,0.02403
toy_instances/toy_instance_22.txt,11,100,0.097805,0.016257,0.044345,0.003316,0.010835,0.033302
toy_instances/toy_instance_39.txt,11,100,0.009891,0.00434,0.03715,0.003753,0.006182,0.020151
toy_instances/toy_instance_23.txt,11,100,0.00887,0.003682,0.04001,0.003661,0.007465,0.021036
toy_instances/toy_instance_38.txt,11,100,0.749312,0.032549,0.010152,0.004974,0.011791,0.020395
toy_instances/toy_instance_8.txt,11,100,0.025509,0.007497,0.035068,0.003184,0.012794,0.035991
toy_instances/toy_instance_28.txt,11,100,0.009529,0.004554,0.039936,0.003281,0.007592,0.021614
toy_instances/toy_instance_21.txt,11,100,0.0446,0.010557,0.04291,0.003781,0.006291,0.02006
toy_instances/toy_instance_15.txt,11,100,1.43584,0.036733,0.018299,0.004693,0.012003,0.024671
toy_instances/toy_instance_44.txt,11,100,0.042239,0.010556,0.054275,0.004791,0.006756,0.022971
toy_instances/toy_instance_26.txt,11,100,0.026639,0.00762,0.049665,0.004821,0.007293,0.025987
toy_instances/toy_instance_32.txt,11,100,0.06471,0.014652,0.051282,0.005286,0.012867,0.03767
toy_instances/toy_instance_46.txt,11,100,0.009721,0.004212,0.04701,0.004275,0.008289,0.023277
toy_instances/toy_instance_17.txt,11,100,0.766097,0.033043,0.011723,0.00464,0.009641,0.015495
toy_instances/toy_instance_24.txt,11,100,0.009996,0.003906,0.042802,0.003691,0.006191,0.020069
toy_instances/toy_instance_49.txt,11,100,0.010379,0.004959,0.038179,0.003736,0.006609,0.022252
toy_instances/toy_instance_33.txt,11,100,0.276499,0.020607,0.012943,0.003006,0.008186,0.022428
toy_instances/toy_instance_10.txt,11,100,0.417709,0.025163,0.009711,0.003766,0.00757,0.011515
toy_instances/toy_instance_40.txt,11,100,0.654285,0.028281,0.008577,0.004057,0.009081,0.013231
toy_instances/toy_instance_18.txt,11,100,0.227156,0.019328,0.017312,0.003419,0.007951,0.022316
toy_instances/toy_instance_50.txt,11,100,1.23988,0.04021,0.017429,0.005855,0.012831,0.032808
toy_instances/toy_instance_6.txt,11,100,1.24438,0.041702,0.0343,0.011309,0.040864,0.07156
toy_instances/toy_instance_30.txt,11,100,0.031963,0.014088,0.069283,0.008965,0.00769,0.026086
toy_instances/toy_instance_45.txt,11,100,0.562132,0.039401,0.011321,0.004411,0.007554,0.018811
toy_instances/toy_instance_35.txt,11,100,0.041301,0.011149,0.040552,0.004031,0.011289,0.02984
toy_instances/toy_instance_12.txt,11,100,0.036781,0.009452,0.038778,0.004312,0.006367,0.021304
toy_instances/toy_instance_43.txt,11,100,0.374535,0.025125,0.007258,0.003082,0.007233,0.012884
toy_instances/toy_instance_36.txt,11,100,0.701034,0.03208,0.011267,0.004741,0.010252,0.014395
toy_instances/toy_instance_25.txt,11,100,0.008923,0.004419,0.039555,0.003665,0.009308,0.02611
toy_instances/toy_instance_1.txt,11,100,0.01056,0.00614,0.045465,0.005205,0.009122,0.029288
toy_instances/toy_instance_4.txt,11,100,0.239796,0.021139,0.01987,0.003688,0.008543,0.022642
toy_instances/toy_instance_31.txt,11,100,0.405122,0.024157,0.009915,0.003223,0.008751,0.021303
toy_instances/toy_instance_14.txt,11,100,0.334487,0.024151,0.01404,0.003403,0.009784,0.022854
toy_instances/toy_instance_42.txt,11,100,0.010893,0.00521,0.046139,0.004436,0.010136,0.026647
toy_instances/toy_instance_9.txt,11,100,0.071462,0.015164,0.038592,0.004,0.009553,0.03386
toy_instances/toy_instance_2.txt,21,0,0.010902,0.015823,0.09048,0.013438,0.01126,0.024816
toy_instances/toy_instance_47.txt,21,0,0.496472,0.079745,0.049306,0.011242,0.016959,0.041922
toy_instances/toy_instance_7.txt,21,0,0.019641,0.017257,0.14759,0.010075,0.013661,0.031577
toy_instances/toy_instance_13.txt,21,0,0.033619,0.025107,0.133397,0.012557,0.017685,0.046828
toy_instances/toy_instance_20.txt,21,0,0.008465,0.012607,0.091454,0.011099,0.014178,0.026532
toy_instances/toy_instance_3.txt,21,0,0.999433,0.107188,0.043728,0.010369,0.012064,0.032833
toy_instances/toy_instance_16.txt,21,0,0.11506,0.042734,0.077319,0.011438,0.015789,0.029318
toy_instances/toy_instance_29.txt,21,0,0.878827,0.107714,0.065055,0.014473,0.014627,0.038386
toy_instances/toy_instance_37.txt,21,0,0.040595,0.029349,0.090756,0.011373,0.019926,0.044352
toy_instances/toy_instance_5.txt,21,0,1.77978,0.140379,0.049418,0.011185,0.01403,0.036836
toy_instances/toy_instance_11.txt,21,0,0.045295,0.02875,0.110865,0.01155,0.018402,0.036384
toy_instances/toy_instance_34.txt,21,0,0.542748,0.076621,0.076367,0.012177,0.016906,0.032839
toy_instances/toy_instance_41.txt,21,0,0.463785,0.083577,0.052929,0.009915,0.011641,0.029012
toy_instances/toy_instance_48.txt,21,0,0.008693,0.013116,0.115939,0.010266,0.014815,0.034987
toy_instances/toy_instance_19.txt,21,0,0.009614,0.014377,0.186531,0.015837,0.019671,0.03798
toy_instances/toy_instance_27.txt,21,0,0.050344,0.038624,0.148944,0.012749,0.014714,0.045618
toy_instances/toy_instance_22.txt,21,0,0.049454,0.037591,0.137702,0.012422,0.015484,0.043751
toy_instances/toy_instance_39.txt,21,0,1.08389,0.132706,0.055573,0.015616,0.01492,0.037109
toy_instances/toy_instance_23.txt,21,0,0.045895,0.030359,0.195029,0.014593,0.026367,0.065791
toy_instances/toy_instance_38.txt,21,0,0.481438,0.117774,0.191692,0.035229,0.032327,0.044308
toy_instances/toy_instance_8.txt,21,0,0.819232,0.10404,0.055761,0.008811,0.013887,0.027702
toy_instances/toy_instance_28.txt,21,0,0.64905,0.091536,0.056427,0.009455,0.012219,0.029749
toy_instances/toy_instance_21.txt,21,0,0.034236,0.024703,0.117094,0.010213,0.020387,0.043096
toy_instances/toy_instance_15.txt,21,0,0.041473,0.028076,0.170089,0.013845,0.02147,0.043963
toy_instances/toy_instance_44.txt,21,0,0.042693,0.027908,0.111078,0.012818,0.019834,0.042243
toy_instances/toy_instance_26.txt,21,0,0.063418,0.033053,0.144071,0.010869,0.027909,0.054639
toy_instances/toy_instance_32.txt,21,0,0.010122,0.012483,0.119409,0.009539,0.013185,0.026068
toy_instances/toy_instance_46.txt,21,0,0.332969,0.0695,0.069425,0.008897,0.017888,0.029626
toy_instances/toy_instance_17.txt,21,0,0.443034,0.077883,0.055654,0.009415,0.012648,0.029423
toy_instances/toy_instance_24.txt,21,0,0.019395,0.02137,0.10416,0.01627,0.012495,0.027632
toy_instances/toy_instance_49.txt,21,0,0.436565,0.084034,0.079756,0.008874,0.01287,0.032598
toy_instances/toy_instance_33.txt,21,0,0.019218,0.020486,0.107491,0.01083,0.012262,0.031134
toy_instances/toy_instance_10.txt,21,0,0.033301,0.025827,0.139191,0.011448,0.024512,0.058791
toy_instances/toy_instance_40.txt,21,0,0.177181,0.047816,0.054205,0.009397,0.014347,0.035796
toy_instances/toy_instance_18.txt,21,0,0.332254,0.062065,0.039119,0.009011,0.013685,0.031401
toy_instances/toy_instance_50.txt,21,0,0.319245,0.067479,0.070814,0.009329,0.015717,0.029668
toy_instances/toy_instance_6.txt,21,0,0.020537,0.018616,0.099252,0.010905,0.01259,0.027548
toy_instances/toy_instance_30.txt,21,0,0.217277,0.056767,0.082179,0.010095,0.015496,0.032562
toy_instances/toy_instance_45.txt,21,0,0.126202,0.045173,0.085652,0.009015,0.016073,0.033608
toy_instances/toy_instance_35.txt,21,0,0.663232,0.090614,0.045881,0.01072,0.012109,0.028417
toy_instances/toy_instance_12.txt,21,0,0.009282,0.012953,0.095146,0.009875,0.011901,0.026916
toy_instances/toy_instance_43.txt,21,0,0.009138,0.010975,0.098813,0.009823,0.011558,0.028084
toy_instances/toy_instance_36.txt,21,0,0.022046,0.0179,0.092687,0.010656,0.010703,0.03428
toy_instances/toy_instance_25.txt,21,0,0.036849,0.029351,0.088859,0.010829,0.012538,0.030748
toy_instances/toy_instance_1.txt,21,0,0.061179,0.033745,0.094966,0.009885,0.039499,0.067666
toy_instances/toy_instance_4.txt,21,0,0.022865,0.017821,0.152348,0.011226,0.016851,0.041956
toy_instances/toy_instance_31.txt,21,0,0.295603,0.064342,0.048394,0.008888,0.012421,0.032295
toy_instances/toy_instance_14.txt,21,0,2.73107,0.132083,0.020092,0.009744,0.014089,0.028818
toy_instances/toy_instance_42.txt,21,0,0.008577,0.01201,0.088887,0.009458,0.012128,0.02824
toy_instances/toy_instance_9.txt,21,0,0.267368,0.059676,0.054324,0.00947,0.014883,0.039432
toy_instances/toy_instance_2.txt,21,20,0.041935,0.027279,0.090309,0.011486,0.012941,0.026488
toy_instances/toy_instance_47.txt,21,20,0.009276,0.01367,0.104353,0.011616,0.012576,0.027267
toy_instances/toy_instance_7.txt,21,20,0.518634,0.084086,0.061393,0.009102,0.012623,0.030042
toy_instances/toy_instance_13.txt,21,20,0.16939,0.049975,0.098597,0.010224,0.011274,0.026584
toy_instances/toy_instance_20.txt,21,20,0.023039,0.022383,0.102509,0.010452,0.017816,0.042691
toy_instances/toy_instance_3.txt,21,20,0.008708,0.012897,0.093304,0.009247,0.012808,0.029097
toy_instances/toy_instance_16.txt,21,20,0.208039,0.05459,0.04704,0.011339,0.019181,0.031991
toy_instances/toy_instance_29.txt,21,20,0.550674,0.079562,0.048778,0.009552,0.015314,0.030364
toy_instances/toy_instance_37.txt,21,20,0.173571,0.053243,0.126992,0.010866,0.019366,0.038083
toy_instances/toy_instance_5.txt,21,20,0.542672,0.077624,0.044639,0.009607,0.012812,0.036987
toy_instances/toy_instance_11.txt,21,20,0.427861,0.076948,0.033368,0.00992,0.012988,0.032864
toy_instances/toy_instance_34.txt,21,20,0.02159,0.019544,0.108375,0.010473,0.017063,0.043695
toy_instances/toy_instance_41.txt,21,20,1.26235,0.107804,0.040189,0.012212,0.012729,0.032977
toy_instances/toy_instance_48.txt,21,20,0.034488,0.023442,0.094684,0.011124,0.025301,0.060627
toy_instances/toy_instance_19.txt,21,20,0.738044,0.092547,0.052166,0.009343,0.013414,0.035788
toy_instances/toy_instance_27.txt,21,20,0.563376,0.085518,0.033128,0.010923,0.014009,0.031227
toy_instances/toy_instance_22.txt,21,20,0.037594,0.028416,0.093475,0.011647,0.018192,0.040171
toy_instances/toy_instance_39.txt,21,20,0.009838,0.014768,0.089663,0.011159,0.011984,0.027879
toy_instances/toy_instance_23.txt,21,20,0.530396,0.086622,0.065972,0.009631,0.01395,0.029071
toy_instances/toy_instance_38.txt,21,20,0.020926,0.017531,0.08491,0.010139,0.012059,0.026459
toy_instances/toy_instance_8.txt,21,20,0.44374,0.077063,0.048905,0.009568,0.011843,0.03502
toy_instances/toy_instance_28.txt,21,20,0.412465,0.075206,0.053689,0.01066,0.014818,0.035383
toy_instances/toy_instance_21.txt,21,20,0.032668,0.02649,0.09354,0.010583,0.020415,0.04378
toy_instances/toy_instance_15.txt,21,20,0.011697,0.013836,0.106327,0.009735,0.013553,0.031374
toy_instances/toy_instance_44.txt,21,20,0.510345,0.085664,0.044743,0.008907,0.011385,0.025535
toy_instances/toy_instance_26.txt,21,20,0.672788,0.086331,0.048235,0.01055,0.011879,0.034158
toy_instances/toy_instance_32.txt,21,20,0.162678,0.047252,0.108989,0.010335,0.018418,0.046391
toy_instances/toy_instance_46.txt,21,20,0.058136,0.034373,0.109862,0.009369,0.020266,0.042716
toy_instances/toy_instance_17.txt,21,20,0.746517,0.09055,0.055219,0.009223,0.015046,0.033731
toy_instances/toy_instance_24.txt,21,20,0.378546,0.073902,0.045065,0.009486,0.013122,0.029835
toy_instances/toy_instance_49.txt,21,20,0.021793,0.020941,0.105348,0.009457,0.017815,0.044852
toy_instances/toy_instance_33.txt,21,20,0.009009,0.01163,0.126189,0.009552,0.01073,0.027446
toy_instances/toy_instance_10.txt,21,20,0.009345,0.015733,0.102179,0.011585,0.011492,0.027625
toy_instances/toy_instance_40.txt,21,20,0.020103,0.020199,0.097117,0.009938,0.011126,0.028914
toy_instances/toy_instance_18.txt,21,20,0.119657,0.049375,0.072812,0.009197,0.016753,0.028394
toy_instances/toy_instance_50.txt,21,20,0.50889,0.084911,0.06066,0.010961,0.012549,0.034159
toy_instances/toy_instance_6.txt,21,20,0.602793,0.085065,0.038184,0.010602,0.012981,0.033612
toy_instances/toy_instance_30.txt,21,20,0.082103,0.040676,0.086463,0.009311,0.012621,0.029563
toy_instances/toy_instance_45.txt,21,20,0.04,0.029717,0.094913,0.01082,0.01269,0.027533
toy_instances/toy_instance_35.txt,21,20,0.00849,0.011841,0.107804,0.009765,0.012994,0.029052
toy_instances/toy_instance_12.txt,21,20,0.285234,0.068185,0.105992,0.015314,0.021127,0.052237
toy_instances/toy_instance_43.txt,21,20,0.813172,0.091446,0.045722,0.009739,0.012005,0.030898
toy_instances/toy_instance_36.txt,21,20,0.626274,0.092024,0.057256,0.010458,0.010325,0.02911
toy_instances/toy_instance_25.txt,21,20,0.377698,0.071331,0.062594,0.010799,0.013408,0.02816
toy_instances/toy_instance_1.txt,21,20,0.096913,0.041054,0.138688,0.009211,0.011462,0.031067
toy_instances/toy_instance_4.txt,21,20,0.040854,0.028305,0.098386,0.011576,0.020445,0.038803
toy_instances/toy_instance_31.txt,21,20,0.009104,0.014374,0.086846,0.013331,0.012275,0.033859
toy_instances/toy_instance_14.txt,21,20,0.883408,0.097386,0.039093,0.010429,0.013747,0.029089
toy_instances/toy_instance_42.txt,21,20,0.530064,0.083863,0.045967,0.010383,0.012544,0.029059
toy_instances/toy_instance_9.txt,21,20,0.036276,0.026635,0.090201,0.010832,0.020219,0.042657
toy_instances/toy_instance_2.txt,21,40,0.327124,0.071629,0.051081,0.009012,0.013917,0.029816
toy_instances/toy_instance_47.txt,21,40,0.509791,0.081978,0.046162,0.008862,0.014618,0.03011
toy_instances/toy_instance_7.txt,21,40,0.277452,0.069495,0.066146,0.009533,0.013135,0.031486
toy_instances/toy_instance_13.txt,21,40,0.064039,0.031086,0.094904,0.011002,0.018607,0.03892
toy_instances/toy_instance_20.txt,21,40,0.440591,0.075673,0.048741,0.009834,0.015019,0.028389
toy_instances/toy_instance_3.txt,21,40,0.424966,0.071963,0.063018,0.009031,0.014726,0.029437
toy_instances/toy_instance_16.txt,21,40,0.008819,0.012567,0.102166,0.010377,0.012299,0.028598
toy_instances/toy_instance_29.txt,21,40,0.008246,0.012541,0.100588,0.011329,0.012237,0.028994
toy_instances/toy_instance_37.txt,21,40,0.638944,0.082291,0.062135,0.009882,0.012065,0.035601
toy_instances/toy_instance_5.txt,21,40,0.055323,0.028926,0.103254,0.009625,0.016722,0.041686
toy_instances/toy_instance_11.txt,21,40,0.010247,0.013265,0.127002,0.010987,0.013614,0.029626
toy_instances/toy_instance_34.txt,21,40,0.0197,0.020407,0.143093,0.011032,0.011283,0.030546
toy_instances/toy_instance_41.txt,21,40,0.132207,0.046756,0.102639,0.010724,0.014334,0.032791
toy_instances/toy_instance_48.txt,21,40,0.533493,0.078848,0.035452,0.009158,0.009478,0.030701
toy_instances/toy_instance_19.txt,21,40,0.037566,0.025594,0.119929,0.011047,0.01758,0.042217
toy_instances/toy_instance_27.txt,21,40,0.210838,0.060733,0.075412,0.011054,0.015541,0.034693
toy_instances/toy_instance_22.txt,21,40,1.54262,0.113858,0.041184,0.010546,0.013583,0.037859
toy_instances/toy_instance_39.txt,21,40,0.009993,0.014731,0.088696,0.011361,0.012058,0.032561
toy_instances/toy_instance_23.txt,21,40,0.06102,0.030876,0.119048,0.009869,0.017195,0.043804
toy_instances/toy_instance_38.txt,21,40,0.022569,0.0205,0.085757,0.009321,0.012226,0.027046
toy_instances/toy_instance_8.txt,21,40,0.022519,0.021442,0.093061,0.011544,0.011857,0.02993
toy_instances/toy_instance_28.txt,21,40,0.062934,0.03619,0.096481,0.010874,0.018923,0.041624
toy_instances/toy_instance_21.txt,21,40,0.264032,0.063924,0.072127,0.009829,0.018361,0.033205
toy_instances/toy_instance_15.txt,21,40,0.680013,0.089148,0.046972,0.009752,0.012573,0.028418
toy_instances/toy_instance_44.txt,21,40,0.011047,0.01541,0.097276,0.011027,0.010949,0.029203
toy_instances/toy_instance_26.txt,21,40,0.49272,0.080584,0.074269,0.009413,0.014523,0.031805
toy_instances/toy_instance_32.txt,21,40,0.008919,0.011305,0.099266,0.010079,0.010994,0.027772
toy_instances/toy_instance_46.txt,21,40,0.037966,0.028754,0.107438,0.011231,0.016812,0.040232
toy_instances/toy_instance_17.txt,21,40,0.037749,0.028301,0.099376,0.009935,0.0186,0.042771
toy_instances/toy_instance_24.txt,21,40,0.307331,0.067991,0.0642,0.009989,0.016073,0.036788
toy_instances/toy_instance_49.txt,21,40,0.009924,0.01108,0.104974,0.010564,0.012048,0.027456
toy_instances/toy_instance_33.txt,21,40,0.209303,0.060355,0.064526,0.00885,0.015199,0.032402
toy_instances/toy_instance_10.txt,21,40,0.040524,0.028245,0.095601,0.011576,0.018064,0.044586
toy_instances/toy_instance_40.txt,21,40,0.019609,0.019672,0.104529,0.009943,0.017982,0.042914
toy_instances/toy_instance_18.txt,21,40,0.01255,0.014614,0.10198,0.008269,0.01071,0.023071
toy_instances/toy_instance_50.txt,21,40,0.050106,0.026483,0.093652,0.009945,0.020748,0.03447
toy_instances/toy_instance_6.txt,21,40,0.017383,0.014925,0.079527,0.009886,0.010371,0.022996
toy_instances/toy_instance_30.txt,21,40,0.075024,0.033881,0.08076,0.008664,0.018104,0.034984
toy_instances/toy_instance_45.txt,21,40,0.797633,0.077753,0.032126,0.00824,0.009504,0.023022
toy_instances/toy_instance_35.txt,21,40,0.020303,0.014892,0.076475,0.009017,0.010885,0.023601
toy_instances/toy_instance_12.txt,21,40,0.133397,0.042986,0.069758,0.008136,0.016591,0.023771
toy_instances/toy_instance_43.txt,21,40,0.01875,0.017961,0.067706,0.008283,0.018342,0.032777
toy_instances/toy_instance_36.txt,21,40,0.387227,0.059784,0.042678,0.008629,0.009797,0.025032
toy_instances/toy_instance_25.txt,21,40,0.231041,0.05405,0.063198,0.007517,0.015033,0.025324
toy_instances/toy_instance_1.txt,21,40,0.016721,0.018535,0.10335,0.008199,0.008761,0.027797
toy_instances/toy_instance_4.txt,21,40,0.032529,0.019393,0.07995,0.0093,0.016987,0.037206
toy_instances/toy_instance_31.txt,21,40,0.976335,0.093836,0.0409,0.01132,0.012844,0.034124
toy_instances/toy_instance_14.txt,21,40,0.035494,0.024316,0.122776,0.010531,0.017533,0.046772
toy_instances/toy_instance_42.txt,21,40,0.336066,0.061868,0.059586,0.00889,0.019001,0.040055
toy_instances/toy_instance_9.txt,21,40,0.102775,0.039256,0.121563,0.014726,0.01607,0.034028
toy_instances/toy_instance_2.txt,21,60,0.036386,0.022873,0.112208,0.009384,0.011784,0.028298
toy_instances/toy_instance_47.txt,21,60,0.521324,0.08037,0.05579,0.011756,0.014583,0.037045
toy_instances/toy_instance_7.txt,21,60,0.011884,0.014748,0.151936,0.011569,0.014742,0.024041
toy_instances/toy_instance_13.txt,21,60,0.406205,0.063585,0.038114,0.008031,0.013101,0.024655
toy_instances/toy_instance_20.txt,21,60,0.018971,0.017134,0.0935,0.0094,0.017869,0.03524
toy_instances/toy_instance_3.txt,21,60,0.027226,0.021375,0.067966,0.009631,0.014547,0.039909
toy_instances/toy_instance_16.txt,21,60,0.008587,0.011287,0.077435,0.008877,0.013425,0.023799
toy_instances/toy_instance_29.txt,21,60,0.03248,0.023331,0.099363,0.008794,0.015366,0.037251
toy_instances/toy_instance_37.txt,21,60,0.00936,0.014905,0.09492,0.008493,0.010744,0.021394
toy_instances/toy_instance_5.txt,21,60,0.230204,0.054081,0.031733,0.009473,0.013154,0.027747
toy_instances/toy_instance_11.txt,21,60,0.096001,0.04022,0.069139,0.011256,0.017788,0.031537
toy_instances/toy_instance_34.txt,21,60,0.008518,0.011593,0.109631,0.009791,0.011942,0.029234
toy_instances/toy_instance_41.txt,21,60,0.688497,0.082844,0.037359,0.008609,0.00965,0.025363
toy_instances/toy_instance_48.txt,21,60,0.773561,0.085235,0.042846,0.008354,0.011434,0.022783
toy_instances/toy_instance_19.txt,21,60,0.081024,0.038548,0.104061,0.010577,0.015409,0.03191
toy_instances/toy_instance_27.txt,21,60,0.084102,0.034481,0.051446,0.011903,0.013691,0.034963
toy_instances/toy_instance_22.txt,21,60,0.030582,0.027992,0.13332,0.011469,0.020652,0.047821
toy_instances/toy_instance_39.txt,21,60,0.416619,0.068546,0.039649,0.008828,0.012737,0.025424
toy_instances/toy_instance_23.txt,21,60,0.019368,0.015381,0.122605,0.010094,0.012504,0.027419
toy_instances/toy_instance_38.txt,21,60,1.08506,0.088837,0.07728,0.014177,0.011084,0.027176
toy_instances/toy_instance_8.txt,21,60,0.058538,0.033916,0.11859,0.011855,0.016234,0.04691
toy_instances/toy_instance_28.txt,21,60,0.180539,0.059449,0.11312,0.017747,0.035574,0.03936
toy_instances/toy_instance_21.txt,21,60,0.024784,0.024335,0.14254,0.009997,0.015136,0.041373
toy_instances/toy_instance_15.txt,21,60,0.008222,0.01241,0.081192,0.009348,0.012061,0.026622
toy_instances/toy_instance_44.txt,21,60,0.046199,0.027075,0.097634,0.009728,0.019401,0.038659
toy_instances/toy_instance_26.txt,21,60,0.238832,0.057299,0.050469,0.008571,0.017033,0.031239
toy_instances/toy_instance_32.txt,21,60,0.020566,0.014957,0.105729,0.0114,0.01161,0.027978
toy_instances/toy_instance_46.txt,21,60,0.007427,0.010567,0.077519,0.008523,0.010527,0.024191
toy_instances/toy_instance_17.txt,21,60,0.508762,0.070835,0.042505,0.008957,0.013576,0.025577
toy_instances/toy_instance_24.txt,21,60,0.047341,0.032363,0.092046,0.009404,0.020427,0.037514
toy_instances/toy_instance_49.txt,21,60,0.017168,0.016714,0.118057,0.009022,0.01155,0.026142
toy_instances/toy_instance_33.txt,21,60,0.262187,0.052067,0.082091,0.008842,0.013485,0.02872
toy_instances/toy_instance_10.txt,21,60,0.016961,0.015012,0.096435,0.009402,0.019547,0.034107
toy_instances/toy_instance_40.txt,21,60,0.020168,0.015579,0.116534,0.007849,0.008527,0.023068
toy_instances/toy_instance_18.txt,21,60,0.137826,0.045227,0.085124,0.011152,0.023838,0.054118
toy_instances/toy_instance_50.txt,21,60,0.438778,0.071663,0.035355,0.007519,0.01182,0.026509
toy_instances/toy_instance_6.txt,21,60,0.139314,0.039432,0.051261,0.007824,0.013955,0.021814
toy_instances/toy_instance_30.txt,21,60,1.02317,0.084685,0.031993,0.010047,0.014792,0.038868
toy_instances/toy_instance_45.txt,21,60,0.010456,0.01299,0.083207,0.009283,0.009452,0.0261
toy_instances/toy_instance_35.txt,21,60,0.008338,0.010409,0.099356,0.009198,0.013833,0.02403
toy_instances/toy_instance_12.txt,21,60,0.257386,0.053455,0.038228,0.00819,0.011515,0.025601
toy_instances/toy_instance_43.txt,21,60,0.027418,0.021503,0.091062,0.007741,0.016626,0.034721
toy_instances/toy_instance_36.txt,21,60,0.38343,0.062473,0.037945,0.008204,0.009441,0.027143
toy_instances/toy_instance_25.txt,21,60,0.007295,0.011199,0.088422,0.009186,0.009413,0.024827
toy_instances/toy_instance_1.txt,21,60,0.015298,0.015875,0.084204,0.008689,0.011528,0.024288
toy_instances/toy_instance_4.txt,21,60,0.252081,0.052666,0.066113,0.007479,0.012591,0.023242
toy_instances/toy_instance_31.txt,21,60,0.027217,0.019592,0.076324,0.00775,0.015856,0.036924
toy_instances/toy_instance_14.txt,21,60,0.007188,0.008785,0.072007,0.009407,0.010189,0.021427
