Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_BAN, time_subproblem_BAN, time_master_BAUD, time_subproblem_BAUD, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCOG, time_subproblem_KCOG, time_master_KCOGL, time_subproblem_KCOGL
1,90,1,600,0.06616,0.00024,0.054573,0.000244,0.045363,0.000214,0.114722,0.000789,0.095519,0.000267,0.062838,0.001863,0.063366,0.001037,0.049358,0.000157,0.039313,0.000157,0.037474,0.001977,0.037202,0.000707
1,90,3,600,0.012999,9.9e-05,0.018325,5.7e-05,0.016389,5.4e-05,0.049388,0.000244,0.041809,0.000297,0.034328,0.001488,0.039725,0.000832,0.030864,0.000239,0.037143,0.000197,0.029968,0.001688,0.03005,0.001337
1,90,5,600,0.012303,0.000142,0.010699,8.4e-05,0.011995,5.3e-05,0.037226,0.000266,0.036036,0.000226,0.03635,0.001625,0.031186,0.001134,0.029194,0.000197,0.033824,0.000213,0.045091,0.003143,0.0422,0.002225
1,90,7,600,0.012326,0.000144,0.012576,5.8e-05,0.011902,5.7e-05,0.035689,0.000195,0.04157,0.000224,0.034792,0.001734,0.036091,0.000768,0.028396,0.000173,0.035471,0.000198,0.030335,0.003562,0.032675,0.002667
1,90,9,600,0.015298,0.000154,0.010218,6.2e-05,0.011238,5.4e-05,0.037322,0.000215,0.037579,0.000226,0.042274,0.001883,0.031599,0.000889,0.0279,0.000214,0.044578,0.000225,0.032198,0.004878,0.02938,0.003683
1,90,11,600,0.017145,0.000142,0.011146,7.4e-05,0.019261,5.5e-05,0.03823,0.000201,0.063172,0.000292,0.037539,0.001424,0.042305,0.000842,0.029015,0.00022,0.031549,0.000278,0.035382,0.006161,0.028651,0.005274
21,90,1,600,0.011174,0.004627,0.01406,0.002633,0.010941,0.002594,0.234406,0.009094,0.192268,0.009439,0.034992,0.010453,0.036684,0.010194,0.03437,0.008769,0.041113,0.008379,0.035633,0.010684,0.043783,0.009413
21,90,3,600,0.017283,0.004561,0.013816,0.002774,0.012056,0.002317,0.217113,0.009316,0.198366,0.010931,0.038171,0.012102,0.04045,0.01091,0.038469,0.008914,0.039562,0.008579,0.0353,0.010347,0.034687,0.009761
21,90,5,600,0.01154,0.005058,0.012812,0.002665,0.012217,0.002905,0.206001,0.008943,0.197814,0.009494,0.037808,0.010212,0.039411,0.008786,0.043141,0.011203,0.048159,0.010076,0.040713,0.011064,0.035623,0.010514
