BA,1,100,0.018682,3
KCRDKL,1,100,0.005688,2
KCU,1,100,0.006133,2
HOGL,1,100,1,0.006322,2
BA,1,100,0.017569,3
KCRDKL,1,100,0.004099,1
KCU,1,100,0.00425,1
HOGL,1,100,1,0.004115,1
BA,1,100,0.030046,4
KCRDKL,1,100,0.008306,3
KCU,1,100,0.009,3
HOGL,1,100,1,0.012892,3
BA,1,100,0.012632,3
KCRDKL,1,100,0.005475,2
KCU,1,100,0.005039,2
HOGL,1,100,1,0.005024,2
BA,1,100,0.006121,2
KCRDKL,1,100,0.002641,1
KCU,1,100,0.002881,1
HOGL,1,100,1,0.003286,1
BA,1,100,0.012228,3
KCRDKL,1,100,0.005263,2
KCU,1,100,0.005369,2
HOGL,1,100,1,0.005101,2
BA,1,100,0.006491,2
KCRDKL,1,100,0.003452,1
KCU,1,100,0.003239,1
HOGL,1,100,1,0.0028,1
BA,1,100,0.02466,4
KCRDKL,1,100,0.006936,3
KCU,1,100,0.007018,3
HOGL,1,100,1,0.006569,3
BA,1,100,0.024292,4
KCRDKL,1,100,0.007199,3
KCU,1,100,0.007871,3
HOGL,1,100,1,0.007097,3
BA,1,100,0.02114,4
KCRDKL,1,100,0.007939,3
KCU,1,100,0.007358,3
HOGL,1,100,1,0.007618,3
BA,1,100,0.01152,3
KCRDKL,1,100,0.003586,1
KCU,1,100,0.002863,1
HOGL,1,100,1,0.00292,1
BA,1,100,0.011702,3
KCRDKL,1,100,0.004569,2
KCU,1,100,0.005219,2
HOGL,1,100,1,0.005495,2
BA,1,100,0.023013,4
KCRDKL,1,100,0.008359,3
KCU,1,100,0.008022,3
HOGL,1,100,1,0.00821,3
BA,1,100,0.012862,3
KCRDKL,1,100,0.003475,1
KCU,1,100,0.003513,1
HOGL,1,100,1,0.002817,1
BA,1,100,0.006466,2
KCRDKL,1,100,0.003279,1
KCU,1,100,0.003353,1
HOGL,1,100,1,0.002808,1
BA,1,100,0.022996,4
KCRDKL,1,100,0.008463,3
KCU,1,100,0.007874,3
HOGL,1,100,1,0.007998,3
BA,1,100,0.01282,3
KCRDKL,1,100,0.004715,2
KCU,1,100,0.004805,2
HOGL,1,100,1,0.004362,2
BA,1,100,0.006385,2
KCRDKL,1,100,0.003563,1
KCU,1,100,0.004219,1
HOGL,1,100,1,0.003731,1
BA,1,100,0.01419,3
KCRDKL,1,100,0.004279,1
KCU,1,100,0.00331,1
HOGL,1,100,1,0.003957,1
BA,1,100,0.013621,3
KCRDKL,1,100,0.007237,2
KCU,1,100,0.006196,2
HOGL,1,100,1,0.005306,2
BA,1,100,0.006439,2
KCRDKL,1,100,0.003826,1
KCU,1,100,0.002414,1
HOGL,1,100,1,0.003371,1
BA,1,100,0.015166,3
KCRDKL,1,100,0.006696,2
KCU,1,100,0.006436,2
HOGL,1,100,1,0.00598,2
BA,1,100,0.007504,2
KCRDKL,1,100,0.003265,1
KCU,1,100,0.003855,1
HOGL,1,100,1,0.003625,1
BA,1,100,0.027744,4
KCRDKL,1,100,0.011677,3
KCU,1,100,0.010809,3
HOGL,1,100,1,0.011291,3
BA,1,100,0.016324,3
KCRDKL,1,100,0.004373,1
KCU,1,100,0.004267,1
HOGL,1,100,1,0.003606,1
BA,1,100,0.016263,3
KCRDKL,1,100,0.006844,2
KCU,1,100,0.0072,2
HOGL,1,100,1,0.004638,2
BA,1,100,0.017932,3
KCRDKL,1,100,0.005009,1
KCU,1,100,0.004808,1
HOGL,1,100,1,0.0027,1
BA,1,100,0.025457,4
KCRDKL,1,100,0.007349,3
KCU,1,100,0.006807,3
HOGL,1,100,1,0.006786,3
BA,1,100,0.012849,3
KCRDKL,1,100,0.005337,2
KCU,1,100,0.00421,2
HOGL,1,100,1,0.005215,2
BA,1,100,0.012438,3
KCRDKL,1,100,0.00521,2
KCU,1,100,0.005264,2
HOGL,1,100,1,0.004325,2
BA,1,100,0.005516,2
KCRDKL,1,100,0.002994,1
KCU,1,100,0.003029,1
HOGL,1,100,1,0.002637,1
BA,1,100,0.005482,2
KCRDKL,1,100,0.003103,1
KCU,1,100,0.003361,1
HOGL,1,100,1,0.003335,1
BA,1,100,0.024984,4
KCRDKL,1,100,0.00937,3
KCU,1,100,0.009554,3
HOGL,1,100,1,0.009061,3
BA,1,100,0.022146,4
KCRDKL,1,100,0.008949,3
KCU,1,100,0.009026,3
HOGL,1,100,1,0.008463,3
BA,1,100,0.005913,2
KCRDKL,1,100,0.002925,1
KCU,1,100,0.002952,1
HOGL,1,100,1,0.002612,1
BA,1,100,0.013492,3
KCRDKL,1,100,0.002777,1
KCU,1,100,0.002546,1
HOGL,1,100,1,0.003352,1
BA,1,100,0.021596,4
KCRDKL,1,100,0.009326,3
KCU,1,100,0.008814,3
