Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG
1,80,0.015243,0.000266,0.002531,0.000124,0.007051,0.002352,0.002577,0.000111,0.002267,0.00027,0.004912,0.00605
1,80,0.004874,9.8e-05,0.007321,0.000302,0.003566,0.001154,0.002249,9.2e-05,0.006342,0.000658,0.005057,0.004507
1,80,0.012317,0.000242,0.006404,0.000252,0.00537,0.003507,0.003576,0.000192,0.008295,0.000557,0.004774,0.003581
1,80,0.010081,0.000215,0.008439,0.000248,0.005451,0.001797,0.0063,0.000259,0.005697,0.000346,0.006798,0.003613
1,80,0.032005,0.000327,0.004385,0.000162,0.00998,0.003101,0.008688,0.000366,0.006756,0.000486,0.010053,0.003631
1,80,0.030855,0.000266,0.004044,0.000163,0.007855,0.001235,0.006689,0.000239,0.004571,0.00047,0.007764,0.000752
1,80,0.013628,0.000235,0.002106,0.000105,0.001958,0.000474,0.002093,0.000103,0.002677,0.000435,0.004345,0.001532
1,80,0.013446,0.000222,0.004091,0.000229,0.003247,0.001018,0.006079,0.000394,0.004431,0.000402,0.003574,0.003306
1,80,0.012832,0.00022,0.0024,0.000128,0.004409,0.000987,0.002227,9.2e-05,0.002185,0.000236,0.002115,0.001333
1,80,0.013008,0.000283,0.002133,0.000142,0.002418,0.001066,0.004327,0.00015,0.002303,0.000196,0.002125,0.002511
1,100,0.01301,0.000299,0.002288,0.000151,0.002165,0.000635,0.004111,0.000179,0.00302,0.000233,0.002337,0.001863
1,100,0.005248,0.000149,0.006176,0.000226,0.002559,0.000665,0.002134,9.1e-05,0.003787,0.000239,0.004077,0.002577
1,100,0.004961,9.5e-05,0.003136,0.000188,0.003408,0.002193,0.002577,0.000109,0.003042,0.000226,0.001974,0.001949
1,100,0.006617,0.000278,0.00353,0.000106,0.002401,0.00072,0.002414,0.000183,0.005202,0.000439,0.00229,0.000804
1,100,0.022064,0.000329,0.006826,0.000388,0.005716,0.001014,0.008243,0.000414,0.004502,0.000419,0.007281,0.003007
1,100,0.024197,0.000288,0.005843,0.000368,0.006375,0.000653,0.005684,0.000238,0.006218,0.00064,0.005397,0.000545
1,100,0.014098,0.000296,0.002005,0.000106,0.002003,0.00077,0.004131,0.000235,0.002384,0.000307,0.002117,0.001185
1,100,0.013243,0.000228,0.003939,0.000167,0.004065,0.001554,0.005382,0.000187,0.004016,0.000301,0.005094,0.004097
1,100,0.010691,0.000181,0.004725,0.000193,0.002284,0.000607,0.002208,0.000106,0.002215,0.000234,0.002237,0.001708
1,100,0.012265,0.000236,0.002623,0.000168,0.004161,0.001641,0.002256,0.000107,0.002152,0.000224,0.002096,0.002701
11,0,0.038485,0.007251,0.027688,0.001771,0.006265,0.005856,0.00814,0.002512,0.028418,0.003148,0.006434,0.006533
11,0,0.005196,0.001664,0.028632,0.001667,0.00535,0.002679,0.003456,0.001423,0.028571,0.003255,0.005519,0.003483
11,0,0.004826,0.00152,0.028979,0.001606,0.00414,0.004651,0.003315,0.00159,0.030726,0.00356,0.005437,0.003513
11,0,0.004626,0.001486,0.025712,0.002032,0.005509,0.00248,0.003559,0.001478,0.024558,0.004109,0.004567,0.005445
11,0,0.25529,0.011828,0.012054,0.001943,0.00615,0.00324,0.004605,0.001595,0.012058,0.004361,0.005256,0.004273
11,0,0.243189,0.010362,0.019354,0.002186,0.004104,0.003942,0.006243,0.001969,0.016164,0.00329,0.004614,0.007239
11,0,0.013317,0.003352,0.023245,0.001658,0.003284,0.002118,0.006051,0.001589,0.027556,0.003481,0.003489,0.004615
11,0,0.716397,0.017436,0.013073,0.001886,0.009349,0.005047,0.007921,0.002701,0.016004,0.005102,0.018848,0.019582
11,0,0.025077,0.006571,0.041991,0.003453,0.004796,0.00437,0.00501,0.003041,0.025574,0.005041,0.005722,0.00565
11,0,0.032995,0.005552,0.045477,0.00274,0.0086,0.008729,0.011588,0.004481,0.026363,0.003436,0.006747,0.01018
11,20,0.038962,0.004993,0.031407,0.001609,0.006802,0.005574,0.007215,0.003664,0.026572,0.003624,0.007452,0.007152
11,20,0.006853,0.002853,0.02289,0.001542,0.003405,0.002033,0.003096,0.0014,0.025073,0.00427,0.004425,0.003945
11,20,0.005058,0.001485,0.032639,0.002233,0.004248,0.003686,0.003864,0.0016,0.032492,0.00319,0.003314,0.002908
11,20,0.007191,0.002591,0.023382,0.001916,0.003266,0.002184,0.003148,0.001829,0.024403,0.004877,0.005206,0.003779
11,20,0.317251,0.017348,0.016474,0.004365,0.005814,0.00641,0.005463,0.001987,0.019851,0.004876,0.008301,0.005768
11,20,0.343077,0.019954,0.028527,0.003073,0.00827,0.006259,0.007583,0.003176,0.021452,0.008737,0.008614,0.007079
11,20,0.018492,0.006149,0.036352,0.002046,0.004087,0.002499,0.004209,0.002137,0.023165,0.004287,0.00341,0.003011
11,20,0.747761,0.02288,0.016369,0.003778,0.008556,0.005352,0.009467,0.003597,0.014892,0.003216,0.007813,0.009618
11,20,0.013333,0.003155,0.022548,0.002028,0.004219,0.003328,0.004347,0.001912,0.019872,0.004195,0.00345,0.003081
11,20,0.022887,0.004372,0.031544,0.001729,0.00754,0.003849,0.006964,0.002598,0.036869,0.003942,0.007064,0.006191
11,40,0.040476,0.005531,0.026915,0.002763,0.008324,0.004543,0.009276,0.003106,0.030274,0.003933,0.008177,0.005332
11,40,0.007545,0.001986,0.037032,0.002114,0.004388,0.00265,0.003396,0.0018,0.024228,0.00486,0.003375,0.002576
11,40,0.005317,0.001687,0.027971,0.002252,0.003273,0.002281,0.003354,0.00154,0.027663,0.003394,0.005197,0.003538
11,40,0.004468,0.001373,0.027393,0.001716,0.004318,0.004432,0.003654,0.001456,0.026322,0.003655,0.004648,0.004646
11,40,0.257978,0.01074,0.01258,0.001881,0.005595,0.00335,0.004471,0.002169,0.014421,0.004825,0.004504,0.00471
11,40,0.333432,0.018685,0.019496,0.001627,0.004975,0.005579,0.004593,0.001998,0.019081,0.003695,0.004835,0.005032
11,40,0.0143,0.003732,0.026421,0.00167,0.005094,0.002311,0.00443,0.001818,0.029759,0.007713,0.007889,0.008541
11,40,0.731807,0.019513,0.018416,0.003371,0.007953,0.005655,0.008605,0.002787,0.013672,0.003245,0.008712,0.008004
11,40,0.012382,0.002457,0.02513,0.001491,0.003675,0.002321,0.004032,0.002326,0.021188,0.004177,0.003833,0.003543
11,40,0.020178,0.003717,0.025906,0.001681,0.007005,0.004173,0.006791,0.002486,0.028939,0.00311,0.007428,0.006057
11,60,0.03219,0.003722,0.025092,0.001547,0.006058,0.003788,0.005953,0.002212,0.023712,0.003416,0.007459,0.00586
11,60,0.005977,0.001672,0.027096,0.002348,0.004454,0.00208,0.004048,0.002435,0.023679,0.003908,0.003224,0.003519
11,60,0.004843,0.001582,0.035013,0.00206,0.004138,0.002023,0.005099,0.00247,0.028682,0.003971,0.003159,0.002814
11,60,0.007292,0.00165,0.025482,0.00145,0.004998,0.002208,0.004266,0.00255,0.027217,0.006097,0.005243,0.006218
11,60,0.301902,0.016786,0.011744,0.001827,0.005115,0.004736,0.004838,0.00159,0.013595,0.005062,0.004996,0.004382
11,60,0.317177,0.01592,0.021777,0.002033,0.006706,0.006916,0.006201,0.002206,0.022975,0.003509,0.006854,0.005871
11,60,0.019675,0.006816,0.040156,0.004778,0.005214,0.005108,0.005916,0.002703,0.038015,0.006272,0.006356,0.008614
11,60,0.830609,0.021611,0.01647,0.001727,0.00844,0.005381,0.010334,0.003128,0.017262,0.003435,0.008442,0.010151
11,60,0.013779,0.002452,0.028069,0.001629,0.005494,0.003176,0.004361,0.001523,0.022185,0.005406,0.006216,0.003827
11,60,0.022332,0.004495,0.028782,0.002165,0.006016,0.006066,0.005821,0.002523,0.028136,0.003902,0.005671,0.005905
11,80,0.037395,0.004201,0.030727,0.001966,0.00988,0.005628,0.012629,0.005243,0.036747,0.006578,0.009702,0.008668
11,80,0.008063,0.002335,0.034108,0.002844,0.006541,0.004635,0.003974,0.003211,0.035692,0.004471,0.005516,0.006738
11,80,0.007793,0.001462,0.035963,0.002261,0.005923,0.004554,0.005431,0.002007,0.043325,0.007861,0.003871,0.005383
11,80,0.007138,0.002388,0.034355,0.003061,0.006051,0.004772,0.004926,0.001682,0.026559,0.003341,0.003926,0.003305
11,80,0.310964,0.013105,0.023113,0.003259,0.008519,0.007944,0.009243,0.003049,0.02207,0.005081,0.008142,0.009322
11,80,0.373339,0.025188,0.021496,0.003581,0.006646,0.007561,0.006743,0.002297,0.019597,0.005282,0.004218,0.005091
11,80,0.01355,0.003038,0.02635,0.001771,0.004113,0.002655,0.003693,0.001429,0.029619,0.00457,0.004233,0.004667
11,80,0.810219,0.01907,0.019594,0.002903,0.009701,0.007788,0.011955,0.003564,0.019429,0.005094,0.012483,0.012427
11,80,0.01578,0.00364,0.029044,0.002396,0.005631,0.003177,0.009672,0.003145,0.043425,0.008292,0.008878,0.026605
11,80,0.039149,0.007028,0.048849,0.002714,0.015539,0.008375,0.012422,0.008199,0.045323,0.00878,0.014256,0.016833
11,100,0.059084,0.008144,0.055812,0.006392,0.024158,0.008773,0.019276,0.008046,0.061583,0.012628,0.018516,0.016862
11,100,0.010166,0.002545,0.049702,0.004445,0.00749,0.00893,0.009587,0.002331,0.037258,0.007265,0.008152,0.006149
11,100,0.007546,0.003692,0.039027,0.001778,0.005642,0.005355,0.005981,0.003664,0.037287,0.006841,0.007045,0.005426
11,100,0.005828,0.001989,0.061061,0.003272,0.009478,0.006946,0.006663,0.005101,0.039157,0.005321,0.008627,0.005183
11,100,0.376796,0.018303,0.009836,0.004081,0.00769,0.011071,0.008332,0.005333,0.011022,0.008246,0.007251,0.00805
11,100,0.32952,0.018909,0.012763,0.001916,0.009176,0.006063,0.006015,0.0025,0.015202,0.003912,0.00574,0.006051
11,100,0.026879,0.00469,0.025894,0.002594,0.006358,0.002485,0.004109,0.001563,0.024044,0.005587,0.005934,0.005341
11,100,0.840572,0.019247,0.009293,0.002246,0.010983,0.006432,0.010337,0.004307,0.01169,0.004419,0.007762,0.008075
11,100,0.015745,0.002935,0.028299,0.003459,0.009962,0.009667,0.007814,0.002842,0.032072,0.007352,0.011407,0.00985
11,100,0.032148,0.007631,0.043364,0.001795,0.0092,0.008513,0.012731,0.00457,0.039902,0.009972,0.019723,0.011776
21,0,0.076001,0.033386,0.145147,0.016824,0.025767,0.021325,0.022627,0.015956,0.097917,0.036955,0.028648,0.024598
21,0,0.00569,0.009349,0.109151,0.007198,0.009515,0.007233,0.009524,0.00691,0.093626,0.028596,0.011288,0.014392
21,0,0.015456,0.012846,0.092295,0.009199,0.015019,0.024169,0.018405,0.013869,0.096502,0.020543,0.014956,0.024332
21,0,0.008327,0.00736,0.092667,0.00842,0.013383,0.007572,0.012181,0.015328,0.106581,0.031628,0.012804,0.020643
21,0,0.540158,0.087528,0.05282,0.013333,0.019711,0.022656,0.015998,0.015817,0.055231,0.034348,0.016509,0.028397
21,0,0.318546,0.080673,0.039354,0.017662,0.016203,0.015849,0.012864,0.010627,0.040944,0.025568,0.016057,0.016599
21,0,0.021811,0.021084,0.081925,0.011368,0.014263,0.014358,0.020841,0.01415,0.135333,0.033118,0.020321,0.019379
21,0,0.917762,0.078799,0.038453,0.009865,0.01909,0.019691,0.016834,0.015117,0.040471,0.024912,0.011155,0.017909
21,0,0.023346,0.019023,0.074291,0.010202,0.007465,0.006648,0.014335,0.008043,0.062063,0.023899,0.007686,0.008832
21,0,0.115855,0.036402,0.076705,0.007109,0.029892,0.024075,0.025022,0.022468,0.076868,0.021137,0.027836,0.033279
21,20,0.048095,0.0224,0.093684,0.0118,0.017377,0.017364,0.016199,0.01084,0.072634,0.020769,0.023047,0.015323
21,20,0.007106,0.008617,0.069754,0.012846,0.01803,0.010355,0.010214,0.008754,0.07233,0.023275,0.010519,0.008824
21,20,0.016581,0.011873,0.087194,0.011982,0.011426,0.017544,0.014289,0.010097,0.060065,0.023514,0.011513,0.014157
21,20,0.007294,0.011106,0.069045,0.006258,0.00864,0.009237,0.010889,0.011444,0.078543,0.02067,0.00835,0.007878
21,20,0.360823,0.049823,0.039863,0.007006,0.012289,0.010257,0.011515,0.007179,0.032935,0.0209,0.008364,0.015762
21,20,0.199177,0.035112,0.035454,0.010808,0.012375,0.012962,0.010671,0.010775,0.031144,0.021143,0.00844,0.009727
21,20,0.015453,0.01286,0.069802,0.012845,0.010396,0.009389,0.007278,0.006872,0.062446,0.022802,0.007046,0.012653
21,20,0.72294,0.068028,0.044788,0.00956,0.014332,0.018416,0.011212,0.012169,0.029319,0.017137,0.011645,0.011729
21,20,0.016318,0.014126,0.063358,0.011523,0.010386,0.010538,0.010051,0.006127,0.084698,0.020024,0.012808,0.00964
21,20,0.120314,0.036484,0.093184,0.008839,0.027051,0.025929,0.026984,0.020499,0.065551,0.021403,0.030919,0.032917
21,40,0.042021,0.024494,0.084805,0.011046,0.017686,0.014497,0.018749,0.009229,0.066148,0.020559,0.013526,0.014946
21,40,0.006727,0.010381,0.063296,0.008437,0.009797,0.01512,0.010252,0.010116,0.063515,0.01677,0.011887,0.009504
21,40,0.011194,0.013092,0.077612,0.010025,0.013789,0.016774,0.01476,0.011878,0.086808,0.017275,0.011461,0.01589
21,40,0.005916,0.007066,0.077507,0.007782,0.011091,0.008654,0.008396,0.006653,0.067413,0.021317,0.00773,0.010431
21,40,0.34908,0.049949,0.034362,0.006975,0.010903,0.012046,0.009933,0.009654,0.03169,0.021169,0.008097,0.016882
21,40,0.198871,0.038285,0.033088,0.008584,0.010798,0.009027,0.012161,0.006612,0.034103,0.015705,0.008655,0.011436
21,40,0.013355,0.013477,0.086776,0.008426,0.008928,0.013889,0.009211,0.006971,0.069319,0.021466,0.008877,0.010007
21,40,0.697228,0.071707,0.045863,0.013113,0.011361,0.016175,0.014702,0.010671,0.033036,0.02022,0.011338,0.017448
21,40,0.026213,0.019366,0.06838,0.008991,0.010257,0.007659,0.007864,0.009549,0.06212,0.019423,0.010436,0.013296
21,40,0.126869,0.039419,0.090484,0.009371,0.036156,0.027554,0.039094,0.028013,0.072283,0.023024,0.027123,0.030984
21,60,0.052003,0.024713,0.072474,0.009997,0.021563,0.018211,0.018246,0.010378,0.097707,0.021933,0.019325,0.018631
21,60,0.009733,0.010628,0.093509,0.01207,0.009089,0.015026,0.012061,0.011776,0.069705,0.023948,0.009624,0.007842
21,60,0.016664,0.012462,0.082415,0.008351,0.019171,0.015438,0.014895,0.01176,0.069728,0.018735,0.014241,0.018294
21,60,0.005073,0.00681,0.067267,0.010692,0.010276,0.012926,0.008879,0.008648,0.069612,0.016661,0.00803,0.007963
21,60,0.360709,0.054295,0.032028,0.007418,0.012958,0.010155,0.013296,0.007821,0.030133,0.0159,0.009024,0.016041
21,60,0.201456,0.040121,0.040272,0.008997,0.007394,0.008917,0.010248,0.007192,0.030698,0.019679,0.013469,0.013674
21,60,0.018309,0.011201,0.068671,0.010254,0.010542,0.011362,0.009531,0.008672,0.083901,0.022968,0.008101,0.010276
21,60,0.689405,0.075773,0.032779,0.011899,0.010992,0.009614,0.008495,0.009757,0.026668,0.014538,0.012902,0.010561
21,60,0.017126,0.010925,0.084627,0.007781,0.011448,0.010231,0.01162,0.006898,0.06706,0.023688,0.007575,0.01325
21,60,0.112626,0.032443,0.077104,0.007863,0.026695,0.024812,0.03629,0.021722,0.058265,0.022635,0.029918,0.030749
21,80,0.041609,0.019218,0.072001,0.011758,0.015373,0.017972,0.013379,0.017641,0.064339,0.025668,0.012548,0.023725
21,80,0.00573,0.009447,0.070952,0.011988,0.011903,0.007495,0.012757,0.008137,0.075766,0.018735,0.008685,0.012513
21,80,0.017214,0.013555,0.080743,0.009801,0.015792,0.011993,0.014496,0.017001,0.072244,0.022397,0.017608,0.01714
21,80,0.007825,0.006606,0.075868,0.007996,0.013077,0.015584,0.008296,0.005793,0.058811,0.021242,0.007155,0.011708
21,80,0.368392,0.056142,0.032632,0.008757,0.013549,0.009414,0.013726,0.005724,0.033934,0.020581,0.007145,0.011964
21,80,0.202975,0.038835,0.041424,0.008547,0.007429,0.010117,0.010345,0.00756,0.027029,0.019249,0.014162,0.012627
21,80,0.017998,0.008879,0.075951,0.010399,0.010258,0.01182,0.007825,0.007708,0.06978,0.01959,0.007508,0.011945
21,80,0.708288,0.065723,0.04304,0.00795,0.008786,0.012785,0.009478,0.005879,0.029019,0.019996,0.01066,0.011139
21,80,0.017286,0.013981,0.065607,0.007015,0.010773,0.008753,0.013263,0.009711,0.075999,0.016962,0.009115,0.013273
21,80,0.117663,0.031656,0.083955,0.012353,0.028697,0.030267,0.036927,0.023887,0.088264,0.02392,0.031286,0.034552
21,100,0.054282,0.026571,0.054723,0.008254,0.017509,0.017748,0.01253,0.01907,0.051988,0.021799,0.012008,0.021968
21,100,0.007869,0.007234,0.046464,0.009578,0.010388,0.009239,0.011847,0.006744,0.053349,0.021835,0.007093,0.009082
21,100,0.014999,0.018543,0.059428,0.007654,0.012687,0.012979,0.019566,0.013863,0.06769,0.020927,0.012167,0.023472
21,100,0.007177,0.01022,0.067176,0.006351,0.014215,0.008661,0.010697,0.011043,0.063327,0.018137,0.007048,0.008247
21,100,0.386271,0.052812,0.02611,0.005504,0.010059,0.0117,0.010492,0.010257,0.025327,0.021689,0.011317,0.010763
21,100,0.237727,0.056278,0.040653,0.014148,0.014056,0.012945,0.015286,0.008164,0.033349,0.02042,0.008285,0.01339
21,100,0.021094,0.014115,0.050301,0.011322,0.009133,0.006984,0.009068,0.00762,0.043849,0.023162,0.015171,0.019464
21,100,0.838918,0.098728,0.031264,0.016706,0.017055,0.017869,0.01492,0.014477,0.033379,0.035701,0.015164,0.01809
21,100,0.020311,0.01802,0.099094,0.014689,0.010143,0.013472,0.017057,0.010241,0.090775,0.037327,0.019463,0.017842
21,100,0.152385,0.051049,0.076626,0.010331,0.041011,0.036455,0.037888,0.03342,0.093136,0.02801,0.039988,0.041935
31,0,0.038848,0.038897,0.251069,0.022456,0.030961,0.043382,0.046446,0.048293,0.240258,0.051506,0.043602,0.04493
31,0,0.013648,0.028113,0.258437,0.029472,0.025819,0.02875,0.028006,0.023873,0.198135,0.061108,0.021269,0.033772
31,0,0.007258,0.03067,0.223741,0.025324,0.018363,0.027078,0.020287,0.020743,0.191827,0.045573,0.015448,0.019978
31,0,0.005633,0.016363,0.150355,0.01736,0.015804,0.018495,0.016874,0.014453,0.142113,0.039984,0.020788,0.020347
31,0,0.312358,0.114057,0.076495,0.02802,0.020665,0.021764,0.017322,0.018896,0.070904,0.044001,0.023411,0.028402
31,0,0.213197,0.095283,0.091242,0.017529,0.014907,0.021015,0.018701,0.015988,0.067113,0.03768,0.013371,0.024315
31,0,0.020202,0.023818,0.148193,0.019512,0.01537,0.020008,0.015457,0.018814,0.148542,0.039343,0.014954,0.025502
31,0,0.766113,0.16306,0.041246,0.018811,0.017487,0.022799,0.014722,0.015079,0.047266,0.038255,0.01604,0.026909
31,0,0.018382,0.028073,0.147703,0.018458,0.018029,0.019785,0.015877,0.019495,0.148426,0.038132,0.018936,0.024501
31,0,0.030376,0.035217,0.160612,0.019106,0.024818,0.028084,0.021656,0.031583,0.141996,0.036359,0.023322,0.036975
31,20,0.027141,0.035622,0.139447,0.01477,0.024418,0.030295,0.024292,0.028399,0.1585,0.037684,0.019929,0.037183
31,20,0.008102,0.018053,0.173877,0.023195,0.017635,0.014025,0.014082,0.013896,0.128872,0.034237,0.013176,0.026792
31,20,0.007929,0.014256,0.145949,0.018668,0.016748,0.01899,0.014679,0.015123,0.140304,0.039583,0.014476,0.022404
31,20,0.00679,0.020055,0.144569,0.022418,0.016202,0.017171,0.014453,0.016085,0.142877,0.034689,0.014829,0.024952
31,20,0.293578,0.113998,0.066757,0.021636,0.014362,0.021275,0.016126,0.018613,0.07458,0.038152,0.013487,0.021823
31,20,0.213653,0.07376,0.076761,0.020501,0.02027,0.022989,0.01511,0.017444,0.089665,0.036686,0.011293,0.026364
31,20,0.017853,0.030638,0.147478,0.016681,0.015987,0.01804,0.017171,0.017558,0.141302,0.035181,0.014081,0.022827
31,20,0.756644,0.160127,0.046218,0.019091,0.013696,0.024317,0.019922,0.018283,0.039638,0.033075,0.011517,0.020245
31,20,0.016038,0.027373,0.124499,0.020615,0.015617,0.018015,0.016129,0.015972,0.14599,0.036739,0.011755,0.024813
31,20,0.028977,0.03255,0.169882,0.021453,0.029936,0.031407,0.024589,0.026674,0.172705,0.035926,0.029668,0.039623
31,40,0.027993,0.038126,0.166257,0.016094,0.030224,0.030811,0.025955,0.025372,0.135289,0.03731,0.026852,0.034128
31,40,0.007683,0.025037,0.161157,0.01965,0.017094,0.017331,0.014144,0.01722,0.148549,0.035596,0.016264,0.016506
31,40,0.010212,0.013301,0.157246,0.022762,0.01174,0.012539,0.018592,0.014093,0.198325,0.034521,0.011084,0.020155
31,40,0.009876,0.013634,0.131783,0.019023,0.013732,0.018995,0.013938,0.015518,0.140896,0.036782,0.016889,0.019482
31,40,0.298061,0.095967,0.068392,0.020058,0.016365,0.016149,0.016046,0.018642,0.062365,0.036116,0.015135,0.023309
31,40,0.210996,0.08434,0.083043,0.020281,0.01919,0.027795,0.014764,0.015817,0.076398,0.03607,0.017565,0.022523
31,40,0.018834,0.027775,0.141191,0.015136,0.013395,0.020363,0.014303,0.019276,0.178327,0.040264,0.017323,0.017854
31,40,0.771399,0.162098,0.047331,0.02064,0.020464,0.021195,0.01494,0.019635,0.045774,0.042894,0.020938,0.025913
31,40,0.018461,0.028629,0.17426,0.018694,0.0183,0.023393,0.018992,0.016146,0.132984,0.041622,0.013923,0.02401
31,40,0.043752,0.050799,0.196134,0.024593,0.035734,0.033083,0.022805,0.038402,0.188919,0.043742,0.031381,0.037326
31,60,0.036481,0.034309,0.179892,0.024584,0.025248,0.036427,0.02553,0.02477,0.14587,0.035968,0.026695,0.030726
31,60,0.007371,0.016806,0.142087,0.023452,0.019634,0.018033,0.018608,0.016978,0.145597,0.033017,0.016567,0.01732
31,60,0.009134,0.014263,0.152759,0.0187,0.017461,0.015225,0.01925,0.01731,0.145163,0.031239,0.010808,0.020036
31,60,0.011345,0.016131,0.138388,0.020027,0.017585,0.017042,0.015724,0.018385,0.141869,0.032765,0.015784,0.01658
