BA,1,0,3,0.016158,0.015621,0.000365
KC,1,0,1,0.005283,0.004872,0.000224
BA,1,0,2,0.005783,0.005615,0.000129
KC,1,0,1,0.004625,0.004381,0.000154
BA,1,0,2,0.008716,0.008431,0.000214
KC,1,0,1,0.004549,0.004223,0.000213
BA,1,0,2,0.007134,0.006835,0.000205
KC,1,0,1,0.003857,0.003594,0.000164
BA,1,0,4,0.025533,0.025146,0.000255
KC,1,0,2,0.004747,0.004278,0.000211
BA,1,0,4,0.02351,0.023156,0.000244
KC,1,0,2,0.007965,0.007182,0.000394
BA,1,0,3,0.012685,0.012341,0.000243
KC,1,0,1,0.004437,0.004101,0.000196
BA,1,0,3,0.014319,0.013893,0.000255
KC,1,0,2,0.006979,0.006447,0.000273
BA,1,0,3,0.012584,0.012297,0.000199
KC,1,0,1,0.002618,0.00233,0.000204
BA,1,0,3,0.012707,0.012331,0.000253
KC,1,0,1,0.003301,0.003045,0.000143
BA,1,20,3,0.010685,0.010265,0.000285
KC,1,20,1,0.004778,0.004485,0.000146
BA,1,20,2,0.005426,0.005276,0.000112
KC,1,20,1,0.003575,0.003349,0.000134
BA,1,20,2,0.007032,0.006757,0.000187
KC,1,20,1,0.004184,0.00391,0.000161
BA,1,20,2,0.004844,0.004698,0.00011
KC,1,20,1,0.003649,0.003374,0.000134
BA,1,20,4,0.024554,0.024068,0.000338
KC,1,20,2,0.004525,0.004116,0.000227
BA,1,20,4,0.027352,0.026862,0.000314
KC,1,20,2,0.009275,0.008421,0.000457
BA,1,20,3,0.017404,0.016947,0.000338
KC,1,20,1,0.004381,0.003966,0.000218
BA,1,20,3,0.014837,0.014372,0.000352
KC,1,20,2,0.008236,0.007547,0.000285
BA,1,20,3,0.012513,0.012203,0.000216
KC,1,20,1,0.00493,0.004386,0.000263
BA,1,20,3,0.020321,0.019876,0.0003
KC,1,20,1,0.005763,0.005156,0.000416
BA,1,40,3,0.016164,0.015796,0.000241
KC,1,40,1,0.002614,0.002363,0.000146
BA,1,40,2,0.005993,0.005816,0.000116
KC,1,40,1,0.007039,0.006668,0.000211
BA,1,40,2,0.005039,0.004909,9.4e-05
KC,1,40,1,0.003976,0.003695,0.000173
BA,1,40,2,0.005827,0.005638,0.000137
KC,1,40,1,0.00349,0.003293,0.000112
BA,1,40,4,0.022659,0.022236,0.000294
KC,1,40,2,0.007175,0.006604,0.000301
BA,1,40,4,0.024286,0.023777,0.000342
KC,1,40,2,0.006443,0.00587,0.000309
BA,1,40,3,0.013769,0.013435,0.000233
KC,1,40,1,0.002292,0.002069,0.000126
BA,1,40,3,0.013064,0.01271,0.000261
KC,1,40,2,0.004355,0.003964,0.000232
BA,1,40,3,0.011321,0.011048,0.000199
KC,1,40,1,0.003216,0.002878,0.000198
BA,1,40,3,0.012955,0.012648,0.000212
KC,1,40,1,0.002964,0.002591,0.000194
BA,1,60,3,0.016559,0.016122,0.000266
KC,1,60,1,0.00338,0.003082,0.000141
BA,1,60,2,0.008339,0.008055,0.000216
KC,1,60,1,0.005883,0.005599,0.000129
BA,1,60,2,0.008957,0.008747,0.000143
KC,1,60,1,0.004759,0.004303,0.000155
BA,1,60,2,0.008233,0.007854,0.000293
KC,1,60,1,0.005582,0.005322,0.000147
BA,1,60,4,0.029667,0.029073,0.000398
KC,1,60,2,0.004834,0.004351,0.000235
BA,1,60,4,0.032064,0.031415,0.000418
KC,1,60,2,0.006608,0.00594,0.000356
BA,1,60,3,0.016448,0.016006,0.000314
KC,1,60,1,0.004461,0.004108,0.00018
BA,1,60,3,0.019565,0.018812,0.00052
KC,1,60,2,0.00642,0.005986,0.000198
BA,1,60,3,0.016338,0.016,0.000247
KC,1,60,1,0.002937,0.002564,0.000224
BA,1,60,3,0.017132,0.016677,0.000316
KC,1,60,1,0.004325,0.004045,0.000154
BA,1,80,3,0.015684,0.015243,0.000266
KC,1,80,1,0.002753,0.002531,0.000124
BA,1,80,2,0.005006,0.004874,9.8e-05
KC,1,80,1,0.007911,0.007321,0.000302
BA,1,80,2,0.012682,0.012317,0.000242
KC,1,80,1,0.006837,0.006404,0.000252
BA,1,80,2,0.010392,0.010081,0.000215
KC,1,80,1,0.008922,0.008439,0.000248
BA,1,80,4,0.032566,0.032005,0.000327
KC,1,80,2,0.004696,0.004385,0.000162
BA,1,80,4,0.031286,0.030855,0.000266
KC,1,80,2,0.004357,0.004044,0.000163
BA,1,80,3,0.013948,0.013628,0.000235
KC,1,80,1,0.002296,0.002106,0.000105
BA,1,80,3,0.01377,0.013446,0.000222
KC,1,80,2,0.004508,0.004091,0.000229
BA,1,80,3,0.013179,0.012832,0.00022
KC,1,80,1,0.002635,0.0024,0.000128
BA,1,80,3,0.013445,0.013008,0.000283
KC,1,80,1,0.002401,0.002133,0.000142
BA,1,100,3,0.013431,0.01301,0.000299
KC,1,100,1,0.002553,0.002288,0.000151
BA,1,100,2,0.005437,0.005248,0.000149
KC,1,100,1,0.006577,0.006176,0.000226
BA,1,100,2,0.005104,0.004961,9.5e-05
KC,1,100,1,0.003439,0.003136,0.000188
BA,1,100,2,0.007001,0.006617,0.000278
KC,1,100,1,0.003722,0.00353,0.000106
BA,1,100,4,0.022583,0.022064,0.000329
KC,1,100,2,0.007539,0.006826,0.000388
BA,1,100,4,0.024643,0.024197,0.000288
KC,1,100,2,0.006488,0.005843,0.000368
