Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_BAN, time_subproblem_BAN, time_master_BAUD, time_subproblem_BAUD, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCOG, time_subproblem_KCOG, time_master_KCOGL, time_subproblem_KCOGL
81,90,2,600,0.032325,0.161959,0.042217,0.081557,0.03807,0.090833,3.87959,0.092805,6.71252,0.093328,0.079895,0.09555,0.076928,0.09933,0.075415,0.089569,0.081063,0.091527,0.074443,0.093425,0.077744,0.096494
101,90,2,600,0.029545,0.241349,0.033725,0.123359,0.041802,0.134725,8.94287,0.136476,4.71695,0.143753,0.106046,0.145802,0.104703,0.145308,0.10092,0.136835,0.110129,0.13688,0.100622,0.142485,0.103485,0.147459
1,90,2,600,0.032283,0.000346,0.037985,0.000215,0.03829,0.000197,0.03252,0.000225,0.027768,0.000215,0.037106,0.001044,0.0264,0.000423,0.02483,0.000172,0.026744,0.000138,0.026173,0.000931,0.025719,0.000614
21,90,2,600,0.029598,0.011918,0.031539,0.005947,0.03153,0.00798,0.201115,0.0077,0.195611,0.007753,0.036415,0.009788,0.030747,0.009531,0.031828,0.007432,0.035378,0.009284,0.031151,0.008504,0.03089,0.008612
41,90,2,600,0.027994,0.042428,0.030776,0.023291,0.032908,0.025434,0.894751,0.027725,0.870756,0.026963,0.067013,0.030636,0.063709,0.029197,0.073356,0.034905,0.086879,0.025139,0.086302,0.040096,0.072609,0.029113
61,90,2,600,0.096988,0.117955,0.111087,0.051637,0.065026,0.067475,2.27672,0.059487,2.62768,0.05875,0.06055,0.059062,0.056607,0.056506,0.055053,0.053563,0.06506,0.053528,0.056085,0.058939,0.057492,0.058833
81,90,2,600,0.032001,0.159689,0.03107,0.081324,0.03281,0.091468,2.09541,0.094376,3.50413,0.094482,0.076992,0.097338,0.080847,0.09592,0.079643,0.089727,0.101201,0.093003,0.117769,0.129238,0.077397,0.098572
101,90,2,600,0.028563,0.230628,0.030282,0.120126,0.032319,0.135651,7.55808,0.142478,3.761,0.144889,0.105907,0.149901,0.109206,0.14617,0.100955,0.138556,0.125946,0.147313,0.123898,0.163843,0.102504,0.145693
1,90,2,600,0.016331,0.000189,0.017137,0.000106,0.017819,0.000122,0.034347,0.000278,0.04903,0.000215,0.031454,0.000875,0.031359,0.000647,0.029475,0.000171,0.034027,0.000254,0.02421,0.001435,0.02961,0.000622
21,90,2,600,0.035909,0.011313,0.03831,0.00671,0.042262,0.007366,0.219493,0.008664,0.196122,0.008598,0.057414,0.013431,0.046742,0.011777,0.045099,0.013752,0.061471,0.0131,0.042985,0.014918,0.029143,0.008727
41,90,2,600,0.028751,0.0438,0.044606,0.023365,0.033175,0.024674,0.67938,0.027108,0.731843,0.025612,0.06124,0.04205,0.062598,0.043126,0.061244,0.041358,0.075767,0.04088,0.060173,0.042912,0.060298,0.04161
61,90,2,600,0.035411,0.090429,0.033336,0.045365,0.036464,0.054841,1.99062,0.055183,1.22156,0.057311,0.08764,0.089602,0.08227,0.086719,0.082419,0.082022,0.097304,0.082715,0.081856,0.086498,0.087761,0.089439
81,90,2,600,0.028935,0.160514,0.031859,0.078351,0.033718,0.089962,4.06663,0.094252,2.0794,0.094386,0.118513,0.149847,0.119259,0.180817,0.112345,0.141312,0.127225,0.140628,0.11815,0.152926,0.119558,0.155192
101,90,2,600,0.028102,0.231762,0.030732,0.116029,0.036764,0.136229,6.3238,0.142292,5.7022,0.145926,0.154836,0.226124,0.15831,0.230721,0.160512,0.218856,0.170488,0.217009,0.156633,0.228757,0.157814,0.230975
1,90,2,600,0.030492,0.000291,0.033175,0.00024,0.038274,0.000194,0.049195,0.000337,0.047137,0.000435,0.040293,0.001271,0.03882,0.001111,0.040206,0.000301,0.04396,0.000287,0.043112,0.001614,0.03884,0.000895
21,90,2,600,0.63859,0.071633,0.752032,0.03355,1.03846,0.042759,0.168595,0.008231,0.153299,0.007442,0.033775,0.010193,0.037685,0.009467,0.037255,0.007842,0.04411,0.008677,0.033739,0.01022,0.036591,0.009401
41,90,2,600,0.455426,0.194745,0.524763,0.104418,0.795206,0.124123,0.357124,0.027344,0.419185,0.026619,0.043322,0.028035,0.048414,0.028521,0.054328,0.026197,0.051564,0.026794,0.044046,0.028668,0.050625,0.029198
61,90,2,600,0.480907,0.400975,0.550903,0.206321,0.851568,0.24938,0.87571,0.052987,0.733135,0.053627,0.059523,0.058072,0.063115,0.057947,0.060664,0.053613,0.067004,0.055852,0.062156,0.056861,0.080129,0.074957
81,90,2,600,0.452029,0.67992,0.531579,0.347528,0.848664,0.4229,1.8167,0.092176,1.42647,0.09591,0.080034,0.097864,0.088373,0.096074,0.079506,0.09159,0.083185,0.09219,0.081632,0.099697,0.080609,0.095223
101,90,2,600,0.472051,1.02799,0.581472,0.581473,0.706285,0.60156,2.97947,0.137049,2.61211,0.140786,0.104885,0.142837,0.106986,0.147255,0.10655,0.143209,0.113032,0.139177,0.111975,0.146697,0.102,0.143524
1,90,2,600,0.045205,0.000435,0.06618,0.000244,0.126482,0.000222,0.055118,0.000166,0.029748,0.000219,0.050602,0.001838,0.046442,0.001073,0.061283,0.000466,0.049797,0.000334,0.056723,0.001351,0.058563,0.000975
21,90,2,600,0.243826,0.057398,0.296273,0.025882,0.532313,0.036868,0.168081,0.009422,0.165077,0.008898,0.044461,0.00935,0.039656,0.008782,0.036708,0.009082,0.036613,0.008387,0.038298,0.010231,0.034386,0.0099
41,90,2,600,0.227663,0.178788,0.292174,0.098419,0.415074,0.114758,0.429591,0.026698,0.46201,0.028142,0.043789,0.029897,0.048037,0.028305,0.042602,0.025165,0.052055,0.025551,0.04312,0.029053,0.043584,0.027605
61,90,2,600,0.236,0.375812,0.280008,0.192681,0.427682,0.235552,1.08511,0.05454,0.918572,0.054936,0.06238,0.05746,0.060553,0.057813,0.057671,0.05253,0.068898,0.053679,0.063597,0.058615,0.059856,0.05847
81,90,2,600,0.269057,0.663455,0.278288,0.321302,0.335933,0.362571,1.89637,0.091286,1.91162,0.09242,0.088564,0.098629,0.081663,0.098355,0.080772,0.093687,0.08623,0.09175,0.110923,0.124957,0.126394,0.102752
101,90,2,600,0.576033,1.08384,0.419752,0.552344,0.753707,0.651535,2.34121,0.146191,2.87282,0.145836,0.108018,0.148283,0.105617,0.144836,0.101424,0.136563,0.108169,0.141755,0.114243,0.144695,0.111292,0.143441
1,90,2,600,0.055078,0.000449,0.074999,0.000228,0.039655,0.000178,0.035971,0.000202,0.033507,0.000221,0.062395,0.002569,0.059122,0.001244,0.080747,0.000432,0.055144,0.000262,0.064305,0.002423,0.046244,0.001083
21,90,2,600,0.342881,0.053348,0.539345,0.031052,0.570277,0.032117,0.169298,0.010181,0.173857,0.008109,0.036301,0.010616,0.041257,0.008601,0.035937,0.007116,0.043384,0.008204,0.037288,0.009863,0.036771,0.011359
41,90,2,600,0.371821,0.183892,0.60024,0.110097,0.545106,0.105361,0.433624,0.026789,0.470338,0.026026,0.053205,0.027506,0.050946,0.026975,0.053621,0.026557,0.052555,0.025737,0.053297,0.028658,0.04647,0.028158
61,90,2,600,0.372718,0.368741,0.456648,0.195056,0.65246,0.230572,1.20996,0.055317,0.971945,0.056018,0.064745,0.05833,0.061923,0.05698,0.059975,0.052482,0.071961,0.052812,0.060398,0.076383,0.1015,0.058294
81,90,2,600,0.365843,0.622092,0.437476,0.321996,0.689435,0.391811,2.60805,0.117795,1.87781,0.095498,0.090267,0.095852,0.084455,0.096438,0.080715,0.089659,0.092154,0.093273,0.080712,0.09652,0.079986,0.094318
101,90,2,600,0.513561,1.07065,0.649478,0.561281,0.884789,0.64233,2.96962,0.138409,3.26066,0.145656,0.114468,0.144214,0.175187,0.165804,0.110836,0.137588,0.115123,0.142924,0.114518,0.147581,0.108792,0.144767
1,90,2,600,0.03596,0.00026,0.047817,0.00019,0.035,0.000174,0.0277,0.000166,0.029584,0.000186,0.026347,0.001134,0.02622,0.000523,0.031854,0.00022,0.035619,0.000194,0.02909,0.001128,0.026874,0.000628
21,90,2,600,0.193427,0.036705,0.22142,0.018578,0.091916,0.010424,0.304826,0.008633,0.215208,0.008638,0.033775,0.010234,0.031631,0.008707,0.031329,0.009611,0.040388,0.008584,0.033619,0.00874,0.037793,0.008671
41,90,2,600,0.273396,0.138258,0.20861,0.064545,0.090715,0.032885,0.886004,0.025236,0.800976,0.025859,0.043957,0.02759,0.042946,0.027932,0.041777,0.025935,0.058203,0.026581,0.042967,0.026475,0.039488,0.026357
61,90,2,600,0.188093,0.243748,0.210418,0.123372,0.102075,0.07193,3.19124,0.058101,2.19232,0.057183,0.060659,0.056871,0.055517,0.055247,0.055718,0.052543,0.067303,0.067164,0.097204,0.073139,0.112116,0.069388
81,90,2,600,0.368838,0.503268,0.423851,0.277565,0.165139,0.129884,6.69237,0.100809,3.46286,0.097207,0.079286,0.095096,0.077177,0.09417,0.077827,0.091188,0.08294,0.090392,0.078303,0.100026,0.080265,0.096595
101,90,2,600,0.193532,0.628973,0.234284,0.321806,0.095216,0.181064,9.00889,0.140259,6.54637,0.139653,0.103235,0.148148,0.104221,0.142825,0.108531,0.139151,0.10732,0.137798,0.101859,0.144388,0.109479,0.146269
1,90,2,600,0.029109,0.000319,0.035685,0.000172,0.048555,0.000214,0.026836,0.000209,0.026611,0.000267,0.028938,0.000728,0.029791,0.000362,0.030155,0.000172,0.029352,0.000277,0.024828,0.00132,0.031184,0.000567
21,90,2,600,0.065877,0.019896,0.047717,0.00896,0.043514,0.007583,0.173532,0.00938,0.158808,0.008131,0.031261,0.008494,0.030189,0.008351,0.032647,0.009213,0.045182,0.007699,0.031188,0.008988,0.037456,0.009151
41,90,2,600,0.04815,0.060273,0.050234,0.031864,0.036771,0.026326,0.605758,0.026781,0.468845,0.025906,0.039206,0.027117,0.03972,0.026711,0.039993,0.026191,0.045851,0.025279,0.046253,0.026867,0.049039,0.026416
61,90,2,600,0.044844,0.1203,0.061498,0.064761,0.041488,0.053456,1.42894,0.053287,1.20899,0.054606,0.055167,0.055594,0.054385,0.056923,0.053836,0.052865,0.059462,0.05459,0.059749,0.057558,0.05258,0.056036
81,90,2,600,0.042584,0.205592,0.046036,0.105042,0.030714,0.087845,2.01492,0.092338,1.70486,0.097363,0.079781,0.102825,0.076329,0.094319,0.077822,0.095397,0.095355,0.094698,0.076932,0.09682,0.078264,0.094282
101,90,2,600,0.04186,0.314787,0.055571,0.163459,0.042499,0.13681,4.25137,0.141147,3.12696,0.13779,0.102497,0.147181,0.102873,0.14724,0.102221,0.136117,0.108848,0.139232,0.104865,0.145639,0.134953,0.182274
1,90,2,600,0.046055,0.000229,0.045422,0.000122,0.051245,0.000173,0.072364,0.000285,0.065303,0.000319,0.056791,0.001238,0.067279,0.000743,0.038257,0.000191,0.06186,0.000215,0.039163,0.001245,0.067565,0.000739
21,90,2,600,0.043687,0.014416,0.062939,0.008033,0.06922,0.008198,0.437038,0.010825,0.37409,0.008626,0.055671,0.009778,0.11631,0.014097,0.115036,0.010964,0.073073,0.010411,0.059233,0.013279,0.080527,0.011151
41,90,2,600,0.035937,0.030381,0.058158,0.026928,0.094184,0.026136,1.27582,0.029597,0.943113,0.029734,0.081847,0.03383,0.071955,0.037131,0.049481,0.027294,0.046073,0.02754,0.055292,0.028411,0.039685,0.027107
61,90,2,600,0.024714,0.061144,0.019557,0.03021,0.020441,0.036497,2.13642,0.058131,1.87541,0.058234,0.057487,0.055926,0.058769,0.056098,0.05521,0.054659,0.06131,0.052444,0.054923,0.055195,0.054444,0.057117
81,90,2,600,0.019076,0.104727,0.020091,0.05272,0.020472,0.059364,4.12184,0.096318,5.93471,0.098027,0.08174,0.099034,0.075251,0.096776,0.075385,0.09053,0.078557,0.089786,0.075221,0.094351,0.128599,0.11568
101,90,2,600,0.019632,0.155971,0.017732,0.082141,0.01842,0.091232,8.06398,0.144041,5.84815,0.142361,0.101488,0.144955,0.101428,0.145051,0.106629,0.142855,0.107029,0.139859,0.100076,0.143055,0.100136,0.142955
1,90,2,600,0.046079,0.000404,0.054483,0.00032,0.033605,0.000205,0.058134,0.000387,0.046764,0.000441,0.054628,0.002648,0.067831,0.001349,0.059405,0.000344,0.052772,0.000235,0.062654,0.001972,0.063259,0.001541
21,90,2,600,1.38156,0.082774,1.52299,0.04208,2.99297,0.049851,0.108566,0.008036,0.106018,0.007754,0.043059,0.010122,0.042054,0.011181,0.03859,0.008287,0.041626,0.008746,0.039605,0.00909,0.04107,0.009983
41,90,2,600,1.79427,0.29515,2.05774,0.147314,2.7576,0.165416,0.248683,0.038493,0.194923,0.03776,0.053587,0.028719,0.048942,0.027704,0.044691,0.025494,0.063639,0.026622,0.048706,0.028149,0.052985,0.028702
61,90,2,600,1.79537,0.589371,2.37859,0.312755,2.80067,0.341574,0.268048,0.059372,0.267294,0.055304,0.067049,0.057481,0.068723,0.058923,0.063773,0.054942,0.067932,0.052227,0.144205,0.074853,0.071329,0.055972
81,90,2,600,1.62168,0.938755,1.85724,0.483432,3.1596,0.604353,0.481341,0.096909,0.535089,0.094448,0.090677,0.096211,0.128954,0.128789,0.080263,0.089554,0.087654,0.09138,0.089641,0.095229,0.080801,0.095085
101,90,2,600,1.70244,1.49267,2.40056,0.767025,2.99111,0.853307,0.954239,0.145507,0.801444,0.145655,0.116523,0.14686,0.119784,0.144008,0.106385,0.14003,0.115442,0.13895,0.112118,0.146462,0.110127,0.145176
1,90,2,600,0.060564,0.000303,0.069438,0.000219,0.073944,0.000176,0.044963,0.000316,0.04675,0.000285,0.050691,0.001282,0.04613,0.00092,0.04736,0.000311,0.048735,0.000293,0.048807,0.001417,0.048698,0.000874
21,90,2,600,3.18614,0.075487,3.56674,0.042705,4.63211,0.040092,0.202727,0.008334,0.147131,0.008075,0.037567,0.010345,0.036368,0.009878,0.035407,0.008059,0.039786,0.007552,0.043994,0.010622,0.04029,0.009479
41,90,2,600,3.12081,0.205757,2.99637,0.112759,6.08111,0.131805,0.366796,0.028386,0.390738,0.046294,0.148402,0.07765,0.063846,0.031007,0.083653,0.029154,0.091579,0.041665,0.081266,0.030306,0.080352,0.039232
61,90,2,600,4.24666,0.474987,3.09387,0.227895,5.54491,0.254968,1.05749,0.059174,0.89634,0.059057,0.061532,0.05706,0.062371,0.0557,0.058176,0.052586,0.069109,0.052718,0.063048,0.056636,0.058369,0.057316
81,90,2,600,2.85286,0.751722,3.22038,0.418545,5.28526,0.423207,2.16259,0.098122,1.78631,0.095053,0.085663,0.102317,0.081389,0.095127,0.078351,0.091142,0.082016,0.090619,0.079591,0.098961,0.081342,0.096405
101,90,2,600,2.78981,1.01553,3.109,0.543127,4.8914,0.634908,2.40438,0.142404,2.73997,0.145294,0.10593,0.149008,0.108082,0.148574,0.105366,0.139543,0.111853,0.138859,0.107041,0.149973,0.111253,0.148694
1,90,2,600,0.102274,0.0003,0.085189,0.000223,0.09455,0.000187,0.066355,0.000292,0.05813,0.000347,0.057346,0.000442,0.060141,0.000392,0.051744,0.000275,0.050443,0.000319,0.061692,0.000437,0.05434,0.000421
21,90,2,600,0.652691,0.037001,0.69945,0.019813,0.925497,0.017215,0.208278,0.007591,0.206214,0.007546,0.046967,0.009809,0.044939,0.008427,0.041368,0.008905,0.060262,0.008299,0.041615,0.010325,0.043684,0.009046
41,90,2,600,0.897405,0.138575,0.984928,0.07508,1.53658,0.074385,0.53756,0.027258,0.579125,0.028361,0.055174,0.030124,0.05624,0.027634,0.05377,0.026985,0.055938,0.025544,0.049335,0.028326,0.053079,0.027974
61,90,2,600,0.913348,0.278772,0.977408,0.150761,1.30752,0.15234,1.32253,0.060133,1.31366,0.059095,0.075426,0.060407,0.066125,0.056149,0.066545,0.053765,0.071024,0.052526,0.065513,0.059417,0.066932,0.057859
81,90,2,600,0.835913,0.456709,0.756023,0.213125,1.20528,0.249554,2.5016,0.098097,2.24819,0.097882,0.095355,0.097426,0.092014,0.095327,0.08588,0.089789,0.098209,0.090976,0.084797,0.095264,0.093384,0.098392
101,90,2,600,0.748355,0.68096,0.756945,0.320386,1.39241,0.367388,3.06029,0.147574,2.70266,0.142253,0.123453,0.145073,0.115497,0.194899,0.111135,0.137953,0.11878,0.142135,0.110455,0.148264,0.113888,0.145192
1,90,2,600,0.045794,0.000473,0.059652,0.000301,0.040273,0.000175,0.031611,0.000177,0.033674,0.000192,0.058138,0.001264,0.047374,0.000694,0.070831,0.000458,0.049024,0.000305,0.046373,0.001229,0.045237,0.000721
21,90,2,600,0.17488,0.039853,0.225825,0.023184,0.233107,0.023087,0.176442,0.008968,0.173549,0.007823,0.035075,0.00968,0.033076,0.008772,0.035705,0.008281,0.040164,0.007972,0.042829,0.009584,0.038447,0.008765
41,90,2,600,0.234914,0.179432,0.290419,0.101473,0.202673,0.079796,0.50954,0.026485,0.468545,0.025856,0.046875,0.02915,0.044993,0.029093,0.043084,0.026733,0.050858,0.0254,0.041749,0.028144,0.042585,0.0278
61,90,2,600,0.163239,0.306145,0.203823,0.1642,0.205803,0.162807,1.29722,0.054041,1.29133,0.054847,0.125323,0.077875,0.070657,0.056531,0.060479,0.052139,0.062816,0.05428,0.059235,0.058466,0.060323,0.057427
81,90,2,600,0.160297,0.511044,0.261409,0.275003,0.209473,0.275027,2.43897,0.092051,2.00685,0.0952,0.085195,0.096639,0.082313,0.099224,0.077845,0.0911,0.089209,0.090166,0.078717,0.097167,0.08227,0.09453
101,90,2,600,0.261065,0.976367,0.344578,0.537128,0.162172,0.367812,4.47597,0.168933,3.49685,0.143171,0.107954,0.145017,0.105909,0.145227,0.101313,0.176115,0.107125,0.136746,0.103013,0.14699,0.105058,0.143903
1,90,2,600,0.032948,0.00029,0.039241,0.000216,0.040991,0.000162,0.034185,0.00022,0.030726,0.00018,0.029475,0.000841,0.030698,0.000762,0.027067,0.00023,0.026245,0.000182,0.030691,0.000863,0.03291,0.000617
21,90,2,600,0.037239,0.014751,0.040926,0.006333,0.050709,0.007625,0.23161,0.008612,0.255427,0.009538,0.033717,0.008127,0.039445,0.009223,0.037953,0.008172,0.047403,0.008289,0.033199,0.009669,0.03311,0.007746
41,90,2,600,0.040369,0.048124,0.038695,0.024205,0.040638,0.028096,0.956478,0.026225,0.767392,0.026055,0.037903,0.027919,0.045114,0.027041,0.04187,0.026756,0.052893,0.02696,0.039654,0.028341,0.039933,0.026649
61,90,2,600,0.030821,0.092386,0.034722,0.046768,0.033567,0.053227,2.26299,0.055709,2.25543,0.056684,0.067262,0.079976,0.105788,0.056261,0.057568,0.052573,0.066877,0.053006,0.066767,0.056266,0.06144,0.055179
81,90,2,600,0.030684,0.157573,0.034146,0.078681,0.036342,0.090541,5.59004,0.094811,6.48011,0.097792,0.083184,0.095333,0.080538,0.097341,0.078003,0.089296,0.088849,0.090782,0.07791,0.094335,0.079104,0.096506
101,90,2,600,0.036546,0.237768,0.034127,0.119426,0.033549,0.138241,7.74046,0.139872,6.16335,0.143305,0.10673,0.145828,0.107107,0.146606,0.106077,0.136623,0.107345,0.136968,0.117524,0.198425,0.104537,0.147146
1,90,2,600,0.11424,0.000488,0.120751,0.000243,0.113254,0.000196,0.031776,0.000212,0.033384,0.000223,0.0671,0.001486,0.047473,0.000653,0.063367,0.000378,0.052461,0.000345,0.050603,0.001229,0.058034,0.000678
21,90,2,600,0.666679,0.036847,0.728344,0.017513,1.00339,0.021202,0.183292,0.008144,0.170748,0.009334,0.041296,0.009387,0.034076,0.0096,0.031441,0.008949,0.045535,0.008577,0.032018,0.010656,0.032785,0.009939
41,90,2,600,0.994078,0.15626,1.00741,0.08358,1.44548,0.08707,0.587149,0.028533,0.485066,0.028898,0.04931,0.029533,0.047245,0.027349,0.080923,0.045459,0.08754,0.030843,0.070434,0.04354,0.070683,0.029867
61,90,2,600,2.78521,0.490412,1.48187,0.191501,1.65853,0.181687,1.33592,0.058287,0.759087,0.058847,0.066776,0.05813,0.059905,0.057027,0.056459,0.052593,0.06425,0.052639,0.055582,0.057274,0.059157,0.056726
81,90,2,600,1.29748,0.610355,1.0594,0.27132,1.39403,0.288387,2.45146,0.097279,2.08826,0.097261,0.083445,0.095961,0.07682,0.094839,0.075723,0.089775,0.084066,0.092748,0.078139,0.096089,0.080492,0.095004
101,90,2,600,1.27663,0.917225,1.05274,0.398405,1.34544,0.412511,3.24213,0.144809,3.09724,0.141327,0.108587,0.145265,0.106865,0.148671,0.103779,0.13723,0.114519,0.137903,0.104304,0.143495,0.105088,0.145169
1,90,2,600,0.017808,0.000197,0.018565,0.000125,0.018143,0.000101,0.03924,0.000249,0.037547,0.000216,0.024637,0.001303,0.028235,0.00055,0.025777,0.000185,0.031989,0.000246,0.038297,0.000924,0.02921,0.000692
21,90,2,600,0.032101,0.012789,0.034433,0.005619,0.038249,0.007162,0.200585,0.009453,0.18451,0.00845,0.04846,0.014456,0.056396,0.014192,0.051556,0.012138,0.057927,0.012132,0.047631,0.014358,0.052878,0.012109
41,90,2,600,0.032457,0.04559,0.132366,0.03095,0.050929,0.026476,0.743527,0.026611,0.632938,0.027267,0.065351,0.04238,0.06776,0.042224,0.068013,0.040725,0.080357,0.040268,0.065045,0.044809,0.063575,0.042219
61,90,2,600,0.025841,0.094905,0.031221,0.048115,0.034762,0.052919,1.56658,0.05506,1.0814,0.055912,0.13907,0.105539,0.090682,0.08876,0.0883,0.082959,0.103567,0.083669,0.087162,0.089767,0.087779,0.085473
81,90,2,600,0.034348,0.157537,0.036122,0.078962,0.038977,0.09048,3.04961,0.093281,2.78418,0.095302,0.127397,0.152651,0.127192,0.151141,0.118011,0.141653,0.129979,0.142725,0.121995,0.152653,0.183372,0.174555
101,90,2,600,0.029138,0.238108,0.031093,0.124653,0.035037,0.13573,5.62474,0.145814,4.06824,0.13973,0.161454,0.22789,0.165019,0.223165,0.170588,0.219689,0.16991,0.218583,0.160009,0.225777,0.157459,0.223302
1,90,2,600,0.046857,0.000347,0.0445,0.000286,0.04599,0.000239,0.040173,0.000292,0.027814,0.000182,0.024361,0.001212,0.026795,0.000486,0.032403,0.000186,0.028175,0.000197,0.033567,0.001087,0.023958,0.000964
21,90,2,600,0.07996,0.02012,0.097103,0.01153,0.05709,0.007459,0.223062,0.008396,0.19229,0.008436,0.050214,0.014091,0.053345,0.015461,0.054748,0.014593,0.069653,0.013139,0.05112,0.014774,0.05311,0.015514
41,90,2,600,0.066486,0.077522,0.080939,0.041045,0.057138,0.02748,1.01154,0.026151,0.886897,0.026256,0.06597,0.046448,0.065238,0.044339,0.064175,0.042101,0.084333,0.039487,0.064755,0.042305,0.064925,0.04308
61,90,2,600,0.071912,0.156731,0.083246,0.079217,0.063616,0.05436,5.07067,0.055448,2.38974,0.056389,0.09059,0.087934,0.088766,0.089256,0.089925,0.083696,0.108778,0.084478,0.099895,0.08608,0.095798,0.085448
81,90,2,600,0.06821,0.269174,0.086303,0.135932,0.053728,0.089668,5.98207,0.093965,7.69596,0.092424,0.123904,0.149989,0.117621,0.150598,0.117265,0.142088,0.140363,0.145801,0.115666,0.147444,0.121779,0.151995
101,90,2,600,0.067755,0.398382,0.077205,0.199502,0.04896,0.138025,12.7827,0.141137,8.17686,0.144707,0.160485,0.22492,0.161559,0.223992,0.160709,0.214433,0.178704,0.220017,0.158464,0.224341,0.156279,0.222401
1,90,2,600,0.039489,0.000313,0.048309,0.000182,0.044742,0.000244,0.053186,0.000421,0.058857,0.000376,0.052664,0.001497,0.048278,0.00075,0.042705,0.000327,0.061086,0.000292,0.048747,0.001493,0.044107,0.000957
21,90,2,600,1.91224,0.112884,2.39424,0.050623,2.33548,0.053814,0.111869,0.008333,0.110019,0.007625,0.039563,0.010211,0.035363,0.00962,0.038336,0.008069,0.04114,0.009478,0.037848,0.008561,0.036691,0.009238
41,90,2,600,2.46103,0.341539,2.74241,0.179342,3.51986,0.189386,0.205632,0.027862,0.203122,0.027705,0.046264,0.02862,0.052902,0.028322,0.047192,0.026598,0.051018,0.025016,0.046742,0.027334,0.046483,0.027755
61,90,2,600,2.70615,0.713659,3.0052,0.36493,4.45019,0.421549,0.19114,0.056724,0.204018,0.055749,0.068726,0.058798,0.071633,0.057839,0.061575,0.053714,0.075837,0.053268,0.063149,0.057406,0.062486,0.056943
81,90,2,600,2.43442,1.18576,3.01472,0.614756,4.73971,0.716381,0.309994,0.095764,0.375609,0.097108,0.086618,0.098843,0.083709,0.093832,0.080809,0.093327,0.086927,0.090966,0.085858,0.096991,0.085492,0.095827
101,90,2,600,3.50938,1.92506,3.64234,1.0119,4.28734,1.05107,0.47912,0.142138,0.450781,0.137564,0.112817,0.147742,0.113973,0.143259,0.106327,0.140248,0.12097,0.13628,0.108574,0.143158,0.107146,0.142851
