Fichier, Gamma, tau, time_master_classic, time_subproblem_classic, time_master_matrix, time_subproblem_matrix, time_master_augmented, time_subproblem_augmented, time_master_augmented_HOG, time_subproblem_augmented_HOG
toy_instances/toy_instance_1.txt,51,40,0.000454,0.002709,0.003884,0.003639,0.0013,0.002873,0.004523,0.003982
toy_instances/toy_instance_1.txt,51,60,0.000533,0.002577,0.003492,0.004269,0.001131,0.001344,0.002411,0.005707
toy_instances/toy_instance_1.txt,51,80,0.00051,0.001449,0.001417,0.001966,0.004497,0.002983,0.001118,0.004294
toy_instances/toy_instance_1.txt,51,100,0.001421,0.004198,0.001109,0.001262,0.002156,0.00423,0.001303,0.002834
toy_instances/toy_instance_1.txt,61,0,0.000575,0.005841,0.001746,0.002953,0.00448,0.003881,0.002333,0.005873
toy_instances/toy_instance_1.txt,61,20,0.000474,0.002145,0.003254,0.005006,0.001476,0.003089,0.005543,0.003505
toy_instances/toy_instance_1.txt,61,40,0.001325,0.006471,0.00158,0.002359,0.003184,0.005702,0.001983,0.003677
toy_instances/toy_instance_1.txt,61,60,0.001378,0.003043,0.00157,0.003891,0.003111,0.00199,0.002625,0.006815
toy_instances/toy_instance_1.txt,61,80,0.000444,0.001998,0.003118,0.004034,0.001679,0.002889,0.004128,0.002886
toy_instances/toy_instance_1.txt,61,100,0.000739,0.003722,0.003072,0.001841,0.002017,0.006438,0.001441,0.004896
toy_instances/toy_instance_1.txt,71,0,0.00157,0.003048,0.003991,0.007554,0.002249,0.00438,0.002272,0.004714
toy_instances/toy_instance_1.txt,71,20,0.0015,0.00316,0.003293,0.007569,0.002637,0.006749,0.001822,0.00619
toy_instances/toy_instance_1.txt,71,40,0.000531,0.003132,0.003796,0.006347,0.002771,0.005603,0.001837,0.00519
toy_instances/toy_instance_1.txt,71,60,0.000736,0.002875,0.003888,0.006529,0.004292,0.005924,0.002017,0.005602
toy_instances/toy_instance_1.txt,71,80,0.000519,0.003403,0.003769,0.006397,0.00352,0.006517,0.002547,0.005038
toy_instances/toy_instance_1.txt,71,100,0.000522,0.003303,0.00476,0.006197,0.003414,0.007479,0.004823,0.009088
toy_instances/toy_instance_1.txt,81,0,0.000654,0.006093,0.003621,0.007149,0.004668,0.008787,0.00379,0.009831
toy_instances/toy_instance_1.txt,81,20,0.000542,0.007238,0.003286,0.00688,0.004218,0.008044,0.004426,0.009235
toy_instances/toy_instance_1.txt,81,40,0.000513,0.008198,0.002599,0.004862,0.002732,0.004386,0.003864,0.009404
toy_instances/toy_instance_1.txt,81,60,0.00047,0.005191,0.005466,0.003991,0.005099,0.003795,0.005885,0.005303
toy_instances/toy_instance_1.txt,81,80,0.001744,0.004992,0.004608,0.006925,0.005912,0.005942,0.007084,0.005833
toy_instances/toy_instance_1.txt,81,100,0.001348,0.008223,0.003884,0.008243,0.004072,0.008148,0.004218,0.009052
toy_instances/toy_instance_1.txt,91,0,0.000458,0.009422,0.00518,0.008815,0.00517,0.008405,0.005391,0.007612
toy_instances/toy_instance_1.txt,91,20,0.000453,0.006371,0.005821,0.006062,0.003798,0.0096,0.006909,0.009653
toy_instances/toy_instance_1.txt,91,40,0.000528,0.006161,0.006699,0.006118,0.00366,0.010863,0.010011,0.00911
toy_instances/toy_instance_1.txt,91,60,0.000603,0.011319,0.004928,0.009019,0.006944,0.008237,0.004728,0.009812
toy_instances/toy_instance_1.txt,91,80,0.000841,0.010207,0.005212,0.009315,0.007762,0.007101,0.00319,0.006903
toy_instances/toy_instance_1.txt,91,100,0.000479,0.006786,0.003029,0.006268,0.004669,0.009306,0.006003,0.009078
