KC,1,0,1,0.001105,0.001044,2.9e-05
KC_HOG,1,0,1,0.001147,0.001019,7.1e-05
KC,1,20,1,0.001106,0.001036,2.9e-05
KC_HOG,1,20,1,0.001178,0.001072,5.7e-05
KC,1,40,1,0.001211,0.001104,5.4e-05
KC_HOG,1,40,1,0.00125,0.001135,6.2e-05
KC,1,60,1,0.001142,0.00108,3e-05
KC_HOG,1,60,1,0.001065,0.000975,5.5e-05
KC,1,80,1,0.001526,0.001389,6.6e-05
KC_HOG,1,80,1,0.003035,0.002878,5.9e-05
KC,1,100,1,0.001075,0.001004,3.2e-05
KC_HOG,1,100,1,0.002106,0.00193,8.7e-05
KC,11,0,1,0.004513,0.003488,0.000572
KC_HOG,11,0,1,0.006616,0.003199,0.002741
KC,11,20,1,0.005166,0.004181,0.000472
KC_HOG,11,20,1,0.004125,0.001826,0.001808
KC,11,40,1,0.003801,0.002853,0.000464
KC_HOG,11,40,1,0.007009,0.003427,0.003007
KC,11,60,1,0.002785,0.001979,0.000454
KC_HOG,11,60,1,0.005094,0.001735,0.003106
KC,11,80,1,0.001889,0.001496,0.000214
KC_HOG,11,80,1,0.002106,0.001174,0.000776
KC,11,100,1,0.005459,0.004583,0.000448
KC_HOG,11,100,1,0.002159,0.001055,0.000883
KC,21,0,1,0.011596,0.006487,0.001963
KC_HOG,21,0,1,0.005882,0.001866,0.002891
KC,21,20,1,0.003105,0.002036,0.000626
KC_HOG,21,20,1,0.003955,0.001211,0.002084
KC,21,40,1,0.003901,0.002427,0.000796
KC_HOG,21,40,1,0.009549,0.003312,0.003098
KC,21,60,1,0.003994,0.002596,0.000838
KC_HOG,21,60,1,0.009834,0.002626,0.004442
KC,21,80,1,0.005634,0.003555,0.001584
KC_HOG,21,80,1,0.006235,0.003086,0.002131
KC,21,100,1,0.008669,0.006368,0.001403
KC_HOG,21,100,1,0.003913,0.001291,0.002068
KC,31,0,1,0.008216,0.005377,0.001905
KC_HOG,31,0,1,0.010611,0.005492,0.003704
KC,31,20,1,0.004565,0.002377,0.001164
KC_HOG,31,20,1,0.006801,0.001933,0.003903
KC,31,40,1,0.011109,0.009113,0.001051
KC_HOG,31,40,1,0.005354,0.001556,0.002766
KC,31,60,1,0.004465,0.002432,0.001086
KC_HOG,31,60,1,0.010582,0.00186,0.004587
KC,31,80,1,0.006762,0.00394,0.00123
KC_HOG,31,80,1,0.003985,0.001548,0.001421
KC,31,100,1,0.005779,0.003043,0.001557
KC_HOG,31,100,1,0.010886,0.004755,0.004613
KC,41,0,1,0.016199,0.011951,0.002135
KC_HOG,41,0,1,0.013881,0.002953,0.008621
KC,41,20,1,0.020744,0.015489,0.002425
KC_HOG,41,20,1,0.016228,0.003533,0.005717
KC,41,40,1,0.01686,0.007269,0.002824
KC_HOG,41,40,1,0.015395,0.00321,0.008765
KC,41,60,1,0.021647,0.008366,0.005328
KC_HOG,41,60,1,0.024782,0.006967,0.011247
KC,41,80,1,0.009955,0.003938,0.003124
KC_HOG,41,80,1,0.011265,0.003153,0.005286
KC,41,100,1,0.008409,0.002454,0.003239
KC_HOG,41,100,1,0.010404,0.004249,0.003025
KC,51,0,1,0.030252,0.016479,0.005486
KC_HOG,51,0,1,0.019431,0.005037,0.006013
KC,51,20,1,0.020227,0.006836,0.004145
KC_HOG,51,20,1,0.018743,0.006448,0.007411
KC,51,40,1,0.028822,0.011433,0.009738
KC_HOG,51,40,1,0.03135,0.009955,0.011131
KC,51,60,1,0.018793,0.008306,0.005564
KC_HOG,51,60,1,0.01907,0.005084,0.005384
KC,51,80,1,0.017584,0.009724,0.00375
KC_HOG,51,80,1,0.019227,0.003785,0.008154
KC,51,100,1,0.019674,0.006743,0.005646
KC_HOG,51,100,1,0.020973,0.006825,0.009377
KC,61,0,1,0.027523,0.007103,0.014875
KC_HOG,61,0,1,0.022837,0.00463,0.007538
KC,61,20,1,0.038217,0.022293,0.005499
KC_HOG,61,20,1,0.028709,0.008341,0.013318
KC,61,40,1,0.021687,0.00611,0.005497
KC_HOG,61,40,1,0.02559,0.01039,0.007354
KC,61,60,1,0.027136,0.012988,0.008266
KC_HOG,61,60,1,0.022136,0.004438,0.007846
KC,61,80,1,0.022211,0.006009,0.005271
KC_HOG,61,80,1,0.026818,0.010409,0.008177
KC,61,100,1,0.025644,0.010546,0.008813
KC_HOG,61,100,1,0.021111,0.004539,0.005993
KC,71,0,1,0.035142,0.017587,0.008601
KC_HOG,71,0,1,0.032444,0.006063,0.013715
KC,71,20,1,0.030728,0.007554,0.011022
KC_HOG,71,20,1,0.033194,0.005641,0.016596
KC,71,40,1,0.033733,0.009174,0.012186
KC_HOG,71,40,1,0.032993,0.006555,0.018419
KC,71,60,1,0.032984,0.012352,0.012079
KC_HOG,71,60,1,0.035026,0.015265,0.010225
KC,71,80,1,0.034352,0.010642,0.007345
KC_HOG,71,80,1,0.035934,0.006293,0.012093
KC,71,100,1,0.025565,0.005932,0.007686
KC_HOG,71,100,1,0.026133,0.006267,0.00803
KC,81,0,1,0.054037,0.029089,0.013646
KC_HOG,81,0,1,0.047304,0.012336,0.01421
KC,81,20,1,0.04496,0.015734,0.01353
KC_HOG,81,20,1,0.045048,0.011642,0.016946
KC,81,40,1,0.044401,0.015434,0.0097
KC_HOG,81,40,1,0.043979,0.00884,0.015539
KC,81,60,1,0.041505,0.014795,0.013407
KC_HOG,81,60,1,0.044707,0.012388,0.015499
KC,81,80,1,0.04454,0.01138,0.011476
KC_HOG,81,80,1,0.046724,0.011576,0.017041
KC,81,100,1,0.036152,0.009954,0.011659
KC_HOG,81,100,1,0.044765,0.010483,0.014536
KC,91,0,1,0.066351,0.030741,0.012746
KC_HOG,91,0,1,0.049859,0.008757,0.020848
KC,91,20,1,0.059046,0.01944,0.017255
