KC,1,0,1.21,0.0500126
KC_HOG,1,0,1.52,0.0850191
KC,1,20,1.3,0.0524388
KC_HOG,1,20,1.51,0.0833645
KC,1,40,1.17,0.0553004
KC_HOG,1,40,1.26,0.0819495
KC,1,60,1.22,0.054959
KC_HOG,1,60,1.45,0.0899199
KC,1,80,1.22,0.0511837
KC_HOG,1,80,1.44,0.0811149
KC,1,100,1.19,0.0497907
KC_HOG,1,100,1.36,0.0758401
KC,21,0,1.21,2.46005
KC_HOG,21,0,3.02,0.726149
KC,21,20,1.21,2.56148
KC_HOG,21,20,3.03,0.74153
KC,21,40,1.21,2.24311
KC_HOG,21,40,2.88,0.684226
KC,21,60,1.26,2.50115
KC_HOG,21,60,3.12,0.721841
KC,21,80,1.22,2.63859
KC_HOG,21,80,2.88,0.688616
KC,21,100,1.24,1.96523
KC_HOG,21,100,2.55,0.567449
KC,41,0,1.09,6.10587
KC_HOG,41,0,2.16,1.57298
KC,41,20,1.17,6.32875
KC_HOG,41,20,2.96,2.11132
KC,41,40,1.1,6.03043
KC_HOG,41,40,2.57,1.84219
KC,41,60,1.19,6.1199
KC_HOG,41,60,2.77,2.02735
KC,41,80,1.17,6.1313
KC_HOG,41,80,3.02,2.14611
KC,41,100,1.09,4.73622
KC_HOG,41,100,2.16,1.60134
KC,61,0,1.09,14.8665
KC_HOG,61,0,1.91,2.90794
KC,61,20,1.08,14.9964
KC_HOG,61,20,1.88,2.87248
KC,61,40,1.05,15.2242
KC_HOG,61,40,1.42,2.31571
KC,61,60,1.08,16.2523
KC_HOG,61,60,1.6,2.51027
KC,61,80,1.07,18.7565
KC_HOG,61,80,1.8,2.7891
KC,61,100,1.06,12.8342
KC_HOG,61,100,1.34,2.19148
KC,81,0,1.06,32.1198
KC_HOG,81,0,1.35,3.57365
KC,81,20,1.05,35.1905
KC_HOG,81,20,1.29,3.47483
KC,81,40,1.05,29.5799
KC_HOG,81,40,1.3,3.49638
KC,81,60,1.02,28.1299
KC_HOG,81,60,1.33,3.53501
KC,81,80,1.04,29.9926
KC_HOG,81,80,1.31,3.49977
KC,81,100,1.04,21.3706
KC_HOG,81,100,1.22,3.22591
