STANDARD,1,0,4.54545,3.11493
KC,1,0,1.90909,0.311696
STANDARD,1,2,4.72727,2.87343
KC,1,2,1.90909,0.346503
STANDARD,1,4,5,3.29324
KC,1,4,2,0.310577
STANDARD,1,6,4,1.88503
KC,1,6,2,0.324267
STANDARD,1,8,3.54545,0.990684
KC,1,8,1.90909,0.309191
STANDARD,1,10,4.90909,3.63812
KC,1,10,2,0.333102
STANDARD,21,0,10.4545,69.5215
KC,21,0,2,11.0453
STANDARD,21,2,5.54545,16.8527
KC,21,2,1.90909,13.8054
STANDARD,21,4,7.36364,30.1772
KC,21,4,1.90909,11.923
STANDARD,21,6,7.90909,61.7333
KC,21,6,2.18182,13.7881
