BA,1,100,1,3,0.017371,0.017131,0.000147
KCU,1,100,1,2,0.005411,0.004769,0.000248
BA,1,100,1,3,0.01472,0.014364,0.000246
KCU,1,100,1,1,0.003988,0.003704,0.000151
BA,1,100,1,4,0.025401,0.024817,0.000438
KCU,1,100,1,3,0.007483,0.006805,0.00038
BA,1,100,1,3,0.014034,0.013714,0.000236
KCU,1,100,1,2,0.004607,0.004103,0.000265
BA,1,100,1,2,0.005339,0.005209,9.2e-05
KCU,1,100,1,1,0.003703,0.003351,0.00019
BA,1,100,1,3,0.013001,0.012668,0.00022
KCU,1,100,1,2,0.00417,0.003723,0.000226
BA,1,100,1,2,0.00794,0.007703,0.000173
KCU,1,100,1,1,0.002584,0.002381,0.000109
BA,1,100,1,4,0.025162,0.024547,0.000414
KCU,1,100,1,3,0.007706,0.007063,0.000265
BA,1,100,1,4,0.025203,0.024525,0.000483
KCU,1,100,1,3,0.007969,0.007241,0.000395
BA,1,100,1,4,0.020688,0.020168,0.000359
KCU,1,100,1,3,0.006083,0.005533,0.000254
BA,1,100,1,3,0.011078,0.010775,0.000209
KCU,1,100,1,1,0.002606,0.002335,0.000159
BA,1,100,1,3,0.012606,0.012306,0.000193
KCU,1,100,1,2,0.00392,0.00352,0.000243
BA,1,100,1,4,0.023802,0.023304,0.000302
KCU,1,100,1,3,0.006614,0.005996,0.000263
BA,1,100,1,3,0.013186,0.012849,0.00021
KCU,1,100,1,1,0.002497,0.002299,0.000108
BA,1,100,1,2,0.006356,0.006107,0.00017
KCU,1,100,1,1,0.002506,0.002307,0.000107
BA,1,100,1,4,0.026451,0.025784,0.000463
KCU,1,100,1,3,0.008446,0.007623,0.00042
BA,1,100,1,3,0.013708,0.013306,0.000293
KCU,1,100,1,2,0.00418,0.003715,0.000247
BA,1,100,1,2,0.005011,0.004869,0.000107
KCU,1,100,1,1,0.002942,0.002643,0.000145
BA,1,100,1,3,0.011504,0.011194,0.000199
KCU,1,100,1,1,0.003144,0.002872,0.000139
BA,1,100,1,3,0.012317,0.011852,0.000332
KCU,1,100,1,2,0.003782,0.00339,0.000185
BA,1,100,1,2,0.00601,0.005849,0.000117
KCU,1,100,1,1,0.002354,0.002097,0.000134
BA,1,100,1,3,0.012634,0.01217,0.000292
KCU,1,100,1,2,0.004078,0.003641,0.000175
BA,1,100,1,2,0.006786,0.006543,0.000167
KCU,1,100,1,1,0.002209,0.001974,0.000109
BA,1,100,1,4,0.023725,0.023083,0.000442
KCU,1,100,1,3,0.008669,0.008018,0.000325
BA,1,100,1,3,0.013023,0.012683,0.000226
KCU,1,100,1,1,0.002289,0.002047,0.000107
BA,1,100,1,3,0.013984,0.013626,0.000245
KCU,1,100,1,2,0.005397,0.004814,0.000243
BA,1,100,1,3,0.013649,0.013255,0.000251
KCU,1,100,1,1,0.002536,0.002281,0.000121
BA,1,100,1,4,0.026239,0.025679,0.000379
KCU,1,100,1,3,0.007961,0.007304,0.000257
BA,1,100,1,3,0.014249,0.013877,0.000236
KCU,1,100,1,2,0.007149,0.006425,0.000298
BA,1,100,1,3,0.013875,0.013509,0.000207
KCU,1,100,1,2,0.004371,0.003918,0.00024
BA,1,100,1,2,0.004382,0.004191,0.000151
KCU,1,100,1,1,0.003198,0.002858,0.000198
BA,1,100,1,2,0.004315,0.004187,9.2e-05
KCU,1,100,1,1,0.00282,0.002574,0.00012
BA,1,100,1,4,0.026928,0.02639,0.000363
KCU,1,100,1,3,0.008025,0.007382,0.000332
BA,1,100,1,4,0.02244,0.021964,0.000349
KCU,1,100,1,3,0.009128,0.008439,0.000366
BA,1,100,1,2,0.006625,0.006318,0.000205
KCU,1,100,1,1,0.00253,0.002262,0.00016
BA,1,100,1,3,0.018715,0.018177,0.000359
KCU,1,100,1,1,0.005431,0.004953,0.000254
BA,1,100,1,4,0.030089,0.029431,0.000426
KCU,1,100,1,3,0.011415,0.01051,0.000381
BA,1,100,1,2,0.006912,0.006576,0.000254
KCU,1,100,1,1,0.005172,0.004814,0.000177
BA,1,100,1,4,0.029874,0.029225,0.000478
KCU,1,100,1,3,0.011253,0.010169,0.000445
BA,1,100,1,3,0.016711,0.016161,0.00032
KCU,1,100,1,1,0.002588,0.002362,0.000108
BA,1,100,1,2,0.007412,0.007152,0.000193
KCU,1,100,1,1,0.002551,0.00235,0.000107
BA,1,100,1,2,0.007627,0.007426,0.00014
KCU,1,100,1,1,0.002456,0.002206,0.000108
BA,1,100,1,2,0.006936,0.006665,0.000178
KCU,1,100,1,1,0.004213,0.003811,0.000199
BA,1,100,1,2,0.01011,0.009817,0.000213
KCU,1,100,1,1,0.007161,0.006568,0.000212
BA,1,100,1,3,0.022359,0.021265,0.000455
KCU,1,100,1,1,0.00373,0.003316,0.000202
BA,1,100,1,2,0.0075,0.007209,0.000165
KCU,1,100,1,1,0.003782,0.003393,0.000186
BA,1,100,1,3,0.014864,0.014379,0.000317
KCU,1,100,1,1,0.003578,0.00318,0.000204
BA,1,100,1,3,0.012621,0.012184,0.000322
KCU,1,100,1,1,0.002548,0.002289,0.000118
BA,1,100,1,2,0.008205,0.00781,0.000288
KCU,1,100,1,1,0.002259,0.001988,0.00012
BA,1,100,1,3,0.013401,0.012991,0.000289
KCU,1,100,1,2,0.006838,0.006386,0.000196
BA,11,100,1,12,0.280452,0.268545,0.011249
KCU,11,100,1,1,0.009764,0.005403,0.002047
BA,11,100,1,5,0.040766,0.03484,0.005652
KCU,11,100,1,2,0.015707,0.009121,0.002962
BA,11,100,1,10,0.248216,0.231792,0.015621
KCU,11,100,1,1,0.012359,0.006555,0.003649
BA,11,100,1,12,0.304241,0.286342,0.016946
KCU,11,100,1,1,0.011991,0.006864,0.001879
BA,11,100,1,2,0.011022,0.00778,0.003141
KCU,11,100,1,1,0.012694,0.006719,0.002559
BA,11,100,1,11,0.318749,0.296898,0.020831
KCU,11,100,1,1,0.015631,0.007371,0.00425
BA,11,100,1,3,0.01755,0.015026,0.002432
KCU,11,100,1,2,0.014751,0.007323,0.003822
BA,11,100,1,11,0.291225,0.277385,0.013092
KCU,11,100,1,1,0.015595,0.008926,0.003782
