BA,1,100,1,3,0.017371,0.017131,0.000147
KCHOGL,1,100,1,2,0.004255,0.003834,0.000236
BA,1,100,1,3,0.01472,0.014364,0.000246
KCHOGL,1,100,1,1,0.003658,0.003318,0.000213
BA,1,100,1,4,0.025401,0.024817,0.000438
KCHOGL,1,100,1,3,0.009704,0.008848,0.000423
BA,1,100,1,3,0.014034,0.013714,0.000236
KCHOGL,1,100,1,2,0.007047,0.006224,0.000342
BA,1,100,1,2,0.005339,0.005209,9.2e-05
KCHOGL,1,100,1,1,0.004351,0.003975,0.000192
BA,1,100,1,3,0.013001,0.012668,0.00022
KCHOGL,1,100,1,2,0.005251,0.004539,0.000393
BA,1,100,1,2,0.00794,0.007703,0.000173
KCHOGL,1,100,1,1,0.003423,0.003167,0.000149
BA,1,100,1,4,0.025162,0.024547,0.000414
KCHOGL,1,100,1,3,0.005331,0.004768,0.000286
BA,1,100,1,4,0.025203,0.024525,0.000483
KCHOGL,1,100,1,3,0.006951,0.00638,0.000329
BA,1,100,1,4,0.020688,0.020168,0.000359
KCHOGL,1,100,1,3,0.009388,0.008653,0.000369
BA,1,100,1,3,0.011078,0.010775,0.000209
KCHOGL,1,100,1,1,0.002395,0.002183,0.000118
BA,1,100,1,3,0.012606,0.012306,0.000193
KCHOGL,1,100,1,2,0.007283,0.006581,0.000407
BA,1,100,1,4,0.023802,0.023304,0.000302
KCHOGL,1,100,1,3,0.009921,0.009103,0.000343
BA,1,100,1,3,0.013186,0.012849,0.00021
KCHOGL,1,100,1,1,0.002503,0.002296,0.000115
BA,1,100,1,2,0.006356,0.006107,0.00017
KCHOGL,1,100,1,1,0.002438,0.002204,0.000137
BA,1,100,1,4,0.026451,0.025784,0.000463
KCHOGL,1,100,1,3,0.007435,0.006903,0.000252
BA,1,100,1,3,0.013708,0.013306,0.000293
KCHOGL,1,100,1,2,0.006472,0.00582,0.000306
BA,1,100,1,2,0.005011,0.004869,0.000107
KCHOGL,1,100,1,1,0.003982,0.003645,0.000195
BA,1,100,1,3,0.011504,0.011194,0.000199
KCHOGL,1,100,1,1,0.002288,0.002025,0.000169
BA,1,100,1,3,0.012317,0.011852,0.000332
KCHOGL,1,100,1,2,0.006104,0.005379,0.00037
BA,1,100,1,2,0.00601,0.005849,0.000117
KCHOGL,1,100,1,1,0.003613,0.003221,0.000207
BA,1,100,1,3,0.012634,0.01217,0.000292
KCHOGL,1,100,1,2,0.003735,0.003358,0.000213
BA,1,100,1,2,0.006786,0.006543,0.000167
KCHOGL,1,100,1,1,0.002275,0.001993,0.000118
BA,1,100,1,4,0.023725,0.023083,0.000442
KCHOGL,1,100,1,3,0.008298,0.007667,0.000316
BA,1,100,1,3,0.013023,0.012683,0.000226
KCHOGL,1,100,1,1,0.002417,0.002168,0.000145
BA,1,100,1,3,0.013984,0.013626,0.000245
KCHOGL,1,100,1,2,0.003834,0.003459,0.000215
BA,1,100,1,3,0.013649,0.013255,0.000251
KCHOGL,1,100,1,1,0.003194,0.002835,0.000215
BA,1,100,1,4,0.026239,0.025679,0.000379
KCHOGL,1,100,1,3,0.005531,0.004972,0.000323
BA,1,100,1,3,0.014249,0.013877,0.000236
KCHOGL,1,100,1,2,0.004117,0.003789,0.000163
BA,1,100,1,3,0.013875,0.013509,0.000207
KCHOGL,1,100,1,2,0.006702,0.006039,0.000277
BA,1,100,1,2,0.004382,0.004191,0.000151
KCHOGL,1,100,1,1,0.004505,0.00412,0.000165
BA,1,100,1,2,0.004315,0.004187,9.2e-05
KCHOGL,1,100,1,1,0.004403,0.00406,0.000212
BA,1,100,1,4,0.026928,0.02639,0.000363
KCHOGL,1,100,1,3,0.009909,0.009267,0.000345
BA,1,100,1,4,0.02244,0.021964,0.000349
KCHOGL,1,100,1,3,0.009563,0.008851,0.000303
BA,1,100,1,2,0.006625,0.006318,0.000205
KCHOGL,1,100,1,1,0.002477,0.002166,0.000163
BA,1,100,1,3,0.018715,0.018177,0.000359
KCHOGL,1,100,1,1,0.004031,0.003657,0.000207
BA,1,100,1,4,0.030089,0.029431,0.000426
KCHOGL,1,100,1,3,0.01066,0.009812,0.000425
BA,1,100,1,2,0.006912,0.006576,0.000254
KCHOGL,1,100,1,1,0.004516,0.004181,0.000155
BA,1,100,1,4,0.029874,0.029225,0.000478
KCHOGL,1,100,1,3,0.009992,0.00898,0.000496
BA,1,100,1,3,0.016711,0.016161,0.00032
KCHOGL,1,100,1,1,0.002461,0.0022,0.000118
BA,1,100,1,2,0.007412,0.007152,0.000193
KCHOGL,1,100,1,1,0.002463,0.002191,0.00013
BA,1,100,1,2,0.007627,0.007426,0.00014
KCHOGL,1,100,1,1,0.002465,0.002197,0.000177
BA,1,100,1,2,0.006936,0.006665,0.000178
KCHOGL,1,100,1,1,0.005377,0.004919,0.000242
BA,1,100,1,2,0.01011,0.009817,0.000213
KCHOGL,1,100,1,1,0.004251,0.00382,0.000214
BA,1,100,1,3,0.022359,0.021265,0.000455
KCHOGL,1,100,1,1,0.002715,0.002434,0.000135
BA,1,100,1,2,0.0075,0.007209,0.000165
KCHOGL,1,100,1,1,0.004449,0.003874,0.000301
BA,1,100,1,3,0.014864,0.014379,0.000317
KCHOGL,1,100,1,1,0.002508,0.002247,0.000136
BA,1,100,1,3,0.012621,0.012184,0.000322
KCHOGL,1,100,1,1,0.002945,0.002577,0.000181
BA,1,100,1,2,0.008205,0.00781,0.000288
KCHOGL,1,100,1,1,0.002586,0.002306,0.000141
BA,1,100,1,3,0.013401,0.012991,0.000289
KCHOGL,1,100,1,2,0.004286,0.003798,0.000252
BA,11,100,1,12,0.280452,0.268545,0.011249
KCHOGL,11,100,1,1,0.01099,0.006412,0.00286
BA,11,100,1,5,0.040766,0.03484,0.005652
KCHOGL,11,100,1,2,0.017096,0.009785,0.004068
BA,11,100,1,10,0.248216,0.231792,0.015621
KCHOGL,11,100,1,1,0.01072,0.006528,0.002815
BA,11,100,1,12,0.304241,0.286342,0.016946
KCHOGL,11,100,1,1,0.013212,0.0065,0.003382
BA,11,100,1,2,0.011022,0.00778,0.003141
KCHOGL,11,100,1,1,0.01676,0.008712,0.005035
BA,11,100,1,11,0.318749,0.296898,0.020831
KCHOGL,11,100,1,1,0.010918,0.00639,0.003042
BA,11,100,1,3,0.01755,0.015026,0.002432
KCHOGL,11,100,1,2,0.017311,0.008059,0.004495
BA,11,100,1,11,0.291225,0.277385,0.013092
KCHOGL,11,100,1,1,0.015591,0.009498,0.003572
BA,11,100,1,16,0.719615,0.694144,0.02391
