Gamma, tau, nb_path_to_select, time_master_BA, time_subproblem_BA, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCHOGL, time_subproblem_KCHOGL
51,100,1,0.011137,0.041987,0.027467,0.037761,0.025164,0.034647,0.025291,0.035763
51,100,1,0.0333,0.072992,0.045948,0.059314,0.041041,0.053851,0.054039,0.075137
51,100,1,0.035335,0.08386,0.043331,0.061247,0.053436,0.07143,0.041019,0.055472
51,100,1,0.042431,0.09143,0.073619,0.109363,0.080795,0.099897,0.077544,0.106176
51,100,1,0.126663,0.158393,0.028845,0.039927,0.028473,0.037483,0.02739,0.039804
61,100,1,0.355742,0.316258,0.034548,0.05304,0.033793,0.050977,0.034623,0.053496
61,100,1,0.051925,0.127569,0.053999,0.088864,0.053725,0.077407,0.054511,0.080786
61,100,1,0.205903,0.250166,0.034157,0.054415,0.033659,0.047471,0.033726,0.062758
61,100,1,0.344488,0.338447,0.03436,0.053777,0.04521,0.06277,0.035253,0.074864
61,100,1,0.025622,0.078705,0.061337,0.088815,0.053045,0.080374,0.065135,0.093678
61,100,1,0.360902,0.347507,0.039325,0.050359,0.034561,0.047258,0.035255,0.051765
61,100,1,0.061578,0.136186,0.095161,0.1407,0.121056,0.183885,0.107066,0.147969
61,100,1,0.269612,0.296563,0.035745,0.052944,0.034172,0.047994,0.036777,0.05271
61,100,1,0.6466,0.43576,0.045778,0.077774,0.045563,0.059273,0.033786,0.050432
61,100,1,0.344506,0.340501,0.03866,0.051411,0.048468,0.066744,0.035502,0.060363
61,100,1,0.07661,0.170863,0.085741,0.123341,0.078422,0.119704,0.073247,0.112574
61,100,1,0.358364,0.328397,0.036241,0.052782,0.03475,0.04762,0.034312,0.051762
61,100,1,0.204207,0.256434,0.038296,0.069603,0.037792,0.049297,0.03513,0.051068
61,100,1,0.044411,0.112966,0.056063,0.077225,0.054366,0.073831,0.056638,0.078011
61,100,1,0.011745,0.049382,0.036933,0.051629,0.033843,0.047786,0.033512,0.048395
61,100,1,0.174813,0.223333,0.036501,0.052439,0.040896,0.052452,0.035238,0.050027
61,100,1,0.78006,0.460715,0.038533,0.050704,0.033547,0.047267,0.034144,0.050606
61,100,1,0.005434,0.057435,0.03392,0.059618,0.045273,0.063791,0.064169,0.088266
61,100,1,0.042356,0.121068,0.057981,0.08093,0.067399,0.078778,0.053517,0.077508
61,100,1,0.256862,0.295498,0.045025,0.066752,0.036082,0.050818,0.042242,0.060742
61,100,1,0.006249,0.059124,0.035237,0.051325,0.034985,0.050001,0.04061,0.077474
61,100,1,0.397903,0.393966,0.049185,0.07719,0.04309,0.055731,0.054057,0.073367
61,100,1,0.004691,0.05804,0.037417,0.052745,0.044263,0.055938,0.04241,0.0534
61,100,1,0.08026,0.163722,0.039485,0.051948,0.036493,0.050761,0.040098,0.063519
61,100,1,0.040175,0.124828,0.074691,0.105642,0.071045,0.105685,0.081249,0.132236
61,100,1,1.04095,0.554836,0.033995,0.049928,0.037061,0.0505,0.037417,0.049431
61,100,1,0.136036,0.201806,0.038915,0.057485,0.033575,0.048772,0.035946,0.06535
61,100,1,0.62851,0.451311,0.038934,0.053713,0.038637,0.057344,0.039278,0.056155
61,100,1,0.430226,0.392959,0.045357,0.058893,0.036627,0.061253,0.041954,0.062737
61,100,1,0.25243,0.316764,0.039166,0.052682,0.037177,0.055907,0.036929,0.051208
61,100,1,0.011834,0.054125,0.036302,0.052595,0.036287,0.050603,0.03493,0.049176
61,100,1,0.017356,0.060223,0.046996,0.076377,0.05116,0.069702,0.049556,0.071591
61,100,1,0.26493,0.294313,0.037355,0.051328,0.034083,0.049692,0.038217,0.058407
61,100,1,0.089611,0.168944,0.04098,0.058026,0.033499,0.047833,0.033474,0.053096
61,100,1,0.024787,0.096615,0.071543,0.113142,0.064767,0.08835,0.062288,0.087399
61,100,1,0.047463,0.109047,0.077732,0.104298,0.07012,0.113077,0.074891,0.105899
61,100,1,0.515855,0.398932,0.037248,0.054813,0.035769,0.049684,0.034456,0.048809
61,100,1,0.011084,0.050738,0.036066,0.050226,0.034087,0.049955,0.035193,0.052274
61,100,1,0.616034,0.457196,0.043563,0.05097,0.034815,0.049234,0.041778,0.05416
61,100,1,0.261039,0.276937,0.035142,0.049411,0.034256,0.049847,0.037283,0.055602
61,100,1,0.010914,0.052633,0.033183,0.049162,0.033866,0.047431,0.036102,0.051457
61,100,1,0.006216,0.056682,0.033699,0.049419,0.033113,0.047943,0.043311,0.072083
61,100,1,0.022817,0.08226,0.074106,0.097565,0.072663,0.089377,0.061899,0.085832
61,100,1,0.015425,0.058139,0.05234,0.066009,0.038708,0.060664,0.057369,0.088174
61,100,1,0.038633,0.131126,0.066986,0.094727,0.055507,0.083853,0.054397,0.083765
61,100,1,0.012874,0.053855,0.037018,0.052903,0.033034,0.047887,0.036263,0.05948
61,100,1,0.049335,0.12692,0.066368,0.092034,0.058428,0.083185,0.064654,0.085636
61,100,1,0.0458,0.117326,0.059328,0.089289,0.059699,0.089246,0.054173,0.081651
61,100,1,0.036298,0.097678,0.077268,0.107835,0.078533,0.102552,0.077068,0.106152
61,100,1,0.143776,0.221171,0.036335,0.058664,0.051746,0.068933,0.035727,0.052642
71,100,1,0.391687,0.447299,0.042438,0.070663,0.060606,0.075456,0.047768,0.077486
71,100,1,0.06641,0.18111,0.069824,0.114046,0.070496,0.123993,0.078307,0.116182
71,100,1,0.252546,0.386558,0.044305,0.074962,0.04407,0.064516,0.044218,0.077739
71,100,1,0.48159,0.517587,0.060448,0.085394,0.048471,0.071134,0.04383,0.078522
71,100,1,0.024887,0.125051,0.07684,0.119269,0.092269,0.128701,0.088894,0.127418
71,100,1,0.32328,0.432845,0.055491,0.082927,0.043156,0.065468,0.042763,0.069127
71,100,1,0.051546,0.16985,0.157831,0.230586,0.124441,0.222903,0.144062,0.232183
71,100,1,0.349925,0.407555,0.049149,0.077777,0.044594,0.064163,0.048017,0.070657
71,100,1,0.600474,0.564712,0.058011,0.088228,0.049668,0.067835,0.057951,0.080503
71,100,1,0.332281,0.438864,0.064259,0.089032,0.046071,0.085199,0.048187,0.0802
71,100,1,0.04963,0.188092,0.150105,0.194991,0.175928,0.222734,0.13737,0.226976
71,100,1,0.398089,0.509717,0.043835,0.066922,0.044937,0.077946,0.04848,0.087316
71,100,1,0.193893,0.331608,0.04493,0.070669,0.045118,0.068276,0.061274,0.09302
71,100,1,0.072965,0.181236,0.096677,0.146142,0.103581,0.13166,0.110112,0.146424
71,100,1,0.015177,0.08303,0.045232,0.074318,0.063206,0.080902,0.062385,0.080538
71,100,1,0.309876,0.443726,0.047237,0.087124,0.060737,0.080488,0.05852,0.096222
71,100,1,0.969938,0.763631,0.043263,0.077472,0.048522,0.07334,0.065774,0.096487
71,100,1,0.018335,0.099968,0.047453,0.080487,0.045486,0.06867,0.046032,0.068749
71,100,1,0.050902,0.143666,0.08744,0.16084,0.076635,0.106846,0.075857,0.114818
71,100,1,0.184079,0.298566,0.043671,0.065376,0.04237,0.070702,0.044306,0.070733
71,100,1,0.011941,0.065696,0.051626,0.088417,0.04528,0.06658,0.05042,0.078202
71,100,1,0.510811,0.50421,0.042118,0.070127,0.04852,0.068204,0.049149,0.072775
71,100,1,0.019669,0.090222,0.04566,0.085095,0.047391,0.068392,0.046925,0.07374
71,100,1,0.098301,0.235823,0.044828,0.079956,0.05026,0.064899,0.04532,0.074996
71,100,1,0.038308,0.145711,0.080854,0.127012,0.076428,0.10597,0.072853,0.111043
71,100,1,1.08114,0.701882,0.058765,0.081185,0.071446,0.118522,0.048124,0.091119
71,100,1,0.087392,0.245093,0.04474,0.077565,0.043388,0.063506,0.044589,0.073512
71,100,1,0.519874,0.49972,0.045113,0.073528,0.043544,0.063549,0.04554,0.07566
71,100,1,0.416478,0.483472,0.044462,0.073764,0.045314,0.070371,0.048886,0.078916
71,100,1,0.233576,0.343818,0.045423,0.075877,0.046063,0.062935,0.042969,0.069038
71,100,1,0.013682,0.072068,0.045458,0.070012,0.042607,0.0671,0.047004,0.093914
71,100,1,0.012625,0.065559,0.045654,0.069671,0.043463,0.066815,0.043673,0.070605
71,100,1,0.252607,0.359583,0.046793,0.071305,0.045591,0.078881,0.046316,0.078033
71,100,1,0.083564,0.208228,0.044987,0.07537,0.043531,0.063237,0.044396,0.074406
71,100,1,0.025341,0.097042,0.069444,0.112346,0.070442,0.099158,0.076721,0.135965
71,100,1,0.046216,0.132025,0.081508,0.109321,0.073644,0.10446,0.070008,0.111882
71,100,1,0.551337,0.505611,0.044657,0.077248,0.044186,0.06457,0.04583,0.085223
71,100,1,0.012461,0.070905,0.049928,0.101649,0.045113,0.073026,0.042698,0.071079
71,100,1,0.526388,0.491945,0.046538,0.075084,0.044449,0.062602,0.044651,0.07509
71,100,1,0.167442,0.311267,0.042184,0.070555,0.043176,0.064797,0.043811,0.076472
71,100,1,0.012359,0.067535,0.04285,0.077164,0.048459,0.064468,0.042352,0.070457
71,100,1,0.01482,0.06931,0.046611,0.071665,0.04322,0.064176,0.043082,0.076708
71,100,1,0.027211,0.098935,0.075643,0.120874,0.073518,0.098581,0.073562,0.103973
71,100,1,0.016925,0.063916,0.045783,0.074719,0.042247,0.064008,0.057776,0.0758
71,100,1,0.042511,0.132739,0.073612,0.107845,0.071545,0.098149,0.070183,0.112763
71,100,1,0.016662,0.064505,0.042255,0.065112,0.045217,0.065007,0.042228,0.06498
71,100,1,0.039766,0.141892,0.070642,0.102026,0.073305,0.098675,0.074478,0.102157
71,100,1,0.04563,0.129217,0.085649,0.123814,0.079295,0.118969,0.076276,0.107704
71,100,1,0.117645,0.230559,0.17836,0.26941,0.201703,0.274269,0.184456,0.293909
71,100,1,0.162488,0.301983,0.048687,0.086762,0.047574,0.070071,0.043441,0.06776
81,100,1,0.422242,0.581837,0.062072,0.099166,0.056582,0.083794,0.054972,0.105446
81,100,1,0.064823,0.204545,0.090078,0.146446,0.087436,0.129236,0.092064,0.140568
81,100,1,0.238104,0.41349,0.052534,0.089493,0.053426,0.079627,0.053834,0.092383
81,100,1,0.332698,0.495362,0.062407,0.101912,0.059666,0.090654,0.054072,0.092253
81,100,1,0.036673,0.127178,0.083196,0.136537,0.091104,0.127053,0.088323,0.13693
81,100,1,0.26834,0.459971,0.059055,0.089489,0.052733,0.084048,0.055061,0.092334
81,100,1,0.041774,0.179009,0.125711,0.182872,0.120331,0.171227,0.130333,0.209181
81,100,1,0.326068,0.515543,0.051459,0.093029,0.05404,0.083048,0.051763,0.090329
81,100,1,0.617501,0.671298,0.052867,0.088505,0.055111,0.084147,0.05209,0.08965
81,100,1,0.266507,0.472005,0.05196,0.094891,0.075712,0.107927,0.057014,0.096081
81,100,1,0.050342,0.168205,0.147798,0.238356,0.155714,0.214878,0.146698,0.234024
81,100,1,0.325629,0.507805,0.053308,0.081485,0.053298,0.085115,0.053912,0.089872
81,100,1,0.244819,0.432061,0.054968,0.101059,0.055316,0.085214,0.052425,0.090253
81,100,1,0.047971,0.172197,0.083641,0.131347,0.084792,0.13491,0.083451,0.128711
81,100,1,0.019688,0.089715,0.052453,0.0823,0.060455,0.083469,0.054118,0.085279
81,100,1,0.201285,0.37691,0.054393,0.087175,0.053813,0.080517,0.05526,0.088024
81,100,1,0.84759,0.775391,0.052839,0.087943,0.053059,0.08133,0.055617,0.086899
81,100,1,0.015061,0.083649,0.055246,0.093453,0.05333,0.083711,0.051417,0.096203
81,100,1,0.039033,0.178448,0.083108,0.143109,0.089253,0.127708,0.083836,0.158733
81,100,1,0.159219,0.336067,0.05236,0.088955,0.058869,0.083005,0.058379,0.085181
81,100,1,0.019308,0.094414,0.05367,0.090693,0.05188,0.079494,0.051621,0.094177
81,100,1,0.33588,0.495913,0.054044,0.090531,0.057389,0.082705,0.054088,0.091171
81,100,1,0.014077,0.082597,0.052174,0.094399,0.052764,0.078773,0.057384,0.093697
81,100,1,0.116293,0.29616,0.05235,0.089773,0.052775,0.083425,0.055021,0.085413
81,100,1,0.060141,0.178642,0.09357,0.151698,0.087008,0.128843,0.087507,0.136025
81,100,1,1.06247,0.826222,0.074594,0.091302,0.053582,0.081063,0.054479,0.090709
81,100,1,0.182491,0.380269,0.053515,0.092047,0.054205,0.086873,0.065068,0.096663
81,100,1,0.553292,0.639652,0.053357,0.104641,0.05631,0.081327,0.054211,0.09573
81,100,1,0.52001,0.635178,0.052884,0.091869,0.053458,0.085596,0.0514,0.095921
81,100,1,0.229891,0.429872,0.053548,0.089587,0.088341,0.113827,0.056373,0.10327
81,100,1,0.015759,0.085105,0.051312,0.089691,0.055457,0.081029,0.051741,0.093904
81,100,1,0.022455,0.087194,0.051048,0.091356,0.055912,0.080739,0.054172,0.09079
81,100,1,0.24038,0.445069,0.053435,0.091663,0.053417,0.084995,0.053121,0.090408
81,100,1,0.098026,0.251007,0.054078,0.091976,0.05332,0.084243,0.053266,0.097833
81,100,1,0.032645,0.133243,0.086443,0.148384,0.083846,0.129684,0.086307,0.136717
81,100,1,0.055404,0.172914,0.088494,0.141085,0.083487,0.127723,0.085166,0.13188
81,100,1,0.479367,0.57864,0.057417,0.092078,0.052757,0.082132,0.054553,0.094765
81,100,1,0.014949,0.084733,0.0542,0.091563,0.054199,0.082662,0.074139,0.092322
81,100,1,0.533813,0.62431,0.054781,0.091658,0.053115,0.080533,0.053615,0.096164
81,100,1,0.153848,0.334127,0.051357,0.090086,0.054037,0.087117,0.052698,0.090464
81,100,1,0.016928,0.093786,0.057057,0.089058,0.057393,0.081795,0.054798,0.094474
81,100,1,0.017642,0.094165,0.056325,0.099657,0.058647,0.085154,0.054029,0.09179
81,100,1,0.038009,0.139692,0.084655,0.138233,0.087866,0.130757,0.090154,0.135641
81,100,1,0.019434,0.082902,0.05314,0.091945,0.054273,0.075619,0.053817,0.101687
81,100,1,0.049969,0.166735,0.085875,0.139561,0.089383,0.131152,0.088672,0.138358
81,100,1,0.019464,0.079574,0.050307,0.090426,0.053392,0.084652,0.056811,0.102598
81,100,1,0.050324,0.172071,0.103998,0.150832,0.089698,0.127714,0.088079,0.140045
81,100,1,0.050977,0.185914,0.089219,0.140327,0.086238,0.128678,0.090054,0.140557
81,100,1,0.126979,0.284355,0.218345,0.321858,0.216885,0.32587,0.235023,0.352894
81,100,1,0.160855,0.343492,0.053278,0.092581,0.052649,0.079975,0.053599,0.093985
91,100,1,0.361478,0.615641,0.065049,0.12185,0.064248,0.106947,0.092209,0.143515
91,100,1,0.105249,0.324543,0.128476,0.199688,0.119424,0.179125,0.120563,0.209452
91,100,1,0.252863,0.585477,0.065792,0.121997,0.06545,0.100652,0.066951,0.13444
91,100,1,0.428067,0.693691,0.065563,0.13294,0.066375,0.105086,0.073629,0.139392
91,100,1,0.05649,0.220246,0.10922,0.195752,0.116301,0.196801,0.128252,0.212263
91,100,1,0.3072,0.633726,0.080553,0.138999,0.072886,0.110903,0.070538,0.113757
91,100,1,0.056004,0.201696,0.178185,0.267727,0.1589,0.239494,0.164732,0.266189
91,100,1,0.363458,0.731009,0.073569,0.108239,0.063526,0.109094,0.079566,0.142272
91,100,1,0.738326,1.02285,0.064657,0.150752,0.066925,0.104002,0.077925,0.122302
91,100,1,0.455919,0.744283,0.078333,0.144649,0.075513,0.13965,0.069106,0.157074
91,100,1,0.07502,0.249513,0.206331,0.349703,0.240658,0.342104,0.21958,0.334487
91,100,1,0.37798,0.649902,0.066642,0.106463,0.072634,0.110641,0.06569,0.106823
91,100,1,0.285684,0.627948,0.068126,0.132957,0.082141,0.140321,0.092166,0.144613
91,100,1,0.061041,0.218381,0.1318,0.194731,0.104475,0.172106,0.137194,0.198429
91,100,1,0.022942,0.12296,0.083828,0.143425,0.075899,0.107989,0.064884,0.117119
91,100,1,0.235011,0.533777,0.07262,0.121391,0.064278,0.102187,0.063863,0.116682
91,100,1,0.822203,0.925436,0.066939,0.119921,0.069198,0.100669,0.06587,0.11751
91,100,1,0.019543,0.106982,0.063269,0.114708,0.064589,0.104781,0.06472,0.11698
91,100,1,0.063259,0.218459,0.103844,0.181104,0.125953,0.16675,0.103655,0.178962
91,100,1,0.233605,0.498899,0.083264,0.124892,0.075692,0.101298,0.076348,0.124563
91,100,1,0.019604,0.104836,0.083474,0.125237,0.073591,0.14476,0.083842,0.152178
91,100,1,0.424832,0.718208,0.065241,0.114385,0.068991,0.105624,0.076408,0.122063
91,100,1,0.018721,0.101855,0.066498,0.135751,0.063557,0.101546,0.097176,0.159482
91,100,1,0.148266,0.3742,0.085234,0.155497,0.096039,0.128076,0.083431,0.141051
91,100,1,0.068785,0.246266,0.125521,0.191657,0.116239,0.169503,0.116266,0.178372
91,100,1,1.25558,1.26481,0.063042,0.103329,0.064814,0.101344,0.065235,0.103058
91,100,1,0.178235,0.432959,0.066777,0.103719,0.067253,0.102944,0.067227,0.107388
91,100,1,0.751446,0.916515,0.070738,0.111274,0.06671,0.103535,0.067263,0.110344
91,100,1,0.526678,0.757405,0.064407,0.124025,0.067109,0.104519,0.066364,0.121551
91,100,1,0.270015,0.538171,0.064082,0.103511,0.063962,0.100325,0.06602,0.103103
91,100,1,0.017107,0.105684,0.067169,0.104045,0.068991,0.105444,0.064152,0.10704
91,100,1,0.020484,0.105852,0.065844,0.11389,0.073005,0.104999,0.068449,0.120242
91,100,1,0.263549,0.546654,0.070532,0.110337,0.074332,0.110356,0.06899,0.110676
91,100,1,0.106002,0.332034,0.072652,0.115256,0.069391,0.107974,0.064349,0.107566
91,100,1,0.035453,0.161219,0.121766,0.154438,0.116864,0.167675,0.110005,0.166446
91,100,1,0.069078,0.219974,0.112481,0.178929,0.112392,0.161109,0.107946,0.158832
91,100,1,0.489023,0.721893,0.064529,0.110182,0.065199,0.105923,0.065784,0.104191
91,100,1,0.01779,0.10231,0.064451,0.105386,0.064796,0.101648,0.065293,0.107915
91,100,1,0.50954,0.797814,0.072247,0.107911,0.072836,0.101846,0.06821,0.105825
91,100,1,0.257661,0.514005,0.064358,0.111246,0.063487,0.105296,0.062893,0.104693
91,100,1,0.017063,0.110521,0.069105,0.10835,0.069058,0.100607,0.06699,0.109719
91,100,1,0.021077,0.117911,0.068809,0.110231,0.083241,0.121785,0.066522,0.106245
91,100,1,0.034451,0.156264,0.10161,0.168939,0.108911,0.169519,0.101907,0.171009
91,100,1,0.023353,0.101949,0.064065,0.105071,0.063228,0.101849,0.063932,0.104909
91,100,1,0.057824,0.210741,0.113992,0.166663,0.114112,0.182182,0.110694,0.164836
91,100,1,0.019462,0.103463,0.063739,0.105305,0.065278,0.104212,0.065122,0.113454
91,100,1,0.055798,0.209774,0.10568,0.164683,0.113595,0.171301,0.103861,0.159796
91,100,1,0.059039,0.206689,0.106116,0.162945,0.108697,0.169096,0.110965,0.193946
91,100,1,0.218931,0.461181,0.336105,0.529398,0.342738,0.502411,0.367256,0.534516
91,100,1,0.171103,0.435702,0.066686,0.11302,0.068736,0.108242,0.068099,0.107455
101,100,1,0.388997,0.783731,0.080166,0.142485,0.083098,0.125756,0.085317,0.155382
101,100,1,0.085552,0.312129,0.135537,0.215804,0.13904,0.178021,0.132594,0.206053
101,100,1,0.282967,0.610214,0.076531,0.134409,0.081535,0.126752,0.076661,0.134985
101,100,1,0.411609,0.8013,0.085703,0.140823,0.07763,0.130142,0.082109,0.134426
101,100,1,0.041183,0.190349,0.126732,0.199883,0.161499,0.24488,0.181755,0.30879
101,100,1,0.449264,0.911972,0.077958,0.137011,0.077096,0.121023,0.099729,0.154505
101,100,1,0.105954,0.344392,0.250681,0.388405,0.268616,0.374832,0.229535,0.360878
101,100,1,0.333017,0.672971,0.076123,0.162981,0.080604,0.123571,0.081417,0.136162
101,100,1,0.704254,1.01377,0.075496,0.140233,0.081316,0.117042,0.07738,0.147498
101,100,1,0.506556,0.885991,0.092786,0.140974,0.075821,0.124061,0.076212,0.137754
101,100,1,0.063974,0.2531,0.225841,0.355517,0.227446,0.354627,0.22152,0.389803
101,100,1,0.414069,0.861603,0.08691,0.133681,0.087717,0.121838,0.079343,0.140611
101,100,1,0.429767,0.822726,0.097692,0.14102,0.097412,0.146694,0.123142,0.212766
101,100,1,0.067769,0.284802,0.154123,0.240059,0.138464,0.211647,0.142391,0.234284
101,100,1,0.023533,0.129896,0.079214,0.152643,0.091346,0.126192,0.108295,0.201987
101,100,1,0.244249,0.592811,0.089339,0.165154,0.086406,0.154412,0.094462,0.151922
101,100,1,0.881953,1.18234,0.077093,0.136794,0.076506,0.131058,0.076417,0.138169
101,100,1,0.025154,0.126197,0.079174,0.13996,0.082606,0.129288,0.111176,0.192489
101,100,1,0.079393,0.324979,0.159372,0.265876,0.169626,0.248972,0.182458,0.275795
101,100,1,0.289926,0.664032,0.088978,0.145478,0.129191,0.170257,0.081162,0.151609
101,100,1,0.007804,0.147238,0.076971,0.142207,0.094799,0.150736,0.102654,0.177324
101,100,1,0.552092,1.06384,0.089949,0.170647,0.141271,0.199968,0.101487,0.190177
101,100,1,0.035981,0.181906,0.111007,0.217153,0.104087,0.142011,0.115921,0.216143
101,100,1,0.178461,0.512543,0.11948,0.195404,0.106611,0.16497,0.157504,0.181244
101,100,1,0.08305,0.311727,0.134513,0.239096,0.137543,0.20671,0.127659,0.208826
101,100,1,1.1842,1.27038,0.090611,0.151677,0.10747,0.138562,0.106025,0.192623
101,100,1,0.257545,0.749766,0.120774,0.188333,0.105782,0.167113,0.114248,0.205211
101,100,1,1.16599,1.58972,0.081633,0.164296,0.08494,0.137473,0.112904,0.189799
101,100,1,0.643836,1.1323,0.112885,0.196909,0.134013,0.174217,0.100269,0.189532
101,100,1,0.367227,0.731948,0.082225,0.148439,0.092674,0.145713,0.079609,0.148728
101,100,1,0.022169,0.138907,0.081875,0.179679,0.11274,0.138623,0.09218,0.175216
101,100,1,0.027583,0.14048,0.082906,0.139164,0.075123,0.132597,0.077571,0.150903
101,100,1,0.282591,0.649605,0.105894,0.177205,0.093214,0.138501,0.076246,0.138122
101,100,1,0.123131,0.405381,0.075763,0.137878,0.079358,0.128066,0.080033,0.141953
101,100,1,0.04257,0.184086,0.148061,0.265015,0.141683,0.203878,0.142511,0.235266
101,100,1,0.099006,0.355992,0.206943,0.263286,0.190312,0.228544,0.145001,0.209121
101,100,1,0.752446,1.05152,0.079826,0.142336,0.07657,0.123301,0.077413,0.136381
101,100,1,0.020314,0.123513,0.076591,0.136534,0.080805,0.12809,0.081313,0.146897
101,100,1,0.996891,1.27422,0.141842,0.204586,0.100342,0.158535,0.092978,0.184968
101,100,1,0.287406,0.670213,0.093882,0.142459,0.078193,0.124257,0.080464,0.134235
101,100,1,0.02175,0.12534,0.078455,0.139946,0.081045,0.14704,0.089433,0.164486
101,100,1,0.022823,0.124344,0.077106,0.139606,0.078311,0.14025,0.07661,0.153246
101,100,1,0.042024,0.227297,0.140098,0.217231,0.129634,0.217624,0.153383,0.234054
101,100,1,0.042834,0.203999,0.132294,0.202121,0.106787,0.159267,0.105008,0.18532
101,100,1,0.087743,0.389549,0.145697,0.270216,0.13315,0.203435,0.146665,0.245261
101,100,1,0.037018,0.173824,0.115147,0.174141,0.09842,0.178322,0.121961,0.161748
101,100,1,0.074219,0.269417,0.160426,0.229228,0.150599,0.20955,0.136287,0.208147
101,100,1,0.090153,0.302635,0.145644,0.214283,0.136298,0.196306,0.125283,0.198582
101,100,1,0.267801,0.687058,0.399197,0.693724,0.414707,0.639914,0.461829,0.800091
101,100,1,0.187542,0.530719,0.077397,0.124769,0.079347,0.136086,0.080613,0.133098
