Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG
1,0,0.020005,0.000207,0.00351,0.000133,0.007375,0.000343,0.007336,0.000208,0.003549,0.000223,0.007378,0.000332
1,0,0.020828,0.000204,0.00371,0.000123,0.007056,0.001463,0.007028,0.000206,0.003695,0.000225,0.007043,0.002501
1,0,0.021155,0.000205,0.004834,0.000187,0.006462,0.002083,0.006457,0.000208,0.004793,0.00035,0.006453,0.003846
1,0,0.012058,0.000156,0.002523,0.00012,0.002482,0.000613,0.002491,0.000109,0.002471,0.000221,0.002494,0.00095
1,0,0.011984,0.000155,0.002434,0.000121,0.002383,0.001062,0.002405,0.000102,0.002381,0.00022,0.002409,0.001667
1,0,0.020431,0.000209,0.003658,0.000122,0.006028,0.00212,0.005999,0.00021,0.003655,0.000223,0.006019,0.003723
1,0,0.005262,0.000113,0.00386,0.000122,0.002504,0.00097,0.002489,0.000101,0.003833,0.000221,0.00252,0.001802
1,20,0.018927,0.000204,0.003828,0.000122,0.007689,0.000577,0.007691,0.00021,0.003812,0.000235,0.007695,0.000592
1,20,0.020352,0.000208,0.003546,0.000123,0.007227,0.0006,0.007247,0.000208,0.003555,0.000224,0.007221,0.0006
1,20,0.010952,0.000153,0.002701,0.00012,0.002671,0.000772,0.002647,0.000102,0.002668,0.000221,0.002665,0.001208
1,20,0.02083,0.000212,0.003706,0.000122,0.007703,0.001363,0.007711,0.000209,0.003699,0.000224,0.007713,0.00176
1,20,0.005302,0.000101,0.003848,0.000123,0.002667,0.00078,0.002649,0.0001,0.003827,0.000223,0.002644,0.001419
1,20,0.005065,0.000102,0.003985,0.00012,0.002767,0.001155,0.00272,0.000101,0.003964,0.000221,0.002754,0.002157
1,20,0.005704,0.000101,0.004028,0.000119,0.002643,0.000768,0.002668,9.9e-05,0.004003,0.000222,0.002691,0.001407
1,20,0.011108,0.000154,0.00235,0.000119,0.002321,0.000698,0.002302,0.000101,0.002308,0.000219,0.002302,0.001043
1,20,0.00533,0.000102,0.003774,0.000123,0.002483,0.000721,0.00247,9.9e-05,0.003747,0.000221,0.002476,0.001324
1,20,0.011783,0.000163,0.002659,0.000121,0.002628,0.000828,0.002607,0.0001,0.002608,0.000222,0.002627,0.001507
1,20,0.019814,0.000217,0.003391,0.000123,0.006751,0.001216,0.006721,0.000209,0.00339,0.000225,0.006727,0.001219
1,20,0.009795,0.000156,0.002728,0.000126,0.002697,0.000765,0.002679,0.000105,0.002677,0.000227,0.002707,0.001125
1,20,0.018575,0.000207,0.00351,0.000122,0.006885,0.000449,0.006897,0.00021,0.00347,0.000223,0.006883,0.000464
1,20,0.004986,0.000102,0.00382,0.000127,0.002706,0.000785,0.002693,0.0001,0.003776,0.000226,0.002704,0.001442
1,20,0.011015,0.000155,0.004784,0.000187,0.004004,0.0011,0.003973,0.000152,0.004737,0.000351,0.004006,0.001995
1,20,0.005671,0.000103,0.003788,0.00012,0.002522,0.000857,0.002494,0.000102,0.003751,0.000223,0.002532,0.001593
1,20,0.011563,0.000156,0.005096,0.000186,0.004481,0.0009,0.004477,0.000158,0.005065,0.000342,0.004511,0.0009
1,20,0.021206,0.000209,0.003424,0.000132,0.007117,0.000883,0.007078,0.000215,0.003418,0.000227,0.007121,0.000894
1,20,0.011645,0.000153,0.004844,0.000185,0.00412,0.000812,0.004087,0.000157,0.004797,0.000356,0.004107,0.000817
1,20,0.011257,0.000155,0.002675,0.00013,0.002651,0.000832,0.002636,0.000101,0.002633,0.000222,0.002977,0.001552
1,20,0.012409,0.000154,0.004965,0.000185,0.00428,0.001179,0.00426,0.000155,0.004941,0.000354,0.004291,0.001678
1,20,0.005223,0.000102,0.003975,0.000128,0.002674,0.000757,0.002617,0.000102,0.003956,0.000222,0.002693,0.001384
1,20,0.011481,0.000153,0.002757,0.00012,0.002734,0.000565,0.002723,0.000101,0.002741,0.000221,0.002739,0.000974
1,20,0.019961,0.000206,0.003491,0.000123,0.007342,0.000334,0.007339,0.000207,0.003533,0.000226,0.007332,0.000333
1,20,0.020887,0.000205,0.003698,0.000123,0.007147,0.001467,0.007042,0.000211,0.00368,0.000225,0.007106,0.002548
1,20,0.021125,0.000208,0.004849,0.000195,0.006462,0.002058,0.006437,0.000234,0.004818,0.000348,0.006485,0.003851
1,20,0.012086,0.000162,0.002524,0.000121,0.002479,0.000603,0.002474,9.9e-05,0.002473,0.000223,0.002468,0.000953
1,20,0.011899,0.000154,0.00244,0.000121,0.002372,0.001072,0.002715,0.000112,0.002383,0.000219,0.002396,0.00165
1,20,0.02055,0.000216,0.003664,0.000122,0.006009,0.0021,0.005957,0.000217,0.00365,0.000235,0.006067,0.003676
1,20,0.005281,0.000104,0.00384,0.000122,0.002514,0.000977,0.002485,0.000101,0.003827,0.000222,0.002517,0.001789
1,40,0.018925,0.000218,0.003831,0.000122,0.007694,0.00058,0.007684,0.000208,0.003815,0.00023,0.007688,0.00058
1,40,0.02008,0.000208,0.003494,0.00011,0.005837,0.000488,0.005824,0.000166,0.002881,0.000179,0.005821,0.000502
1,40,0.008791,0.000125,0.002158,9.6e-05,0.002142,0.000615,0.002135,8.2e-05,0.002138,0.000184,0.002121,0.000954
1,40,0.016712,0.000165,0.00299,9.9e-05,0.006193,0.001079,0.006186,0.000167,0.002957,0.000181,0.006193,0.001397
1,40,0.004231,0.000106,0.003099,9.7e-05,0.002144,0.000629,0.002153,8e-05,0.003051,0.00018,0.002168,0.001138
1,40,0.004061,8.2e-05,0.003184,0.000103,0.00223,0.000926,0.002211,8e-05,0.003164,0.000177,0.002209,0.001733
1,40,0.004533,8.2e-05,0.003258,9.6e-05,0.002126,0.000622,0.002143,7.9e-05,0.003248,0.000187,0.002169,0.001121
1,40,0.008913,0.000131,0.001899,9.6e-05,0.001869,0.000565,0.001862,8.1e-05,0.001855,0.000176,0.001849,0.000835
1,40,0.004294,8.2e-05,0.003038,9.6e-05,0.002,0.000586,0.001969,8e-05,0.003025,0.000185,0.002,0.001048
1,40,0.009514,0.000131,0.002134,9.7e-05,0.002123,0.000651,0.002127,8.1e-05,0.002114,0.000178,0.002111,0.001206
1,40,0.015928,0.000166,0.00272,9.8e-05,0.005443,0.00098,0.005396,0.000183,0.002707,0.000172,0.005423,0.000968
1,40,0.007887,0.00013,0.002206,9.5e-05,0.002154,0.000605,0.002183,8.1e-05,0.002172,0.000191,0.002154,0.000906
1,40,0.014951,0.000164,0.002806,9.8e-05,0.005542,0.000367,0.00552,0.000169,0.002787,0.00018,0.005544,0.000365
1,40,0.00399,8.3e-05,0.003065,9.9e-05,0.002182,0.000632,0.002154,8.1e-05,0.003075,0.00018,0.002194,0.001151
1,40,0.008875,0.000125,0.003834,0.000149,0.003211,0.0009,0.003192,0.000123,0.003793,0.000273,0.003214,0.001596
1,40,0.004551,8.3e-05,0.003043,9.7e-05,0.002029,0.00069,0.002006,8e-05,0.003004,0.000187,0.002031,0.001305
1,40,0.009246,0.000127,0.004104,0.000152,0.003595,0.000731,0.003588,0.000126,0.004076,0.000275,0.003561,0.000731
1,40,0.017087,0.000168,0.002811,9.8e-05,0.005691,0.00071,0.005752,0.000167,0.002772,0.000179,0.005752,0.000709
1,40,0.009397,0.000125,0.003915,0.000147,0.003326,0.000668,0.00334,0.000124,0.003878,0.000275,0.003659,0.000658
1,40,0.009101,0.000126,0.002161,9.6e-05,0.002125,0.000682,0.002145,8e-05,0.002129,0.000179,0.002134,0.001244
1,40,0.009979,0.000132,0.004014,0.000158,0.003486,0.000948,0.003466,0.000125,0.004004,0.000272,0.003497,0.001345
1,40,0.004225,8.4e-05,0.003193,9.7e-05,0.002184,0.000614,0.002156,8e-05,0.0032,0.000179,0.002154,0.001119
1,40,0.009216,0.000141,0.002259,9.7e-05,0.002229,0.000452,0.002208,8e-05,0.002219,0.000183,0.002216,0.00076
1,40,0.015945,0.000178,0.002817,9.7e-05,0.0059,0.00027,0.0059,0.000175,0.002801,0.00018,0.005897,0.000268
1,40,0.01669,0.000174,0.002993,9.9e-05,0.00568,0.001184,0.005659,0.000171,0.002961,0.000179,0.005646,0.002009
1,40,0.016889,0.000167,0.003881,0.000149,0.00518,0.001657,0.005165,0.000165,0.003839,0.000283,0.00518,0.003063
1,40,0.009776,0.000124,0.002016,9.7e-05,0.001982,0.00049,0.001991,8.1e-05,0.001972,0.000178,0.001976,0.000763
1,40,0.009539,0.000126,0.001998,9.8e-05,0.001911,0.00085,0.001907,8e-05,0.001904,0.000179,0.001899,0.001333
1,40,0.016289,0.000166,0.002928,9.8e-05,0.004805,0.001755,0.004816,0.000169,0.002942,0.000181,0.004829,0.002994
1,40,0.004201,8.4e-05,0.003093,9.8e-05,0.002021,0.000781,0.001994,8.2e-05,0.003048,0.00019,0.002022,0.001443
1,60,0.015186,0.000168,0.003085,9.8e-05,0.006177,0.000481,0.006364,0.000167,0.003069,0.00018,0.006161,0.000475
1,60,0.016385,0.000167,0.002876,9.8e-05,0.005824,0.000484,0.005813,0.00017,0.002898,0.00018,0.005813,0.000491
1,60,0.008764,0.000125,0.002165,9.5e-05,0.002125,0.000625,0.002125,8.1e-05,0.002123,0.000176,0.002163,0.000979
1,60,0.016676,0.000165,0.002968,9.7e-05,0.006186,0.00109,0.006207,0.000166,0.002954,0.00018,0.006187,0.001421
1,60,0.004386,8.2e-05,0.003119,9.8e-05,0.002184,0.000625,0.002135,8.2e-05,0.003083,0.000186,0.002169,0.001156
1,60,0.004087,8.3e-05,0.003205,0.000107,0.002195,0.000992,0.002147,8.2e-05,0.003183,0.000188,0.002203,0.001761
1,60,0.00458,8.2e-05,0.003249,9.7e-05,0.002151,0.000631,0.002114,8e-05,0.003198,0.000178,0.002164,0.001141
1,60,0.008958,0.000132,0.001898,0.000111,0.001875,0.000565,0.001857,8.1e-05,0.001865,0.000176,0.001854,0.000862
1,60,0.004295,8.9e-05,0.003033,9.8e-05,0.001997,0.000588,0.001988,8.2e-05,0.003015,0.00018,0.002015,0.001082
1,60,0.009503,0.000125,0.002141,9.7e-05,0.002124,0.000665,0.002148,8.2e-05,0.002092,0.000176,0.002108,0.001216
1,60,0.016009,0.000166,0.002724,9.8e-05,0.00545,0.000997,0.005459,0.000169,0.002724,0.000185,0.005456,0.000996
1,60,0.007887,0.000124,0.002221,9.6e-05,0.002197,0.000604,0.002168,8.2e-05,0.002147,0.000177,0.002187,0.000918
1,60,0.014969,0.000166,0.00281,9.9e-05,0.005556,0.000378,0.005569,0.000166,0.002805,0.000179,0.005542,0.000364
1,60,0.004002,8.4e-05,0.003058,9.8e-05,0.002141,0.00062,0.002143,8.3e-05,0.00304,0.000179,0.002187,0.001148
1,60,0.008849,0.000125,0.003866,0.000148,0.003242,0.00087,0.003208,0.000125,0.003814,0.000275,0.003241,0.00161
1,60,0.004581,8.4e-05,0.00305,9.9e-05,0.002031,0.000668,0.002001,9e-05,0.003022,0.00018,0.002049,0.001269
1,60,0.009266,0.000135,0.004111,0.000148,0.003583,0.000731,0.0036,0.000125,0.004104,0.000274,0.003591,0.000744
1,60,0.017033,0.000165,0.002809,9.9e-05,0.005769,0.000713,0.005735,0.000169,0.002795,0.00018,0.005715,0.000713
1,60,0.009353,0.000142,0.003901,0.000147,0.003341,0.000656,0.003299,0.000123,0.003873,0.000274,0.00334,0.000664
1,60,0.009052,0.000125,0.002163,9.8e-05,0.002151,0.000678,0.002124,8.2e-05,0.002153,0.000181,0.002133,0.00126
1,60,0.009982,0.000126,0.00403,0.000148,0.003517,0.00096,0.003461,0.000126,0.003983,0.000274,0.003461,0.001371
1,60,0.00421,8.5e-05,0.0032,9.8e-05,0.002169,0.000621,0.002143,8e-05,0.003155,0.000179,0.002153,0.001143
1,60,0.009277,0.000134,0.002249,9.7e-05,0.002214,0.000458,0.002191,8.1e-05,0.002192,0.000176,0.00222,0.000758
1,60,0.01615,0.000169,0.002834,9.9e-05,0.005903,0.000268,0.00639,0.000167,0.002819,0.000182,0.005941,0.000277
1,60,0.016769,0.000164,0.002972,0.0001,0.005671,0.001173,0.005718,0.000171,0.002984,0.000187,0.005711,0.002038
1,60,0.017086,0.000169,0.003919,0.000149,0.005244,0.00167,0.005246,0.000169,0.003896,0.000275,0.005244,0.00324
1,60,0.009741,0.000124,0.002058,9.8e-05,0.002021,0.000495,0.002025,8.1e-05,0.002035,0.000178,0.002026,0.00076
1,60,0.00957,0.000125,0.001986,9.6e-05,0.001954,0.000865,0.001955,8.8e-05,0.001956,0.000179,0.001952,0.001357
1,60,0.016406,0.000166,0.002964,9.8e-05,0.004838,0.00172,0.004875,0.000168,0.002949,0.000179,0.004923,0.002987
1,60,0.004234,8.2e-05,0.00312,9.8e-05,0.002064,0.000781,0.002027,8.2e-05,0.003104,0.000181,0.002073,0.001458
1,80,0.015218,0.000165,0.003106,9.9e-05,0.006207,0.000471,0.006245,0.000175,0.003098,0.000179,0.006216,0.000474
1,80,0.016324,0.000168,0.002904,0.0001,0.005893,0.000496,0.005892,0.00017,0.002898,0.000183,0.005888,0.000486
1,80,0.008794,0.000125,0.002181,9.7e-05,0.002149,0.000625,0.002144,8.1e-05,0.002135,0.000178,0.002158,0.000974
1,80,0.016729,0.000167,0.003047,9.9e-05,0.006255,0.001104,0.006266,0.00017,0.003009,0.000181,0.006181,0.001435
1,80,0.004272,8.2e-05,0.003078,0.000106,0.002152,0.00063,0.002115,8.3e-05,0.003081,0.000179,0.002163,0.001147
1,80,0.004063,8.2e-05,0.003205,9.7e-05,0.002225,0.000945,0.002181,8e-05,0.003175,0.00018,0.00224,0.001759
1,80,0.004613,8.4e-05,0.003244,0.000107,0.002162,0.000637,0.002111,8.1e-05,0.003212,0.000185,0.002128,0.001143
1,80,0.0089,0.000126,0.001895,9.7e-05,0.001865,0.000581,0.001859,8e-05,0.001852,0.000178,0.001861,0.000835
1,80,0.004267,8.2e-05,0.003017,9.9e-05,0.001992,0.00059,0.001964,8.1e-05,0.002993,0.000186,0.002041,0.001076
1,80,0.009469,0.000127,0.002177,9.8e-05,0.002154,0.000668,0.002173,8.2e-05,0.002149,0.00018,0.002147,0.001221
1,80,0.015892,0.000167,0.002732,0.0001,0.005459,0.000988,0.005441,0.000171,0.002768,0.000181,0.005456,0.000989
1,80,0.00789,0.00013,0.002193,9.6e-05,0.002166,0.00061,0.002173,8.1e-05,0.002159,0.000184,0.002169,0.000894
1,80,0.014956,0.000168,0.002814,0.000106,0.005559,0.000378,0.005538,0.000176,0.002832,0.000187,0.005551,0.000361
1,80,0.004026,8.4e-05,0.00308,9.8e-05,0.0022,0.000627,0.002186,8.8e-05,0.003051,0.000179,0.002195,0.001134
1,80,0.00889,0.000141,0.003857,0.000151,0.003246,0.000893,0.003204,0.000125,0.003852,0.000276,0.00327,0.001584
1,80,0.004562,8.4e-05,0.003046,9.8e-05,0.002059,0.000687,0.002046,8.3e-05,0.003053,0.000179,0.002024,0.001298
1,80,0.009264,0.000126,0.004146,0.00015,0.003598,0.000729,0.003591,0.000127,0.004126,0.000284,0.003589,0.000726
1,80,0.017008,0.000176,0.002823,0.000109,0.005733,0.000709,0.005778,0.000173,0.002793,0.000179,0.005741,0.000717
1,80,0.009445,0.000131,0.003951,0.000148,0.003334,0.000645,0.003306,0.000124,0.00393,0.000273,0.003476,0.000664
1,80,0.009077,0.000124,0.002147,9.8e-05,0.002127,0.000681,0.002139,8.3e-05,0.002109,0.000179,0.002109,0.001246
1,80,0.00997,0.000124,0.004026,0.000149,0.003503,0.000948,0.003486,0.000125,0.004078,0.000275,0.003445,0.001359
1,80,0.004216,8.4e-05,0.003184,0.000104,0.002165,0.000624,0.00214,8.2e-05,0.00316,0.00018,0.002157,0.001133
1,80,0.009265,0.000125,0.002246,9.6e-05,0.002211,0.000456,0.002194,8.2e-05,0.002185,0.000177,0.002195,0.000759
1,80,0.01604,0.000168,0.002858,9.8e-05,0.00594,0.000278,0.005949,0.000169,0.002835,0.00018,0.005958,0.00027
1,80,0.016725,0.000167,0.002986,0.000109,0.005642,0.001205,0.005696,0.000171,0.002987,0.000183,0.005664,0.002037
1,80,0.016989,0.000171,0.003908,0.000158,0.005229,0.00172,0.005174,0.00017,0.00391,0.000275,0.00521,0.003135
1,80,0.009727,0.000126,0.002031,9.6e-05,0.001999,0.000482,0.00199,8.1e-05,0.001988,0.000185,0.002007,0.000766
1,80,0.009882,0.000126,0.002023,9.6e-05,0.001979,0.000858,0.001979,8.2e-05,0.001957,0.000176,0.001966,0.001366
1,80,0.016425,0.000167,0.002997,9.9e-05,0.004935,0.001716,0.004888,0.000169,0.002928,0.000178,0.004893,0.003011
1,80,0.004199,8.2e-05,0.003111,9.7e-05,0.002062,0.000784,0.002009,8.1e-05,0.003081,0.00018,0.002026,0.001475
1,100,0.015309,0.000165,0.003099,9.7e-05,0.006243,0.000444,0.006152,0.00017,0.00309,0.000177,0.006169,0.000436
1,100,0.016398,0.000166,0.002878,9.6e-05,0.005837,0.000444,0.005804,0.000172,0.002849,0.000179,0.005825,0.00045
1,100,0.008803,0.000123,0.002151,9.6e-05,0.00214,0.000547,0.00215,8e-05,0.002145,0.000183,0.002155,0.000805
1,100,0.01679,0.000166,0.002978,9.8e-05,0.006202,0.001084,0.006182,0.000177,0.002952,0.00019,0.006192,0.00126
1,100,0.004255,8.7e-05,0.003096,9.7e-05,0.002156,0.00063,0.002128,8.2e-05,0.003068,0.00018,0.002144,0.00129
1,100,0.004056,9.6e-05,0.003196,9.8e-05,0.002212,0.000938,0.002185,8e-05,0.003158,0.000177,0.00221,0.001745
1,100,0.004582,8.2e-05,0.00328,9.8e-05,0.002174,0.000632,0.002166,8.9e-05,0.003225,0.000177,0.002191,0.00116
1,100,0.008933,0.000126,0.001917,9.5e-05,0.001877,0.000471,0.001858,8.2e-05,0.001858,0.000177,0.00185,0.000759
1,100,0.004282,8.3e-05,0.00305,9.8e-05,0.002006,0.000595,0.001975,8e-05,0.003012,0.000177,0.002013,0.001068
1,100,0.009504,0.000125,0.002172,9.6e-05,0.002141,0.000654,0.002221,8.6e-05,0.002261,0.000176,0.002132,0.001256
1,100,0.015915,0.000165,0.002714,9.7e-05,0.005431,0.000888,0.005423,0.000167,0.002722,0.000186,0.005434,0.000879
1,100,0.007867,0.000124,0.002192,0.000105,0.002172,0.000509,0.00219,8.2e-05,0.00218,0.000176,0.00219,0.000811
1,100,0.014944,0.000181,0.002792,0.0001,0.00556,0.000336,0.005534,0.00017,0.003081,0.000178,0.00551,0.000336
1,100,0.003986,8.3e-05,0.003075,9.8e-05,0.002192,0.000616,0.002179,8.2e-05,0.003059,0.000181,0.002205,0.001139
1,100,0.008864,0.000126,0.003843,0.000148,0.00324,0.000874,0.003214,0.000133,0.003815,0.000274,0.003248,0.001607
1,100,0.004586,8.5e-05,0.003077,9.8e-05,0.00204,0.000691,0.00202,8.2e-05,0.003028,0.000178,0.002039,0.001289
1,100,0.009203,0.000125,0.004131,0.000149,0.0036,0.000619,0.003616,0.000128,0.004073,0.000275,0.003758,0.000631
1,100,0.016984,0.000166,0.002774,0.000103,0.005696,0.000646,0.005702,0.000173,0.002749,0.000179,0.00569,0.000648
1,100,0.009411,0.000128,0.0039,0.00015,0.003341,0.000564,0.003296,0.000124,0.003845,0.000277,0.003313,0.00057
1,100,0.009072,0.000126,0.002185,9.7e-05,0.002163,0.000686,0.002141,8.4e-05,0.002121,0.00018,0.00213,0.001259
1,100,0.009991,0.000135,0.003997,0.000148,0.003466,0.000864,0.00345,0.000135,0.004007,0.000273,0.003461,0.001168
1,100,0.004211,8.5e-05,0.003196,9.8e-05,0.002151,0.000617,0.002134,8.1e-05,0.003171,0.000178,0.002151,0.001135
1,100,0.009317,0.000126,0.002494,9.8e-05,0.00221,0.000443,0.002224,8.2e-05,0.002207,0.000178,0.0022,0.000753
1,100,0.016054,0.000167,0.00283,9.7e-05,0.005908,0.000261,0.005912,0.000171,0.002821,0.000178,0.005895,0.000254
1,100,0.01678,0.000168,0.002988,9.7e-05,0.005714,0.001188,0.005661,0.000176,0.002953,0.000179,0.005663,0.001999
1,100,0.016965,0.000185,0.003894,0.000158,0.005188,0.001672,0.005213,0.000172,0.003884,0.00028,0.005193,0.003147
1,100,0.009662,0.000125,0.00205,9.7e-05,0.001987,0.000433,0.002008,8.2e-05,0.001989,0.000177,0.002002,0.00072
1,100,0.009622,0.000125,0.001944,9.6e-05,0.00192,0.000739,0.00192,8.1e-05,0.001916,0.000175,0.001919,0.001123
1,100,0.016502,0.000177,0.002947,9.6e-05,0.004827,0.001731,0.004791,0.000169,0.002939,0.000178,0.004846,0.002972
1,100,0.004512,8.5e-05,0.003111,9.9e-05,0.002031,0.000783,0.002,8.1e-05,0.003061,0.000178,0.002017,0.001452
11,0,0.17333,0.00664,0.013268,0.001233,0.003745,0.002927,0.00384,0.001196,0.011741,0.002583,0.00384,0.004689
11,0,0.113105,0.005545,0.014852,0.001246,0.003676,0.002929,0.003763,0.001205,0.015999,0.002589,0.003753,0.004425
11,0,0.009381,0.001653,0.021065,0.001364,0.00324,0.001823,0.003176,0.001199,0.016613,0.002588,0.003234,0.00236
11,0,0.191379,0.006746,0.010421,0.001233,0.00394,0.003032,0.003938,0.001192,0.010549,0.002573,0.003942,0.004008
11,0,0.004453,0.001106,0.022411,0.001251,0.003225,0.001808,0.003174,0.00121,0.021571,0.002617,0.003214,0.002496
11,0,0.004205,0.00111,0.020918,0.001237,0.003239,0.002197,0.003215,0.001211,0.020774,0.002598,0.00327,0.00299
11,0,0.004587,0.001107,0.018988,0.001344,0.003196,0.001801,0.003275,0.001136,0.019408,0.002617,0.003205,0.002328
11,0,0.016463,0.002378,0.017188,0.001617,0.004798,0.002792,0.004829,0.001868,0.021083,0.002611,0.004818,0.003638
11,0,0.004451,0.001111,0.022679,0.001259,0.003077,0.001787,0.00306,0.001216,0.02041,0.002605,0.003141,0.002362
11,0,0.009898,0.001675,0.016424,0.001257,0.003253,0.001873,0.003198,0.001209,0.01646,0.002598,0.003252,0.002502
11,0,0.119191,0.005897,0.011323,0.001211,0.003655,0.002978,0.003656,0.001209,0.011411,0.00261,0.003557,0.004164
11,0,0.014483,0.002218,0.020619,0.001257,0.00554,0.00294,0.005168,0.001865,0.018053,0.00261,0.005324,0.003926
11,0,0.080551,0.00501,0.013211,0.001257,0.003679,0.002869,0.003656,0.001208,0.012885,0.002613,0.003618,0.004632
11,0,0.004191,0.001109,0.020163,0.001273,0.003535,0.001818,0.003217,0.001215,0.018538,0.002614,0.003277,0.002303
11,0,0.441918,0.009814,0.009287,0.001243,0.006531,0.004022,0.006653,0.001869,0.009263,0.00266,0.006677,0.005864
11,0,0.004501,0.001271,0.024406,0.001251,0.003127,0.001886,0.00293,0.001198,0.025592,0.002605,0.002946,0.002487
11,0,0.115584,0.005561,0.010765,0.001242,0.003764,0.003073,0.003758,0.001219,0.011955,0.00258,0.003766,0.004079
11,0,0.118989,0.005542,0.01478,0.001281,0.003549,0.003031,0.003736,0.001211,0.014942,0.00261,0.003591,0.004085
11,0,0.119272,0.005538,0.009318,0.001237,0.003721,0.003059,0.003713,0.001204,0.00928,0.002619,0.003703,0.004077
11,0,0.016362,0.002376,0.018948,0.001253,0.005251,0.002843,0.005233,0.001857,0.017719,0.002608,0.005214,0.003735
11,0,0.193473,0.00681,0.007801,0.001241,0.003778,0.002601,0.003761,0.001204,0.007803,0.002593,0.003728,0.003549
11,0,0.004419,0.001094,0.01988,0.001283,0.003255,0.001808,0.003194,0.001215,0.021798,0.002608,0.003066,0.002438
11,0,0.009788,0.001673,0.018513,0.001269,0.003288,0.001913,0.003095,0.001216,0.018612,0.002612,0.003266,0.002798
11,0,0.069607,0.004443,0.015784,0.001254,0.003717,0.002845,0.00366,0.001201,0.016315,0.002622,0.003726,0.004586
11,0,0.243137,0.00739,0.010028,0.001281,0.003533,0.002145,0.00361,0.001209,0.009993,0.002701,0.003519,0.00279
11,0,0.349459,0.00864,0.010267,0.00123,0.006652,0.003579,0.006566,0.001788,0.009828,0.002588,0.006509,0.005499
11,0,0.010474,0.001651,0.019514,0.001239,0.003117,0.001936,0.003106,0.001209,0.019624,0.002594,0.003164,0.002404
11,0,0.017468,0.002376,0.019509,0.001262,0.004851,0.003106,0.004862,0.001855,0.025399,0.0026,0.004698,0.004239
11,0,0.229962,0.007387,0.006992,0.001273,0.00394,0.00234,0.003942,0.001206,0.007034,0.002754,0.003891,0.003149
