Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG
11,80,0.054948,0.005766,0.024805,0.001941,0.003839,0.003134,0.004596,0.002686,0.00494,0.00182,0.004262,0.003537
11,80,0.005041,0.001907,0.026011,0.002033,0.004655,0.00445,0.003858,0.00149,0.005167,0.001785,0.004087,0.004198
11,80,0.051736,0.008351,0.027819,0.001648,0.006928,0.006586,0.007302,0.002386,0.009539,0.003019,0.006981,0.007554
11,80,0.010403,0.003032,0.028669,0.002403,0.004151,0.003227,0.004219,0.001658,0.004719,0.001527,0.005684,0.004673
11,80,0.040816,0.006171,0.033499,0.00183,0.00725,0.006072,0.007202,0.003047,0.011001,0.002608,0.006999,0.005775
11,80,0.004924,0.001923,0.025687,0.002561,0.004405,0.003496,0.003937,0.001596,0.005459,0.001761,0.004079,0.002982
11,80,0.012526,0.003832,0.023603,0.002169,0.004764,0.004338,0.00426,0.001528,0.005627,0.00189,0.003974,0.002916
11,80,0.033954,0.006509,0.027764,0.002061,0.007503,0.006109,0.005736,0.003238,0.008766,0.002669,0.007683,0.006105
11,100,0.272493,0.013515,0.00604,0.001855,0.005645,0.004111,0.005112,0.002612,0.00614,0.001606,0.005587,0.003371
11,100,0.210972,0.014257,0.007001,0.001602,0.004544,0.004756,0.004057,0.001483,0.004975,0.001568,0.004117,0.004536
11,100,0.293135,0.01411,0.004213,0.001566,0.004411,0.003052,0.004217,0.001513,0.004711,0.001665,0.004193,0.003119
11,100,0.01236,0.003261,0.020522,0.00186,0.003808,0.003249,0.004143,0.001712,0.004488,0.001507,0.004209,0.003412
11,100,0.013266,0.003758,0.020559,0.001811,0.003964,0.003008,0.004446,0.002058,0.00433,0.001512,0.003516,0.002996
11,100,0.005396,0.001929,0.03017,0.001689,0.003607,0.003158,0.003905,0.001537,0.003996,0.00154,0.004011,0.003028
11,100,0.005621,0.001791,0.020771,0.001682,0.0038,0.003074,0.004086,0.001527,0.005406,0.001538,0.004204,0.003284
11,100,0.796654,0.019759,0.015402,0.002433,0.016105,0.014408,0.013782,0.003582,0.005446,0.001532,0.00893,0.007954
11,100,0.005845,0.001831,0.032045,0.002075,0.004823,0.003705,0.00617,0.002086,0.008582,0.002447,0.005561,0.003619
11,100,0.804019,0.021929,0.007535,0.001648,0.00794,0.008417,0.00744,0.002495,0.005522,0.001541,0.007384,0.007853
11,100,0.023779,0.004982,0.026162,0.002276,0.005826,0.005298,0.007914,0.004218,0.013158,0.005235,0.013858,0.012259
11,100,0.792684,0.02836,0.020106,0.0036,0.018443,0.016287,0.01639,0.006146,0.012964,0.004074,0.016784,0.020981
11,100,0.079881,0.009434,0.025525,0.003675,0.0096,0.006995,0.010109,0.003318,0.012579,0.002794,0.008943,0.007491
11,100,0.011649,0.004313,0.042724,0.004265,0.006816,0.005349,0.006829,0.003306,0.006585,0.002261,0.006703,0.005131
11,100,0.060186,0.008872,0.028089,0.001785,0.006174,0.006312,0.007394,0.002432,0.008182,0.002444,0.006016,0.005553
11,100,0.009984,0.002968,0.024857,0.001654,0.003601,0.003193,0.003827,0.001481,0.004579,0.00151,0.00465,0.003303
11,100,0.033382,0.004932,0.027374,0.002173,0.006362,0.0056,0.007445,0.002922,0.010666,0.002748,0.007447,0.0048
11,100,0.004769,0.001799,0.021096,0.002167,0.004164,0.003189,0.004563,0.001595,0.005062,0.001619,0.004093,0.003104
11,100,0.012027,0.002815,0.021209,0.001672,0.004196,0.003158,0.004249,0.00191,0.006362,0.0017,0.004229,0.003235
11,100,0.032984,0.005187,0.020409,0.001833,0.006198,0.004947,0.00651,0.002819,0.00851,0.002493,0.006885,0.005016
21,0,0.333619,0.039642,0.031991,0.005409,0.008339,0.01002,0.008395,0.004557,0.007999,0.004485,0.006541,0.009769
21,0,0.325326,0.056882,0.036522,0.009176,0.008543,0.008179,0.006873,0.004693,0.007229,0.004721,0.006583,0.009054
21,0,0.391156,0.049921,0.051803,0.006625,0.012475,0.016769,0.016737,0.013272,0.027453,0.020505,0.016992,0.029981
21,0,0.029952,0.021853,0.071519,0.00834,0.010046,0.012736,0.01177,0.009458,0.028298,0.025551,0.032665,0.016427
21,0,0.025652,0.02817,0.141567,0.010945,0.007224,0.009462,0.009595,0.007682,0.009161,0.00672,0.007678,0.009173
21,0,0.062638,0.028821,0.125175,0.008672,0.027393,0.029959,0.024643,0.022835,0.012947,0.010619,0.026812,0.034639
21,0,0.006081,0.009012,0.111344,0.009541,0.010162,0.010067,0.007493,0.006901,0.011327,0.008871,0.008891,0.008665
21,0,0.755485,0.078445,0.035278,0.008199,0.009789,0.010659,0.0081,0.006671,0.008992,0.006614,0.011817,0.01073
21,0,0.007115,0.008288,0.093043,0.008773,0.011062,0.012678,0.00823,0.010384,0.010059,0.008336,0.010302,0.012037
21,0,1.00186,0.10885,0.043203,0.01335,0.012726,0.016729,0.010113,0.010495,0.01854,0.012151,0.011053,0.016215
21,0,0.023111,0.020136,0.127467,0.008993,0.01897,0.023988,0.022895,0.021017,0.024689,0.018082,0.018977,0.020777
21,0,1.04253,0.104913,0.03427,0.009353,0.021801,0.019836,0.010557,0.012882,0.013563,0.01069,0.013101,0.015925
21,0,0.031908,0.024424,0.072997,0.007596,0.010368,0.010196,0.009436,0.008042,0.015817,0.011278,0.016972,0.015204
21,0,0.023568,0.023587,0.139952,0.009793,0.013244,0.01688,0.01228,0.010812,0.014458,0.010951,0.012901,0.013218
21,0,0.04837,0.023857,0.074559,0.007373,0.012378,0.019202,0.012286,0.011169,0.019158,0.010891,0.017485,0.024175
21,0,0.031251,0.02712,0.08945,0.010406,0.011243,0.013838,0.012072,0.01244,0.016283,0.010485,0.012114,0.017515
21,0,0.037005,0.019974,0.062477,0.009294,0.012801,0.018292,0.014975,0.015197,0.02393,0.016293,0.015191,0.018793
21,0,0.006424,0.011198,0.111763,0.012217,0.011078,0.012233,0.014765,0.012603,0.012089,0.009225,0.009328,0.012106
21,0,0.01455,0.013976,0.056433,0.01045,0.010763,0.008741,0.008923,0.007228,0.010977,0.007295,0.008007,0.009048
21,0,0.036372,0.021557,0.074285,0.009621,0.011307,0.014712,0.017675,0.014262,0.016942,0.010938,0.011073,0.012993
21,20,0.338636,0.053649,0.029518,0.009505,0.008449,0.01354,0.008615,0.007063,0.012825,0.007021,0.010083,0.013115
21,20,0.251804,0.054667,0.034434,0.007838,0.008105,0.00986,0.00758,0.008378,0.008328,0.006347,0.007367,0.011943
21,20,0.299237,0.056565,0.030396,0.009383,0.007728,0.013849,0.007684,0.006377,0.009883,0.008707,0.007615,0.009621
21,20,0.025417,0.014987,0.051022,0.006908,0.012778,0.016121,0.011771,0.011055,0.013406,0.012091,0.014418,0.014383
21,20,0.017161,0.023197,0.13448,0.012179,0.011945,0.015277,0.010513,0.010121,0.014446,0.009441,0.009023,0.009319
21,20,0.069189,0.02864,0.163032,0.012116,0.033533,0.040535,0.039539,0.026536,0.02344,0.018192,0.030081,0.03537
21,20,0.006589,0.00844,0.150407,0.010244,0.015716,0.016127,0.014527,0.012748,0.012229,0.010366,0.012575,0.015362
21,20,0.858882,0.107304,0.080074,0.012818,0.012565,0.013884,0.010671,0.008203,0.008525,0.008298,0.007918,0.009973
21,20,0.006177,0.007685,0.076353,0.007271,0.007464,0.011494,0.00819,0.006587,0.008277,0.0065,0.007549,0.008398
21,20,0.74843,0.087184,0.030567,0.009278,0.012092,0.015246,0.01058,0.009042,0.012524,0.007176,0.010304,0.011278
21,20,0.021201,0.017092,0.075479,0.008831,0.014365,0.015242,0.014729,0.016688,0.01419,0.010329,0.01128,0.015673
21,20,0.765811,0.082456,0.037083,0.011532,0.018753,0.022157,0.011284,0.008633,0.008983,0.00667,0.008571,0.012001
21,20,0.022688,0.015441,0.057525,0.008864,0.014843,0.015484,0.010521,0.00835,0.009736,0.007148,0.011444,0.014532
21,20,0.020252,0.020096,0.134805,0.011455,0.025556,0.02307,0.012735,0.011115,0.01847,0.011469,0.013948,0.019542
21,20,0.108591,0.055415,0.067316,0.010243,0.012612,0.01953,0.012684,0.009969,0.01308,0.011106,0.013909,0.015887
21,20,0.020686,0.017077,0.101731,0.009761,0.029503,0.029325,0.020951,0.018549,0.027296,0.014378,0.022539,0.025439
21,20,0.064436,0.042234,0.133331,0.010809,0.012613,0.014078,0.016724,0.014942,0.028966,0.018477,0.028869,0.032464
21,20,0.012976,0.015346,0.141837,0.012826,0.013117,0.01637,0.015862,0.010506,0.029256,0.01437,0.0229,0.028391
21,20,0.032271,0.020323,0.100885,0.011829,0.009354,0.012105,0.011148,0.009942,0.00988,0.010475,0.010541,0.011574
21,20,0.053921,0.032104,0.105054,0.01481,0.022346,0.028482,0.021666,0.017149,0.015449,0.011541,0.014575,0.016914
21,40,0.347566,0.055541,0.036783,0.009057,0.007799,0.009821,0.011325,0.007031,0.008595,0.006321,0.010291,0.009673
21,40,0.244408,0.050132,0.033091,0.007493,0.007866,0.010182,0.008576,0.007285,0.008367,0.00664,0.008425,0.010774
21,40,0.30138,0.053051,0.039037,0.007244,0.009409,0.010184,0.009973,0.00714,0.008438,0.006675,0.007985,0.009617
21,40,0.026657,0.016457,0.074861,0.007036,0.007092,0.009081,0.007449,0.00654,0.007886,0.006313,0.007203,0.009066
21,40,0.011422,0.011153,0.064556,0.008211,0.006943,0.008328,0.007723,0.006839,0.007639,0.006472,0.006857,0.008479
21,40,0.051139,0.022827,0.064056,0.006971,0.026345,0.028998,0.026936,0.025113,0.016876,0.010891,0.024566,0.031069
21,40,0.006812,0.007837,0.100134,0.008722,0.007537,0.008752,0.008197,0.007039,0.008414,0.006868,0.00747,0.011
21,40,0.553283,0.064173,0.026878,0.006911,0.007727,0.010897,0.008062,0.006392,0.008506,0.006934,0.008496,0.010063
21,40,0.005789,0.007497,0.053966,0.006815,0.007421,0.008687,0.007066,0.006375,0.008045,0.006833,0.007335,0.008388
21,40,0.607784,0.070993,0.024061,0.006467,0.008391,0.012848,0.007527,0.006316,0.011694,0.006498,0.007455,0.01363
21,40,0.020707,0.016626,0.059753,0.008744,0.011557,0.012838,0.011116,0.010089,0.013584,0.012044,0.011334,0.013585
21,40,0.680586,0.070153,0.036638,0.006589,0.007593,0.011306,0.008039,0.006437,0.008379,0.006592,0.008382,0.010165
21,40,0.025632,0.017575,0.07595,0.017064,0.022188,0.031305,0.011744,0.010647,0.014797,0.011285,0.013538,0.013448
21,40,0.013763,0.01303,0.092637,0.012731,0.032055,0.025308,0.041376,0.029901,0.020249,0.015588,0.017552,0.017154
21,40,0.057625,0.03304,0.071103,0.008323,0.011485,0.01503,0.01725,0.012965,0.014674,0.016431,0.011577,0.016294
21,40,0.020662,0.015957,0.094812,0.008024,0.011428,0.013368,0.011106,0.010319,0.015264,0.010778,0.013819,0.015017
21,40,0.035779,0.019689,0.066539,0.008252,0.013766,0.014883,0.015263,0.011664,0.016499,0.014816,0.014526,0.017642
21,40,0.007803,0.010642,0.075078,0.008763,0.008859,0.01127,0.009372,0.009741,0.012473,0.009277,0.016806,0.018591
21,40,0.020298,0.019872,0.082063,0.01463,0.014932,0.020415,0.015465,0.010666,0.013884,0.013695,0.016696,0.015105
21,40,0.064336,0.033815,0.101765,0.013438,0.024565,0.026888,0.021095,0.01913,0.026181,0.019906,0.020438,0.021751
21,60,0.448223,0.074656,0.030503,0.007497,0.008538,0.011684,0.008009,0.007727,0.008983,0.008379,0.00805,0.009823
21,60,0.289629,0.053465,0.029389,0.008408,0.010416,0.01572,0.016088,0.012464,0.018873,0.010099,0.011502,0.011558
21,60,0.416045,0.083081,0.036825,0.006805,0.008972,0.015357,0.007966,0.010671,0.009017,0.006628,0.010369,0.010072
21,60,0.029325,0.017298,0.065464,0.009728,0.008066,0.015757,0.009023,0.012572,0.010371,0.011681,0.008279,0.014617
21,60,0.019005,0.015748,0.077281,0.012596,0.009626,0.012416,0.008468,0.008071,0.008987,0.008716,0.009518,0.011322
21,60,0.069253,0.026463,0.093152,0.007916,0.02581,0.032319,0.028647,0.027366,0.013305,0.010776,0.028585,0.033682
21,60,0.007594,0.008785,0.119484,0.008787,0.01028,0.009569,0.011075,0.00809,0.011375,0.009028,0.008109,0.013122
21,60,0.683954,0.08632,0.028934,0.009203,0.00991,0.014116,0.008391,0.008662,0.01122,0.007036,0.012392,0.017812
21,60,0.011703,0.015295,0.073475,0.014366,0.014588,0.021684,0.01299,0.014961,0.011275,0.00787,0.011242,0.013583
21,60,0.991459,0.11547,0.029271,0.010001,0.014919,0.015826,0.0132,0.009161,0.009098,0.010667,0.008381,0.011714
21,60,0.030334,0.028391,0.092535,0.01121,0.020894,0.025211,0.020525,0.020062,0.023251,0.019144,0.015344,0.017277
21,60,0.898329,0.103569,0.056724,0.009893,0.008557,0.013999,0.008856,0.00724,0.011819,0.007046,0.01211,0.012929
21,60,0.028834,0.023514,0.060993,0.01018,0.008274,0.009513,0.009971,0.00749,0.009399,0.007915,0.008413,0.009541
21,60,0.015081,0.012738,0.109138,0.012357,0.018091,0.017427,0.01584,0.01446,0.016112,0.013665,0.031644,0.033495
21,60,0.250456,0.096755,0.25578,0.023035,0.04653,0.043222,0.020334,0.017889,0.023271,0.017749,0.017265,0.025223
21,60,0.03365,0.02458,0.141542,0.014255,0.020828,0.030791,0.015608,0.015749,0.020366,0.016824,0.017747,0.01581
21,60,0.04231,0.025966,0.079562,0.010954,0.014444,0.018144,0.03332,0.029992,0.033257,0.025207,0.025957,0.035257
21,60,0.011984,0.019672,0.268695,0.015365,0.015137,0.045034,0.016587,0.023147,0.016401,0.014533,0.018895,0.031434
21,60,0.019919,0.019287,0.079984,0.00968,0.009067,0.009705,0.008401,0.007319,0.012903,0.010289,0.009144,0.012862
21,60,0.045741,0.02612,0.065467,0.010046,0.020486,0.024075,0.018637,0.017475,0.026447,0.017682,0.017102,0.026267
21,80,0.353768,0.064211,0.031171,0.007693,0.012426,0.011007,0.007807,0.011262,0.010325,0.007605,0.010599,0.010237
21,80,0.253794,0.052163,0.036266,0.00842,0.009708,0.013148,0.007542,0.008007,0.009984,0.008125,0.009898,0.010293
21,80,0.306563,0.058629,0.038915,0.008419,0.009529,0.01058,0.008193,0.006937,0.008756,0.007016,0.008782,0.013054
21,80,0.027802,0.018089,0.057865,0.007437,0.010177,0.009621,0.007414,0.007501,0.0086,0.007006,0.00928,0.012427
21,80,0.012956,0.013317,0.066834,0.007506,0.010685,0.009706,0.007919,0.010142,0.009762,0.008102,0.010018,0.00846
21,80,0.059178,0.024716,0.105179,0.008061,0.025756,0.034003,0.026883,0.025222,0.018834,0.010618,0.02656,0.031799
21,80,0.008018,0.009185,0.123345,0.007477,0.009134,0.010809,0.007561,0.006752,0.011283,0.007501,0.009236,0.009664
21,80,0.576086,0.072813,0.027337,0.008911,0.011283,0.010275,0.011077,0.007073,0.010608,0.008385,0.009258,0.010816
21,80,0.007172,0.008846,0.065384,0.007951,0.010576,0.008263,0.007834,0.008399,0.009227,0.007639,0.00918,0.012354
21,80,0.642211,0.075861,0.024512,0.009093,0.009804,0.010605,0.015337,0.012615,0.017318,0.012337,0.014133,0.02228
21,80,0.036564,0.018445,0.087769,0.007999,0.011419,0.014321,0.01395,0.011152,0.014401,0.012921,0.011497,0.013693
21,80,0.721096,0.083981,0.035401,0.008718,0.00883,0.010538,0.008018,0.006478,0.008465,0.007756,0.008589,0.010349
21,80,0.026551,0.016822,0.053016,0.009115,0.011235,0.008788,0.007928,0.007834,0.00937,0.008416,0.008491,0.009275
21,80,0.012411,0.013704,0.059956,0.00821,0.013326,0.018856,0.012734,0.010422,0.014814,0.013967,0.011581,0.01477
21,80,0.052526,0.027359,0.087491,0.009254,0.012861,0.015859,0.01282,0.013363,0.014716,0.011179,0.014765,0.015288
21,80,0.021314,0.018615,0.107967,0.009195,0.012767,0.016175,0.013343,0.010053,0.014588,0.015846,0.011569,0.01412
21,80,0.035779,0.021486,0.074023,0.008119,0.013594,0.014705,0.012958,0.012415,0.017852,0.01072,0.012657,0.01395
21,80,0.004935,0.00891,0.064363,0.008343,0.008652,0.008589,0.0073,0.008059,0.010197,0.007543,0.00946,0.012337
21,80,0.012592,0.013667,0.048448,0.00805,0.008967,0.008455,0.007447,0.006792,0.00906,0.006924,0.008212,0.011014
21,80,0.063616,0.037114,0.08951,0.009436,0.012442,0.015208,0.012335,0.011261,0.015485,0.01199,0.012392,0.017642
21,100,0.321664,0.055665,0.019978,0.006652,0.007614,0.012372,0.009913,0.00652,0.011525,0.007388,0.008079,0.014256
21,100,0.244143,0.055764,0.021243,0.006787,0.009899,0.013135,0.007548,0.007289,0.008889,0.006938,0.00886,0.012914
21,100,0.318587,0.063848,0.024746,0.007708,0.008854,0.010334,0.010087,0.008331,0.010071,0.00808,0.008886,0.010351
21,100,0.027518,0.018142,0.047794,0.01041,0.008444,0.010977,0.007257,0.00643,0.008107,0.007853,0.008282,0.010448
21,100,0.013203,0.011401,0.052927,0.00893,0.008474,0.008824,0.007259,0.007554,0.008136,0.007841,0.008584,0.008977
21,100,0.055124,0.023653,0.064544,0.00765,0.026863,0.028393,0.025911,0.02275,0.013288,0.012461,0.026768,0.030462
21,100,0.006307,0.00815,0.061159,0.008274,0.010647,0.008788,0.007473,0.007639,0.010804,0.006932,0.009132,0.011727
21,100,0.653055,0.088084,0.017499,0.006631,0.008105,0.011839,0.008347,0.008844,0.00945,0.008181,0.008825,0.010512
21,100,0.006252,0.00845,0.045941,0.009088,0.008439,0.008874,0.007477,0.007421,0.009559,0.007561,0.007939,0.009585
21,100,0.632513,0.078839,0.019567,0.006646,0.00875,0.013628,0.008611,0.006961,0.009868,0.006755,0.007537,0.012938
21,100,0.022974,0.018332,0.052538,0.009157,0.01273,0.015346,0.012051,0.010789,0.013362,0.014009,0.013634,0.012812
21,100,0.744921,0.082547,0.01899,0.008123,0.009184,0.012169,0.008,0.007372,0.008953,0.007324,0.008198,0.011555
21,100,0.024439,0.015905,0.040845,0.007808,0.008401,0.00848,0.007574,0.006855,0.008409,0.007473,0.008431,0.009408
21,100,0.013123,0.01183,0.04307,0.007214,0.012648,0.014959,0.016067,0.012398,0.016833,0.013349,0.01228,0.018665
21,100,0.056818,0.028541,0.065901,0.00839,0.012528,0.015189,0.011808,0.011967,0.015667,0.011003,0.011931,0.015964
21,100,0.022121,0.016342,0.041104,0.007649,0.01211,0.014897,0.011656,0.010459,0.015273,0.012978,0.011893,0.013553
21,100,0.034347,0.02183,0.052992,0.007569,0.017076,0.014123,0.013598,0.014958,0.020355,0.013745,0.013902,0.017181
21,100,0.005449,0.009485,0.058134,0.009359,0.010572,0.009543,0.009321,0.009384,0.010341,0.007202,0.00738,0.008714
21,100,0.013946,0.015548,0.039498,0.009634,0.008133,0.00946,0.01075,0.006822,0.00991,0.010043,0.008664,0.009486
21,100,0.038761,0.021105,0.048689,0.009815,0.014259,0.015414,0.013826,0.012805,0.013799,0.012796,0.015876,0.013681
31,0,0.402633,0.136547,0.074822,0.017248,0.012242,0.020094,0.012285,0.01558,0.013287,0.015662,0.012254,0.01974
31,0,0.328524,0.116053,0.061251,0.018026,0.012741,0.020056,0.012611,0.016018,0.012652,0.01668,0.011965,0.021134
31,0,0.308925,0.121849,0.047109,0.016639,0.011969,0.020219,0.012264,0.01494,0.013613,0.014528,0.012513,0.020018
31,0,0.014112,0.027915,0.130698,0.017198,0.011683,0.01826,0.01193,0.015184,0.012713,0.014249,0.012545,0.016181
31,0,0.011788,0.02528,0.121799,0.017338,0.012575,0.022046,0.0121,0.019074,0.012897,0.018564,0.012185,0.018395
31,0,0.014801,0.024929,0.160383,0.015145,0.017578,0.027863,0.017337,0.025174,0.020216,0.026763,0.018346,0.031195
31,0,0.00617,0.018915,0.163047,0.017146,0.011995,0.018513,0.012299,0.016051,0.012626,0.01601,0.011616,0.020191
31,0,0.651044,0.159178,0.050148,0.017445,0.012934,0.023362,0.014391,0.016084,0.013372,0.01838,0.013713,0.020948
31,0,0.006436,0.016686,0.156695,0.01604,0.011817,0.01989,0.011715,0.014787,0.012458,0.016146,0.013337,0.017308
31,0,0.617125,0.155006,0.042736,0.015832,0.011973,0.022565,0.013764,0.014993,0.01333,0.013718,0.013009,0.01803
31,0,0.02316,0.034106,0.163191,0.015896,0.017585,0.026463,0.020675,0.030762,0.033931,0.037832,0.028128,0.03666
31,0,0.826836,0.180446,0.037613,0.018386,0.012134,0.019789,0.013031,0.016467,0.012912,0.015532,0.012144,0.019386
31,0,0.054815,0.053422,0.141431,0.017412,0.014251,0.021168,0.01288,0.015754,0.012475,0.014966,0.011494,0.020528
31,0,0.013917,0.026836,0.144089,0.016552,0.017676,0.029362,0.018173,0.025873,0.022407,0.02578,0.020362,0.028606
31,0,0.069308,0.062334,0.136048,0.017262,0.018667,0.028823,0.01827,0.025822,0.020487,0.026292,0.019055,0.030415
31,0,0.02295,0.034495,0.159915,0.015751,0.020451,0.03134,0.020022,0.027244,0.020301,0.028637,0.022812,0.028733
31,0,0.037939,0.049539,0.143704,0.018587,0.019416,0.030118,0.018527,0.025881,0.021774,0.025334,0.018117,0.029122
31,0,0.005361,0.017652,0.159553,0.023397,0.016199,0.02677,0.013819,0.015709,0.012972,0.015269,0.011787,0.018289
31,0,0.012589,0.024599,0.137758,0.017831,0.011651,0.020111,0.012651,0.01713,0.01256,0.017983,0.011703,0.019164
31,0,0.037094,0.049535,0.137385,0.016641,0.018698,0.03387,0.01989,0.027942,0.022013,0.025049,0.019261,0.029313
31,20,0.385773,0.136011,0.067206,0.016228,0.012203,0.023762,0.012453,0.015648,0.013168,0.015668,0.012189,0.020382
31,20,0.336183,0.113981,0.057356,0.017134,0.013612,0.020264,0.012195,0.017973,0.01344,0.015904,0.012687,0.018341
31,20,0.319254,0.115019,0.065727,0.016326,0.01522,0.019791,0.012458,0.01357,0.016457,0.014381,0.01336,0.019111
31,20,0.01404,0.024205,0.142467,0.0167,0.014193,0.018651,0.012342,0.015795,0.012788,0.0159,0.011774,0.018464
31,20,0.013512,0.023455,0.136955,0.015025,0.011869,0.017672,0.012544,0.017454,0.012643,0.017912,0.012217,0.020124
31,20,0.013847,0.030473,0.157746,0.017604,0.019491,0.030372,0.017891,0.025228,0.02081,0.023877,0.019839,0.028995
31,20,0.007744,0.018783,0.159381,0.015779,0.013161,0.020117,0.01397,0.016608,0.014427,0.017538,0.013266,0.020223
31,20,0.651905,0.156528,0.044745,0.015945,0.012337,0.020621,0.012395,0.014928,0.012988,0.018532,0.013985,0.021871
31,20,0.006425,0.020263,0.138025,0.016951,0.013705,0.018423,0.012401,0.016718,0.013288,0.015519,0.012307,0.019119
31,20,0.608104,0.159878,0.047542,0.01621,0.015213,0.02342,0.013422,0.019854,0.012924,0.019033,0.012156,0.020596
31,20,0.031499,0.054601,0.207073,0.021464,0.018129,0.027959,0.017309,0.025033,0.0215,0.027662,0.01834,0.028321
31,20,0.836743,0.176048,0.035803,0.015366,0.0121,0.019991,0.012062,0.014912,0.013076,0.015815,0.014066,0.01907
31,20,0.056044,0.055491,0.126155,0.015344,0.01309,0.019061,0.014724,0.016601,0.0139,0.015917,0.013373,0.020839
31,20,0.015101,0.024604,0.164093,0.015932,0.018386,0.029005,0.018907,0.022624,0.027416,0.024214,0.019898,0.028466
31,20,0.071351,0.065803,0.143257,0.017282,0.023161,0.032522,0.020657,0.027544,0.02031,0.026626,0.019932,0.032716
31,20,0.021835,0.037035,0.157064,0.016448,0.017348,0.029974,0.0182,0.023998,0.023494,0.025248,0.020275,0.028059
31,20,0.036671,0.046138,0.135185,0.016055,0.018555,0.028945,0.0196,0.024566,0.020744,0.02606,0.019265,0.03048
31,20,0.005347,0.019403,0.137428,0.018316,0.011611,0.018519,0.012796,0.016934,0.015314,0.01847,0.014428,0.01775
31,20,0.013288,0.028062,0.135037,0.016285,0.011933,0.018348,0.012129,0.018824,0.014095,0.015466,0.011591,0.0192
31,20,0.039021,0.042334,0.139405,0.017094,0.018082,0.02714,0.018543,0.024484,0.01966,0.02364,0.017467,0.02921
31,40,0.36901,0.122937,0.075711,0.016634,0.012131,0.022989,0.013192,0.015467,0.013203,0.015461,0.012184,0.019835
31,40,0.327194,0.120673,0.059915,0.01779,0.011959,0.022795,0.013111,0.017957,0.012758,0.014854,0.01376,0.021267
31,40,0.322872,0.121147,0.069806,0.015368,0.011727,0.021783,0.012072,0.015052,0.01442,0.016051,0.012674,0.022475
31,40,0.014008,0.024712,0.14813,0.015153,0.011895,0.02058,0.011957,0.014732,0.012759,0.01436,0.01223,0.016158
31,40,0.012515,0.026904,0.146613,0.015854,0.011261,0.01864,0.011281,0.016597,0.013099,0.017349,0.012123,0.01954
31,40,0.013495,0.0254,0.173473,0.017946,0.018326,0.029132,0.019312,0.025634,0.018965,0.024479,0.017384,0.027407
31,40,0.006881,0.017394,0.163524,0.016345,0.011773,0.018828,0.012246,0.01554,0.012487,0.017651,0.013949,0.020794
31,40,0.63825,0.147744,0.044794,0.015417,0.012108,0.020383,0.012199,0.015061,0.013032,0.014814,0.012374,0.021131
31,40,0.006051,0.020481,0.144562,0.016796,0.011685,0.018652,0.011537,0.015868,0.013154,0.014571,0.012026,0.017358
31,40,0.691143,0.163821,0.046174,0.018843,0.015257,0.019911,0.013485,0.015962,0.014157,0.016162,0.013885,0.023452
31,40,0.025053,0.035186,0.140583,0.016722,0.017775,0.030349,0.017772,0.028997,0.019643,0.025423,0.01816,0.027628
31,40,0.824348,0.179745,0.035731,0.017553,0.01288,0.019821,0.0122,0.017843,0.013351,0.01659,0.012273,0.018754
31,40,0.058505,0.052794,0.150055,0.016067,0.01237,0.019106,0.013267,0.015711,0.012975,0.017336,0.014032,0.018544
31,40,0.013309,0.029472,0.148259,0.019342,0.018417,0.02869,0.018151,0.023147,0.02174,0.023019,0.018816,0.028635
31,40,0.068931,0.058435,0.138129,0.015251,0.020479,0.035363,0.017655,0.022881,0.020267,0.022241,0.017972,0.028621
31,40,0.020944,0.034303,0.149583,0.017423,0.017355,0.029416,0.018637,0.022875,0.021172,0.023049,0.018456,0.027625
31,40,0.036726,0.040988,0.138008,0.015895,0.019564,0.029184,0.020512,0.025148,0.024025,0.023383,0.018035,0.028681
31,40,0.00534,0.017518,0.147019,0.016209,0.013054,0.018405,0.013464,0.016262,0.013931,0.015675,0.013152,0.018431
31,40,0.014254,0.026244,0.13853,0.014964,0.013024,0.018571,0.013777,0.01565,0.01516,0.015208,0.014148,0.017677
31,40,0.039829,0.045701,0.146667,0.017069,0.017576,0.027993,0.017944,0.024279,0.019231,0.024789,0.017824,0.027717
31,60,0.373965,0.125451,0.079242,0.017459,0.012384,0.020825,0.012351,0.017285,0.015214,0.015302,0.012311,0.020381
31,60,0.329687,0.116381,0.049601,0.015697,0.01185,0.020981,0.012973,0.015365,0.01263,0.014244,0.012281,0.018001
31,60,0.310093,0.114199,0.06158,0.01744,0.011822,0.020814,0.012285,0.015679,0.013002,0.014589,0.013507,0.01942
31,60,0.015547,0.023913,0.157153,0.015853,0.011746,0.018162,0.011404,0.017079,0.014667,0.016214,0.012338,0.016651
31,60,0.013522,0.024401,0.138227,0.015312,0.012706,0.017838,0.012949,0.015891,0.011888,0.015785,0.012895,0.017816
31,60,0.014292,0.028994,0.165315,0.015618,0.016914,0.030815,0.020057,0.027165,0.018742,0.025136,0.017803,0.027761
31,60,0.00793,0.016257,0.157177,0.015615,0.013544,0.017625,0.013663,0.014113,0.013911,0.013515,0.012864,0.016233
31,60,0.688168,0.158721,0.051782,0.016372,0.013829,0.021677,0.01238,0.017582,0.014239,0.016059,0.012521,0.020637
