Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_BAN, time_subproblem_BAN, time_master_BAUD, time_subproblem_BAUD, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCOG, time_subproblem_KCOG, time_master_KCOGL, time_subproblem_KCOGL
101,90,2,600,0.099769,0.304642,0.10829,0.154529,0.088118,0.115121,3.78226,0.285284,2.9924,0.340812,0.164832,0.467713,0.158873,0.504173,0.154222,0.209426,0.172372,0.209529,0.151298,0.403033,0.154993,0.495701
1,90,2,600,0.071283,0.000322,0.073102,0.000223,0.071411,0.000182,0.046185,0.003461,0.047807,0.002544,0.0523,0.004066,0.049784,0.002988,0.044203,0.000273,0.045088,0.00037,0.055501,0.003943,0.043631,0.003418
21,90,2,600,0.927235,0.049742,0.964784,0.02432,1.60875,0.025632,0.149615,0.02371,0.158042,0.023713,0.040896,0.028666,0.038232,0.022866,0.037538,0.008341,0.042334,0.008226,0.039526,0.029051,0.035315,0.026967
41,90,2,600,0.766001,0.158646,0.880793,0.087703,1.59473,0.0858,0.381314,0.067735,0.344167,0.066326,0.049723,0.059981,0.044338,0.069096,0.042878,0.024319,0.049698,0.024173,0.044535,0.066881,0.044064,0.07156
61,90,2,600,0.787973,0.323388,0.884502,0.167855,1.46802,0.16952,1.07518,0.134307,0.988931,0.12329,0.058921,0.106119,0.058551,0.103961,0.057257,0.05153,0.063888,0.05155,0.057236,0.105194,0.057607,0.107053
81,90,2,600,1.14218,0.650356,1.31072,0.333531,1.5661,0.282936,1.75911,0.221297,1.65282,0.243758,0.079598,0.217389,0.07844,0.17285,0.077927,0.087479,0.082698,0.087563,0.078229,0.231142,0.077724,0.219084
101,90,2,600,0.848863,0.8355,1.09572,0.425709,1.69844,0.425041,2.59938,0.333189,2.76194,0.330368,0.11208,0.339683,0.111156,0.340509,0.103599,0.13547,0.103323,0.140121,0.132567,0.328123,0.184413,0.278135
1,90,2,600,0.064559,0.000399,0.071772,0.00023,0.076944,0.000192,0.042464,0.002753,0.049051,0.002735,0.042272,0.003649,0.046002,0.002525,0.067318,0.000289,0.052032,0.000274,0.045005,0.003514,0.041949,0.003423
21,90,2,600,1.23381,0.05614,1.31076,0.028827,2.41322,0.024851,0.14557,0.029499,0.140169,0.025307,0.038693,0.025049,0.033474,0.029029,0.03291,0.007869,0.044922,0.00799,0.033954,0.029356,0.032142,0.02761
41,90,2,600,1.01217,0.161827,1.15493,0.089844,2.18928,0.089287,0.377807,0.070961,0.333229,0.06517,0.043142,0.059866,0.046301,0.068318,0.040931,0.025574,0.052505,0.024318,0.041411,0.067247,0.042374,0.066623
61,90,2,600,1.43682,0.388449,1.63516,0.205386,2.26533,0.180168,0.953346,0.136735,0.801418,0.134703,0.057711,0.124455,0.059791,0.129236,0.056902,0.051604,0.069614,0.051715,0.058294,0.12728,0.056989,0.123568
81,90,2,600,1.12417,0.604731,1.26862,0.312411,1.42216,0.257392,1.6358,0.220145,1.72948,0.199083,0.080063,0.195622,0.076953,0.185471,0.076767,0.0885,0.079849,0.087643,0.076717,0.203444,0.076345,0.223136
101,90,2,600,1.05897,0.838589,1.16353,0.427039,2.03145,0.430779,2.293,0.342016,2.41197,0.332856,0.126711,0.328067,0.109543,0.336233,0.105266,0.135444,0.111416,0.135959,0.103701,0.296547,0.13922,0.296111
1,90,2,600,0.116072,0.000407,0.120467,0.000255,0.08182,0.000166,0.025395,0.002072,0.027785,0.001657,0.052592,0.00299,0.052776,0.002905,0.055711,0.000384,0.042906,0.000299,0.045157,0.003267,0.047199,0.002791
21,90,2,600,0.25197,0.028477,0.379166,0.014646,0.606782,0.01721,0.176565,0.025073,0.163224,0.024397,0.02833,0.028028,0.031739,0.025777,0.030825,0.007338,0.035305,0.007969,0.027984,0.025475,0.028494,0.027945
41,90,2,600,0.211051,0.085776,0.244286,0.046907,0.511084,0.055425,0.355908,0.06329,0.429332,0.052126,0.040846,0.058337,0.040705,0.055577,0.045542,0.02536,0.046608,0.024759,0.038396,0.055667,0.038489,0.056921
61,90,2,600,0.192124,0.175657,0.225881,0.092111,0.495828,0.109479,1.21562,0.139427,0.700224,0.123871,0.060207,0.112808,0.054879,0.121727,0.053523,0.050779,0.058253,0.051765,0.052913,0.108125,0.05423,0.109849
81,90,2,600,0.336742,0.401621,0.398366,0.206968,0.334353,0.155914,1.43948,0.202412,1.31984,0.173605,0.081447,0.197001,0.074575,0.168159,0.073013,0.088744,0.077323,0.0887,0.073106,0.226058,0.072895,0.168542
101,90,2,600,0.327748,0.611546,0.392694,0.31031,0.498004,0.271767,2.25015,0.319097,2.23308,0.329315,0.113118,0.317967,0.098015,0.331708,0.098338,0.133605,0.102517,0.133381,0.098388,0.30424,0.09884,0.294054
1,90,2,600,0.105915,0.000448,0.119993,0.000241,0.077439,0.00019,0.04684,0.004111,0.04733,0.002167,0.058278,0.00471,0.053608,0.004052,0.051475,0.000382,0.05133,0.000264,0.057197,0.004789,0.051389,0.003987
21,90,2,600,5.13814,0.085982,5.47418,0.043526,14.1554,0.046945,0.154624,0.027735,0.129915,0.024369,0.036041,0.027127,0.037105,0.023575,0.032916,0.008143,0.037921,0.007558,0.040252,0.026878,0.033929,0.025535
41,90,2,600,6.19488,0.274318,6.74952,0.142376,12.2435,0.147643,0.41051,0.08422,0.345298,0.063997,0.042781,0.067487,0.044232,0.066,0.043856,0.024583,0.049667,0.025356,0.050517,0.058292,0.042158,0.071254
61,90,2,600,7.06447,0.59493,7.25526,0.316334,10.0002,0.264836,0.653905,0.136491,0.612577,0.133774,0.056604,0.123207,0.060509,0.133502,0.058611,0.0516,0.064826,0.050844,0.057646,0.128336,0.061451,0.128749
81,90,2,600,7.20866,0.983722,8.20094,0.523977,16.596,0.526757,1.07554,0.215292,1.02728,0.211951,0.078458,0.201305,0.078875,0.210146,0.077243,0.089996,0.139252,0.091451,0.08793,0.197843,0.080963,0.192687
101,90,2,600,7.63269,1.56946,7.08386,0.795706,12.8018,0.709648,1.37076,0.300131,1.06037,0.321555,0.105987,0.304204,0.125822,0.27705,0.113474,0.138337,0.111086,0.137154,0.104008,0.324754,0.102431,0.328439
1,90,2,600,0.034473,0.000221,0.03639,9.6e-05,0.037723,0.000123,0.03645,0.00237,0.033652,0.001926,0.024806,0.002676,0.025686,0.002257,0.023802,0.000173,0.049998,0.000221,0.026853,0.002398,0.029428,0.002018
21,90,2,600,0.030174,0.008613,0.031399,0.004339,0.036144,0.005102,0.205972,0.017953,0.184744,0.02842,0.030838,0.027049,0.035707,0.026946,0.030942,0.007489,0.038648,0.007796,0.03109,0.027182,0.031143,0.028493
41,90,2,600,0.029116,0.028032,0.033456,0.015201,0.040672,0.014473,0.79485,0.061831,0.679657,0.069408,0.040267,0.064884,0.039088,0.073314,0.039202,0.024249,0.044083,0.024681,0.03896,0.070644,0.042528,0.05874
61,90,2,600,0.030013,0.058985,0.041951,0.030715,0.035624,0.031226,1.93237,0.143728,1.61119,0.148473,0.055555,0.125869,0.054437,0.135411,0.055838,0.05131,0.058251,0.051052,0.054554,0.13642,0.05574,0.127183
81,90,2,600,0.029307,0.099812,0.03179,0.050049,0.035803,0.050184,3.49146,0.218428,4.04531,0.239418,0.082621,0.218188,0.083949,0.214752,0.075006,0.088783,0.078827,0.088597,0.074237,0.192729,0.074254,0.222974
101,90,2,600,0.028536,0.152694,0.030804,0.076191,0.036017,0.076576,5.80882,0.318064,4.49854,0.330482,0.10855,0.343224,0.102195,0.323908,0.099685,0.133672,0.102827,0.133124,0.099599,0.283666,0.100502,0.294315
1,90,2,600,0.06125,0.00036,0.063017,0.000155,0.062417,0.000183,0.025656,0.002082,0.026748,0.002208,0.037699,0.001993,0.031349,0.001707,0.028879,0.000179,0.028434,0.00023,0.027517,0.00174,0.025886,0.001962
21,90,2,600,0.058774,0.012667,0.07153,0.006085,0.078925,0.00687,0.173454,0.027081,0.170656,0.027766,0.028386,0.028891,0.032696,0.018457,0.030672,0.007536,0.038948,0.007283,0.028701,0.028915,0.040969,0.028216
41,90,2,600,0.061792,0.042479,0.064234,0.022669,0.073652,0.022484,0.618207,0.073131,0.477709,0.07079,0.042587,0.065675,0.037978,0.074238,0.037113,0.024683,0.040799,0.025395,0.036598,0.068663,0.036223,0.065005
61,90,2,600,0.064839,0.090603,0.059732,0.04525,0.076378,0.047113,1.75094,0.102099,1.27629,0.12304,0.059194,0.140195,0.054065,0.141689,0.056149,0.050873,0.055287,0.051423,0.052113,0.115441,0.052123,0.119305
81,90,2,600,0.0606,0.149693,0.066599,0.075725,0.078785,0.078844,2.6659,0.217537,2.56855,0.225375,0.218125,0.273652,0.15238,0.223362,0.076131,0.088537,0.081999,0.090086,0.075959,0.20498,0.080002,0.213484
101,90,2,600,0.067968,0.247228,0.077082,0.118631,0.077775,0.116823,4.32864,0.300342,3.16688,0.32308,0.106508,0.316492,0.107987,0.328225,0.097185,0.134777,0.1019,0.134408,0.096793,0.323297,0.098081,0.318042
1,90,2,600,0.100866,0.000443,0.120543,0.000222,0.088783,0.000188,0.027741,0.001847,0.026917,0.001304,0.068562,0.004087,0.055726,0.003009,0.069117,0.000356,0.046672,0.000229,0.051638,0.002166,0.046998,0.003096
21,90,2,600,0.767874,0.05106,0.894248,0.026091,0.650422,0.017261,0.17952,0.025916,0.162442,0.02131,0.032184,0.028466,0.047719,0.027459,0.029771,0.007181,0.034859,0.007585,0.033015,0.019277,0.033927,0.019143
41,90,2,600,0.498708,0.126225,0.573669,0.068656,0.656745,0.062366,0.471858,0.069658,0.429366,0.070373,0.044871,0.065374,0.041668,0.056006,0.039859,0.024683,0.044281,0.024243,0.04025,0.076087,0.040081,0.067409
61,90,2,600,0.493107,0.265797,0.571779,0.137715,0.479708,0.105614,1.33081,0.131651,1.03455,0.144043,0.065149,0.125404,0.054936,0.139346,0.055204,0.050711,0.059964,0.05165,0.054753,0.133349,0.054955,0.139898
81,90,2,600,0.38237,0.400515,0.445005,0.204786,0.627596,0.203765,2.52623,0.238889,1.7013,0.213672,0.080126,0.232438,0.078381,0.182879,0.074952,0.08936,0.079094,0.088588,0.075551,0.201664,0.075101,0.202271
101,90,2,600,0.289984,0.536623,0.33664,0.271969,0.722821,0.310626,3.06477,0.334484,2.36683,0.331154,0.11092,0.329686,0.103318,0.288401,0.100089,0.135735,0.107832,0.13318,0.103332,0.282672,0.100992,0.287266
1,90,2,600,0.034987,0.000187,0.038167,0.000123,0.041916,0.000106,0.035188,0.003031,0.033169,0.001717,0.023829,0.002699,0.024652,0.002376,0.023984,0.000153,0.030363,0.000211,0.024951,0.002198,0.022107,0.002628
21,90,2,600,0.043722,0.00958,0.040609,0.004607,0.057212,0.004712,0.195106,0.027362,0.183331,0.02603,0.030301,0.02838,0.029229,0.029709,0.036321,0.007474,0.036623,0.006641,0.029621,0.02537,0.030432,0.02034
41,90,2,600,0.041758,0.027991,0.038212,0.015347,0.056686,0.014833,0.784646,0.062627,0.683093,0.067183,0.038956,0.068856,0.038705,0.055715,0.038082,0.024821,0.045516,0.024523,0.038877,0.060539,0.043208,0.071908
61,90,2,600,0.035731,0.059276,0.040403,0.029968,0.044984,0.030039,2.47818,0.142048,1.59102,0.135722,0.053183,0.137721,0.055671,0.13867,0.053308,0.050703,0.065477,0.050649,0.053139,0.14081,0.053053,0.141163
81,90,2,600,0.033016,0.103452,0.070479,0.05241,0.044692,0.053488,4.81665,0.248287,5.28935,0.236773,0.078051,0.232461,0.081286,0.202728,0.07343,0.089584,0.081607,0.088605,0.073103,0.195276,0.073957,0.180412
101,90,2,600,0.034843,0.153358,0.034575,0.077122,0.054132,0.076416,7.49006,0.307313,7.71563,0.299477,0.105901,0.311034,0.104534,0.269136,0.10156,0.133929,0.1043,0.134956,0.098409,0.303856,0.09949,0.312581
1,90,2,600,0.06653,0.000347,0.067198,0.0002,0.068576,0.000182,0.025562,0.002056,0.027293,0.001418,0.024677,0.00208,0.035345,0.002415,0.026853,0.000159,0.033409,0.000166,0.025214,0.00189,0.030429,0.002315
21,90,2,600,0.103766,0.016524,0.125379,0.009326,0.086364,0.007477,0.188473,0.032549,0.17027,0.027599,0.063581,0.044159,0.062046,0.039024,0.058391,0.011833,0.08191,0.012479,0.060614,0.040193,0.059992,0.039802
41,90,2,600,0.100747,0.0562,0.111202,0.031409,0.0875,0.022522,0.700774,0.068788,0.617539,0.067875,0.15284,0.101588,0.075524,0.090503,0.072043,0.039348,0.094468,0.039193,0.078284,0.098993,0.070393,0.099143
61,90,2,600,0.101535,0.117481,0.111662,0.060065,0.083202,0.047588,1.71163,0.138899,1.17521,0.106836,0.100417,0.189222,0.105602,0.201152,0.094145,0.080709,0.118752,0.079786,0.096539,0.205807,0.096876,0.210224
81,90,2,600,0.094908,0.203845,0.107546,0.10433,0.082499,0.07763,2.78594,0.257261,2.61492,0.216591,0.139552,0.333426,0.153043,0.295433,0.132493,0.137187,0.147456,0.137508,0.145427,0.330682,0.129337,0.275975
101,90,2,600,0.098471,0.305723,0.107001,0.154508,0.082837,0.117307,5.36883,0.33467,3.48688,0.30643,0.195625,0.498041,0.167399,0.484916,0.158942,0.210592,0.184844,0.209253,0.165424,0.415064,0.160936,0.454883
1,90,2,600,0.034707,0.00021,0.039158,0.000129,0.043809,9.8e-05,0.040906,0.002276,0.042456,0.001756,0.031105,0.002561,0.025507,0.002208,0.032155,0.000184,0.037377,0.000208,0.023795,0.002732,0.022016,0.002645
21,90,2,600,0.032971,0.008479,0.034942,0.004219,0.052171,0.004981,0.183574,0.025451,0.212829,0.023622,0.032784,0.026838,0.029142,0.029682,0.028706,0.007518,0.030609,0.007558,0.025773,0.028361,0.028056,0.018931
41,90,2,600,0.032349,0.028593,0.036985,0.015034,0.043752,0.016234,0.71579,0.059064,0.70878,0.061714,0.035943,0.06981,0.03743,0.065136,0.037255,0.024803,0.045262,0.024667,0.036003,0.060992,0.036537,0.071571
61,90,2,600,0.032472,0.059899,0.038697,0.030293,0.047097,0.030158,1.40066,0.139719,1.52025,0.122745,0.052488,0.138131,0.052699,0.120705,0.05137,0.051659,0.056019,0.053226,0.051767,0.11718,0.051887,0.105293
81,90,2,600,0.032827,0.102431,0.034463,0.051298,0.043025,0.051075,3.65576,0.198845,3.71579,0.215055,0.07996,0.215596,0.076448,0.214035,0.071768,0.088671,0.080918,0.087758,0.071524,0.218412,0.072798,0.168635
101,90,2,600,0.033694,0.155565,0.035051,0.076891,0.04367,0.076914,6.26326,0.338615,4.28558,0.345066,0.104644,0.311225,0.098639,0.289272,0.096967,0.134008,0.101853,0.133653,0.096337,0.256626,0.10014,0.26237
1,90,2,600,0.076124,0.00026,0.080258,0.000176,0.072762,0.00017,0.048808,0.003352,0.053555,0.002833,0.04192,0.002947,0.043168,0.001976,0.04067,0.000322,0.051072,0.000308,0.043988,0.002694,0.048694,0.00293
21,90,2,600,0.657136,0.039006,0.728724,0.0207,0.88058,0.019234,0.163148,0.027538,0.157525,0.02748,0.033364,0.020217,0.041222,0.023913,0.033464,0.007065,0.040636,0.007089,0.039792,0.021305,0.034155,0.029589
41,90,2,600,0.849929,0.159887,0.997614,0.087793,1.06142,0.072373,0.533427,0.08268,0.38183,0.065139,0.047642,0.072458,0.045769,0.075286,0.041485,0.024844,0.047567,0.024427,0.042615,0.069017,0.048001,0.073084
61,90,2,600,0.573158,0.264201,0.658731,0.139794,0.745502,0.124315,1.26494,0.127988,1.24116,0.138368,0.065243,0.128741,0.058588,0.143377,0.059093,0.051005,0.061611,0.05087,0.057075,0.126831,0.063417,0.116175
81,90,2,600,0.574261,0.457156,0.651762,0.234914,1.7442,0.289757,2.31247,0.226561,2.03648,0.233181,0.095553,0.236256,0.085848,0.188231,0.079468,0.088245,0.081672,0.089959,0.077065,0.190433,0.077546,0.203822
101,90,2,600,0.515791,0.683925,0.608057,0.34942,1.35436,0.388201,2.77716,0.331095,2.2905,0.320931,0.122849,0.317454,0.111695,0.33497,0.102424,0.134078,0.107,0.133132,0.101715,0.290491,0.103289,0.32361
1,90,2,600,0.060651,0.000301,0.082751,0.000158,0.074698,0.000141,0.027513,0.002225,0.027886,0.001506,0.026299,0.001829,0.028295,0.002142,0.026728,0.000142,0.027704,0.00014,0.026711,0.002379,0.027805,0.002224
21,90,2,600,0.183916,0.022736,0.213897,0.011206,0.202763,0.009745,0.231714,0.019807,0.176135,0.024364,0.030171,0.027991,0.032558,0.019705,0.031164,0.00707,0.038313,0.008275,0.03052,0.025951,0.032098,0.026682
41,90,2,600,0.16873,0.070462,0.198594,0.037007,0.215602,0.029239,0.729837,0.060854,0.569753,0.059073,0.04199,0.057769,0.047857,0.063118,0.041907,0.024554,0.052062,0.024385,0.042423,0.061336,0.043038,0.06072
61,90,2,600,0.172552,0.148273,0.194796,0.07752,0.121206,0.045282,1.49784,0.148133,1.49125,0.141976,0.067578,0.124349,0.066837,0.135212,0.067708,0.051584,0.0705,0.050989,0.067939,0.139358,0.059975,0.136637
81,90,2,600,0.160049,0.251334,0.181989,0.127268,0.136915,0.076805,2.37751,0.224815,2.85588,0.208983,0.085607,0.216248,0.103445,0.203993,0.079749,0.087701,0.094227,0.08733,0.078084,0.206354,0.083333,0.226684
101,90,2,600,0.174566,0.382337,0.197668,0.19324,0.112662,0.11524,4.25788,0.33015,3.43744,0.323822,0.113279,0.336791,0.108441,0.260948,0.105257,0.134632,0.114264,0.134269,0.104809,0.321094,0.108364,0.316681
1,90,2,600,0.066724,0.000324,0.068016,0.00016,0.077011,0.000185,0.027988,0.002453,0.027841,0.001835,0.029377,0.002987,0.034046,0.002191,0.028931,0.000173,0.027957,0.000179,0.028066,0.003042,0.028944,0.002289
21,90,2,600,0.422555,0.039651,0.485039,0.017861,0.101816,0.007593,0.249525,0.022892,0.204879,0.025789,0.056796,0.031634,0.171568,0.080876,0.064863,0.011649,0.074748,0.012087,0.056284,0.04164,0.142698,0.097544
41,90,2,600,0.355365,0.099317,0.398059,0.056052,0.084823,0.024503,1.27458,0.074246,0.805658,0.071947,0.083321,0.106442,0.212862,0.244355,0.062906,0.039601,0.100201,0.040218,0.069104,0.099195,0.1948,0.248226
61,90,2,600,0.482618,0.254413,0.447269,0.126389,0.084443,0.047095,3.37997,0.136595,1.55216,0.141492,0.088375,0.195506,0.265846,0.467224,0.100492,0.082327,0.117343,0.08036,0.090597,0.199052,0.269513,0.525496
81,90,2,600,0.349695,0.401393,0.406458,0.20432,0.086769,0.075808,4.92141,0.203907,5.55661,0.208916,0.136356,0.324125,0.127819,0.309965,0.122099,0.140294,0.163135,0.138392,0.12461,0.347123,0.124055,0.323664
101,90,2,600,0.360281,0.610437,0.425879,0.311252,0.092854,0.117148,9.74317,0.326859,7.09532,0.311838,0.181954,0.475216,0.164874,0.446954,0.160301,0.212166,0.190328,0.210144,0.158773,0.425942,0.161197,0.417321
1,90,2,600,0.113177,0.00044,0.122278,0.000247,0.103424,0.000165,0.029616,0.002126,0.031271,0.001852,0.055975,0.005407,0.048304,0.003168,0.068177,0.000436,0.050977,0.000311,0.059567,0.005284,0.045995,0.00346
21,90,2,600,2.30722,0.063205,2.55833,0.032998,2.07694,0.02702,0.138033,0.024439,0.135461,0.020929,0.086902,0.03055,0.060558,0.027052,0.069424,0.007527,0.068378,0.007848,0.036803,0.024978,0.038773,0.029424
41,90,2,600,1.68754,0.18664,2.04138,0.104858,3.84085,0.109783,0.329141,0.079484,0.248856,0.071962,0.04671,0.063483,0.055979,0.069032,0.041814,0.0247,0.05682,0.024697,0.043859,0.066881,0.042722,0.058922
61,90,2,600,1.78183,0.367719,1.94502,0.199968,3.49475,0.214344,0.654663,0.152338,0.687633,0.123215,0.058728,0.121998,0.059628,0.126116,0.05681,0.052232,0.060154,0.051216,0.056748,0.128207,0.056271,0.118438
81,90,2,600,2.61786,0.766054,2.88767,0.404944,4.69028,0.392184,1.12293,0.245722,1.00969,0.247548,0.086925,0.204338,0.080996,0.230716,0.076201,0.089511,0.083557,0.093212,0.078023,0.188252,0.075909,0.214482
101,90,2,600,3.21148,1.16544,7.19695,0.847884,12.7677,0.85657,1.60943,0.301837,1.14533,0.315917,0.126507,0.330004,0.113541,0.313155,0.109081,0.139365,0.115674,0.13597,0.105271,0.291207,0.104363,0.344379
1,90,2,600,0.079249,0.000359,0.076802,0.000201,0.078402,0.000214,0.027465,0.002202,0.027611,0.001805,0.028798,0.002317,0.027627,0.002705,0.030322,0.000212,0.02883,0.000198,0.027108,0.002063,0.038203,0.002161
21,90,2,600,0.299561,0.026158,0.334294,0.013412,0.113988,0.007404,0.25713,0.028264,0.19679,0.026086,0.049095,0.040484,0.053276,0.036481,0.05519,0.014184,0.074141,0.011495,0.062525,0.035776,0.05976,0.035222
41,90,2,600,0.301697,0.088869,0.330835,0.045361,0.112595,0.023341,1.15632,0.071449,0.750916,0.069901,0.091515,0.099581,0.079623,0.089756,0.080323,0.039376,0.087258,0.038685,0.081941,0.094392,0.088406,0.092616
61,90,2,600,0.30726,0.177527,0.344348,0.091886,0.141996,0.046122,2.67235,0.134612,2.73176,0.142972,0.093601,0.211477,0.09336,0.220296,0.08774,0.081833,0.10689,0.081071,0.087376,0.196719,0.087419,0.20091
81,90,2,600,0.282788,0.306184,0.318621,0.15808,0.133922,0.077687,4.02011,0.231277,4.14101,0.233215,0.126135,0.334237,0.132597,0.312411,0.118307,0.138228,0.143574,0.138034,0.117549,0.316373,0.118384,0.320542
101,90,2,600,0.293679,0.465832,0.32305,0.238567,0.119312,0.119658,9.39305,0.325111,6.30856,0.304298,0.204028,0.518162,0.172926,0.464336,0.171756,0.21435,0.173601,0.213196,0.18075,0.491031,0.168387,0.446883
1,90,2,600,0.031626,0.000204,0.039318,0.000175,0.033948,9.7e-05,0.025102,0.002593,0.026315,0.001201,0.027467,0.002245,0.027989,0.002378,0.023676,0.000228,0.03021,0.000159,0.023724,0.002958,0.038848,0.002169
21,90,2,600,0.040756,0.008867,0.035015,0.004708,0.041107,0.003975,0.191732,0.026326,0.187289,0.024993,0.038317,0.028104,0.049975,0.02681,0.034262,0.007496,0.033168,0.008071,0.028967,0.027735,0.03007,0.029029
41,90,2,600,0.035459,0.028446,0.036311,0.015173,0.049926,0.016885,0.402308,0.056443,0.604266,0.068725,0.039321,0.072593,0.038851,0.073529,0.037032,0.024644,0.043948,0.025218,0.039281,0.074052,0.037584,0.073567
61,90,2,600,0.035379,0.058542,0.034941,0.029726,0.03511,0.030451,1.89071,0.139921,1.35765,0.141839,0.055746,0.120186,0.053673,0.121426,0.054543,0.052585,0.057312,0.052032,0.055956,0.135173,0.053231,0.132739
81,90,2,600,0.030434,0.103522,0.033724,0.051679,0.050749,0.051723,1.74843,0.230166,1.53004,0.199634,0.074262,0.191933,0.078966,0.201185,0.073402,0.090875,0.078813,0.089034,0.075572,0.217028,0.073513,0.216976
101,90,2,600,0.033695,0.157135,0.033593,0.078514,0.034152,0.080605,4.09746,0.303164,2.38081,0.33095,0.111624,0.314353,0.104279,0.322146,0.09879,0.134185,0.104513,0.133856,0.100484,0.323705,0.098922,0.332292
1,90,2,600,0.136554,0.000421,0.149249,0.000209,0.078749,0.000177,0.041795,0.003321,0.046392,0.002697,0.057696,0.004054,0.054841,0.004285,0.055857,0.000383,0.045293,0.000277,0.049964,0.004302,0.048946,0.003914
21,90,2,600,3.70042,0.076856,4.16942,0.040441,8.36915,0.043539,0.143176,0.023721,0.144695,0.02264,0.036603,0.024505,0.043161,0.02101,0.031904,0.00848,0.04375,0.008484,0.04106,0.023395,0.033607,0.028379
41,90,2,600,4.54106,0.274345,4.84503,0.148485,9.57105,0.14305,0.33946,0.08462,0.332371,0.065968,0.062376,0.077388,0.04297,0.0739,0.042641,0.024752,0.048493,0.025035,0.043964,0.067793,0.05534,0.06687
61,90,2,600,4.61691,0.544474,4.57801,0.281021,9.72683,0.282118,0.61604,0.152242,0.683176,0.147499,0.058136,0.117447,0.058226,0.14067,0.05724,0.051546,0.066919,0.05225,0.057463,0.137272,0.057092,0.111345
81,90,2,600,4.16275,0.875179,4.50911,0.466028,9.45243,0.475197,1.00074,0.234449,0.914057,0.210964,0.075931,0.222673,0.078322,0.210087,0.075596,0.088326,0.08491,0.087706,0.077291,0.226196,0.089728,0.218936
101,90,2,600,4.48818,1.33323,4.65653,0.690144,10.8609,0.753386,1.85235,0.329033,1.47774,0.32688,0.111021,0.294581,0.104788,0.316422,0.102678,0.139525,0.11129,0.137257,0.102459,0.319537,0.10255,0.307059
