Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_BAN, time_subproblem_BAN, time_master_BAUD, time_subproblem_BAUD, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCOG, time_subproblem_KCOG, time_master_KCOGL, time_subproblem_KCOGL
81,90,2,600,0.673005,0.502098,0.771106,0.259239,1.01759,0.23096,1.99331,0.091488,1.94392,0.092693,0.075773,0.094172,0.073636,0.093525,0.072612,0.087975,0.07946,0.087287,0.07241,0.093676,0.074061,0.093224
101,90,2,600,0.735854,0.757534,0.827523,0.389049,0.989969,0.351523,2.49417,0.139357,2.33014,0.142937,0.111551,0.152799,0.104082,0.146807,0.103957,0.133395,0.102681,0.133858,0.099567,0.142622,0.098665,0.141329
1,90,2,600,0.122217,0.000405,0.12919,0.000236,0.102988,0.000175,0.029259,0.000195,0.029728,0.00023,0.046196,0.001573,0.045884,0.000657,0.06166,0.000438,0.046428,0.000242,0.048273,0.001241,0.042656,0.000928
21,90,2,600,1.32936,0.048431,1.47675,0.025958,2.53948,0.025751,0.205262,0.009313,0.158577,0.007733,0.043705,0.009875,0.032227,0.008417,0.033978,0.00818,0.03919,0.007371,0.03614,0.009704,0.033014,0.009008
41,90,2,600,1.9928,0.193853,2.34809,0.108084,1.56432,0.082985,0.424493,0.026995,0.374578,0.026892,0.043464,0.0288,0.051538,0.026664,0.046652,0.023994,0.056208,0.025057,0.044517,0.026815,0.043275,0.026608
61,90,2,600,1.53557,0.359063,1.70193,0.195071,1.68566,0.165279,1.27299,0.056092,1.17213,0.056273,0.056978,0.056438,0.064232,0.054254,0.055133,0.050826,0.057918,0.050887,0.055558,0.054924,0.055343,0.055327
81,90,2,600,1.52351,0.6006,2.18188,0.342477,2.90668,0.33451,1.56178,0.093861,1.31179,0.093379,0.081263,0.094201,0.076489,0.093169,0.076369,0.087399,0.084349,0.089237,0.07918,0.094965,0.075921,0.093204
101,90,2,600,1.59928,0.911215,2.12639,0.465945,3.50198,0.481666,1.83506,0.139709,2.01209,0.13955,0.108189,0.144223,0.104894,0.141371,0.101137,0.135124,0.110191,0.133258,0.105952,0.141884,0.101089,0.141742
1,90,2,600,0.149185,0.000465,0.152455,0.000271,0.098878,0.000198,0.055503,0.000326,0.054529,0.000255,0.049143,0.001207,0.047009,0.000917,0.068201,0.000423,0.047553,0.000314,0.065503,0.001505,0.04678,0.000681
21,90,2,600,1.01159,0.046872,1.39933,0.023664,2.62539,0.024212,0.199664,0.008049,0.189028,0.008214,0.046393,0.010021,0.038632,0.00925,0.041178,0.006803,0.044779,0.007384,0.03868,0.010277,0.038174,0.008439
41,90,2,600,1.08976,0.14987,1.20532,0.080737,3.07828,0.089945,0.579603,0.02671,0.510573,0.027506,0.049022,0.028476,0.046644,0.026887,0.045484,0.025016,0.059128,0.024455,0.047758,0.027003,0.047742,0.027194
61,90,2,600,1.14683,0.302194,1.25175,0.158503,2.39172,0.17004,1.20792,0.05656,1.00244,0.055702,0.059811,0.055752,0.061633,0.055017,0.057997,0.051412,0.069192,0.051824,0.058004,0.055886,0.058188,0.055153
81,90,2,600,1.49276,0.552547,1.61076,0.285224,2.99642,0.301465,2.1368,0.094052,1.75446,0.092346,0.081777,0.093724,0.08065,0.093945,0.077705,0.088139,0.083103,0.087497,0.079527,0.093795,0.078374,0.092871
101,90,2,600,1.85538,0.90955,2.00337,0.461983,3.16848,0.44196,3.0589,0.142878,3.30597,0.143588,0.114673,0.147771,0.118685,0.145348,0.103457,0.133829,0.108975,0.135089,0.102923,0.142538,0.103937,0.143126
1,90,2,600,0.060683,0.000386,0.067383,0.00016,0.064964,0.000174,0.040698,0.000283,0.055385,0.000317,0.039776,0.00124,0.042697,0.000645,0.036081,0.000281,0.040166,0.0003,0.038528,0.00131,0.041108,0.000783
21,90,2,600,0.960133,0.048517,1.06324,0.026862,1.03221,0.020031,0.143954,0.008123,0.143917,0.008259,0.029724,0.010007,0.03294,0.008127,0.031442,0.007995,0.03405,0.008204,0.02992,0.009704,0.036722,0.008857
41,90,2,600,1.1326,0.172245,1.29584,0.094461,1.5694,0.081129,0.390593,0.027288,0.320901,0.02657,0.041701,0.027913,0.043708,0.026527,0.046547,0.025058,0.046206,0.024804,0.048517,0.027605,0.044192,0.026068
61,90,2,600,0.658464,0.292074,0.766935,0.153328,1.52151,0.159004,1.00331,0.056053,0.729213,0.055352,0.055937,0.055902,0.059261,0.055591,0.054501,0.051507,0.058667,0.052596,0.054588,0.054901,0.054872,0.056841
81,90,2,600,0.882048,0.549804,0.999757,0.283026,1.78208,0.289109,1.77217,0.092309,1.39014,0.093004,0.076883,0.0941,0.076823,0.093404,0.074619,0.090144,0.079092,0.088047,0.074598,0.094075,0.07548,0.093591
101,90,2,600,0.782476,0.835037,0.903713,0.426539,0.975135,0.350482,2.52861,0.139896,2.77756,0.144927,0.11021,0.149588,0.105319,0.143389,0.101049,0.13333,0.104179,0.133179,0.09966,0.141496,0.100485,0.141119
1,90,2,600,0.066027,0.000281,0.071734,0.000185,0.072782,0.000164,0.022808,0.000249,0.022407,0.000197,0.021263,0.000705,0.028203,0.000489,0.023907,0.00024,0.024322,0.000203,0.025637,0.000791,0.024672,0.000623
21,90,2,600,0.115138,0.018752,0.124089,0.009775,0.103978,0.006898,0.183451,0.007204,0.172666,0.007814,0.04689,0.013863,0.049535,0.012511,0.046949,0.011783,0.060591,0.013767,0.043035,0.013398,0.028373,0.008652
41,90,2,600,0.107201,0.058838,0.129568,0.02969,0.116216,0.02185,0.719499,0.024926,0.597733,0.025165,0.056974,0.041709,0.061642,0.041538,0.068723,0.038695,0.07354,0.039625,0.056572,0.041406,0.057226,0.040835
61,90,2,600,0.101574,0.118062,0.113446,0.059819,0.104451,0.044381,1.52767,0.05279,1.16562,0.051953,0.08012,0.086595,0.080381,0.08519,0.079954,0.081653,0.096502,0.081221,0.080151,0.085598,0.083027,0.084078
81,90,2,600,0.113674,0.199557,0.117374,0.107351,0.112377,0.076069,3.68379,0.091869,3.71101,0.096,0.123704,0.150775,0.119436,0.149003,0.110982,0.13784,0.125476,0.138731,0.110919,0.145275,0.112777,0.144952
101,90,2,600,0.107905,0.30278,0.116812,0.15395,0.117949,0.117797,5.89238,0.141193,4.56843,0.145023,0.183951,0.233484,0.149708,0.22079,0.148526,0.21185,0.163344,0.21106,0.151056,0.220756,0.148942,0.220736
1,90,2,600,0.112138,0.000376,0.117615,0.000269,0.08905,0.000156,0.030465,0.000238,0.026764,0.000162,0.064451,0.001205,0.044505,0.000685,0.054561,0.000376,0.043092,0.000324,0.041245,0.001152,0.040548,0.00064
21,90,2,600,0.724045,0.046023,0.814076,0.02292,1.21756,0.024367,0.163281,0.008162,0.176485,0.008316,0.03097,0.009769,0.030436,0.010331,0.028032,0.009014,0.033741,0.008167,0.033084,0.010008,0.029129,0.008687
41,90,2,600,1.00428,0.157712,1.12479,0.086395,1.2736,0.077052,0.427224,0.025002,0.366934,0.025534,0.043038,0.027361,0.041004,0.026706,0.044025,0.02461,0.042491,0.024169,0.039149,0.026842,0.038641,0.027277
61,90,2,600,0.629364,0.295099,0.727104,0.155614,1.80466,0.170353,1.16256,0.056111,0.991376,0.055184,0.057401,0.05668,0.056782,0.054976,0.053904,0.051524,0.060422,0.051041,0.053216,0.055566,0.055549,0.054846
81,90,2,600,0.685667,0.448125,0.766591,0.233321,1.44851,0.258287,1.91113,0.094127,1.69484,0.093805,0.078128,0.09515,0.078862,0.093537,0.073605,0.088214,0.077708,0.088729,0.076539,0.094027,0.074028,0.093011
101,90,2,600,0.652777,0.680266,0.72637,0.349093,1.64544,0.385638,2.28598,0.138397,2.26735,0.143775,0.110948,0.153437,0.107467,0.14364,0.100087,0.135187,0.102233,0.134128,0.102516,0.141893,0.098986,0.141814
1,90,2,600,0.064404,0.00029,0.068769,0.000189,0.077527,0.000159,0.03108,0.000194,0.025702,0.00018,0.023406,0.000988,0.023097,0.00042,0.025129,0.000229,0.026503,0.000149,0.032325,0.000811,0.024334,0.000525
21,90,2,600,0.096774,0.017203,0.126819,0.008302,0.104077,0.007397,0.198811,0.00773,0.17336,0.00821,0.050501,0.014952,0.05614,0.012323,0.044783,0.011311,0.066036,0.012069,0.044488,0.012991,0.052655,0.011308
41,90,2,600,0.120071,0.056528,0.121251,0.030257,0.105963,0.023674,0.814676,0.025177,0.682112,0.025443,0.061385,0.042361,0.06246,0.042052,0.061135,0.038678,0.073505,0.039719,0.069127,0.041507,0.06128,0.040918
61,90,2,600,0.103701,0.119031,0.116494,0.061398,0.0988,0.044985,1.84431,0.052806,1.57881,0.054426,0.087331,0.086674,0.082619,0.084443,0.081514,0.080156,0.104112,0.080017,0.081519,0.085415,0.084209,0.08494
81,90,2,600,0.098359,0.199025,0.109254,0.102532,0.111898,0.07673,2.25353,0.091273,2.59757,0.094321,0.121705,0.152074,0.124075,0.149483,0.115529,0.137925,0.129793,0.137384,0.112381,0.14483,0.114906,0.144573
101,90,2,600,0.100765,0.304653,0.118194,0.154191,0.108859,0.115494,3.92698,0.139659,3.15714,0.144874,0.1618,0.230157,0.155592,0.221877,0.14942,0.208912,0.170854,0.209685,0.150431,0.220534,0.152365,0.219853
1,90,2,600,0.106163,0.000397,0.119207,0.000225,0.071009,0.000169,0.048119,0.000308,0.044929,0.000345,0.053426,0.001914,0.063639,0.001285,0.054914,0.000435,0.043069,0.000365,0.057589,0.001779,0.055969,0.001128
21,90,2,600,6.76793,0.087555,6.4952,0.042449,12.4852,0.046424,0.206866,0.007603,0.197665,0.009108,0.040533,0.010612,0.048309,0.009309,0.039159,0.007899,0.047255,0.008305,0.038581,0.009847,0.041964,0.007968
41,90,2,600,8.00432,0.292285,8.41523,0.157216,14.9393,0.155342,0.366965,0.027304,0.478604,0.027756,0.045751,0.03033,0.050559,0.027129,0.051827,0.024524,0.057854,0.02524,0.050936,0.027957,0.043488,0.027557
61,90,2,600,12.5947,0.749744,13.2706,0.396195,33.5132,0.405031,1.01169,0.058831,0.885166,0.055496,0.06509,0.056982,0.060749,0.055704,0.058827,0.050862,0.071817,0.051261,0.061747,0.055135,0.060553,0.054985
81,90,2,600,12.9653,1.14351,14.9075,0.637701,22.4046,0.584675,1.72477,0.095785,1.14713,0.092383,0.085157,0.094278,0.093429,0.094272,0.078939,0.0877,0.095623,0.088807,0.082024,0.093343,0.079158,0.092878
101,90,2,600,15.8541,1.96205,17.0215,1.0339,40.5705,1.09438,1.52147,0.143919,1.43654,0.140299,0.110883,0.143006,0.10557,0.142614,0.104683,0.133878,0.114391,0.13345,0.11386,0.142448,0.104695,0.142202
1,90,2,600,0.102722,0.000414,0.114789,0.000232,0.085616,0.000169,0.044361,0.00037,0.045992,0.000339,0.054109,0.001811,0.062014,0.00147,0.062971,0.000464,0.049116,0.000241,0.055712,0.001865,0.041107,0.000971
21,90,2,600,1.41915,0.058396,1.88615,0.032077,3.01055,0.032137,0.163275,0.008356,0.147827,0.007807,0.035172,0.00958,0.038038,0.008644,0.035019,0.008201,0.041444,0.007555,0.03182,0.0105,0.038262,0.00906
41,90,2,600,1.18536,0.175905,1.35159,0.095404,2.71533,0.098638,0.375899,0.027135,0.375511,0.026305,0.043523,0.02848,0.044376,0.02686,0.041676,0.024618,0.049311,0.024804,0.042151,0.027406,0.041978,0.026388
61,90,2,600,1.25948,0.35707,1.43073,0.191782,2.49115,0.197731,0.839786,0.057459,0.734977,0.056181,0.060477,0.057686,0.058842,0.055182,0.056451,0.051297,0.061818,0.051697,0.057928,0.056478,0.056698,0.055144
81,90,2,600,1.39032,0.651269,1.57871,0.331427,2.95282,0.347116,1.306,0.095146,1.35312,0.092788,0.083246,0.09437,0.079636,0.093893,0.077983,0.088061,0.081427,0.088142,0.080698,0.093806,0.077216,0.093516
101,90,2,600,1.52302,0.917554,1.67176,0.466923,2.58865,0.469565,2.18301,0.142715,1.86266,0.142861,0.110417,0.143257,0.107507,0.141126,0.101572,0.133541,0.108945,0.133999,0.10659,0.142027,0.102788,0.142606
1,90,2,600,0.130008,0.000359,0.131737,0.000208,0.105357,0.000173,0.029286,0.000281,0.02687,0.000207,0.049207,0.000595,0.044086,0.000436,0.067697,0.00039,0.048807,0.000248,0.049582,0.00057,0.047768,0.000515
21,90,2,600,0.667759,0.045157,0.757347,0.022384,0.76884,0.01886,0.158973,0.007881,0.148666,0.00774,0.035356,0.009936,0.034785,0.008249,0.029444,0.006698,0.035293,0.006429,0.03521,0.008294,0.031553,0.007602
41,90,2,600,0.396724,0.114953,0.46027,0.058372,1.08092,0.079089,0.443262,0.025524,0.388616,0.02475,0.041453,0.027532,0.039956,0.026265,0.041418,0.024649,0.044515,0.024323,0.040842,0.027366,0.042419,0.026463
61,90,2,600,0.415628,0.234173,0.471527,0.122478,0.631182,0.120652,1.13923,0.056474,1.05944,0.055733,0.060235,0.056549,0.055675,0.054523,0.054589,0.050932,0.059025,0.05107,0.054475,0.054924,0.0552,0.054359
81,90,2,600,0.852393,0.545696,0.82052,0.255792,0.573391,0.208597,2.09388,0.091499,1.8196,0.092055,0.08204,0.093919,0.077298,0.093224,0.079173,0.08716,0.079833,0.088697,0.074451,0.093928,0.075689,0.092702
101,90,2,600,0.533126,0.682477,1.00175,0.427498,0.979002,0.348986,2.76841,0.137614,2.27329,0.142003,0.112004,0.15169,0.105428,0.144833,0.099795,0.134599,0.104884,0.133486,0.099775,0.143275,0.100235,0.143216
1,90,2,600,0.101869,0.000297,0.1059,0.000183,0.062177,9.3e-05,0.03071,0.000202,0.039498,0.000168,0.027621,0.00082,0.035227,0.00079,0.028616,0.000229,0.031046,0.000154,0.031713,0.001139,0.025784,0.000594
21,90,2,600,6.57098,0.094355,9.7783,0.049788,10.0986,0.04869,0.144968,0.008579,0.139532,0.00783,0.043003,0.010205,0.048268,0.009523,0.038681,0.007374,0.043206,0.008047,0.034028,0.009374,0.033965,0.009393
41,90,2,600,6.51205,0.277263,11.2543,0.162866,17.2363,0.160205,0.426163,0.02686,0.386299,0.028812,0.046776,0.029769,0.048501,0.027588,0.04789,0.024959,0.052756,0.024448,0.043826,0.026875,0.043741,0.026529
61,90,2,600,8.64629,0.649273,11.8746,0.313058,12.1005,0.300651,0.520584,0.055641,0.486654,0.055238,0.06083,0.056476,0.060353,0.05525,0.057787,0.050669,0.06562,0.054131,0.059595,0.055541,0.058036,0.054216
81,90,2,600,9.42827,1.1171,20.0267,0.608822,13.7205,0.534218,0.837116,0.094078,0.95887,0.094154,0.085773,0.093895,0.079821,0.092697,0.077939,0.087764,0.085249,0.087269,0.08044,0.094156,0.082013,0.092606
101,90,2,600,6.43804,1.31177,11.7654,0.706246,12.316,0.756745,1.41079,0.142783,1.20029,0.140586,0.105708,0.142447,0.102579,0.142328,0.100952,0.134021,0.106266,0.134957,0.103511,0.142536,0.101481,0.14156
1,90,2,600,0.105728,0.000412,0.120456,0.000221,0.089631,0.000169,0.030471,0.000257,0.028151,0.000163,0.061807,0.00177,0.040396,0.000859,0.056399,0.000398,0.040763,0.000285,0.040452,0.001364,0.042593,0.000794
21,90,2,600,1.77929,0.073542,2.05611,0.033508,2.00286,0.027363,0.155701,0.008581,0.142334,0.00887,0.029913,0.008896,0.032806,0.009375,0.030377,0.008413,0.036398,0.006839,0.030158,0.009555,0.029738,0.009383
41,90,2,600,0.794539,0.156624,0.92119,0.08536,2.07189,0.093725,0.37825,0.027881,0.40848,0.026543,0.040547,0.028536,0.04291,0.027715,0.046793,0.025323,0.049349,0.024688,0.039166,0.027933,0.039603,0.02719
61,90,2,600,1.60538,0.44521,1.86279,0.239404,1.88694,0.193268,0.823443,0.056393,0.773931,0.055268,0.054905,0.057405,0.056073,0.054396,0.053754,0.051753,0.061222,0.051027,0.053295,0.055649,0.053844,0.055214
81,90,2,600,0.806179,0.550996,0.916987,0.283292,3.43405,0.398167,1.38812,0.094019,1.22581,0.093323,0.075087,0.094023,0.074317,0.092821,0.074014,0.087037,0.081223,0.087811,0.074358,0.094487,0.073961,0.093621
101,90,2,600,0.967805,0.912717,1.11517,0.470106,1.61957,0.425531,2.03992,0.136145,2.10394,0.139128,0.102403,0.14243,0.099259,0.144645,0.098592,0.13358,0.10331,0.134076,0.098612,0.14339,0.098714,0.142247
1,90,2,600,0.033758,0.000207,0.035269,0.000104,0.051337,9.3e-05,0.031752,0.000178,0.033832,0.000162,0.0294,0.000818,0.032942,0.000502,0.02369,0.000142,0.028373,0.000186,0.023301,0.000892,0.025547,0.000587
21,90,2,600,0.064698,0.013103,0.071965,0.007055,0.085682,0.00711,0.191893,0.007981,0.182017,0.008863,0.043425,0.014702,0.054602,0.015073,0.04255,0.013265,0.055812,0.012589,0.04497,0.012632,0.047785,0.013397
41,90,2,600,0.077685,0.044985,0.070019,0.022495,0.079843,0.022767,0.74067,0.025451,0.631872,0.025786,0.057738,0.041919,0.058473,0.041598,0.057229,0.039571,0.07868,0.038911,0.058066,0.041438,0.058577,0.041326
61,90,2,600,0.06533,0.088973,0.07699,0.0454,0.074893,0.046355,1.69853,0.052882,1.38548,0.054461,0.081225,0.08586,0.079974,0.083853,0.0803,0.080821,0.097474,0.080393,0.092573,0.084673,0.080205,0.084427
81,90,2,600,0.070036,0.149042,0.072332,0.076494,0.081124,0.076139,3.07376,0.093244,3.21534,0.095629,0.118647,0.15529,0.118281,0.150135,0.110284,0.138626,0.126911,0.137306,0.110807,0.145427,0.111192,0.143473
101,90,2,600,0.097244,0.305943,0.109939,0.155424,0.088954,0.114761,5.26991,0.14103,4.00322,0.144913,0.217406,0.309392,0.204793,0.299263,0.199756,0.284765,0.159784,0.209397,0.201198,0.298163,0.201356,0.29933
1,90,2,600,0.120009,0.000404,0.133852,0.000254,0.120448,0.000185,0.032192,0.000223,0.034061,0.000166,0.048634,0.000539,0.053281,0.000359,0.068622,0.000378,0.053961,0.000314,0.047113,0.00055,0.046918,0.000431
21,90,2,600,1.02412,0.047198,0.992468,0.020734,0.878369,0.017521,0.183534,0.008933,0.167194,0.008153,0.0428,0.010095,0.048853,0.008817,0.034989,0.007261,0.038367,0.008802,0.043004,0.010475,0.034986,0.009552
41,90,2,600,1.03966,0.124659,1.36383,0.076847,1.36014,0.078065,0.428992,0.02656,0.4575,0.026567,0.045319,0.028402,0.043075,0.026581,0.040616,0.02412,0.047851,0.024858,0.048774,0.027204,0.041391,0.026451
61,90,2,600,0.926069,0.271474,1.61818,0.143513,1.35588,0.148123,1.04431,0.056647,0.779079,0.055689,0.062227,0.057203,0.059552,0.054212,0.055906,0.051328,0.067787,0.050882,0.056226,0.056101,0.057039,0.054042
81,90,2,600,0.926709,0.448453,1.86191,0.259032,1.53616,0.250922,2.42537,0.095559,1.48473,0.096203,0.081648,0.093525,0.077015,0.092459,0.076061,0.088504,0.079876,0.087115,0.075789,0.094189,0.07667,0.09243
101,90,2,600,1.34032,0.764762,0.676958,0.272775,0.684295,0.273444,2.26749,0.137856,1.72664,0.142641,0.107743,0.14166,0.103221,0.142636,0.104597,0.134293,0.105331,0.13388,0.102075,0.142321,0.10199,0.141781
1,90,2,600,0.062938,0.000333,0.071428,0.000206,0.082293,0.000169,0.025637,0.00021,0.026996,0.000164,0.02575,0.000682,0.028897,0.000427,0.024844,0.000179,0.025452,0.000143,0.024999,0.000834,0.025792,0.000469
21,90,2,600,0.137856,0.017746,0.133225,0.008305,0.096509,0.006129,0.194032,0.007506,0.17223,0.008056,0.029728,0.009589,0.030008,0.009258,0.029036,0.008272,0.038175,0.007633,0.028899,0.009281,0.029741,0.008475
41,90,2,600,0.125747,0.057779,0.141445,0.02961,0.111907,0.022127,0.639167,0.025478,0.621878,0.025462,0.040772,0.026131,0.040589,0.026306,0.039594,0.024319,0.043444,0.024799,0.039001,0.026528,0.03918,0.02573
61,90,2,600,0.121908,0.118711,0.136156,0.059715,0.105168,0.045849,1.14139,0.052076,1.45146,0.052985,0.054363,0.054379,0.056042,0.054219,0.05416,0.051438,0.054314,0.050811,0.05449,0.054137,0.054319,0.055591
81,90,2,600,0.108724,0.198323,0.118293,0.101889,0.112723,0.076021,2.29106,0.091312,2.81755,0.095285,0.078565,0.096094,0.080499,0.098438,0.077565,0.091425,0.079198,0.089212,0.074178,0.092497,0.075356,0.092468
101,90,2,600,0.111712,0.30334,0.119317,0.153836,0.116005,0.114813,3.88167,0.140495,3.44208,0.14511,0.108864,0.14859,0.106467,0.146537,0.099664,0.133663,0.102799,0.134101,0.099587,0.140544,0.101464,0.140839
1,90,2,600,0.063698,0.000335,0.069995,0.000168,0.065052,0.000155,0.043316,0.00031,0.047641,0.000275,0.044842,0.000778,0.04355,0.00059,0.039327,0.000296,0.047037,0.000243,0.050341,0.000838,0.040619,0.000517
21,90,2,600,0.756865,0.047226,1.02625,0.023098,1.17886,0.021721,0.163535,0.007646,0.156404,0.008432,0.032283,0.009261,0.034133,0.008326,0.0422,0.007786,0.036371,0.00834,0.038196,0.008888,0.033972,0.008345
41,90,2,600,1.33307,0.171008,0.849826,0.070226,1.55001,0.078693,0.514316,0.02766,0.394376,0.02751,0.045574,0.028326,0.043064,0.026635,0.042368,0.024151,0.047067,0.02524,0.042052,0.026752,0.043208,0.027695
61,90,2,600,0.980132,0.294998,1.10648,0.152021,1.52398,0.159945,1.25485,0.056134,1.02627,0.055791,0.061087,0.056655,0.057417,0.054286,0.064654,0.051586,0.061445,0.050796,0.056419,0.054856,0.059953,0.054877
81,90,2,600,1.59391,0.595336,1.68002,0.309901,2.29644,0.325472,1.44371,0.094959,1.19402,0.093366,0.081118,0.094928,0.079234,0.093527,0.076847,0.088054,0.083186,0.088535,0.07789,0.093515,0.076839,0.092779
101,90,2,600,1.32808,0.835111,1.40688,0.426607,1.1242,0.346942,2.88257,0.140127,2.68267,0.143209,0.112441,0.150433,0.108535,0.145853,0.102525,0.133283,0.107455,0.133327,0.102494,0.141607,0.102243,0.141124
1,90,2,600,0.061776,0.000278,0.07026,0.000217,0.067527,0.000142,0.025286,0.000219,0.025357,0.00025,0.025271,0.000759,0.025211,0.00056,0.024076,0.000211,0.025491,0.000136,0.023897,0.000913,0.035962,0.00048
21,90,2,600,0.09516,0.016624,0.119147,0.009661,0.120401,0.006463,0.198099,0.007943,0.200407,0.008717,0.04562,0.01508,0.050312,0.013532,0.045125,0.01187,0.069303,0.012295,0.045261,0.012639,0.048211,0.012152
41,90,2,600,0.096566,0.056961,0.127469,0.02922,0.202925,0.030202,0.773373,0.025972,0.57167,0.025737,0.061464,0.041737,0.061895,0.041188,0.060368,0.040321,0.081755,0.039693,0.061252,0.042216,0.060826,0.043243
61,90,2,600,0.094718,0.117583,0.107493,0.059997,0.201992,0.059764,1.82591,0.052328,1.43119,0.055006,0.084422,0.086294,0.089368,0.085306,0.083232,0.080237,0.10625,0.080968,0.086988,0.085934,0.083401,0.084689
81,90,2,600,0.098666,0.199456,0.111404,0.102863,0.100382,0.077481,2.29961,0.089049,3.69258,0.092785,0.118893,0.151865,0.123477,0.149717,0.114349,0.137684,0.135212,0.137383,0.113642,0.146235,0.114366,0.143605
101,90,2,600,0.095748,0.3045,0.1171,0.153259,0.120382,0.116185,5.4191,0.139433,4.65545,0.143358,0.165978,0.233715,0.154782,0.221039,0.15138,0.210341,0.174525,0.209589,0.152664,0.220758,0.151934,0.224977
1,90,2,600,0.06743,0.000321,0.078259,0.000208,0.080341,0.000164,0.041953,0.000365,0.038058,0.000334,0.035108,0.000852,0.040544,0.000553,0.039317,0.00024,0.040854,0.000309,0.040619,0.000689,0.03845,0.000508
21,90,2,600,0.48725,0.042756,0.577895,0.020109,0.846154,0.0215,0.1484,0.008323,0.138498,0.008902,0.029961,0.009446,0.031371,0.008285,0.030717,0.007195,0.034149,0.007858,0.029705,0.010143,0.030448,0.009385
41,90,2,600,0.501035,0.131329,0.574157,0.067263,1.08975,0.076017,0.394215,0.024711,0.335497,0.025136,0.040964,0.027098,0.041222,0.026979,0.051784,0.025015,0.045132,0.024824,0.043037,0.027279,0.040687,0.026107
61,90,2,600,0.75094,0.323377,0.883345,0.166552,0.827026,0.137956,0.959938,0.052273,0.78312,0.053505,0.059747,0.055412,0.056947,0.055383,0.054761,0.051079,0.059073,0.050818,0.055357,0.055363,0.054974,0.05509
81,90,2,600,0.50926,0.447982,0.572955,0.231774,0.89264,0.230839,1.81382,0.091917,1.63724,0.092444,0.075539,0.093404,0.083987,0.093595,0.079419,0.087091,0.078967,0.087252,0.075528,0.093611,0.074913,0.09277
101,90,2,600,0.501989,0.68208,0.58639,0.349653,0.861869,0.347347,1.93779,0.137983,2.35398,0.140304,0.111771,0.149867,0.110595,0.145651,0.10139,0.133394,0.103674,0.133154,0.101395,0.142966,0.100014,0.142182
