BA,1,90,2,600,3,0.011541,0.011417,7.7e-05
KCRDKL,1,90,2,600,1,0.004136,0.003606,0.000467
BA,21,90,2,600,3,0.007039,0.006811,0.000136
KCRDKL,21,90,2,600,1,0.006989,0.0063,0.000624
BA,41,90,2,600,3,0.007346,0.007178,0.000117
KCRDKL,41,90,2,600,1,0.003839,0.003367,0.000408
BA,61,90,2,600,3,0.006139,0.006022,7.1e-05
KCRDKL,61,90,2,600,1,0.00435,0.003787,0.000509
BA,81,90,2,600,3,0.007276,0.007138,6.5e-05
KCRDKL,81,90,2,600,1,0.004846,0.004222,0.00054
BA,101,90,2,600,3,0.007821,0.007706,6.8e-05
KCRDKL,101,90,2,600,1,0.00521,0.004588,0.000549
