BA,1,90,2,600,3,0.011541,0.011417,7.7e-05
KCU,1,90,2,600,1,0.003756,0.003654,3.5e-05
BA,21,90,2,600,3,0.007039,0.006811,0.000136
KCU,21,90,2,600,1,0.00491,0.004813,3.9e-05
BA,41,90,2,600,3,0.007346,0.007178,0.000117
KCU,41,90,2,600,1,0.004227,0.00413,3.8e-05
BA,61,90,2,600,3,0.006139,0.006022,7.1e-05
KCU,61,90,2,600,1,0.003554,0.003478,3.2e-05
BA,81,90,2,600,3,0.007276,0.007138,6.5e-05
KCU,81,90,2,600,1,0.003681,0.003593,3.5e-05
BA,101,90,2,600,3,0.007821,0.007706,6.8e-05
KCU,101,90,2,600,1,0.003533,0.003451,3.5e-05
