KCRDKL,1,100,2,100,0.012794,3
KCUD,1,100,2,100,0.006489,2
HOGL,1,100,2,100,0.00577,2
KCRDKL,1,100,2,200,0.006136,2
KCUD,1,100,2,200,0.006159,2
HOGL,1,100,2,200,0.006112,2
KCRDKL,1,100,2,300,0.006022,2
KCUD,1,100,2,300,0.005961,2
HOGL,1,100,2,300,0.005973,2
KCRDKL,1,100,2,400,0.005895,2
KCUD,1,100,2,400,0.005812,2
HOGL,1,100,2,400,0.005884,2
KCRDKL,1,100,2,500,0.006109,2
KCUD,1,100,2,500,0.005847,2
HOGL,1,100,2,500,0.005939,2
KCRDKL,1,100,2,600,0.006059,2
KCUD,1,100,2,600,0.005937,2
HOGL,1,100,2,600,0.006016,2
KCRDKL,1,100,2,700,0.006179,2
KCUD,1,100,2,700,0.005726,2
HOGL,1,100,2,700,0.006169,2
KCRDKL,1,100,2,800,0.006017,2
KCUD,1,100,2,800,0.005718,2
HOGL,1,100,2,800,0.006184,2
KCRDKL,1,100,2,900,0.006053,2
KCUD,1,100,2,900,0.005757,2
HOGL,1,100,2,900,0.006173,2
KCRDKL,1,100,2,1000,0.006228,2
KCUD,1,100,2,1000,0.005801,2
HOGL,1,100,2,1000,0.006232,2
KCRDKL,1,100,2,1100,0.006327,2
KCUD,1,100,2,1100,0.005691,2
HOGL,1,100,2,1100,0.006323,2
KCRDKL,1,100,2,1200,0.006481,2
KCUD,1,100,2,1200,0.005898,2
HOGL,1,100,2,1200,0.006344,2
KCRDKL,1,100,2,1300,0.006503,2
KCUD,1,100,2,1300,0.005934,2
HOGL,1,100,2,1300,0.006531,2
KCRDKL,1,100,2,1400,0.006195,2
KCUD,1,100,2,1400,0.00593,2
HOGL,1,100,2,1400,0.006366,2
KCRDKL,11,100,2,100,0.009626,1
KCUD,11,100,2,100,0.008661,1
HOGL,11,100,2,100,0.007907,1
KCRDKL,11,100,2,200,0.008601,1
KCUD,11,100,2,200,0.008765,1
HOGL,11,100,2,200,0.008146,1
KCRDKL,11,100,2,300,0.008401,1
KCUD,11,100,2,300,0.008542,1
HOGL,11,100,2,300,0.009016,1
KCRDKL,11,100,2,400,0.009808,1
