Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCU, time_subproblem_KCU, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCHOG, time_subproblem_KCHOG
41,0,0.011578,0.029544,0.048416,0.037073,0.020724,0.02317,0.020498,0.039605,0.023145,0.042698
41,0,0.004604,0.031177,0.050493,0.026541,0.020498,0.025264,0.023849,0.028573,0.019389,0.03634
41,20,0.004821,0.037725,0.06819,0.03046,0.021583,0.023977,0.017756,0.027032,0.020503,0.038235
41,20,0.008401,0.026327,0.044177,0.032538,0.023466,0.03101,0.02124,0.032362,0.018734,0.039686
41,20,0.004578,0.030426,0.044081,0.030612,0.022747,0.027975,0.022264,0.028013,0.021178,0.036526
41,20,0.005791,0.028959,0.048216,0.02949,0.026402,0.0269,0.020495,0.031985,0.023105,0.03932
41,20,0.00229,0.032838,0.049503,0.027522,0.023758,0.029172,0.02762,0.033579,0.020603,0.047052
41,20,0.004613,0.029919,0.046198,0.029522,0.021385,0.028256,0.020405,0.029368,0.020576,0.041357
41,20,0.002936,0.040052,0.048108,0.027402,0.024978,0.027304,0.025288,0.033134,0.021421,0.04208
41,20,0.003297,0.053581,0.059057,0.04691,0.035274,0.031698,0.017535,0.031167,0.0265,0.052012
41,20,0.00488,0.04295,0.049284,0.032873,0.029962,0.038401,0.020956,0.028524,0.022475,0.045292
41,20,0.005418,0.034388,0.058971,0.030858,0.022211,0.029518,0.019676,0.039668,0.020734,0.038102
41,40,0.004755,0.031797,0.053638,0.032244,0.021072,0.025028,0.017635,0.033346,0.021933,0.040956
41,40,0.004775,0.034737,0.044574,0.031506,0.032705,0.036246,0.022733,0.033814,0.02903,0.051329
41,40,0.009377,0.029843,0.050672,0.032112,0.02642,0.034938,0.020533,0.032477,0.021745,0.047852
41,40,0.007244,0.04638,0.046206,0.027855,0.022305,0.029032,0.023597,0.033323,0.022265,0.044763
41,40,0.004707,0.031898,0.047161,0.02938,0.021867,0.023448,0.019807,0.032344,0.021899,0.039145
41,40,0.00195,0.033029,0.051807,0.034238,0.022922,0.029423,0.021258,0.029947,0.017114,0.041036
41,40,0.009883,0.029082,0.056294,0.034593,0.025327,0.03309,0.021691,0.034698,0.020291,0.042897
41,40,0.008078,0.030078,0.053126,0.035264,0.021873,0.029158,0.019068,0.039571,0.020345,0.039542
41,40,0.007371,0.029577,0.051908,0.031336,0.024788,0.026569,0.018777,0.031722,0.019847,0.042233
41,40,0.008871,0.032669,0.045887,0.028061,0.020749,0.023295,0.019183,0.029566,0.016062,0.040682
41,60,0.001928,0.032675,0.043833,0.029048,0.020109,0.026992,0.018765,0.028435,0.016757,0.044073
41,60,0.00468,0.029354,0.043635,0.029827,0.020333,0.028769,0.021259,0.035149,0.023011,0.037295
41,60,0.004849,0.031474,0.046187,0.028981,0.020581,0.025711,0.017571,0.027957,0.016761,0.034986
41,60,0.002084,0.032742,0.047513,0.029389,0.023212,0.032136,0.021105,0.030871,0.018127,0.040788
41,60,0.004447,0.028198,0.057336,0.030528,0.019514,0.033037,0.018967,0.031372,0.021017,0.040694
41,60,0.007814,0.029939,0.048626,0.031444,0.022367,0.025469,0.020689,0.029652,0.020489,0.052366
41,60,0.00486,0.028226,0.053388,0.028797,0.024331,0.028047,0.022574,0.034438,0.034388,0.040501
41,60,0.005691,0.034949,0.054393,0.027236,0.023373,0.026648,0.021986,0.029756,0.018389,0.047144
41,60,0.009503,0.0354,0.04426,0.032941,0.024811,0.02688,0.01944,0.032752,0.022552,0.043641
41,60,0.004583,0.029928,0.044365,0.033144,0.022366,0.028869,0.019782,0.032465,0.022207,0.044591
41,80,0.005597,0.034763,0.045807,0.029661,0.022779,0.029319,0.020355,0.032191,0.022316,0.04104
41,80,0.006017,0.029343,0.048368,0.033487,0.022596,0.030502,0.018805,0.03079,0.017702,0.04682
41,80,0.009531,0.029752,0.044295,0.033891,0.024722,0.026115,0.019107,0.032703,0.022001,0.042378
41,80,0.004498,0.029906,0.052248,0.030854,0.020823,0.027594,0.021835,0.032742,0.016958,0.038673
41,80,0.005486,0.030831,0.04797,0.030886,0.017869,0.023188,0.024451,0.032756,0.017256,0.047271
41,80,0.011506,0.028251,0.04968,0.032084,0.02581,0.027205,0.026861,0.038861,0.027446,0.053068
41,80,0.001948,0.034587,0.050959,0.031346,0.024016,0.028252,0.018096,0.030104,0.019957,0.044154
41,80,0.007889,0.031828,0.046757,0.035136,0.023113,0.02658,0.0218,0.035799,0.021068,0.045405
41,80,0.005019,0.030313,0.099202,0.031392,0.021469,0.037062,0.023866,0.034371,0.022382,0.041127
41,80,0.00678,0.028798,0.045942,0.026474,0.024649,0.028156,0.019427,0.031513,0.020636,0.042945
41,100,0.005527,0.028425,0.037198,0.029559,0.0213,0.027068,0.020983,0.02835,0.023295,0.038554
41,100,0.001991,0.033384,0.040907,0.031403,0.02272,0.032534,0.019044,0.029021,0.01948,0.041512
41,100,0.009187,0.028487,0.040289,0.03139,0.023116,0.027917,0.019486,0.028058,0.019375,0.036831
41,100,0.005187,0.030486,0.037466,0.030954,0.023314,0.031674,0.018908,0.027867,0.023105,0.038121
41,100,0.004442,0.030438,0.038688,0.029913,0.023302,0.029945,0.019543,0.030053,0.01761,0.039008
41,100,0.004836,0.029871,0.039214,0.030798,0.022164,0.028101,0.016368,0.030009,0.017851,0.038261
41,100,0.004617,0.030838,0.036876,0.029582,0.020975,0.027225,0.021567,0.029561,0.018558,0.03793
41,100,0.002271,0.032276,0.048705,0.025848,0.021043,0.029551,0.01641,0.028522,0.019304,0.040996
41,100,0.012195,0.027957,0.044451,0.02764,0.021007,0.021944,0.018438,0.032097,0.019904,0.037994
41,100,0.00489,0.030395,0.039445,0.029545,0.023073,0.027202,0.020973,0.026294,0.021418,0.034923
51,0,0.011334,0.044388,0.061199,0.044968,0.029238,0.037863,0.028901,0.05088,0.025742,0.056549
51,0,0.007885,0.042872,0.063958,0.036046,0.025353,0.045141,0.024466,0.048574,0.026596,0.053591
51,0,0.008407,0.043533,0.061998,0.042889,0.030047,0.037549,0.023712,0.038339,0.024463,0.055426
51,0,0.008594,0.043197,0.058864,0.039758,0.02652,0.042503,0.024771,0.048218,0.030981,0.055288
51,0,0.01166,0.03977,0.061652,0.040384,0.026283,0.040153,0.025873,0.039001,0.025109,0.065101
51,0,0.008587,0.042196,0.059748,0.041618,0.026151,0.043455,0.0245,0.042639,0.02552,0.055585
51,0,0.008374,0.042362,0.067062,0.043565,0.027069,0.042918,0.026964,0.0408,0.023912,0.0567
51,0,0.008593,0.042229,0.068079,0.043487,0.027292,0.041627,0.025449,0.040048,0.025681,0.059335
51,0,0.009836,0.041427,0.059512,0.048559,0.031933,0.042449,0.027367,0.043806,0.026099,0.054369
51,0,0.008141,0.044241,0.056199,0.042055,0.02757,0.038126,0.02894,0.042478,0.028061,0.059298
51,20,0.002224,0.047089,0.06086,0.038527,0.027201,0.040658,0.026119,0.047232,0.026357,0.050204
51,20,0.006251,0.041558,0.086835,0.043485,0.028451,0.035037,0.032583,0.054722,0.035202,0.063254
51,20,0.008733,0.049541,0.113079,0.066918,0.0393,0.042548,0.026689,0.044426,0.034516,0.055202
51,20,0.005713,0.032811,0.089207,0.051176,0.029257,0.037854,0.032729,0.052828,0.032493,0.063522
51,20,0.00679,0.044538,0.062243,0.04688,0.03258,0.045626,0.023581,0.04127,0.024379,0.048905
51,20,0.005998,0.043103,0.06117,0.040524,0.028906,0.040325,0.025374,0.04415,0.02327,0.057199
51,20,0.008633,0.044419,0.060546,0.045361,0.037213,0.040616,0.024839,0.044744,0.026703,0.049785
51,20,0.005335,0.037545,0.064389,0.038049,0.027002,0.0393,0.024221,0.042927,0.025414,0.05757
51,20,0.008008,0.039037,0.065465,0.036736,0.023601,0.041594,0.024804,0.041091,0.024551,0.052284
51,20,0.005832,0.048715,0.061849,0.04042,0.027919,0.034663,0.025915,0.042027,0.023927,0.05487
51,40,0.006655,0.04303,0.07882,0.046532,0.038665,0.040821,0.024607,0.047831,0.031325,0.059314
51,40,0.00532,0.040458,0.081911,0.042862,0.029769,0.044472,0.034739,0.045849,0.029487,0.059319
51,40,0.010828,0.039333,0.067473,0.045201,0.028258,0.042598,0.02687,0.042625,0.025357,0.05219
51,40,0.005595,0.043966,0.060478,0.037156,0.02663,0.038233,0.022971,0.051726,0.028367,0.050176
51,40,0.006402,0.042091,0.062057,0.042902,0.026038,0.038042,0.026827,0.038388,0.026714,0.054664
51,40,0.009022,0.041998,0.061903,0.041772,0.024351,0.041009,0.03008,0.041663,0.025096,0.04924
51,40,0.007228,0.042378,0.060419,0.038196,0.027881,0.034239,0.024793,0.042521,0.022769,0.055553
51,40,0.008276,0.039806,0.065178,0.041167,0.025087,0.038901,0.025207,0.041309,0.024727,0.048613
51,40,0.00898,0.045029,0.060186,0.040283,0.027379,0.038609,0.02582,0.042732,0.026348,0.052123
51,40,0.007665,0.036908,0.069312,0.043767,0.032277,0.052736,0.02543,0.041764,0.02853,0.058589
51,60,0.010176,0.044093,0.067002,0.04886,0.034317,0.046976,0.028569,0.042071,0.026807,0.057161
51,60,0.00834,0.043493,0.065412,0.039756,0.031289,0.041819,0.028827,0.051893,0.029282,0.048025
51,60,0.007777,0.039945,0.062108,0.04994,0.029262,0.039536,0.028544,0.046367,0.027758,0.055245
51,60,0.007429,0.041349,0.063724,0.042944,0.030704,0.040115,0.031512,0.044603,0.028441,0.057975
51,60,0.008703,0.041222,0.064287,0.043072,0.027915,0.037138,0.034576,0.049746,0.033062,0.063784
51,60,0.006654,0.04462,0.088209,0.042508,0.029978,0.033951,0.033944,0.046014,0.047631,0.063247
51,60,0.004014,0.046185,0.071248,0.040315,0.03154,0.038331,0.029735,0.043874,0.028863,0.04879
51,60,0.008485,0.044146,0.069687,0.053682,0.041146,0.04654,0.03554,0.044598,0.028189,0.056265
51,60,0.005932,0.03688,0.082276,0.043108,0.039846,0.033133,0.030926,0.046065,0.027021,0.054294
51,60,0.003427,0.04701,0.061669,0.041063,0.030869,0.038649,0.027023,0.043976,0.030747,0.056979
51,80,0.005962,0.032301,0.097175,0.048514,0.03174,0.038668,0.028624,0.047975,0.030749,0.057091
51,80,0.004449,0.042551,0.080189,0.046478,0.024588,0.04404,0.035581,0.042768,0.030258,0.058923
51,80,0.007518,0.041904,0.081241,0.041545,0.032639,0.034918,0.024435,0.044989,0.02572,0.049345
51,80,0.0075,0.042644,0.065099,0.039407,0.030065,0.035654,0.023685,0.049841,0.024918,0.047855
51,80,0.007465,0.041374,0.059051,0.038056,0.029296,0.038101,0.033312,0.047065,0.027195,0.056168
51,80,0.008302,0.043575,0.061475,0.04531,0.029241,0.04235,0.027287,0.047208,0.023295,0.051065
51,80,0.009574,0.043716,0.060523,0.046191,0.031319,0.035969,0.02849,0.043283,0.026532,0.052652
51,80,0.003548,0.046421,0.066014,0.045599,0.03631,0.037735,0.026963,0.041678,0.02791,0.051359
51,80,0.007538,0.042113,0.06192,0.038162,0.032177,0.034583,0.026163,0.048159,0.027909,0.052523
51,80,0.00677,0.040882,0.059387,0.037426,0.028499,0.041568,0.026743,0.040944,0.025875,0.046659
51,100,0.006326,0.043356,0.053107,0.038552,0.027656,0.038784,0.026205,0.045423,0.027345,0.064354
51,100,0.005753,0.040272,0.051514,0.03734,0.027729,0.038379,0.0257,0.041364,0.026235,0.051745
51,100,0.008085,0.041677,0.070374,0.048559,0.037511,0.040582,0.034314,0.050025,0.026854,0.053845
51,100,0.006067,0.045673,0.064522,0.04159,0.032423,0.03558,0.029722,0.053227,0.031571,0.058399
51,100,0.009772,0.041791,0.062747,0.043682,0.029609,0.050425,0.037758,0.068329,0.039337,0.067242
51,100,0.01108,0.054483,0.06411,0.043539,0.039973,0.045077,0.0316,0.046468,0.032998,0.053287
51,100,0.002215,0.047113,0.057897,0.039182,0.023181,0.048574,0.030534,0.055491,0.033361,0.058219
51,100,0.007465,0.052357,0.053881,0.041345,0.035612,0.044684,0.025948,0.047188,0.028842,0.055699
51,100,0.002831,0.049395,0.071532,0.043435,0.028959,0.038573,0.025615,0.041279,0.03296,0.059283
51,100,0.002491,0.047917,0.06608,0.040809,0.036551,0.037135,0.03287,0.047301,0.03588,0.058624
61,0,0.009033,0.055458,0.123903,0.071311,0.04176,0.063643,0.054093,0.0704,0.050542,0.072281
61,0,0.00234,0.059215,0.083413,0.062438,0.036256,0.052755,0.030456,0.05905,0.047509,0.070182
61,0,0.010804,0.05928,0.082815,0.061923,0.034111,0.047865,0.038717,0.063361,0.033516,0.072055
61,0,0.01252,0.057556,0.089408,0.059889,0.040923,0.051201,0.037624,0.058276,0.041498,0.071917
61,0,0.007632,0.059662,0.090754,0.053873,0.043254,0.054181,0.040227,0.059416,0.040404,0.067951
61,0,0.008048,0.061266,0.103732,0.059052,0.036914,0.054976,0.047223,0.066479,0.048628,0.081112
61,0,0.012217,0.065051,0.096481,0.055869,0.042618,0.063748,0.03824,0.058528,0.036421,0.060831
61,0,0.012146,0.059403,0.080241,0.06154,0.035955,0.056763,0.046351,0.058676,0.033401,0.073874
61,0,0.010635,0.058132,0.090371,0.060473,0.034986,0.045113,0.03568,0.065078,0.037885,0.070571
61,0,0.002949,0.085746,0.110881,0.060207,0.051181,0.059848,0.043129,0.067371,0.046394,0.084055
61,20,0.002114,0.067049,0.109404,0.064746,0.042986,0.056445,0.033616,0.054657,0.035065,0.066847
61,20,0.012815,0.053046,0.07971,0.054076,0.03557,0.047409,0.038374,0.060092,0.039476,0.071569
61,20,0.009934,0.067205,0.093984,0.062953,0.040358,0.065671,0.040817,0.05869,0.034017,0.076969
61,20,0.014282,0.077722,0.099582,0.083772,0.043378,0.063305,0.049414,0.071277,0.047461,0.096615
61,20,0.014631,0.065139,0.114144,0.067264,0.053373,0.072409,0.046192,0.067748,0.03699,0.071266
61,20,0.012344,0.062293,0.08711,0.053602,0.033581,0.055415,0.054193,0.057918,0.036488,0.071744
61,20,0.002893,0.066475,0.114357,0.067193,0.053206,0.053703,0.041324,0.063675,0.056048,0.091308
61,20,0.015717,0.065461,0.090504,0.055529,0.050657,0.060388,0.039893,0.074266,0.033076,0.073831
61,20,0.00279,0.067164,0.076893,0.062331,0.034919,0.054259,0.038649,0.064787,0.038944,0.072729
61,20,0.01375,0.062091,0.086273,0.061535,0.042878,0.053883,0.039505,0.057017,0.036957,0.070008
61,40,0.011698,0.058695,0.089427,0.057793,0.040941,0.058877,0.033878,0.060592,0.037633,0.069495
61,40,0.002795,0.066876,0.143316,0.06849,0.046238,0.060582,0.061862,0.075169,0.043004,0.077965
61,40,0.002645,0.071773,0.115363,0.066882,0.046134,0.063555,0.035123,0.060884,0.038293,0.069259
61,40,0.009141,0.060196,0.077076,0.051189,0.040724,0.055929,0.036547,0.052826,0.046283,0.073116
61,40,0.008454,0.059882,0.132686,0.069647,0.048236,0.068465,0.057472,0.08847,0.040664,0.078627
61,40,0.015137,0.075963,0.115866,0.062305,0.048445,0.060688,0.052319,0.068024,0.038429,0.071358
61,40,0.003096,0.067213,0.079477,0.056825,0.037952,0.049441,0.037312,0.062239,0.036188,0.069995
61,40,0.008542,0.062347,0.079148,0.062247,0.03946,0.059403,0.035402,0.057745,0.035166,0.069613
61,40,0.013364,0.060345,0.078422,0.061963,0.035707,0.052933,0.035734,0.056709,0.042642,0.073573
61,40,0.008095,0.062056,0.084295,0.060395,0.042133,0.056462,0.031145,0.063138,0.033618,0.07025
61,60,0.002487,0.060903,0.080896,0.061858,0.034977,0.051398,0.032567,0.062755,0.035688,0.06689
61,60,0.003825,0.062542,0.080685,0.060179,0.034108,0.054,0.034422,0.055549,0.038227,0.065583
61,60,0.008488,0.054742,0.080912,0.050895,0.035269,0.052257,0.036636,0.064589,0.034905,0.074785
61,60,0.00783,0.06343,0.079037,0.061875,0.040325,0.050284,0.034874,0.057619,0.03609,0.0706
61,60,0.004517,0.057565,0.089596,0.057421,0.034973,0.054607,0.03357,0.066535,0.036292,0.069435
61,60,0.009241,0.060289,0.076665,0.059891,0.036298,0.054739,0.033624,0.062969,0.039706,0.061303
61,60,0.008313,0.058178,0.084076,0.063677,0.035353,0.051504,0.031042,0.063669,0.034272,0.070317
61,60,0.012013,0.057728,0.075281,0.059176,0.035998,0.053828,0.034913,0.06294,0.035924,0.069864
61,60,0.003983,0.068297,0.083414,0.057522,0.036722,0.052126,0.030596,0.062159,0.033949,0.076573
61,60,0.011189,0.057879,0.078955,0.054319,0.034978,0.049089,0.030395,0.06205,0.033257,0.063072
61,80,0.008828,0.059863,0.078517,0.05589,0.034847,0.057839,0.03366,0.062838,0.035797,0.067843
61,80,0.012278,0.058874,0.076312,0.060364,0.035135,0.050169,0.039039,0.063093,0.03384,0.07159
61,80,0.012525,0.055361,0.079072,0.060704,0.035322,0.053262,0.031067,0.061602,0.033751,0.075088
61,80,0.007912,0.060204,0.076104,0.063626,0.035946,0.061249,0.033773,0.062503,0.035714,0.067891
61,80,0.009056,0.060786,0.083638,0.058495,0.038039,0.05451,0.034082,0.063188,0.035825,0.067731
61,80,0.013116,0.056392,0.084458,0.055265,0.035489,0.048437,0.037467,0.057634,0.034247,0.065888
61,80,0.002145,0.060147,0.080484,0.056099,0.039368,0.053626,0.034017,0.065546,0.033752,0.071318
61,80,0.010937,0.049685,0.087643,0.057042,0.035435,0.053466,0.034935,0.056101,0.036544,0.072023
61,80,0.005252,0.059286,0.07895,0.054818,0.037107,0.054662,0.031568,0.060842,0.037442,0.074468
61,80,0.012401,0.068208,0.081654,0.059299,0.038151,0.057109,0.033211,0.065245,0.035327,0.074157
61,100,0.011377,0.054589,0.082971,0.058548,0.041265,0.057423,0.036562,0.06878,0.044343,0.067161
61,100,0.010321,0.064349,0.073573,0.074398,0.041596,0.063473,0.041959,0.066562,0.036813,0.070232
61,100,0.010302,0.06523,0.072718,0.067526,0.04458,0.056629,0.048122,0.072805,0.043986,0.076045
61,100,0.011292,0.06581,0.075637,0.057775,0.039263,0.060172,0.045345,0.058606,0.037839,0.067155
61,100,0.009829,0.069125,0.084156,0.068872,0.038308,0.058531,0.050318,0.061033,0.039793,0.074058
61,100,0.012398,0.068859,0.09103,0.057162,0.045763,0.067125,0.042219,0.061067,0.041184,0.093366
61,100,0.012154,0.068916,0.100977,0.083122,0.048974,0.072124,0.039346,0.062529,0.047911,0.074714
61,100,0.010635,0.065175,0.083708,0.058286,0.038374,0.058288,0.047369,0.066847,0.037821,0.068971
61,100,0.010334,0.061709,0.068557,0.067845,0.036725,0.061686,0.041238,0.070044,0.042986,0.07678
61,100,0.005037,0.071308,0.078648,0.061733,0.041906,0.067465,0.038811,0.061337,0.040648,0.078417
71,0,0.010462,0.099612,0.102171,0.074055,0.050728,0.066826,0.046605,0.075235,0.043702,0.09138
71,0,0.013227,0.084424,0.105681,0.076499,0.045879,0.071269,0.047032,0.080053,0.057033,0.081604
71,0,0.012504,0.078502,0.106145,0.079139,0.043502,0.061229,0.052944,0.073523,0.048465,0.080616
71,0,0.013772,0.080304,0.099661,0.070567,0.044965,0.062077,0.045881,0.077144,0.047809,0.082442
71,0,0.008913,0.074897,0.105569,0.070186,0.046081,0.063024,0.04889,0.077168,0.045782,0.08413
71,0,0.009929,0.0837,0.099028,0.070823,0.046501,0.060918,0.047592,0.072563,0.047182,0.085042
71,0,0.008827,0.072464,0.097076,0.078755,0.046205,0.067201,0.048909,0.075966,0.048461,0.082476
71,0,0.010572,0.082902,0.104526,0.068011,0.046647,0.0699,0.048053,0.078873,0.046773,0.084841
71,0,0.015459,0.085769,0.09968,0.071067,0.043887,0.070263,0.044138,0.076876,0.046512,0.084512
71,0,0.002407,0.082193,0.102394,0.069757,0.042568,0.064946,0.046257,0.072906,0.049287,0.079669
71,20,0.009295,0.079877,0.103024,0.073125,0.044057,0.080727,0.049407,0.075009,0.04736,0.090777
71,20,0.002251,0.084073,0.10583,0.073215,0.049568,0.061214,0.042001,0.078826,0.048052,0.075851
71,20,0.009117,0.08003,0.104195,0.069868,0.046505,0.070914,0.045035,0.080765,0.045317,0.082038
71,20,0.014487,0.080577,0.099569,0.073439,0.044537,0.073185,0.047485,0.077819,0.04565,0.085087
71,20,0.008938,0.081056,0.096973,0.076846,0.043898,0.061856,0.044749,0.082585,0.046847,0.082668
71,20,0.009232,0.082193,0.098159,0.075393,0.046928,0.059632,0.047922,0.077662,0.044957,0.08886
71,20,0.00243,0.074183,0.100937,0.072802,0.041229,0.063476,0.046257,0.083131,0.044343,0.085752
71,20,0.012003,0.080055,0.10168,0.072274,0.043686,0.062568,0.042086,0.079421,0.047961,0.082056
71,20,0.009494,0.083294,0.102211,0.072165,0.046851,0.067853,0.04689,0.075508,0.04852,0.081488
71,20,0.014803,0.075718,0.101048,0.083046,0.045958,0.06813,0.045933,0.072433,0.042411,0.087707
71,40,0.010575,0.082121,0.124708,0.074616,0.04864,0.069174,0.047281,0.080869,0.052009,0.083396
71,40,0.009252,0.09191,0.115608,0.076539,0.052807,0.074868,0.049582,0.077033,0.04884,0.09144
71,40,0.016454,0.083203,0.110076,0.080624,0.046683,0.069321,0.053123,0.078041,0.048831,0.088381
71,40,0.009199,0.081446,0.107641,0.068661,0.048206,0.074662,0.051552,0.081996,0.049174,0.083427
71,40,0.011544,0.084761,0.107573,0.073621,0.048772,0.072831,0.053397,0.077481,0.04651,0.089874
71,40,0.009135,0.086805,0.108012,0.072856,0.050697,0.075375,0.050755,0.075824,0.05004,0.088668
71,40,0.014906,0.08106,0.112384,0.072763,0.052823,0.07249,0.048119,0.073074,0.044729,0.086443
71,40,0.013463,0.080328,0.104573,0.070103,0.045208,0.068179,0.042293,0.079221,0.045609,0.082301
71,40,0.015175,0.078845,0.105203,0.076227,0.044097,0.062825,0.048061,0.075624,0.045849,0.092535
71,40,0.015292,0.077228,0.107194,0.069412,0.046061,0.072416,0.050532,0.068272,0.043877,0.09264
71,60,0.014746,0.075223,0.11363,0.075707,0.046659,0.060482,0.049443,0.083136,0.050391,0.089889
71,60,0.00985,0.090543,0.105433,0.070449,0.047775,0.068739,0.04437,0.078348,0.044857,0.085269
71,60,0.009396,0.08313,0.102758,0.070801,0.047442,0.06283,0.047849,0.072739,0.044722,0.085135
71,60,0.008835,0.081795,0.100688,0.073854,0.043883,0.065031,0.048042,0.074459,0.048518,0.080708
71,60,0.01193,0.075542,0.098463,0.072434,0.047551,0.061722,0.047096,0.075515,0.047276,0.082151
71,60,0.002349,0.081584,0.100892,0.07891,0.043792,0.060892,0.044298,0.088986,0.045785,0.090588
71,60,0.012728,0.079886,0.101533,0.073345,0.042824,0.064993,0.046915,0.079423,0.046634,0.084698
71,60,0.009167,0.080819,0.097482,0.07609,0.044147,0.066179,0.051601,0.068935,0.049599,0.082939
71,60,0.014513,0.080018,0.100158,0.075442,0.045334,0.061401,0.042014,0.078825,0.046667,0.080369
71,60,0.014805,0.074948,0.097574,0.077725,0.044601,0.060759,0.041919,0.079278,0.049219,0.082047
71,80,0.015159,0.075454,0.103845,0.069596,0.0431,0.063125,0.050805,0.076877,0.042186,0.092984
71,80,0.012274,0.076448,0.101295,0.073064,0.043955,0.063877,0.050027,0.074278,0.043743,0.08798
71,80,0.008859,0.080013,0.099991,0.074202,0.044249,0.072243,0.045788,0.077605,0.045648,0.083122
71,80,0.014604,0.074825,0.102392,0.071879,0.049224,0.061582,0.048359,0.074631,0.048433,0.082494
71,80,0.009845,0.072496,0.100279,0.069348,0.044086,0.059558,0.049715,0.077447,0.043365,0.078615
71,80,0.009271,0.076791,0.103018,0.073645,0.044685,0.06432,0.054888,0.081293,0.054218,0.088078
71,80,0.010369,0.082206,0.101289,0.065904,0.051611,0.058569,0.04465,0.074743,0.048643,0.08306
71,80,0.01174,0.079349,0.097256,0.068398,0.05578,0.063157,0.046036,0.076364,0.047728,0.078232
71,80,0.014075,0.075292,0.097609,0.075792,0.055328,0.060791,0.045398,0.078131,0.048948,0.084076
71,80,0.010332,0.071609,0.106601,0.077273,0.047653,0.074824,0.050666,0.078078,0.048763,0.091789
71,100,0.0145,0.082933,0.098349,0.070635,0.052584,0.060741,0.051666,0.083326,0.054012,0.091632
71,100,0.008894,0.082831,0.088704,0.073301,0.051026,0.078248,0.04606,0.078665,0.046928,0.084223
71,100,0.012787,0.082743,0.091208,0.08385,0.047212,0.075209,0.052696,0.07694,0.045103,0.090322
71,100,0.012785,0.087201,0.094041,0.072027,0.044192,0.071645,0.045036,0.078116,0.054837,0.080601
71,100,0.013758,0.082558,0.093999,0.067572,0.050067,0.068568,0.049387,0.076563,0.043015,0.089329
71,100,0.002931,0.080147,0.117749,0.072926,0.047432,0.066272,0.052546,0.083732,0.059247,0.085825
71,100,0.014103,0.076234,0.087402,0.07174,0.044261,0.061834,0.046214,0.07563,0.049295,0.081242
71,100,0.015652,0.074291,0.088687,0.069862,0.044025,0.073082,0.050065,0.066762,0.048506,0.079274
71,100,0.015466,0.077122,0.087816,0.072023,0.044013,0.060826,0.05029,0.074682,0.045813,0.088178
71,100,0.010284,0.082462,0.090535,0.078767,0.044632,0.069961,0.045383,0.075013,0.045762,0.08101
81,0,0.012594,0.091423,0.130855,0.091726,0.052141,0.073306,0.054809,0.0972,0.056768,0.099681
81,0,0.01116,0.107657,0.119094,0.092627,0.056866,0.08476,0.054161,0.09332,0.057927,0.099818
81,0,0.010108,0.093717,0.119056,0.088742,0.052072,0.075813,0.056122,0.090866,0.056303,0.10429
81,0,0.010237,0.093068,0.128258,0.093088,0.051371,0.096006,0.05617,0.092615,0.060812,0.09859
81,0,0.010004,0.092604,0.135253,0.088925,0.05151,0.082166,0.059929,0.099585,0.057219,0.097779
81,0,0.0101,0.09481,0.121955,0.094711,0.056454,0.075763,0.054262,0.089493,0.062479,0.099369
81,0,0.00972,0.092973,0.120936,0.097726,0.053083,0.085759,0.052249,0.095978,0.055801,0.097112
81,0,0.009747,0.092303,0.130888,0.094321,0.05778,0.087988,0.055662,0.09241,0.057526,0.101819
81,0,0.010154,0.091549,0.139296,0.09352,0.051601,0.085253,0.063924,0.085694,0.059797,0.094031
81,0,0.010995,0.099765,0.120868,0.091205,0.057719,0.077768,0.053359,0.090332,0.06018,0.100068
81,20,0.010206,0.094847,0.119284,0.090685,0.051272,0.07651,0.058402,0.092883,0.055533,0.099614
81,20,0.009791,0.092825,0.119103,0.088755,0.050924,0.07868,0.051399,0.100101,0.054721,0.101274
81,20,0.010772,0.108104,0.150148,0.088256,0.066952,0.076693,0.060983,0.092096,0.053231,0.098096
81,20,0.002199,0.101388,0.135036,0.087353,0.057941,0.077855,0.058621,0.088438,0.055051,0.100973
81,20,0.009959,0.097022,0.123318,0.09132,0.060548,0.075636,0.061213,0.109141,0.059449,0.101869
81,20,0.010328,0.097878,0.145802,0.10904,0.06145,0.100338,0.074969,0.105964,0.063889,0.11049
81,20,0.011985,0.110578,0.145407,0.095213,0.070432,0.096715,0.058037,0.097104,0.062835,0.122769
81,20,0.01285,0.105536,0.154883,0.094335,0.065838,0.088393,0.065729,0.105452,0.067728,0.111606
81,20,0.013897,0.117106,0.165616,0.120294,0.064341,0.101951,0.057342,0.0924,0.062142,0.106692
81,20,0.01003,0.105824,0.128871,0.091997,0.056648,0.080948,0.062891,0.104079,0.06128,0.114719
81,40,0.010068,0.107983,0.118961,0.087217,0.052907,0.070603,0.056726,0.093223,0.055251,0.103468
81,40,0.002333,0.100503,0.121907,0.087794,0.062067,0.075985,0.056073,0.092674,0.059444,0.097234
81,40,0.015838,0.105375,0.128261,0.087582,0.052674,0.081336,0.056321,0.09713,0.053297,0.109697
81,40,0.010351,0.096836,0.1177,0.086385,0.052629,0.073674,0.0519,0.094192,0.066498,0.105953
81,40,0.011417,0.105677,0.122002,0.085698,0.050441,0.084698,0.054694,0.092373,0.052207,0.102902
