BA,1,0,0.004376,2
KCU,1,0,0.001659,1
KC,1,0,0.002111,1
KCRDK,1,0,0.002315,1
HOG,1,0,0.003378,1
BA,1,0,0.003573,2
KCU,1,0,0.002785,1
KC,1,0,0.003483,1
KCRDK,1,0,0.003089,1
HOG,1,0,0.005666,1
BA,1,0,0.003468,2
KCU,1,0,0.002409,1
KC,1,0,0.002627,1
KCRDK,1,0,0.004996,1
HOG,1,0,0.003863,1
BA,1,0,0.002501,2
KCU,1,0,0.001409,1
KC,1,0,0.001656,1
KCRDK,1,0,0.001518,1
HOG,1,0,0.005173,1
BA,1,0,0.003607,2
KCU,1,0,0.002015,1
KC,1,0,0.002124,1
KCRDK,1,0,0.001958,1
HOG,1,0,0.004631,1
BA,1,0,0.004867,2
KCU,1,0,0.001418,1
KC,1,0,0.001557,1
KCRDK,1,0,0.001606,1
HOG,1,0,0.002177,1
BA,1,0,0.005271,2
KCU,1,0,0.003076,1
KC,1,0,0.002252,1
KCRDK,1,0,0.002098,1
HOG,1,0,0.00175,1
BA,1,0,0.002849,2
KCU,1,0,0.005049,1
KC,1,0,0.003606,1
KCRDK,1,0,0.002316,1
HOG,1,0,0.002149,1
BA,1,0,0.002148,2
KCU,1,0,0.004767,1
KC,1,0,0.003595,1
KCRDK,1,0,0.002862,1
HOG,1,0,0.00236,1
BA,1,0,0.003501,2
KCU,1,0,0.003411,1
KC,1,0,0.003422,1
KCRDK,1,0,0.001651,1
HOG,1,0,0.002268,1
BA,1,20,0.002047,2
KCU,1,20,0.001569,1
KC,1,20,0.004075,1
KCRDK,1,20,0.003832,1
HOG,1,20,0.001878,1
BA,1,20,0.002753,2
KCU,1,20,0.001443,1
KC,1,20,0.001841,1
KCRDK,1,20,0.004102,1
HOG,1,20,0.004133,1
BA,1,20,0.002637,2
KCU,1,20,0.001582,1
KC,1,20,0.001742,1
KCRDK,1,20,0.001714,1
HOG,1,20,0.004181,1
BA,1,20,0.004864,2
KCU,1,20,0.001955,1
KC,1,20,0.001643,1
KCRDK,1,20,0.001428,1
HOG,1,20,0.002248,1
BA,1,20,0.007077,2
KCU,1,20,0.00266,1
KC,1,20,0.001779,1
KCRDK,1,20,0.001714,1
HOG,1,20,0.002107,1
BA,1,20,0.004783,2
KCU,1,20,0.004151,1
KC,1,20,0.001927,1
KCRDK,1,20,0.00168,1
HOG,1,20,0.001887,1
BA,1,20,0.002635,2
KCU,1,20,0.004532,1
KC,1,20,0.004454,1
KCRDK,1,20,0.001439,1
HOG,1,20,0.001632,1
BA,1,20,0.002273,2
KCU,1,20,0.001909,1
KC,1,20,0.005012,1
KCRDK,1,20,0.003119,1
HOG,1,20,0.001826,1
BA,1,20,0.002233,2
KCU,1,20,0.00199,1
KC,1,20,0.001683,1
KCRDK,1,20,0.005457,1
HOG,1,20,0.003247,1
BA,1,20,0.002041,2
KCU,1,20,0.001945,1
KC,1,20,0.001779,1
KCRDK,1,20,0.001382,1
HOG,1,20,0.0044,1
BA,1,40,0.004021,2
KCU,1,40,0.001975,1
KC,1,40,0.001869,1
KCRDK,1,40,0.001359,1
HOG,1,40,0.002173,1
BA,1,40,0.007269,2
KCU,1,40,0.002188,1
KC,1,40,0.002188,1
KCRDK,1,40,0.001509,1
HOG,1,40,0.001936,1
BA,1,40,0.005271,2
KCU,1,40,0.003477,1
KC,1,40,0.001659,1
KCRDK,1,40,0.001912,1
HOG,1,40,0.001826,1
BA,1,40,0.002557,2
KCU,1,40,0.004769,1
KC,1,40,0.004366,1
KCRDK,1,40,0.001821,1
HOG,1,40,0.001916,1
BA,1,40,0.002288,2
KCU,1,40,0.002008,1
KC,1,40,0.005362,1
KCRDK,1,40,0.003233,1
HOG,1,40,0.001806,1
BA,1,40,0.002479,2
KCU,1,40,0.001328,1
KC,1,40,0.002392,1
KCRDK,1,40,0.005163,1
HOG,1,40,0.004017,1
BA,1,40,0.002807,2
KCU,1,40,0.001552,1
KC,1,40,0.001795,1
KCRDK,1,40,0.00574,1
HOG,1,40,0.003567,1
BA,1,40,0.002529,2
KCU,1,40,0.001489,1
KC,1,40,0.001702,1
KCRDK,1,40,0.002488,1
HOG,1,40,0.004712,1
BA,1,40,0.002492,2
KCU,1,40,0.001299,1
KC,1,40,0.001998,1
KCRDK,1,40,0.001659,1
HOG,1,40,0.002,1
BA,1,40,0.005518,2
KCU,1,40,0.002216,1
KC,1,40,0.002086,1
KCRDK,1,40,0.00155,1
HOG,1,40,0.002057,1
BA,1,60,0.003422,2
KCU,1,60,0.004229,1
KC,1,60,0.003309,1
KCRDK,1,60,0.001675,1
HOG,1,60,0.001856,1
BA,1,60,0.002327,2
KCU,1,60,0.001522,1
KC,1,60,0.004221,1
KCRDK,1,60,0.003738,1
HOG,1,60,0.002008,1
BA,1,60,0.002398,2
KCU,1,60,0.001412,1
KC,1,60,0.001812,1
KCRDK,1,60,0.003814,1
HOG,1,60,0.00509,1
BA,1,60,0.002851,2
KCU,1,60,0.001434,1
KC,1,60,0.001949,1
KCRDK,1,60,0.002324,1
HOG,1,60,0.004538,1
BA,1,60,0.00335,2
KCU,1,60,0.001426,1
KC,1,60,0.001694,1
KCRDK,1,60,0.001698,1
HOG,1,60,0.001943,1
BA,1,60,0.005761,2
KCU,1,60,0.002361,1
KC,1,60,0.001705,1
KCRDK,1,60,0.001597,1
HOG,1,60,0.001875,1
BA,1,60,0.002059,2
KCU,1,60,0.002809,1
KC,1,60,0.004033,1
KCRDK,1,60,0.002706,1
HOG,1,60,0.001976,1
BA,1,60,0.002338,2
KCU,1,60,0.001397,1
KC,1,60,0.003007,1
KCRDK,1,60,0.003654,1
HOG,1,60,0.002954,1
BA,1,60,0.002118,2
KCU,1,60,0.001513,1
KC,1,60,0.001765,1
KCRDK,1,60,0.001606,1
HOG,1,60,0.003621,1
BA,1,60,0.005194,2
KCU,1,60,0.001674,1
KC,1,60,0.002102,1
