BA,1,0,2,0.004376,0.004192,0.000127
KC_HOG,1,0,1,0.003378,0.002509,0.000721
BA,1,0,2,0.003573,0.003318,0.000188
KC_HOG,1,0,1,0.005666,0.004296,0.001062
BA,1,0,2,0.003468,0.00316,0.000246
KC_HOG,1,0,1,0.003863,0.002702,0.000907
BA,1,0,2,0.002501,0.002319,0.000137
KC_HOG,1,0,1,0.005173,0.003971,0.001001
BA,1,0,2,0.003607,0.003442,0.000103
KC_HOG,1,0,1,0.004631,0.00342,0.001041
BA,1,0,2,0.004867,0.004495,0.000259
KC_HOG,1,0,1,0.002177,0.001481,0.000589
BA,1,0,2,0.005271,0.004869,0.000304
KC_HOG,1,0,1,0.00175,0.001201,0.000437
BA,1,0,2,0.002849,0.002565,0.000215
KC_HOG,1,0,1,0.002149,0.001477,0.000564
BA,1,0,2,0.002148,0.001945,0.000159
KC_HOG,1,0,1,0.00236,0.001734,0.000536
BA,1,0,2,0.003501,0.003239,0.000169
KC_HOG,1,0,1,0.002268,0.001576,0.000579
BA,1,20,2,0.002047,0.001869,0.000141
KC_HOG,1,20,1,0.001878,0.001271,0.000458
BA,1,20,2,0.002753,0.002603,0.000104
KC_HOG,1,20,1,0.004133,0.00346,0.000534
BA,1,20,2,0.002637,0.002458,0.000144
KC_HOG,1,20,1,0.004181,0.002942,0.000973
BA,1,20,2,0.004864,0.004524,0.00017
KC_HOG,1,20,1,0.002248,0.00153,0.000567
BA,1,20,2,0.007077,0.006661,0.000321
KC_HOG,1,20,1,0.002107,0.00143,0.000533
BA,1,20,2,0.004783,0.004305,0.000362
KC_HOG,1,20,1,0.001887,0.001164,0.00062
BA,1,20,2,0.002635,0.002424,0.00017
KC_HOG,1,20,1,0.001632,0.001099,0.000441
BA,1,20,2,0.002273,0.002119,0.000116
KC_HOG,1,20,1,0.001826,0.001157,0.000573
BA,1,20,2,0.002233,0.002091,0.000107
KC_HOG,1,20,1,0.003247,0.002397,0.000655
BA,1,20,2,0.002041,0.001911,9.3e-05
KC_HOG,1,20,1,0.0044,0.003035,0.001072
BA,1,40,2,0.004021,0.003748,0.000191
KC_HOG,1,40,1,0.002173,0.00146,0.000592
BA,1,40,2,0.007269,0.006806,0.000361
KC_HOG,1,40,1,0.001936,0.001137,0.000681
BA,1,40,2,0.005271,0.004984,0.000199
KC_HOG,1,40,1,0.001826,0.001194,0.000554
BA,1,40,2,0.002557,0.002364,0.000153
KC_HOG,1,40,1,0.001916,0.001336,0.000446
BA,1,40,2,0.002288,0.002144,0.000107
KC_HOG,1,40,1,0.001806,0.001138,0.000554
BA,1,40,2,0.002479,0.002294,0.000149
KC_HOG,1,40,1,0.004017,0.003078,0.00074
BA,1,40,2,0.002807,0.002657,0.000114
KC_HOG,1,40,1,0.003567,0.002699,0.000695
BA,1,40,2,0.002529,0.002396,9.3e-05
KC_HOG,1,40,1,0.004712,0.003337,0.001092
BA,1,40,2,0.002492,0.002346,0.000102
KC_HOG,1,40,1,0.002,0.001241,0.000645
BA,1,40,2,0.005518,0.005246,0.000163
KC_HOG,1,40,1,0.002057,0.001408,0.000549
BA,1,60,2,0.003422,0.003111,0.000222
KC_HOG,1,60,1,0.001856,0.001183,0.000566
BA,1,60,2,0.002327,0.002159,0.00013
KC_HOG,1,60,1,0.002008,0.001353,0.000563
BA,1,60,2,0.002398,0.002264,9.5e-05
KC_HOG,1,60,1,0.00509,0.004064,0.000818
BA,1,60,2,0.002851,0.002664,0.000135
KC_HOG,1,60,1,0.004538,0.003814,0.000534
BA,1,60,2,0.00335,0.003152,0.000102
KC_HOG,1,60,1,0.001943,0.00134,0.000506
BA,1,60,2,0.005761,0.005491,0.000183
KC_HOG,1,60,1,0.001875,0.001301,0.000465
BA,1,60,2,0.002059,0.00193,9.2e-05
KC_HOG,1,60,1,0.001976,0.0012,0.000682
BA,1,60,2,0.002338,0.002213,9e-05
KC_HOG,1,60,1,0.002954,0.00223,0.000561
BA,1,60,2,0.002118,0.001966,0.000115
KC_HOG,1,60,1,0.003621,0.002796,0.000725
BA,1,60,2,0.005194,0.004766,0.000336
KC_HOG,1,60,1,0.001625,0.001106,0.000443
BA,1,80,2,0.004354,0.004138,0.000149
KC_HOG,1,80,1,0.002032,0.001374,0.000568
BA,1,80,2,0.002583,0.002403,0.00014
KC_HOG,1,80,1,0.001661,0.001114,0.000471
BA,1,80,2,0.002586,0.00238,0.000168
KC_HOG,1,80,1,0.003341,0.002599,0.000533
BA,1,80,2,0.002651,0.002445,0.000158
KC_HOG,1,80,1,0.004402,0.003181,0.001001
BA,1,80,2,0.003823,0.003544,0.000194
KC_HOG,1,80,1,0.001951,0.001345,0.000487
BA,1,80,2,0.005838,0.005542,0.000212
KC_HOG,1,80,1,0.001874,0.001237,0.000515
BA,1,80,2,0.002479,0.002334,9.6e-05
KC_HOG,1,80,1,0.002011,0.001271,0.000601
BA,1,80,2,0.002341,0.002205,0.000101
KC_HOG,1,80,1,0.002487,0.001862,0.000499
BA,1,80,2,0.002618,0.002432,0.000148
KC_HOG,1,80,1,0.005106,0.004068,0.000854
BA,1,80,2,0.003687,0.003548,9.7e-05
KC_HOG,1,80,1,0.001675,0.001139,0.000442
BA,1,100,2,0.005459,0.004931,0.000347
KC_HOG,1,100,1,0.002022,0.001284,0.000645
BA,1,100,2,0.002459,0.002251,0.000148
KC_HOG,1,100,1,0.002096,0.001407,0.000562
BA,1,100,2,0.002348,0.00222,9.4e-05
KC_HOG,1,100,1,0.002886,0.002133,0.000559
BA,1,100,2,0.003573,0.003368,0.000149
KC_HOG,1,100,1,0.003701,0.002715,0.000772
BA,1,100,2,0.002862,0.002687,0.000132
KC_HOG,1,100,1,0.002116,0.001369,0.000637
BA,1,100,2,0.006572,0.006255,0.000213
KC_HOG,1,100,1,0.001753,0.001158,0.000512
BA,1,100,2,0.005029,0.004549,0.000349
KC_HOG,1,100,1,0.001931,0.001277,0.000559
BA,1,100,2,0.002578,0.002325,0.000186
KC_HOG,1,100,1,0.001969,0.001431,0.00046
BA,1,100,2,0.002345,0.002212,9.7e-05
KC_HOG,1,100,1,0.001866,0.001293,0.00046
BA,1,100,2,0.002378,0.002246,9.5e-05
