KCF,1,100,2,600,1,0.008193,0.00767,0.000247
KCHOG,1,100,2,600,1,0.007361,0.005491,0.001614
KCF,21,100,2,600,1,0.09349,0.072868,0.010774
KCHOG,21,100,2,600,2,0.06831,0.020452,0.024872
KCF,41,100,2,600,1,0.506922,0.371007,0.084387
KCHOG,41,100,2,600,2,0.225144,0.049601,0.083361
KCF,61,100,2,600,1,0.414307,0.285178,0.064328
KCHOG,61,100,2,600,2,0.275224,0.058458,0.101846
KCF,81,100,2,600,1,0.661117,0.434505,0.109613
KCHOG,81,100,2,600,2,0.468316,0.094105,0.174951
KCF,101,100,2,600,1,0.929866,0.585255,0.163028
KCHOG,101,100,2,600,2,0.72228,0.139913,0.267138
KCF,1,100,2,600,2,0.007435,0.00685,0.000307
KCHOG,1,100,2,600,2,0.00717,0.005616,0.001296
KCF,21,100,2,600,1,0.036848,0.020618,0.007857
KCHOG,21,100,2,600,1,0.028002,0.009504,0.010959
KCF,41,100,2,600,1,0.110446,0.053112,0.0297
KCHOG,41,100,2,600,1,0.082302,0.022014,0.0328
KCF,61,100,2,600,1,0.222516,0.102088,0.061418
KCHOG,61,100,2,600,1,0.166605,0.03941,0.067676
KCF,81,100,2,600,1,0.395581,0.186074,0.107574
KCHOG,81,100,2,600,1,0.282189,0.064417,0.115174
KCF,101,100,2,600,1,0.622855,0.277596,0.163466
KCHOG,101,100,2,600,1,0.449794,0.094217,0.174034
KCF,1,100,2,600,2,0.007469,0.00651,0.000643
KCHOG,1,100,2,600,2,0.008521,0.00639,0.001698
KCF,21,100,2,600,1,0.038925,0.022592,0.007919
KCHOG,21,100,2,600,1,0.028017,0.010033,0.010549
KCF,41,100,2,600,1,0.147539,0.089703,0.029486
KCHOG,41,100,2,600,1,0.083381,0.021282,0.033102
KCF,61,100,2,600,1,0.279143,0.157575,0.061816
KCHOG,61,100,2,600,1,0.16516,0.039212,0.067011
KCF,81,100,2,600,1,0.430002,0.22008,0.106853
KCHOG,81,100,2,600,1,0.280411,0.06355,0.114853
KCF,101,100,2,600,1,0.66035,0.313913,0.163366
KCHOG,101,100,2,600,1,0.447558,0.09329,0.173454
KCF,1,100,2,600,1,0.004437,0.004109,0.000185
