BA,1,100,2,600,0.028405,2
KCA,1,100,2,600,0.012985,1
KCF,1,100,2,600,0.008193,1
KCRDK,1,100,2,600,0.006109,1
KCRDKL,1,100,2,600,0.006387,1
KCU,1,100,2,600,0.006162,1
KCUD,1,100,2,600,0.007089,1
HOG,1,100,2,600,0.007361,1
HOGL,1,100,2,600,0.007468,1
BA,21,100,2,600,0.039067,3
KCA,21,100,2,600,0.088914,1
KCF,21,100,2,600,0.09349,1
KCRDK,21,100,2,600,0.061295,2
KCRDKL,21,100,2,600,0.064334,2
KCU,21,100,2,600,0.067336,2
KCUD,21,100,2,600,0.062683,2
HOG,21,100,2,600,0.06831,2
HOGL,21,100,2,600,0.060965,2
BA,41,100,2,600,0.103023,3
KCA,41,100,2,600,0.796259,1
KCF,41,100,2,600,0.506922,1
KCRDK,41,100,2,600,0.237909,2
KCRDKL,41,100,2,600,0.230021,2
KCU,41,100,2,600,0.216002,2
KCUD,41,100,2,600,0.22176,2
HOG,41,100,2,600,0.225144,2
HOGL,41,100,2,600,0.227287,2
BA,61,100,2,600,0.232713,3
KCA,61,100,2,600,0.702809,1
KCF,61,100,2,600,0.414307,1
KCRDK,61,100,2,600,0.275444,2
KCRDKL,61,100,2,600,0.276902,2
KCU,61,100,2,600,0.282007,2
KCUD,61,100,2,600,0.273954,2
HOG,61,100,2,600,0.275224,2
HOGL,61,100,2,600,0.274819,2
BA,81,100,2,600,0.19901,3
KCA,81,100,2,600,0.678965,1
KCF,81,100,2,600,0.661117,1
KCRDK,81,100,2,600,0.47684,2
KCRDKL,81,100,2,600,0.475158,2
KCU,81,100,2,600,0.466804,2
KCUD,81,100,2,600,0.466987,2
HOG,81,100,2,600,0.468316,2
HOGL,81,100,2,600,0.461441,2
BA,101,100,2,600,0.285645,3
KCA,101,100,2,600,0.938066,1
KCF,101,100,2,600,0.929866,1
KCRDK,101,100,2,600,0.715317,2
KCRDKL,101,100,2,600,0.713413,2
KCU,101,100,2,600,0.694158,2
KCUD,101,100,2,600,0.720215,2
HOG,101,100,2,600,0.72228,2
HOGL,101,100,2,600,0.711473,2
BA,1,100,2,600,0.029947,4
KCA,1,100,2,600,0.00653,2
KCF,1,100,2,600,0.007435,2
KCRDK,1,100,2,600,0.012255,3
KCRDKL,1,100,2,600,0.007835,2
KCU,1,100,2,600,0.008598,3
KCUD,1,100,2,600,0.009141,2
HOG,1,100,2,600,0.00717,2
HOGL,1,100,2,600,0.007747,2
