Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
101,100,2,600,0.008169,0.185572,0.662146,0.16663,0.649958,0.165616,0.092624,0.168713,0.091646,0.168907,0.091876,0.161559,0.092564,0.1622,0.091836,0.169663,0.092346,0.168629
1,100,2,600,0.006193,0.000215,0.004377,0.000193,0.004843,0.000197,0.002873,0.000801,0.002778,0.000477,0.003261,0.000159,0.00388,0.000157,0.00279,0.000859,0.002738,0.000534
21,100,2,600,0.012888,0.014124,0.073737,0.008356,0.072888,0.009457,0.012689,0.014208,0.013238,0.012831,0.013756,0.013181,0.014986,0.012328,0.013673,0.01366,0.014315,0.014497
41,100,2,600,0.013713,0.0496,0.193075,0.029439,0.188319,0.028344,0.030589,0.048751,0.030588,0.048108,0.03057,0.04565,0.032692,0.046627,0.031704,0.048447,0.030781,0.047671
61,100,2,600,0.01533,0.103844,0.307044,0.06343,0.31169,0.064352,0.057346,0.101594,0.057436,0.101608,0.05771,0.096864,0.059092,0.095779,0.057283,0.100147,0.05778,0.099341
81,100,2,600,0.061634,0.360814,0.456147,0.108898,0.4655,0.108281,0.124367,0.236467,0.124904,0.234434,0.125009,0.225597,0.095881,0.165366,0.124944,0.234856,0.12482,0.234918
101,100,2,600,0.041335,0.459943,0.784579,0.166348,0.777872,0.166727,0.18745,0.362519,0.189928,0.3602,0.186413,0.340067,0.141917,0.253279,0.231445,0.454468,0.233587,0.453393
1,100,2,600,0.016469,0.000381,0.003259,0.000196,0.003032,0.00021,0.003056,0.000843,0.003034,0.000553,0.003944,0.000224,0.003222,0.000147,0.003053,0.000877,0.003112,0.000616
21,100,2,600,0.063628,0.026785,0.064338,0.00822,0.062835,0.008166,0.014173,0.013652,0.01404,0.014369,0.013349,0.012196,0.019038,0.012092,0.014037,0.014631,0.013518,0.013481
41,100,2,600,0.061452,0.10209,0.174513,0.029496,0.173248,0.030622,0.031777,0.048627,0.031729,0.047083,0.032377,0.045152,0.035726,0.045359,0.031652,0.048182,0.031345,0.046974
61,100,2,600,0.063021,0.208984,0.277076,0.063376,0.271985,0.064056,0.058336,0.101933,0.058638,0.101728,0.058478,0.09708,0.062531,0.095618,0.058802,0.101086,0.058501,0.10077
81,100,2,600,0.06607,0.363404,0.432037,0.110357,0.419973,0.104877,0.095463,0.174297,0.09577,0.174589,0.095442,0.167991,0.098966,0.166425,0.095192,0.174178,0.095224,0.173904
101,100,2,600,0.063356,0.555583,0.669459,0.166958,0.67648,0.167286,0.141497,0.265468,0.140994,0.266309,0.140546,0.25575,0.145077,0.25531,0.141248,0.266253,0.140991,0.265402
1,100,2,600,0.015444,0.000344,0.005879,0.00037,0.006303,0.000376,0.004588,0.003436,0.005225,0.001126,0.00445,0.000236,0.006198,0.000311,0.005087,0.001452,0.004457,0.000814
21,100,2,600,1.93806,0.110675,0.013658,0.008336,0.013304,0.008061,0.018142,0.016155,0.025541,0.019245,0.01627,0.013327,0.010613,0.007877,0.00918,0.009342,0.009656,0.008514
41,100,2,600,2.78504,0.442267,0.026846,0.029858,0.026689,0.029551,0.022117,0.031225,0.021981,0.031823,0.033918,0.047384,0.022696,0.029331,0.021606,0.032627,0.022843,0.031899
61,100,2,600,2.25818,0.848589,0.041026,0.062452,0.041201,0.063227,0.039935,0.066263,0.040637,0.065473,0.06122,0.097123,0.041586,0.062114,0.039659,0.06651,0.039576,0.064599
81,100,2,600,2.05913,1.39531,0.076415,0.106307,0.076138,0.106446,0.063496,0.113555,0.063543,0.112972,0.062866,0.105358,0.063723,0.106451,0.062749,0.114351,0.063086,0.112641
101,100,2,600,1.96175,2.10892,0.122609,0.163986,0.120563,0.163433,0.094821,0.174696,0.09448,0.172908,0.093654,0.165057,0.094515,0.16637,0.09354,0.173248,0.092808,0.170031
1,100,2,600,0.014873,0.000319,0.003113,0.000175,0.003195,0.000199,0.003526,0.000432,0.003401,0.000303,0.003,0.000141,0.00298,0.000154,0.003031,0.000378,0.004181,0.000371
21,100,2,600,0.011897,0.014233,0.057522,0.009536,0.055838,0.00814,0.009567,0.009042,0.008984,0.009406,0.008695,0.007588,0.010509,0.007641,0.008584,0.009372,0.008753,0.008352
41,100,2,600,0.013124,0.050588,0.176426,0.029857,0.167642,0.029289,0.020935,0.030979,0.02195,0.030372,0.020986,0.029261,0.021985,0.029306,0.020696,0.030985,0.020856,0.03059
61,100,2,600,0.013621,0.106022,0.242404,0.063966,0.25434,0.062331,0.039273,0.064522,0.039063,0.064276,0.038844,0.062081,0.039704,0.061809,0.038874,0.064966,0.038981,0.065383
81,100,2,600,0.013052,0.182451,0.385444,0.11069,0.389115,0.110615,0.062796,0.110902,0.063703,0.111305,0.062582,0.105427,0.063714,0.106141,0.062977,0.111918,0.062862,0.111252
101,100,2,600,0.013978,0.275961,0.534512,0.166617,0.522463,0.165365,0.092568,0.168667,0.093143,0.168185,0.092322,0.162582,0.09335,0.160873,0.092675,0.169197,0.090062,0.169185
1,100,2,600,0.015656,0.000345,0.006395,0.00037,0.005514,0.000281,0.005484,0.002119,0.005521,0.000798,0.004637,0.000233,0.006625,0.000307,0.005003,0.001382,0.005577,0.001835
21,100,2,600,0.303107,0.065184,0.021534,0.007859,0.02064,0.010074,0.009786,0.009795,0.009798,0.010167,0.008651,0.00917,0.01008,0.007941,0.009339,0.00978,0.009758,0.009032
41,100,2,600,0.316423,0.201556,0.058936,0.029586,0.0567,0.029959,0.021705,0.032143,0.021594,0.031288,0.020862,0.02903,0.022642,0.028682,0.020982,0.032049,0.021372,0.030845
61,100,2,600,0.31703,0.418381,0.094664,0.06176,0.09788,0.06306,0.039345,0.065713,0.03876,0.064963,0.038579,0.06135,0.039576,0.060686,0.03867,0.067231,0.039859,0.066154
81,100,2,600,0.331718,0.722886,0.177824,0.108235,0.186487,0.10734,0.062968,0.112108,0.062872,0.112198,0.063134,0.106934,0.06408,0.106807,0.064178,0.113718,0.064141,0.113399
101,100,2,600,0.457143,1.2911,0.271327,0.163344,0.274073,0.163458,0.092823,0.173557,0.093052,0.168355,0.093098,0.161087,0.093427,0.161772,0.09251,0.170928,0.089557,0.169628
1,100,2,600,0.007245,0.000208,0.004872,0.00019,0.004636,0.000179,0.003079,0.0009,0.003969,0.001202,0.003132,0.000204,0.004228,0.000174,0.003103,0.000988,0.004675,0.000767
21,100,2,600,0.015037,0.015522,0.049544,0.008279,0.050621,0.009274,0.008714,0.008925,0.008796,0.008218,0.008948,0.008307,0.009536,0.00759,0.009146,0.008814,0.008341,0.00863
41,100,2,600,0.026861,0.066948,0.177373,0.029959,0.196017,0.03011,0.021621,0.031018,0.021084,0.031141,0.020584,0.029486,0.021392,0.029319,0.020653,0.031161,0.020886,0.03066
61,100,2,600,0.026638,0.143285,0.255698,0.063807,0.255702,0.064091,0.038686,0.065187,0.038743,0.063884,0.038324,0.061648,0.039388,0.060749,0.038452,0.064222,0.038519,0.063747
81,100,2,600,0.027301,0.24047,0.441479,0.109347,0.430927,0.110097,0.062775,0.110106,0.062907,0.110097,0.062408,0.106253,0.063285,0.105477,0.062345,0.110904,0.0624,0.110603
101,100,2,600,0.028957,0.36846,0.613468,0.165939,0.613805,0.164825,0.093169,0.169936,0.093128,0.170621,0.092896,0.162891,0.093425,0.163165,0.094359,0.16963,0.092926,0.170066
1,100,2,600,0.015858,0.000402,0.003241,0.000198,0.003142,0.000195,0.003081,0.000951,0.003891,0.000439,0.003052,0.000143,0.002983,0.000153,0.00304,0.000595,0.004133,0.000511
21,100,2,600,0.028495,0.019358,0.043637,0.008231,0.045052,0.009048,0.009129,0.009455,0.009404,0.008361,0.009446,0.007676,0.009674,0.009005,0.00867,0.00877,0.009244,0.008342
41,100,2,600,0.028061,0.068834,0.159554,0.029529,0.170448,0.030002,0.021184,0.030372,0.021149,0.030962,0.020991,0.028905,0.021976,0.028932,0.020581,0.031027,0.020676,0.030452
61,100,2,600,0.029466,0.140335,0.254636,0.063189,0.240327,0.062531,0.03909,0.06473,0.039115,0.065443,0.038809,0.062009,0.039646,0.061123,0.038845,0.066404,0.038954,0.065328
81,100,2,600,0.02937,0.24338,0.384628,0.109895,0.38586,0.108063,0.063409,0.111896,0.063388,0.111758,0.062894,0.107056,0.063917,0.106891,0.063119,0.11294,0.063381,0.111736
101,100,2,600,0.026911,0.366351,0.524171,0.166171,0.52369,0.166568,0.09301,0.169476,0.093358,0.169273,0.092955,0.162545,0.094216,0.163627,0.093314,0.169899,0.094978,0.169152
1,100,2,600,0.026688,0.00051,0.003835,0.000202,0.003701,0.000197,0.007543,0.000411,0.006204,0.000283,0.009921,0.000543,0.005985,0.000233,0.007539,0.000444,0.007813,0.000294
21,100,2,600,0.079889,0.031888,0.037854,0.010052,0.038338,0.008401,0.009567,0.011137,0.009704,0.009007,0.009353,0.00763,0.010453,0.008223,0.00882,0.009675,0.009186,0.010917
41,100,2,600,0.109155,0.13558,0.134012,0.02918,0.135563,0.029767,0.02165,0.031967,0.021182,0.031116,0.020886,0.029173,0.022716,0.028871,0.021468,0.03222,0.021126,0.030781
61,100,2,600,0.080766,0.243123,0.216958,0.062471,0.205552,0.062324,0.039339,0.066225,0.039811,0.06556,0.038856,0.061126,0.039785,0.061772,0.039225,0.066382,0.039017,0.065433
81,100,2,600,0.108241,0.481727,0.324097,0.108059,0.294528,0.108112,0.063627,0.112689,0.063307,0.111296,0.062819,0.106545,0.063986,0.106199,0.063198,0.113087,0.062963,0.11183
101,100,2,600,0.057418,0.552115,0.45358,0.166294,0.450783,0.167011,0.095462,0.17311,0.093801,0.171958,0.093734,0.163301,0.094751,0.163724,0.093926,0.173546,0.094155,0.170806
1,100,2,600,0.015064,0.000381,0.005945,0.000315,0.005901,0.000276,0.00595,0.001552,0.004564,0.000847,0.006006,0.000296,0.005832,0.000257,0.0047,0.001461,0.006611,0.00108
21,100,2,600,0.348967,0.062618,0.024899,0.007752,0.024055,0.008802,0.009775,0.009846,0.010019,0.008926,0.010324,0.007971,0.009879,0.007642,0.009582,0.009931,0.010625,0.009203
41,100,2,600,0.329894,0.217368,0.093762,0.029966,0.094239,0.030575,0.021811,0.032748,0.021782,0.031481,0.021544,0.030048,0.022193,0.029279,0.021181,0.032296,0.021399,0.032449
61,100,2,600,0.397163,0.486658,0.140265,0.061743,0.140729,0.062282,0.039677,0.067469,0.039644,0.064891,0.038623,0.064201,0.040063,0.061815,0.039228,0.067705,0.039294,0.065382
81,100,2,600,0.347186,0.781441,0.23899,0.106869,0.217446,0.107308,0.063894,0.113575,0.06407,0.112667,0.063535,0.106825,0.064239,0.104377,0.063806,0.113762,0.063578,0.111982
101,100,2,600,0.398853,1.29228,0.327217,0.163475,0.307833,0.164998,0.094249,0.170701,0.093421,0.171472,0.092725,0.162766,0.093752,0.161462,0.093201,0.173908,0.093079,0.170729
1,100,2,600,0.015442,0.000369,0.002967,0.000212,0.002735,0.000194,0.002931,0.000816,0.002819,0.000524,0.003432,0.000211,0.002872,0.000167,0.002737,0.000791,0.002741,0.000502
21,100,2,600,0.015587,0.014407,0.049261,0.009251,0.048189,0.008519,0.008355,0.009332,0.008301,0.008188,0.009562,0.007667,0.009018,0.008838,0.008322,0.00859,0.009715,0.008422
41,100,2,600,0.014868,0.05363,0.168356,0.029973,0.177355,0.029068,0.020807,0.030212,0.020753,0.030426,0.020709,0.029552,0.021198,0.029465,0.021138,0.031361,0.02025,0.030739
61,100,2,600,0.015766,0.107465,0.281459,0.064688,0.254381,0.063625,0.039042,0.066335,0.038271,0.06471,0.038073,0.061436,0.038771,0.061648,0.038219,0.065658,0.037993,0.064944
81,100,2,600,0.014264,0.184266,0.419317,0.110546,0.42559,0.109484,0.063036,0.111669,0.062646,0.112745,0.062721,0.106624,0.063432,0.107076,0.0628,0.11653,0.065344,0.11379
101,100,2,600,0.014286,0.275251,0.606851,0.165187,0.603315,0.16517,0.092467,0.168665,0.091834,0.169298,0.092222,0.162375,0.092877,0.161632,0.092139,0.169224,0.088982,0.168915
1,100,2,600,0.006663,0.000192,0.004669,0.000226,0.004713,0.000191,0.003201,0.001183,0.00381,0.000996,0.003162,0.000144,0.003839,0.000151,0.003072,0.0013,0.004204,0.000962
21,100,2,600,0.006542,0.009948,0.066588,0.008769,0.067698,0.008906,0.008581,0.010233,0.008489,0.008387,0.009809,0.007713,0.009433,0.008692,0.008441,0.008948,0.009422,0.008512
41,100,2,600,0.007129,0.033629,0.201254,0.029444,0.194458,0.029936,0.021081,0.031216,0.020597,0.030993,0.020633,0.029145,0.021444,0.028759,0.020988,0.031006,0.021046,0.030958
61,100,2,600,0.006691,0.070431,0.259746,0.063823,0.2526,0.064399,0.038929,0.064578,0.038979,0.064811,0.038743,0.061469,0.039757,0.062007,0.038605,0.065232,0.038793,0.064682
81,100,2,600,0.007758,0.121037,0.432278,0.109181,0.395264,0.109249,0.062729,0.110779,0.062407,0.110314,0.062664,0.106135,0.06345,0.106473,0.062359,0.111622,0.062147,0.110663
101,100,2,600,0.007039,0.184471,0.618205,0.16577,0.620035,0.165565,0.092358,0.169758,0.090939,0.16733,0.091997,0.162482,0.093679,0.162231,0.092434,0.16924,0.092426,0.169328
1,100,2,600,0.015609,0.000441,0.006007,0.000284,0.005661,0.000275,0.005903,0.001618,0.004552,0.000792,0.006264,0.000326,0.005939,0.000283,0.004847,0.001495,0.007416,0.001303
21,100,2,600,0.753874,0.085202,0.017205,0.007629,0.017237,0.008103,0.010602,0.010068,0.010796,0.009192,0.010723,0.008551,0.010105,0.007643,0.009261,0.011098,0.009196,0.009101
41,100,2,600,0.742387,0.288114,0.046018,0.029225,0.046907,0.028908,0.021432,0.032552,0.021739,0.031311,0.021463,0.028588,0.02223,0.030268,0.021145,0.033209,0.021623,0.030867
61,100,2,600,0.715619,0.591397,0.116426,0.062147,0.116518,0.061571,0.039772,0.066885,0.039125,0.064829,0.03867,0.060909,0.040089,0.060998,0.038779,0.066498,0.038778,0.064639
81,100,2,600,0.808727,1.07087,0.166029,0.108714,0.167904,0.106726,0.06315,0.113428,0.065212,0.112482,0.062843,0.105743,0.064195,0.105603,0.063198,0.113712,0.063046,0.111724
101,100,2,600,0.820636,1.63997,0.250641,0.163345,0.252565,0.162977,0.093218,0.173899,0.093383,0.170382,0.093088,0.161014,0.093556,0.161369,0.092665,0.170027,0.09309,0.170079
1,100,2,600,0.015822,0.000375,0.00411,0.000201,0.003247,0.000221,0.002944,0.000915,0.002945,0.000598,0.004273,0.000209,0.003496,0.000149,0.002918,0.000914,0.002889,0.0006
21,100,2,600,0.02777,0.020626,0.053085,0.008507,0.052234,0.009266,0.008467,0.008582,0.009674,0.00854,0.008272,0.007707,0.009613,0.007706,0.008383,0.009592,0.008362,0.008292
41,100,2,600,0.027529,0.067839,0.265966,0.030004,0.187787,0.03034,0.020861,0.030957,0.020487,0.030741,0.020676,0.029057,0.021668,0.029159,0.020583,0.0309,0.020918,0.030926
61,100,2,600,0.031127,0.141815,0.266801,0.063354,0.289481,0.062469,0.038691,0.065594,0.038247,0.064396,0.038405,0.061477,0.039406,0.060932,0.038498,0.0643,0.038488,0.063866
81,100,2,600,0.027225,0.242115,0.399308,0.110168,0.404633,0.109534,0.062467,0.111317,0.062982,0.110547,0.062775,0.106628,0.063986,0.106071,0.062545,0.111277,0.063702,0.111426
101,100,2,600,0.027096,0.36785,0.57562,0.166116,0.566532,0.167576,0.093188,0.170632,0.093239,0.170498,0.093363,0.164161,0.094044,0.163263,0.093594,0.170693,0.093347,0.169569
1,100,2,600,0.0248,0.000531,0.004184,0.0002,0.004071,0.000239,0.005934,0.001314,0.009075,0.001174,0.007225,0.00031,0.007575,0.000377,0.007137,0.001396,0.006259,0.001068
21,100,2,600,0.297848,0.056317,0.028565,0.008879,0.024407,0.00779,0.010581,0.010271,0.01081,0.009424,0.009298,0.007753,0.010449,0.007691,0.0107,0.009984,0.009203,0.010037
41,100,2,600,0.295871,0.202021,0.066989,0.029287,0.067223,0.029693,0.021694,0.03204,0.022179,0.0313,0.021333,0.029034,0.031783,0.034232,0.022493,0.032991,0.021583,0.031178
61,100,2,600,0.343167,0.457804,0.124356,0.062919,0.124463,0.062264,0.040067,0.068556,0.039462,0.066111,0.039076,0.061655,0.039847,0.061737,0.040183,0.066892,0.039405,0.065275
81,100,2,600,0.357626,0.780982,0.212477,0.106146,0.204651,0.106783,0.064322,0.11184,0.063601,0.111827,0.064751,0.105759,0.063932,0.106166,0.064342,0.113772,0.063033,0.111515
101,100,2,600,0.426274,1.28961,0.269454,0.163629,0.263621,0.163492,0.093456,0.17235,0.093166,0.170399,0.093078,0.161784,0.093679,0.16414,0.094273,0.17372,0.094174,0.17147
1,100,2,600,0.026499,0.000455,0.007617,0.000393,0.00593,0.000295,0.009062,0.001686,0.005857,0.000713,0.009679,0.000415,0.005926,0.000276,0.007625,0.001583,0.005319,0.000822
21,100,2,600,0.288632,0.054976,0.023463,0.008354,0.02382,0.008072,0.009459,0.010106,0.01003,0.009676,0.009573,0.007783,0.010997,0.007966,0.009457,0.012506,0.00954,0.01088
41,100,2,600,0.355578,0.22251,0.05722,0.030588,0.058303,0.031379,0.021942,0.032591,0.022784,0.031249,0.021476,0.029775,0.021679,0.030073,0.021837,0.032181,0.022071,0.031453
61,100,2,600,0.291407,0.42518,0.107944,0.058529,0.107553,0.06261,0.03957,0.067949,0.039796,0.065483,0.03946,0.062447,0.040436,0.061504,0.039786,0.068272,0.03974,0.065164
81,100,2,600,0.499167,0.906967,0.206787,0.107951,0.193879,0.109098,0.063212,0.112835,0.063274,0.111229,0.064952,0.105391,0.063529,0.10532,0.063071,0.11328,0.062952,0.110492
101,100,2,600,0.285416,1.09795,0.308425,0.164759,0.304833,0.163345,0.092673,0.171371,0.094143,0.170154,0.093579,0.163762,0.091571,0.162796,0.093174,0.173016,0.093436,0.170298
1,100,2,600,0.012648,0.000386,0.003394,0.000208,0.003547,0.000186,0.002669,0.00096,0.00262,0.000554,0.002647,0.00014,0.003494,0.000243,0.00304,0.00098,0.002653,0.0006
21,100,2,600,0.039582,0.024049,0.053477,0.009246,0.05316,0.009074,0.014542,0.013741,0.015816,0.01371,0.012708,0.014077,0.015601,0.011957,0.014746,0.013838,0.014781,0.015169
41,100,2,600,0.038169,0.083662,0.171106,0.030045,0.183723,0.029541,0.032128,0.048142,0.031168,0.048103,0.031441,0.046717,0.033247,0.046704,0.032107,0.047953,0.030868,0.04883
61,100,2,600,0.038952,0.175485,0.284942,0.063934,0.276957,0.064458,0.058204,0.101128,0.058059,0.101419,0.05779,0.097088,0.059656,0.097448,0.057573,0.101657,0.057477,0.101117
81,100,2,600,0.04014,0.300025,0.491806,0.110303,0.444611,0.109847,0.094591,0.176351,0.094797,0.17477,0.094657,0.168586,0.097565,0.167953,0.0941,0.175424,0.09408,0.175371
101,100,2,600,0.040208,0.462519,0.661979,0.166793,0.662038,0.165971,0.14076,0.266954,0.140599,0.266796,0.141591,0.256675,0.142572,0.255882,0.139603,0.267654,0.140584,0.266423
1,100,2,600,0.014633,0.000412,0.002869,0.000195,0.003284,0.00024,0.003148,0.000954,0.002782,0.000516,0.002735,0.000178,0.002814,0.000173,0.003823,0.001254,0.00282,0.00059
21,100,2,600,0.025868,0.02025,0.048123,0.008473,0.049281,0.00901,0.013371,0.013492,0.014799,0.013163,0.012892,0.013402,0.015918,0.012137,0.016299,0.014011,0.013076,0.015279
41,100,2,600,0.026325,0.067232,0.172891,0.030618,0.181703,0.030063,0.030946,0.047868,0.032014,0.049114,0.030524,0.045198,0.033123,0.04608,0.031236,0.047684,0.031363,0.047542
61,100,2,600,0.027013,0.139296,0.273966,0.062695,0.294738,0.063039,0.057966,0.100496,0.057852,0.099098,0.057501,0.09593,0.059887,0.096296,0.057518,0.101895,0.05758,0.099367
81,100,2,600,0.028127,0.247687,0.388843,0.109445,0.402337,0.109521,0.093575,0.173469,0.093757,0.172054,0.09399,0.165361,0.096178,0.166052,0.093765,0.172762,0.093704,0.172799
101,100,2,600,0.027457,0.363085,0.557479,0.165654,0.567559,0.165977,0.138547,0.263169,0.139993,0.263935,0.138748,0.254276,0.14126,0.254824,0.138614,0.26534,0.138968,0.263435
1,100,2,600,0.016099,0.000433,0.007709,0.000324,0.005105,0.000336,0.005317,0.001594,0.004208,0.000845,0.004107,0.000254,0.006645,0.000444,0.004343,0.001448,0.005476,0.000974
21,100,2,600,0.49276,0.075744,0.018322,0.008302,0.017499,0.008088,0.009279,0.010842,0.008836,0.008803,0.009706,0.007685,0.010041,0.008181,0.008744,0.009986,0.009172,0.009059
41,100,2,600,0.401706,0.239981,0.054111,0.029185,0.051568,0.030206,0.021525,0.031841,0.021251,0.030361,0.021228,0.029633,0.022051,0.029635,0.020993,0.033323,0.020785,0.031912
61,100,2,600,0.478533,0.527695,0.109726,0.06298,0.109776,0.061731,0.038842,0.067333,0.038786,0.064567,0.03844,0.061677,0.039533,0.061656,0.040145,0.066985,0.038378,0.064728
81,100,2,600,0.405096,0.843584,0.155336,0.110232,0.15184,0.106166,0.062529,0.112826,0.06298,0.111284,0.062439,0.105526,0.063253,0.105522,0.062613,0.112895,0.062432,0.112068
101,100,2,600,0.414573,1.28202,0.263914,0.162782,0.267352,0.162512,0.095209,0.17098,0.092847,0.170232,0.092793,0.161582,0.09314,0.16163,0.092458,0.171631,0.09237,0.169894
1,100,2,600,0.014189,0.000368,0.002759,0.000187,0.004308,0.000234,0.002834,0.001104,0.002655,0.00054,0.002619,0.00015,0.003284,0.000247,0.003282,0.000943,0.002639,0.000585
21,100,2,600,0.027705,0.019152,0.055984,0.009866,0.057653,0.008852,0.012649,0.015845,0.012594,0.013104,0.015372,0.011976,0.014869,0.014192,0.015338,0.017265,0.012606,0.012996
41,100,2,600,0.024492,0.067285,0.184201,0.030723,0.196503,0.029299,0.031513,0.049343,0.030552,0.048485,0.030542,0.04541,0.033003,0.045336,0.030644,0.048983,0.030683,0.049311
61,100,2,600,0.026032,0.143124,0.288743,0.063728,0.307767,0.062403,0.057971,0.102227,0.057811,0.102227,0.058132,0.097847,0.060509,0.097922,0.058597,0.101813,0.057843,0.1022
81,100,2,600,0.026989,0.24269,0.493355,0.109786,0.487228,0.109204,0.094054,0.173671,0.094415,0.173247,0.094851,0.166631,0.096601,0.166273,0.094765,0.174132,0.094299,0.172707
101,100,2,600,0.026294,0.366773,0.67288,0.167734,0.666855,0.166592,0.139439,0.265416,0.139357,0.265441,0.138892,0.255112,0.141761,0.254564,0.140174,0.265173,0.138868,0.264789
1,100,2,600,0.014324,0.00041,0.003151,0.000179,0.003288,0.000196,0.003753,0.000881,0.003063,0.00051,0.003033,0.000159,0.003066,0.000146,0.004119,0.001041,0.00309,0.000556
21,100,2,600,0.013542,0.014604,0.060622,0.009058,0.066554,0.00825,0.009271,0.008848,0.008488,0.009007,0.008387,0.007709,0.010124,0.007923,0.008382,0.00964,0.008559,0.008411
41,100,2,600,0.01527,0.053298,0.171251,0.02983,0.17317,0.029183,0.020967,0.030934,0.020323,0.030383,0.020631,0.030021,0.021437,0.029616,0.020369,0.031574,0.020911,0.031407
61,100,2,600,0.013652,0.105263,0.276888,0.063496,0.258882,0.061982,0.038719,0.064595,0.038423,0.064839,0.038307,0.061389,0.03952,0.061338,0.038588,0.064784,0.038744,0.064341
81,100,2,600,0.014141,0.182207,0.428322,0.109508,0.418649,0.110591,0.062822,0.111567,0.062972,0.111292,0.063233,0.107356,0.06454,0.10703,0.063566,0.112213,0.062925,0.112308
101,100,2,600,0.024826,0.370445,0.621472,0.166149,0.624711,0.166004,0.093068,0.169192,0.092586,0.169262,0.13344,0.25222,0.142705,0.251703,0.092823,0.169137,0.092353,0.168313
1,100,2,600,0.015166,0.000457,0.007104,0.000413,0.005609,0.00032,0.006745,0.00097,0.005821,0.00052,0.005321,0.00027,0.005817,0.000288,0.005109,0.000625,0.008279,0.000663
21,100,2,600,0.246285,0.052807,0.034336,0.009191,0.036703,0.008055,0.010241,0.009909,0.009407,0.009685,0.008904,0.007966,0.010571,0.007557,0.010631,0.010307,0.008932,0.009422
41,100,2,600,0.144093,0.150367,0.13087,0.031438,0.126666,0.030067,0.022236,0.032694,0.021483,0.03096,0.020944,0.029614,0.022427,0.028705,0.021519,0.032982,0.021799,0.031516
61,100,2,600,0.154411,0.314541,0.188192,0.061541,0.178889,0.062693,0.039642,0.066399,0.04163,0.066733,0.03925,0.062344,0.040772,0.061607,0.039203,0.067587,0.039173,0.065526
81,100,2,600,0.154178,0.543343,0.258208,0.108245,0.260174,0.108946,0.064041,0.11376,0.064484,0.11223,0.063222,0.107406,0.064509,0.107199,0.063418,0.113984,0.063441,0.111856
101,100,2,600,0.18336,0.915492,0.40154,0.166558,0.394087,0.165833,0.094093,0.17158,0.093709,0.171433,0.09351,0.162505,0.095112,0.163698,0.093995,0.173767,0.093568,0.170949
1,100,2,600,0.014882,0.000347,0.007308,0.000334,0.005553,0.000281,0.007637,0.001089,0.005508,0.000516,0.006569,0.000367,0.005945,0.000241,0.006059,0.00128,0.007038,0.000753
21,100,2,600,0.200809,0.046976,0.033035,0.008291,0.032604,0.00831,0.009869,0.010703,0.010685,0.010199,0.009104,0.007818,0.011101,0.007716,0.009866,0.010364,0.009096,0.010098
41,100,2,600,0.19375,0.166495,0.109208,0.031639,0.115061,0.029556,0.022012,0.031457,0.022726,0.031043,0.021339,0.028953,0.022166,0.028778,0.021351,0.031831,0.021913,0.030739
61,100,2,600,0.18665,0.350304,0.19626,0.061949,0.219586,0.062805,0.040345,0.066308,0.039139,0.06546,0.038838,0.061856,0.039388,0.062019,0.03916,0.066426,0.038984,0.06421
81,100,2,600,0.15857,0.537665,0.267593,0.106962,0.272284,0.108701,0.064617,0.112734,0.063652,0.113358,0.063316,0.106743,0.064058,0.105577,0.063394,0.112091,0.063062,0.111432
101,100,2,600,0.155736,0.825693,0.436311,0.165338,0.417632,0.16557,0.093135,0.176889,0.094091,0.170406,0.093266,0.162686,0.094176,0.162927,0.093324,0.17082,0.094204,0.170775
1,100,2,600,0.025051,0.000454,0.004499,0.000227,0.005984,0.000236,0.007344,0.001733,0.008212,0.001201,0.008363,0.000367,0.007101,0.000233,0.009864,0.00236,0.007321,0.001152
21,100,2,600,0.562252,0.071427,0.022413,0.008056,0.022076,0.008166,0.010224,0.010521,0.010683,0.009498,0.009358,0.007655,0.010928,0.007654,0.009465,0.010958,0.009361,0.010555
41,100,2,600,0.540601,0.250488,0.095813,0.030836,0.092789,0.029491,0.022002,0.032687,0.022092,0.031462,0.021368,0.029042,0.022486,0.028952,0.021376,0.033371,0.021895,0.031244
61,100,2,600,0.578788,0.531308,0.178085,0.064255,0.174553,0.062116,0.039813,0.067907,0.040407,0.065107,0.039427,0.062648,0.040409,0.061768,0.039221,0.068218,0.039081,0.065628
81,100,2,600,0.608961,0.959934,0.263403,0.108328,0.244226,0.108382,0.06477,0.113557,0.064211,0.112492,0.064299,0.107231,0.065044,0.107555,0.064186,0.113275,0.063742,0.113651
101,100,2,600,0.599106,1.47454,0.342345,0.166342,0.347911,0.164154,0.093934,0.171531,0.09388,0.170801,0.09376,0.162285,0.095037,0.164379,0.094028,0.173714,0.094161,0.171573
1,100,2,600,0.025242,0.000499,0.00394,0.000203,0.003841,0.000177,0.007347,0.000735,0.006342,0.000371,0.009262,0.00041,0.006391,0.000272,0.007375,0.000738,0.008086,0.000461
